GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap
53029000205,1757,1312,81,91,37,249,16,1400,1083,64,52,26,167,9,2085,1377,146,201,104,334,21,1569,1071,91,136,18,183,10,2046,1301,222,207,115,294,17,1523,1017,142,117,28,154,6
53007000210,827,729,82,2,10,6,1,693,621,55,2,9,5,1,912,753,102,1,7,28,19,716,614,48,0,2,27,0,996,865,87,11,1,24,6,725,657,37,2,1,22,0
53007000125,1040,993,28,2,9,1,8,866,834,20,2,8,1,3,972,815,103,0,0,3,51,787,713,25,0,0,0,0,1027,952,56,0,0,2,17,729,691,25,0,0,0,0
53041000112,1291,1123,113,9,25,24,5,1035,961,43,0,19,11,4,1497,1178,255,0,26,31,31,1100,981,77,0,11,30,0,1472,1208,187,5,38,27,66,1113,999,59,0,15,27,0
53041000048,583,476,82,1,10,15,1,453,388,45,1,7,14,1,567,479,72,5,9,6,6,414,381,24,0,5,5,0,568,490,58,7,10,5,14,429,398,18,0,4,5,0
53041000057,620,576,21,7,5,7,3,492,466,11,3,5,4,2,659,565,50,24,14,16,0,482,443,10,8,8,12,0,733,602,69,32,13,18,3,517,461,22,10,5,11,3
53041000033,9,7,1,0,0,0,0,7,6,1,0,0,0,0,9,7,2,0,0,0,0,7,6,0,0,0,0,0,9,8,1,0,0,0,0,7,6,0,0,0,0,0
53041000114,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
53007000147,1465,985,444,4,38,4,1,1073,803,246,2,28,2,1,1625,1107,469,31,33,5,0,1177,946,201,6,24,5,0,1723,1225,471,8,32,0,0,1282,1025,233,6,24,0,0
53007000120,932,762,150,1,15,5,2,731,621,95,1,12,5,0,1133,888,189,0,17,36,0,738,668,68,0,0,2,0,1090,894,176,0,23,1,0,708,653,56,0,0,1,0
53007000141,39,36,2,1,0,0,0,30,28,2,0,0,0,0,47,36,8,0,0,0,0,31,28,3,0,0,0,0,47,35,11,0,0,0,0,31,27,3,0,0,0,0
53041000113,2137,1664,327,36,55,62,5,1592,1328,168,16,40,40,4,2435,1672,581,11,157,99,0,1490,1209,142,0,57,73,0,2375,1593,640,10,36,120,0,1498,1205,182,0,26,80,0
53041000104,1218,962,171,34,31,18,12,929,777,95,20,20,15,8,1194,864,246,11,61,36,9,869,757,52,4,33,22,6,1204,872,222,45,76,37,8,887,744,46,28,39,26,4
53029000209,4701,3032,646,492,152,478,109,2630,1802,303,231,73,233,46,4776,2524,871,628,395,476,167,2835,1709,430,264,107,241,20,4817,2768,903,497,232,447,123,2835,1791,422,264,55,226,37
53029000163,1376,1290,33,11,18,21,4,1197,1131,23,6,14,18,4,1226,1151,18,18,26,14,0,1156,1092,17,6,29,14,0,1436,1361,26,0,34,21,0,1270,1191,24,0,32,19,0
53029000306,1760,1653,37,15,29,35,6,1428,1355,24,4,20,26,4,1752,1647,75,4,4,19,2,1427,1355,51,0,5,18,0,1907,1738,84,21,42,32,2,1491,1400,41,2,16,28,0
53029000303,1605,1449,69,8,32,40,14,1323,1221,41,6,23,26,9,1605,1456,86,0,26,36,3,1352,1219,77,0,24,31,0,1728,1555,98,5,32,37,2,1437,1283,91,3,32,29,0
53029000253,801,732,25,10,10,25,0,686,633,16,9,9,19,0,806,729,22,11,11,43,15,635,572,12,2,0,35,7,750,639,30,17,17,69,18,590,495,18,1,0,55,6
53029000254,836,715,56,15,10,39,0,691,601,40,9,7,34,0,1545,1050,75,32,246,389,0,1158,803,57,0,0,122,0,1337,948,95,32,234,262,0,1013,747,70,0,0,34,0
53029000164,1759,1607,36,13,45,53,10,1432,1328,25,8,37,28,6,2116,1982,4,16,41,67,0,1766,1664,5,9,25,57,0,1921,1784,70,7,41,75,0,1617,1530,45,8,25,11,0
53029000202,1828,1191,148,101,30,362,52,1273,849,87,48,19,261,35,2147,1321,170,317,33,297,43,1504,999,91,165,33,185,21,1754,1072,222,156,6,313,59,1318,839,158,104,7,174,21
53029000308,1382,1280,41,14,28,13,6,1065,994,25,11,21,11,4,1296,1166,82,8,16,25,8,1058,946,65,0,18,26,0,1212,1060,72,14,41,28,14,1058,920,56,0,40,26,0
53029000307,1279,1180,39,12,24,22,7,1017,954,25,6,14,16,4,1479,1394,56,9,5,7,9,1207,1148,41,4,4,6,0,1635,1492,64,23,37,19,8,1265,1196,35,5,12,14,0
53041000501,1786,1570,123,19,56,28,7,1239,1114,64,9,43,14,2,1526,1354,79,6,87,2,0,1179,1075,37,4,60,1,0,1612,1454,80,0,78,3,0,1214,1125,34,0,53,2,0
53041000052,162,151,7,0,4,2,0,131,121,4,0,3,2,0,166,137,7,5,11,5,0,127,116,1,2,7,2,0,169,141,8,4,10,3,0,126,115,3,2,6,2,0
53041000037,1930,1746,91,13,72,15,8,1447,1354,38,7,46,6,1,2274,2010,84,15,96,72,3,1669,1524,58,13,64,12,0,2058,1827,57,29,71,76,2,1560,1455,15,17,55,11,0
53041000043,704,669,15,2,12,5,2,594,566,10,1,11,5,1,464,427,7,0,33,0,0,425,389,8,0,30,0,0,605,538,43,0,24,0,0,534,491,22,0,26,0,0
53037000014,362,310,38,4,8,8,1,290,257,21,3,4,6,1,367,302,27,13,17,7,0,298,263,4,5,18,6,0,380,339,6,13,16,4,1,293,264,3,4,14,4,0
