GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
29189NOR030,1075,217,34,786,14,40,0,848,176,29,608,13,37,0,1087,321,12,716,0,56,0,896,291,12,584,0,6,0,1119,313,18,721,0,60,0,887,278,15,587,0,14,0,1129,242,18,793,0,72,0,879,206,27,618,0,16,0,900,209,25,597,15,58,1,745,184,20,479,13,55,1,745,184,20,454,52,2,0,3,30
29091000002,2566,2434,56,17,39,16,5,1894,1816,30,10,27,9,5,2384,2218,32,0,33,98,0,1972,1885,31,0,35,23,0,2541,2393,2,0,81,62,0,2063,1952,3,0,83,23,0,2771,2665,0,0,52,57,0,2122,2031,0,0,51,30,0,2612,2382,58,38,105,11,1,1981,1817,37,27,74,10,1,1981,1817,37,16,5,17,0,8,81
29091000004,2046,1964,20,10,34,14,5,1540,1492,8,4,28,4,5,2058,1874,83,22,87,4,0,1575,1456,32,0,74,3,0,1946,1822,79,17,22,0,0,1464,1386,36,0,29,0,0,1872,1787,43,8,19,0,0,1508,1469,16,0,22,0,0,2002,1848,44,5,74,20,2,1529,1423,18,3,55,15,1,1529,1423,18,0,10,5,1,2,70
29091000003,5155,4970,72,20,63,36,4,3911,3782,46,13,51,25,4,5045,4793,21,100,62,68,0,3809,3693,9,28,56,16,0,5192,4990,22,86,52,53,0,3717,3610,8,31,44,15,0,5145,4976,25,16,77,56,0,3720,3640,11,4,68,15,0,5193,4804,79,21,199,42,10,3946,3675,50,13,143,25,9,3946,3675,50,6,19,12,6,7,171
29091000018,4126,3963,72,15,70,17,5,3101,3003,33,3,51,12,3,3897,3687,99,12,57,43,0,2956,2862,20,0,58,20,0,4056,3871,107,9,41,30,0,3123,3032,29,0,37,26,0,4128,3948,105,0,40,3,0,3229,3144,33,0,37,0,0,3906,3544,94,39,185,24,9,2991,2748,56,19,128,15,3,2991,2748,56,4,11,21,2,1,148
29091000006,1094,1047,14,4,28,2,3,850,814,9,4,23,1,2,916,859,34,0,24,0,0,719,678,13,0,25,0,0,924,859,30,0,24,15,0,735,698,13,0,23,6,0,1008,935,14,0,18,27,0,789,743,3,0,20,15,0,1152,1010,28,8,77,9,3,859,775,14,2,48,5,3,859,775,14,0,0,10,0,3,57
29091000019,3713,3473,76,47,64,51,1,2722,2574,49,19,35,34,1,3974,3656,94,4,137,88,0,2772,2593,42,4,138,0,0,3915,3739,62,3,99,14,0,2743,2611,29,3,100,0,0,3716,3584,49,29,52,0,0,2461,2370,25,0,50,0,0,3867,3416,116,74,160,69,10,2924,2615,63,36,127,55,9,2924,2615,63,26,43,34,3,8,132
29091000020,3465,3262,76,48,37,48,0,2629,2499,48,28,30,30,0,3542,3440,3,73,28,3,0,2624,2519,1,75,28,0,0,3509,3443,10,17,41,1,0,2543,2483,1,17,42,0,0,3702,3618,11,16,56,0,0,2783,2732,0,11,48,0,0,3415,3005,119,52,170,58,6,2600,2343,65,28,117,40,5,2600,2343,65,22,24,14,0,10,122
29043000013,1755,1681,20,7,43,5,1,1310,1263,13,3,27,5,1,2241,2161,36,17,30,2,0,1743,1692,24,0,22,2,0,2251,2132,5,12,73,31,0,1744,1637,3,2,66,31,0,1934,1848,10,0,58,19,0,1492,1419,0,0,55,19,0,1882,1732,30,10,80,17,4,1429,1317,23,5,66,11,3,1429,1317,23,3,8,11,1,3,63
29043000014,2301,2197,52,10,29,13,2,1682,1630,20,4,23,5,2,2094,1960,36,88,18,2,2,1618,1529,14,64,4,0,0,2102,1988,37,69,20,1,1,1636,1558,19,48,5,0,0,2008,1878,35,79,32,0,0,1581,1491,6,11,23,0,0,2539,2314,59,12,92,38,7,1926,1769,34,7,78,20,4,1926,1769,34,2,16,12,1,1,91
29043000011,3244,3094,67,26,45,17,2,2344,2256,38,11,32,8,2,3539,3398,73,47,4,17,3,2504,2466,8,12,5,10,0,3681,3581,69,15,4,8,3,2582,2552,10,5,5,2,0,3655,3582,16,6,41,0,8,2463,2404,11,0,30,0,0,3549,3203,105,36,160,26,2,2572,2377,63,10,95,12,1,2572,2377,63,8,9,11,0,4,100
29043000012,1708,1634,32,11,25,7,1,1233,1182,24,5,16,4,1,2071,1949,75,32,3,9,2,1420,1390,7,13,3,4,0,2110,2027,67,7,4,7,3,1447,1424,10,5,3,2,0,2717,2600,27,12,23,55,0,1857,1820,12,4,28,3,0,2508,2273,62,27,103,26,2,1754,1613,40,9,65,14,2,1754,1613,40,9,5,10,0,3,74
29043000025,2239,2131,34,15,34,20,5,1666,1608,20,2,24,11,2,2410,2290,33,15,49,12,0,1828,1745,19,14,43,0,0,2160,2018,44,16,63,10,0,1662,1562,16,15,59,0,0,1740,1590,21,14,84,24,0,1426,1309,3,18,81,16,0,2698,2419,93,36,95,51,3,2014,1831,59,24,69,23,1,2014,1831,59,5,7,7,0,5,100
29043000015,3584,3453,57,13,57,4,1,2708,2632,29,4,39,3,1,3871,3764,45,0,25,38,0,3059,2974,37,0,19,37,0,3916,3786,67,0,31,23,0,3247,3133,69,0,29,22,0,3656,3536,30,1,62,31,0,3062,2955,36,1,55,26,0,3848,3529,86,36,147,17,8,2980,2761,56,16,104,11,7,2980,2761,56,7,4,24,4,7,117
29043000016,975,950,18,3,3,1,0,724,710,11,0,2,1,0,976,961,11,0,6,4,0,753,743,11,0,0,2,0,945,928,10,0,5,6,0,758,747,10,0,0,2,0,1014,996,3,0,11,4,0,831,822,12,0,4,0,0,964,907,31,2,24,3,0,753,713,20,1,19,1,0,753,713,20,0,0,0,0,0,20
29043000029,237,224,4,2,3,0,1,160,155,2,0,3,0,0,253,251,2,0,1,0,0,197,197,0,0,1,0,0,233,232,2,0,1,0,0,187,185,1,0,1,0,0,203,202,1,0,0,0,0,169,168,0,0,0,0,0,165,158,1,1,3,0,0,135,131,1,1,0,0,0,135,131,1,0,0,0,0,0,3
29189FLO022,722,576,7,130,7,5,0,563,472,5,82,5,5,0,749,418,38,285,0,9,0,569,321,26,215,0,8,0,718,354,30,324,0,9,0,543,268,18,246,0,10,0,811,404,5,391,0,13,0,636,370,3,251,0,7,0,816,494,16,279,23,9,0,660,428,12,197,18,5,0,660,428,12,193,4,0,0,0,23
291890SF018,1916,662,15,1233,5,4,1,1480,618,11,845,5,3,1,1855,515,1,1337,1,5,0,1572,510,1,1056,1,0,0,1691,440,1,1251,1,6,0,1365,434,1,932,1,0,0,1551,385,0,1165,0,6,0,1194,347,0,854,0,0,0,1836,327,15,1492,9,5,0,1376,310,9,1054,9,2,0,1376,310,9,1038,1,0,0,2,16
291890SF008,49,14,0,35,0,0,0,37,13,0,24,0,0,0,58,11,3,45,0,1,0,44,10,1,32,0,0,0,54,7,3,46,0,0,0,40,7,2,33,0,0,0,62,10,0,53,0,0,0,54,10,0,42,0,0,0,65,6,0,58,3,0,0,55,6,0,48,3,0,0,55,6,0,42,0,0,0,0,7
29107000021,1215,1148,23,18,17,7,4,901,858,17,8,10,6,2,1152,1038,58,42,10,0,0,844,786,26,19,11,0,0,1129,993,94,36,7,0,0,824,752,42,19,8,0,0,944,858,49,29,12,0,0,717,685,25,3,9,0,0,1149,1063,25,18,27,7,1,870,811,14,11,22,3,1,870,811,14,10,0,2,0,0,33
29091000015,1456,1414,21,8,15,1,1,1114,1088,9,6,12,1,1,1519,1512,7,0,7,0,0,1232,1222,4,0,0,0,0,1353,1339,13,0,13,0,0,1062,1048,15,0,0,0,0,1273,1254,20,0,19,0,0,1041,1021,23,0,0,0,0,1406,1311,20,5,45,3,0,1090,1016,18,1,39,3,0,1090,1016,18,0,3,5,0,1,47
29091000021,2111,1957,52,17,45,36,3,1647,1538,34,14,34,23,3,2124,1891,166,19,5,41,0,1705,1475,163,19,6,37,0,2015,1848,116,2,7,38,0,1650,1488,116,3,8,37,0,1790,1662,80,34,9,2,0,1517,1360,81,36,16,0,0,2156,1886,70,46,107,36,4,1672,1494,48,30,63,27,1,1672,1494,48,19,18,15,0,5,73
29091000010,1000,967,14,3,14,5,0,770,750,8,2,10,2,0,1139,1037,29,32,36,0,0,851,794,9,12,36,0,0,1057,968,37,24,27,0,0,800,752,15,9,27,0,0,1136,1068,46,0,21,0,0,913,881,18,0,24,0,0,962,902,9,8,32,5,1,770,731,6,3,25,3,1,770,731,6,2,1,5,0,0,25
29043000020,3263,3158,31,12,40,21,1,2448,2378,17,6,34,11,0,3536,3480,47,6,8,1,0,2641,2604,34,0,0,0,0,3465,3393,63,5,8,0,0,2601,2549,49,0,0,0,0,3247,3124,70,5,69,0,0,2539,2438,56,0,49,0,0,3377,3084,73,20,136,31,3,2675,2458,50,11,110,25,1,2675,2458,50,0,19,15,0,8,125
29043000023,3634,3331,139,56,65,58,2,2521,2357,78,16,41,34,1,3017,2793,56,19,107,51,0,2259,2128,19,19,75,16,0,3053,2682,205,15,106,51,0,2201,2092,12,12,78,10,0,3406,2971,240,24,86,79,0,2427,2287,22,20,51,30,0,3712,3137,182,94,154,93,15,2652,2304,117,54,100,40,7,2652,2304,117,34,29,21,5,11,131
29043000024,3629,3293,150,103,59,31,22,2537,2351,81,45,37,21,9,3577,3315,106,21,71,68,0,2568,2454,31,18,59,7,0,3388,3082,140,24,76,65,0,2439,2324,26,15,66,7,0,3218,2939,134,31,39,78,0,2432,2331,48,21,30,25,0,3596,3110,154,99,155,62,5,2661,2364,79,36,119,43,3,2661,2364,79,17,25,21,0,3,152
