GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
150010101,3310,1021,6,534,7,891,593,258,21,106,1685,1233,2535,911,4,316,7,599,517,181,12,48,1171,746,3457.5,1031.2,7.7,359.2,0.0,891.1,751.7,416.7,45.1,114.5,1657.7,1345.9
150010102,1961,426,7,299,1,535,563,130,16,57,1201,690,1504,373,7,192,1,360,466,105,10,26,859,443,1422.9,286.2,5.3,309.8,0.0,334.6,377.4,109.6,5.3,66.0,889.1,573.8
150010103,565,200,0,52,4,189,88,32,4,33,277,204,443,159,0,33,2,142,82,25,3,18,213,138,634.6,250.0,0.3,132.6,0.0,113.7,90.4,47.6,9.1,9.8,258.1,193.3
150010104,4379,1214,4,477,11,1254,1211,208,35,172,2562,1256,3341,1066,2,306,9,790,1017,151,18,83,1808,772,4511.0,1064.9,9.7,574.2,0.0,1138.9,1431.1,292.2,95.7,174.4,2671.5,1211.5
150010105,1498,467,3,177,1,425,351,74,15,63,816,445,1131,414,3,87,1,261,309,56,6,28,554,250,1470.3,382.4,0.0,181.6,0.0,384.3,466.1,55.8,26.2,104.0,802.3,366.4
150010106,358,99,0,40,0,131,76,12,10,12,221,112,261,83,0,28,0,82,61,7,3,8,148,59,144.1,61.4,3.2,6.5,0.0,43.1,26.6,3.2,3.2,23.9,49.2,17.5
150010107,1352,428,4,225,1,281,368,45,21,42,707,289,1022,363,4,139,1,179,305,31,7,22,509,164,1284.7,343.6,3.8,217.0,0.0,225.8,492.2,2.2,3.8,65.4,758.7,160.2
150010108,401,203,0,35,2,49,100,12,8,8,153,56,327,175,0,26,1,30,88,7,4,5,117,33,136.2,61.3,5.0,0.0,0.0,41.8,25.2,2.9,5.0,29.4,37.7,10.8
150010109,417,159,3,46,0,82,107,20,5,7,204,91,332,150,3,19,0,47,101,12,4,3,144,46,269.6,117.8,1.6,19.3,0.0,75.5,48.8,6.6,9.8,11.9,120.7,71.0
150010110,629,199,3,71,0,147,163,46,23,31,316,171,503,182,3,48,0,88,146,36,8,12,238,94,418.4,176.0,2.4,29.7,0.0,116.4,80.3,13.5,14.4,17.4,191.1,113.6
150010111,2039,319,12,239,3,461,791,214,33,79,1304,602,1542,272,12,144,2,292,695,125,21,35,992,332,1634.0,278.3,2.3,128.7,0.0,401.6,651.4,171.6,9.4,18.5,1071.8,548.2
150010112,1567,343,4,169,0,333,577,141,16,36,946,436,1244,320,4,111,0,209,496,104,5,15,719,268,1232.2,284.1,0.3,296.8,0.0,162.5,443.8,44.7,42.1,59.9,738.8,307.5
150010113,2060,598,4,180,4,432,746,96,20,79,1173,457,1689,555,4,124,3,274,655,74,13,44,905,279,2158.6,436.6,4.8,190.6,7.0,610.8,693.8,215.1,8.7,28.3,1268.5,799.4
150010114,1716,560,28,235,10,338,220,325,67,75,575,675,1419,535,24,162,8,218,214,258,34,39,417,454,1807.3,430.9,35.3,243.4,10.7,630.3,209.1,247.7,46.4,28.9,652.6,948.9
150010115,1005,497,0,62,1,243,57,145,5,23,265,389,829,464,0,41,1,154,52,117,3,12,169,262,1108.4,652.6,0.0,93.3,0.0,219.2,40.8,102.5,24.3,21.4,217.2,338.2
150010201,4616,1053,9,427,4,1103,1588,432,39,138,2733,1395,3734,958,7,258,4,728,1460,319,14,58,2151,905,4594.6,1227.9,1.0,438.4,1.2,1177.4,1421.1,327.6,55.8,151.2,2676.8,1213.2
150010202,2841,462,6,363,3,926,752,329,29,121,1745,1215,2109,414,5,196,1,589,668,236,12,42,1225,724,3515.7,425.6,0.0,459.5,0.0,1460.8,885.0,284.7,72.0,252.5,2202.9,1695.2
150010203,4342,884,16,475,14,1024,1433,496,69,134,2516,1392,3434,811,15,304,13,651,1289,351,38,78,1918,860,4563.9,1043.3,123.8,400.0,0.2,970.3,1787.3,239.1,161.3,140.5,2633.0,1051.8
150010204,1680,400,17,196,9,364,425,269,56,81,761,609,1423,384,14,148,9,277,387,204,32,55,613,437,2352.5,625.9,31.1,321.0,0.0,474.9,651.9,247.8,48.0,50.2,1068.6,814.2
150010205,2240,391,24,294,5,557,625,344,49,119,1260,927,1813,365,19,192,5,380,581,271,34,66,967,624,2034.9,317.2,0.0,516.0,25.0,496.2,619.6,61.0,76.9,53.9,1230.8,700.7
150010206,2180,342,7,191,6,665,138,831,21,55,753,1593,1662,326,6,108,4,485,129,604,9,29,534,1106,2197.7,272.5,4.0,243.7,2.2,811.7,279.9,583.7,11.4,6.1,968.5,1510.4
150010207,3208,516,40,383,7,844,753,665,95,134,1643,1544,2593,489,39,235,6,604,705,515,63,55,1258,1028,4079.7,470.8,6.3,581.2,0.0,1916.1,673.7,431.5,20.8,175.5,2288.0,2420.0
150010208,2172,345,4,328,4,593,645,253,30,87,1331,856,1643,318,4,196,4,369,586,166,16,46,975,490,2301.2,284.7,14.0,346.4,2.0,829.8,504.2,320.1,72.3,75.3,1296.4,1206.8
