GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
150071603,1648.2,1131.2,405.3,1572.0,1268.0,228.7,1806,1436,339
150071604,254.8,174.8,62.7,243.0,196.0,35.3,225,191,29
150071605,809.0,554.0,195.0,784.0,642.0,106.0,967,749,202
150071606,1159.0,739.0,292.0,1116.0,879.0,182.0,1424,1070,319
150071607,34.0,10.0,20.0,35.0,14.0,8.0,62,7,53
150090801,1187.0,722.0,325.0,1158.0,875.0,223.0,1132,926,184
150090804,1028.9,677.7,235.9,999.8,792.1,152.0,899,757,125
150090802,1885.3,1266.9,427.2,1864.3,1481.5,296.6,2134,1689,419
150090803,852.0,577.0,203.0,821.0,632.0,150.0,933,733,181
150090805,2852.0,1946.8,728.7,2752.2,2134.0,518.9,2181,1622,528
150090901,759.6,521.0,190.7,733.8,570.9,135.2,680,530,140
150090806,1125.0,729.0,280.0,1097.0,818.0,237.0,995,726,248
150090807,594.7,387.4,145.9,581.9,463.3,96.4,625,496,120
150090902,1621.6,1146.1,360.5,1582.0,1260.6,246.0,1768,1391,361
150090903,1276.0,956.0,245.0,1251.0,1066.0,151.0,1404,1158,230
150090904,1298.0,911.0,280.0,1250.0,1002.0,179.0,1158,944,192
150090906,160.9,112.6,37.9,158.5,127.1,25.5,125,102,23
150091001,809.0,470.0,264.0,754.0,507.0,207.0,803,587,202
150090905,1717.9,1202.4,404.3,1692.5,1357.3,272.4,1469,1214,240
150090907,565.3,376.7,114.4,530.0,390.5,106.8,755,597,133
150091002,1202.0,695.0,395.0,1110.0,741.0,309.0,1278,919,336
150091003,1070.0,711.0,273.0,1037.0,766.0,201.0,1303,1013,272
150091004,867.0,582.0,214.0,848.0,639.0,162.0,901,679,211
150091006,1396.3,788.7,500.4,1304.3,816.3,418.1,1660,1118,513
150091005,1639.7,926.3,587.6,1531.7,958.7,490.9,1403,889,479
150091101,1673.0,1092.0,426.0,1586.0,1158.0,315.0,1750,1303,424
150091102,2634.4,1565.3,860.4,2510.1,1675.5,720.4,2555,1699,791
150091103,2162.0,1255.0,687.0,2047.0,1360.0,567.0,2095,1437,622
150091104,2291.0,1312.0,767.0,2158.0,1419.0,604.0,2075,1452,584
150091201,1846.7,1169.2,478.0,1784.2,1348.5,337.3,1943,1563,350
150091203,2152.3,1367.8,553.0,2097.8,1542.5,456.7,2019,1497,483
150091202,1314.0,862.0,291.0,1270.0,1000.0,209.0,1400,1135,233
150091204,2033.0,1348.0,509.0,1979.0,1537.0,358.0,2303,1785,490
150091205,1437.6,931.3,354.7,1377.0,1041.7,275.5,1192,897,265
150091206,1772.5,1148.2,437.4,1697.7,1284.4,339.7,1789,1386,368
150091207,54.4,35.3,13.4,52.1,39.4,10.4,135,115,16
150091306,619.7,413.4,109.7,607.3,508.3,67.7,824,720,77
150091301,623.7,423.3,122.6,587.0,444.5,105.2,697,570,116
150091304,348.4,232.9,67.4,326.8,254.0,54.0,439,393,35
150091303,1905.3,1273.9,368.6,1787.5,1388.9,295.2,1923,1622,266
150091302,1690.3,1130.1,327.0,1585.7,1232.1,261.9,1734,1437,251
150051312,20.0,14.0,1.0,20.0,18.0,2.0,31,24,6
150091305,131.3,87.6,23.3,128.7,107.7,14.3,126,115,11
150091307,898.0,614.0,210.0,886.0,684.0,158.0,1124,897,216
150091308,365.0,214.0,109.0,347.0,256.0,78.0,356,269,84
150091309,1172.0,735.0,299.0,1147.0,856.0,228.0,942,744,187
150091311,707.0,450.0,155.0,693.0,538.0,116.0,612,514,89
150091310,185.0,100.0,64.0,183.0,122.0,52.0,201,134,63
150031701,1854.3,1199.6,537.1,1825.8,1405.5,389.1,1884,1363,495
150031702,1000.7,647.4,289.9,985.2,758.5,209.9,1026,806,211
150031703,2116.0,1239.0,751.0,2077.0,1393.0,628.0,2396,1417,958
150031707,1939.6,1176.7,659.7,1897.3,1341.6,516.5,2170,1480,678
150031706,1629.8,988.8,554.4,1594.3,1127.3,434.0,1657,1213,424
150031704,887.7,538.5,301.9,868.3,614.0,236.4,928,534,372
150031705,2189.0,1355.1,681.7,2156.9,1499.1,600.9,2515,1644,839
150031802,1836.4,1164.4,568.2,1790.9,1292.7,461.3,1743,1196,523
150031902,1673.5,1062.1,516.3,1632.4,1191.1,403.2,1772,1276,464
150031905,1254.2,776.6,406.7,1226.5,863.4,328.1,1574,1022,528
150031807,1977.9,1273.5,584.3,1935.1,1422.4,451.0,2100,1360,718
150031903,1318.9,826.2,417.9,1288.2,922.4,332.2,1348,1006,326
150032104,1173.5,768.2,309.9,1144.6,844.2,252.3,1234,835,381
150031801,693.3,440.9,214.4,675.3,489.6,172.2,771,495,256
150031803,1435.2,912.6,443.8,1397.9,1013.6,356.5,1570,1139,405
150031804,1349.0,880.0,396.0,1317.0,978.0,309.0,1490,1036,446
150031805,2026.0,1219.3,663.6,1988.7,1422.3,525.8,2261,1470,763
150031806,1018.0,612.7,333.4,999.3,714.7,264.2,1129,821,290
150031901,2011.9,1279.7,617.8,1962.0,1436.1,481.0,2074,1252,806
150032101,1150.7,796.5,273.8,1116.8,883.5,198.1,1159,854,276
150031907,866.3,600.1,216.3,842.0,663.0,158.0,963,706,239
150032102,2012.5,1355.2,516.0,1932.8,1486.7,373.1,2272,1691,545
150031904,2256.2,1520.0,589.7,2198.5,1678.8,447.4,2473,1856,575
150031906,1127.9,751.6,298.3,1088.2,829.7,215.0,1326,1004,309
150032001,770.8,539.0,172.3,751.0,596.9,124.7,1058,839,201
150032002,1560.2,1091.0,348.7,1520.0,1208.1,252.3,1672,1220,417
150032005,2024.7,1393.8,490.3,1965.4,1552.2,353.1,2190,1701,459
150032006,1903.3,1310.1,472.1,1847.5,1434.4,362.1,1988,1482,471
150032003,994.3,679.8,249.8,961.2,730.7,202.9,1100,808,282
150032004,1577.8,1078.8,396.4,1525.4,1159.5,322.0,1662,1279,364
150032106,953.1,664.8,213.6,920.5,732.0,153.3,972,784,176
150032202,668.9,464.2,155.8,643.3,497.4,117.7,808,635,157
150032203,560.9,387.4,134.4,538.0,413.5,100.2,468,363,101
150032103,1371.6,947.3,328.6,1315.8,1011.2,245.0,1857,1360,462
150032204,1314.3,907.7,314.9,1260.8,969.0,234.8,1285,960,300
150032105,1106.3,671.1,353.7,1051.6,694.6,289.1,1517,1066,424
150032303,2542.6,1518.1,864.8,2433.1,1649.8,679.1,2568,1598,904
150032302,1459.6,885.4,466.7,1387.5,916.4,381.5,1817,1216,562
150032301,1168.5,704.3,384.8,1115.8,751.2,308.3,1461,1041,393
150032205,1269.0,917.0,258.0,1235.0,986.0,197.0,1306,980,287
150032207,1371.0,933.7,354.4,1300.4,974.0,261.6,1259,863,369
150032206,977.0,665.3,252.6,926.6,694.0,186.4,1269,992,253
150032803,872.4,554.7,264.1,839.7,604.3,200.2,739,483,234
150032304,3164.5,2061.2,923.2,3032.4,2202.2,726.7,1800,1194,561
150032406,1902.2,1371.2,418.3,1842.0,1488.7,320.2,1979,1506,438
150032401,2012.8,1450.8,442.7,1949.0,1575.3,338.8,2172,1681,465
150032405,1374.1,938.1,330.0,1329.6,1026.4,261.4,1949,1425,492
150032402,1517.1,1038.2,362.0,1467.0,1133.9,288.5,1419,1060,318
150032403,1414.6,992.3,308.0,1368.5,1072.2,240.4,1350,1082,244
150032201,343.1,240.6,74.7,331.9,260.0,58.3,427,326,97
150032404,1372.0,950.5,322.3,1326.4,1029.4,246.5,1821,1358,420
150032501,1228.4,831.2,314.6,1188.9,888.2,263.0,1539,1112,402
150032602,632.1,419.4,164.3,608.2,467.2,115.0,727,622,97
150032506,1651.2,1129.2,407.8,1594.3,1206.2,318.7,1258,935,301
150032502,1631.3,1105.3,416.4,1578.3,1180.0,346.5,1669,1231,401
150032503,140.0,94.0,35.2,136.1,104.0,26.7,178,123,50
150032504,578.7,387.3,148.2,559.0,428.0,109.2,790,574,203
150032505,1935.2,1297.4,490.8,1875.8,1435.2,367.4,1968,1485,450
150032507,1387.9,946.4,339.9,1343.2,1021.7,270.5,1282,913,335
150032801,904.3,609.1,235.0,876.9,661.9,184.5,822,617,180
150032802,1122.2,766.9,286.1,1088.5,828.2,226.2,1070,780,277
150032604,990.5,662.5,254.2,957.1,721.8,198.6,873,615,240
150032601,1143.0,745.4,305.8,1105.6,846.5,222.0,1776,1351,400
150032605,1226.1,812.1,318.7,1185.7,905.6,238.8,1337,1011,302
150032606,2032.6,1340.1,542.4,1977.5,1528.5,380.7,2098,1521,553
150032607,1797.0,1123.0,561.0,1746.0,1300.0,394.0,2086,1454,610
150032603,1232.9,844.2,299.8,1191.8,905.3,241.6,1191,864,311
150032703,1814.8,1202.9,499.1,1774.5,1383.2,336.6,2241,1593,606
150032708,1384.1,923.1,375.7,1351.5,1057.5,255.9,1103,761,321
150033003,611.3,407.1,162.3,592.7,466.4,102.7,820,610,196
150032706,1421.1,952.7,380.5,1386.3,1080.2,257.9,1297,959,316
150032705,784.8,508.5,232.2,755.8,562.7,159.0,917,653,252
150032707,500.5,324.3,148.1,482.0,358.9,101.4,505,331,166
150032704,510.4,337.3,142.8,495.2,378.6,97.2,616,468,142
150032702,759.2,512.2,199.2,742.4,583.3,134.7,987,751,224
150032701,230.9,155.8,60.6,225.7,177.4,41.0,208,144,61
150032806,503.7,324.3,142.7,476.0,352.5,87.6,583,377,187
150032804,675.3,434.7,191.3,638.0,472.5,117.4,828,570,245
150032903,1058.7,711.9,282.8,1016.8,809.0,155.5,1017,703,301
150032904,636.3,441.1,164.0,614.4,489.9,90.6,624,444,166
150032805,2699.3,1727.7,785.5,2567.6,1823.7,614.1,2933,2013,853
150033202,200.7,140.3,51.4,196.1,155.0,30.4,187,146,41
150032902,1000.1,695.1,252.1,981.4,784.1,145.7,1351,945,380
150032905,585.1,409.2,149.5,571.8,452.2,88.3,775,522,241
150033004,680.9,435.9,196.9,667.5,513.1,125.4,610,446,152
150033006,1533.7,1044.6,401.1,1496.1,1178.5,247.4,1650,1200,421
150033002,1165.7,741.1,342.6,1146.5,877.5,218.5,1245,892,338
150033001,1157.4,730.9,345.4,1141.8,870.4,220.6,1403,968,403
150033201,824.4,509.0,269.3,798.9,581.8,192.9,1309,954,346
150033005,251.1,155.0,82.0,243.3,177.2,58.8,180,113,67
150033101,1353.6,884.2,393.0,1311.9,1022.4,243.8,1488,1124,343
150032901,1010.4,718.6,237.9,994.8,812.3,136.6,1243,869,356
150033103,1455.3,889.3,462.9,1426.0,1057.4,321.5,1317,926,371
150033102,1507.4,921.1,479.4,1477.0,1095.2,333.0,1713,1207,490
150033104,1551.3,949.5,509.2,1516.2,1139.1,334.7,1466,960,483
150033105,1678.3,1027.6,555.2,1639.3,1235.6,360.0,2153,1592,536
150033204,1543.1,940.5,524.7,1515.2,1108.9,355.1,1125,730,386
150033207,589.0,352.3,195.4,574.1,417.2,133.1,631,422,205
150033304,2522.0,1602.0,780.0,2471.0,1880.0,523.0,2752,1953,758
150033208,1265.0,756.7,419.6,1232.9,895.8,285.9,1276,866,394
150033305,1518.6,944.2,482.0,1479.0,1070.3,360.5,1888,1276,581
150033303,1099.2,726.1,302.9,1072.8,849.3,199.1,1527,1141,377
150033203,475.5,226.4,196.8,436.4,211.5,175.4,623,294,324
150033206,720.1,444.4,217.0,692.2,501.3,143.4,930,645,272
150033205,1276.6,777.0,437.6,1255.4,910.8,299.7,2047,1251,771
150033301,747.0,454.5,237.3,720.9,525.8,170.7,504,347,149
150033302,586.7,383.4,164.8,575.3,450.9,111.1,652,469,181
150033306,1639.8,1012.5,521.7,1606.9,1184.3,369.4,1369,965,390
150033403,886.6,571.9,266.4,869.2,663.3,183.8,707,525,172
150033407,2961.6,1955.0,857.8,2915.9,2298.4,556.6,2977,2208,749
150033406,608.7,381.3,187.9,592.9,420.8,135.6,394,282,107
150033405,683.7,470.6,176.3,673.1,535.6,116.8,807,622,173
150033402,1323.9,815.4,421.6,1300.2,964.5,292.5,1516,1056,437
150033401,876.0,539.5,278.9,860.3,638.1,193.5,1356,952,389
150033501,1319.0,722.0,523.0,1303.0,932.0,325.0,1441,947,475
150033606,1667.9,997.6,574.1,1643.1,1238.4,364.8,1835,1324,497
150033502,1407.9,979.0,372.6,1366.0,1105.4,202.2,1581,1102,466
150033503,542.1,377.0,143.4,526.0,425.6,77.8,512,383,123
150033506,1511.4,1047.5,406.7,1478.0,1203.9,214.9,1842,1306,517
150033505,710.6,492.5,191.3,695.0,566.1,101.1,782,519,254
150034103,1067.5,706.2,298.7,1051.8,814.2,182.0,1347,967,369
150033504,645.3,425.9,189.0,637.5,491.6,114.4,704,522,175
150033607,1089.1,651.4,374.9,1072.9,808.6,238.2,1260,878,360
150033601,1177.5,806.5,307.5,1158.7,924.4,201.0,1403,1070,324
150033404,870.8,603.0,221.6,858.1,688.7,145.6,1293,1001,279
150033602,936.1,648.2,238.2,922.5,740.3,156.5,1063,813,236
150033605,1407.1,869.0,450.7,1366.3,1031.2,284.8,1982,1487,475
150033603,1479.9,914.3,473.9,1437.0,1084.6,299.3,1201,835,352
150033701,2740.0,1660.0,896.0,2691.0,1993.0,622.0,2892,2078,792
150033702,2229.3,1320.9,767.8,2193.2,1593.4,537.2,2451,1639,788
150033803,2007.5,1213.8,671.9,1976.7,1458.5,466.7,2015,1384,609
150033704,2216.6,1285.6,783.1,2162.5,1541.3,552.9,2277,1580,660
150033703,2223.4,1308.9,774.1,2172.2,1568.4,547.0,2669,1776,862
150033804,1804.0,1012.7,662.1,1761.5,1224.2,469.5,1937,1161,729
150033801,3433.2,1989.0,1224.8,3371.1,2412.6,865.7,3483,2356,1101
150033805,1660.3,924.5,620.3,1624.5,1120.1,442.6,1891,1274,585
150033802,3663.5,2206.6,1237.0,3617.8,2604.4,934.4,3546,2421,1091
150033901,643.7,357.7,240.8,625.6,428.0,153.1,1026,687,322
150034604,1725.7,977.0,589.1,1665.2,1156.5,420.6,1757,1207,516
150033904,1288.9,744.7,440.5,1259.8,850.2,331.5,1576,1100,443
150034602,1627.8,968.7,520.4,1567.4,1066.2,398.7,512,341,167
150033906,966.2,576.0,323.4,942.1,667.7,226.6,1145,851,275
150033903,1584.0,918.0,552.2,1551.5,1134.0,355.9,1638,1127,487
150033902,1144.0,663.0,398.8,1120.5,819.0,257.1,1202,851,332
150033905,576.0,304.6,227.2,556.5,356.0,166.0,592,386,190
150034002,2182.0,1156.5,872.2,2136.6,1442.2,602.3,1681,1020,649
150034003,3075.8,1654.6,1208.5,3012.5,2030.5,839.8,2516,1621,860
150034203,676.8,381.7,255.0,661.3,465.2,167.4,738,466,261
150034204,1405.8,809.8,495.3,1372.7,983.8,319.4,1871,1406,442
150034205,2543.0,1390.1,962.7,2499.7,1718.0,670.6,1911,1295,597
150034004,1946.5,981.5,797.4,1901.0,1232.1,564.4,2146,1395,720
150034005,2315.1,1122.1,1007.0,2264.0,1382.9,768.2,2155,1303,813
150034006,1507.4,730.4,655.6,1474.0,899.9,500.4,1370,768,593
150034101,1346.2,787.2,478.1,1331.8,938.5,349.2,1400,971,413
150034102,1126.8,675.8,391.9,1123.2,835.5,254.8,1240,854,375
150034106,1159.0,671.0,412.3,1140.3,832.6,261.3,1248,780,456
150034001,912.4,528.3,324.6,897.8,655.5,205.7,1139,742,379
150034105,1973.6,1142.7,702.1,1941.9,1417.9,445.0,1933,1325,590
150034201,719.3,467.6,220.1,706.5,539.2,131.4,777,515,252
150033604,112.4,73.1,34.4,110.4,84.3,20.5,137,106,28
150034202,316.0,192.0,101.0,313.0,223.0,66.0,387,275,107
150034104,575.4,339.7,201.9,561.9,408.6,128.0,373,271,101
150034301,865.2,488.2,327.5,849.2,592.4,224.3,964,640,314
150034302,2750.9,1359.9,1225.4,2713.9,1796.3,821.2,2569,1587,967
150034305,1528.4,776.0,645.6,1504.8,975.9,468.0,1522,1053,455
150034306,2841.5,1420.2,1215.9,2808.5,1797.5,898.2,2070,1214,829
150034303,1587.3,869.9,611.9,1546.9,1093.4,384.6,1595,993,588
150034304,1087.9,596.2,419.4,1060.2,749.4,263.6,1394,904,469
150034401,570.8,291.6,250.9,549.1,321.2,196.4,601,365,231
150034402,1430.0,779.6,520.1,1401.1,977.5,342.5,1784,1403,367
150034404,2222.5,1050.9,968.7,2176.2,1433.6,618.7,2077,1388,655
150034403,1526.6,837.3,534.8,1502.2,1084.3,331.0,1401,1028,360
150034503,644.1,329.5,257.5,628.3,411.1,171.6,560,412,134
150034504,1431.9,732.5,572.5,1396.7,913.9,381.4,1528,1008,488
150034502,1169.5,621.4,428.4,1144.7,803.0,262.7,1112,835,255
150034501,1829.9,972.3,670.3,1791.1,1256.5,411.1,2153,1582,546
150034606,798.0,275.6,404.6,783.0,409.5,332.9,813,551,254
150034601,774.3,266.6,393.1,760.0,397.0,323.4,914,439,458
150034603,739.8,433.5,238.5,712.1,483.6,183.4,1949,1378,534
150034605,1595.7,838.8,613.4,1487.0,931.5,492.7,1838,1212,577
150034702,1120.3,589.2,418.1,1094.4,742.2,306.5,1415,1010,384
150034701,2152.0,1035.4,839.5,2130.7,1315.2,690.9,2827,1766,983
150034706,2999.2,1780.5,982.5,2933.6,2115.1,726.9,3183,2246,893
150034703,1525.4,857.5,527.9,1486.0,1034.9,398.2,1450,982,446
150034705,334.5,201.2,109.5,326.7,238.0,77.9,350,206,141
150034805,779.9,475.9,249.9,761.7,564.1,173.0,924,648,268
150034801,2143.1,1305.7,688.7,2093.5,1548.5,477.0,2180,1580,571
150034802,1735.2,1090.4,537.9,1701.5,1293.7,349.6,1901,1405,480
150034803,2244.0,1444.0,633.0,2198.0,1700.0,438.0,2429,1800,585
150034804,2531.2,1625.5,724.6,2486.9,1911.4,505.7,2857,2140,691
150034901,1738.8,1009.2,601.3,1704.0,1169.6,484.6,1906,1226,657
150035106,1024.4,620.0,327.0,1001.9,711.2,261.3,1181,759,411
150034905,1186.0,694.5,391.0,1159.5,850.5,266.5,1212,800,395
150034906,1041.3,609.8,343.3,1018.1,746.8,234.0,1271,1020,234
150034907,2431.3,1442.1,816.4,2378.1,1727.2,569.6,2590,1750,810
150034904,852.2,532.2,253.9,839.4,640.7,172.7,847,570,262
150034903,1644.8,1058.0,468.1,1610.6,1196.6,372.0,1866,1281,555
150034704,381.0,226.2,128.1,372.7,270.5,89.5,500,343,153
150035005,1195.4,726.9,369.3,1166.5,832.4,296.6,1833,1191,614
150035002,1518.6,924.7,470.0,1482.8,1050.5,382.9,1616,1093,488
150035004,1515.0,922.3,468.7,1479.2,1049.0,381.1,1727,1244,454
150035001,874.8,532.8,270.8,854.2,604.5,221.1,1309,822,463
150035007,1922.3,1100.8,660.4,1875.1,1256.3,548.6,1079,659,410
150035006,761.7,436.2,261.6,742.9,497.8,217.4,1788,1117,658
150035003,875.9,531.9,266.6,856.5,607.7,218.8,1031,695,320
150035107,704.6,429.5,218.4,688.3,484.6,180.1,732,465,256
150035101,1039.0,659.0,291.0,990.0,710.0,254.0,1277,852,408
150035102,1492.0,891.0,469.0,1467.0,1087.0,313.0,1817,1365,419
150035103,1555.0,989.0,422.0,1518.0,1181.0,276.0,2032,1721,278
150035105,2000.4,1228.6,630.2,1957.1,1428.8,482.0,2082,1413,640
150035104,348.1,213.8,109.7,340.5,248.6,83.9,373,246,124
150034902,600.6,373.3,181.7,591.6,455.0,118.6,845,589,250
150010404,1205.1,738.6,325.8,1176.4,874.7,222.1,1305,999,274
15001ZZZZZZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
15007ZZZZZZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
15005ZZZZZZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
15009ZZZZZZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
15003ZZZZZZ,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
