GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
480150314,1222.4,319.3,864.1,1183,378,805
480150101,1594.3,296.1,1236.9,1445,328,1117
480150205,1020.4,163.1,821.7,990,246,744
480150103,823.4,98.9,696.6,777,123,654
480150102,574.9,122.9,428.9,556,169,387
480150319,1010.9,200.5,778.6,937,210,727
480150206,419.0,56.0,347.0,392,86,306
480150211,254.0,27.0,219.0,252,50,202
480150207,256.0,23.0,223.0,266,37,229
480150209,414.0,61.0,336.0,384,83,301
480150312,406.0,32.0,365.0,366,46,320
480150208,480.0,61.0,409.0,414,78,336
480150210,516.0,68.0,439.0,475,92,383
480150417,385.0,121.0,254.0,427,185,242
480150418,871.0,117.0,729.0,715,119,596
480150416,633.4,137.7,479.8,611,172,439
480150415,837.0,226.0,584.0,848,301,547
480190305,1236.1,100.2,1085.3,1273,302,971
480190407,1673.1,245.8,1379.6,1374,307,1067
480190101,942.7,160.1,753.6,832,202,630
480190102,2014.5,326.6,1619.0,1679,437,1242
480190306,1000.0,207.0,762.0,905,173,732
480212016,568.2,163.9,372.6,623,264,359
480213009,524.1,115.1,375.5,478,150,328
480212018,1056.1,341.6,644.4,1047,437,610
480211013,1746.4,768.9,866.9,1700,927,773
480211021,1171.2,430.8,668.5,1352,638,714
480213005,1932.3,823.4,978.4,1946,948,998
480212007,547.6,147.4,373.1,465,174,291
480212012,875.2,310.0,517.7,926,358,568
480212003,1705.1,527.3,1087.0,1431,673,758
480213010,998.0,296.0,658.0,868,341,527
480212004,1160.2,258.4,832.7,980,366,614
480213020,1207.8,620.3,515.3,875,496,379
480230004,390.0,50.0,331.0,445,83,362
480250006,651.0,203.0,433.0,601,207,394
480250003,813.0,306.0,465.0,853,368,485
480250018,993.0,248.0,711.0,990,302,688
480250016,556.0,204.0,334.0,617,255,362
480250008,145.0,37.0,105.0,164,48,116
480250005,220.0,63.0,146.0,212,100,112
480250011,159.0,50.0,106.0,157,75,82
480250002,192.0,16.0,169.0,172,22,150
480250012,192.0,52.0,134.0,161,52,109
480270307,1306.0,901.0,353.0,1615,1287,328
480270304,463.7,111.0,334.0,481,145,336
480270303,2617.1,1066.8,1416.2,2640,1194,1446
480270306,965.0,533.0,386.0,1188,746,442
480291080,2658.0,1776.0,696.0,1499,1049,450
480291072,1051.0,682.0,288.0,939,647,292
480293018,1009.1,429.8,512.6,1098,384,714
480293135,307.9,131.2,156.4,220,121,99
480292116,4.0,2.0,2.0,1,1,0
480292109,0.0,0.0,0.0,0,0,0
480292135,0.0,0.0,0.0,0,0,0
480294064,551.8,279.0,246.4,723,293,430
480294144,515.0,261.3,228.7,514,301,213
480294145,218.2,110.7,96.9,230,117,113
480294161,888.8,632.8,204.8,890,654,236
480294160,833.0,546.0,229.0,668,481,187
480294156,901.2,599.4,265.4,577,379,198
480294127,5.0,4.0,0.0,7,3,4
480291074,790.0,597.6,171.1,628,450,178
480294124,101.0,76.4,21.9,56,46,10
480294019,1079.7,737.4,306.3,1152,791,361
480294024,1517.3,962.6,496.7,1522,939,583
480292049,1378.1,952.0,359.9,1281,861,420
480292050,1013.9,671.0,289.1,1132,728,404
480291087,700.0,492.0,192.0,760,539,221
480293167,4.0,2.0,2.0,10,0,10
480292121,282.0,164.0,102.0,293,174,119
480292132,173.6,103.7,59.8,125,86,39
480294068,144.0,76.2,57.4,56,32,24
480294128,9.0,4.8,3.6,12,3,9
480294183,2.3,1.3,0.9,1,0,1
480294180,0.0,0.0,0.0,1,1,0
480294136,126.4,26.8,97.8,113,43,70
480294071,1357.1,223.6,1088.8,1232,241,991
480294137,23.9,2.7,21.1,28,7,21
480294085,146.8,41.4,100.6,156,32,124
480292044,933.0,729.0,174.0,854,647,207
480292030,465.5,386.6,65.8,495,397,98
480292071,446.6,368.4,63.2,366,295,71
480293009,406.0,232.0,154.0,433,194,239
480293108,1047.0,358.0,610.0,1110,377,733
480294084,227.0,147.0,73.0,238,188,50
480294077,1073.7,655.5,373.3,554,318,236
480294070,1868.3,1294.4,504.7,1662,1245,417
480294086,245.0,82.0,153.0,247,106,141
480294121,124.0,46.0,78.0,104,34,70
480294073,881.0,417.0,416.0,802,353,449
480292031,699.1,583.1,99.0,527,412,115
480292009,365.4,313.9,38.4,413,344,69
480291078,225.0,183.0,33.0,217,166,51
480292033,304.0,250.0,42.0,237,187,50
480293169,1717.3,1073.9,523.0,1364,870,494
480293015,859.7,466.1,347.0,1428,774,654
480293168,60.0,41.0,17.0,81,49,32
480294133,20.0,5.0,15.0,24,14,10
480294087,1049.4,602.2,403.4,245,104,141
480291003,1020.6,816.3,151.7,783,626,157
480291001,441.0,335.0,85.0,268,208,60
480291098,396.0,333.0,44.0,415,311,104
480292001,338.0,276.0,45.0,223,189,34
480292070,535.0,461.1,53.7,422,366,56
480292002,558.0,461.0,77.0,524,416,108
480292003,836.6,712.4,99.3,852,684,168
480292006,799.2,663.3,111.2,884,739,145
480292007,736.5,599.0,116.1,630,500,130
480292004,805.7,645.5,131.5,750,609,141
480292005,615.0,480.9,104.7,566,401,165
480294015,1113.0,862.0,184.0,1002,746,256
480292013,579.0,433.0,116.2,559,411,148
480292104,125.0,103.0,14.0,113,94,19
480293097,8.0,1.0,7.0,18,4,14
480294104,1052.0,498.0,484.0,1083,514,569
480294179,1775.0,781.0,876.0,1743,749,994
480293172,315.0,166.0,127.0,394,221,173
480294108,1083.9,505.4,502.6,1248,595,653
480294165,816.1,380.6,378.4,683,344,339
480294095,962.0,427.0,475.0,1096,437,659
480294169,811.5,395.7,366.7,825,430,395
480294172,711.0,349.0,308.0,702,312,390
480294018,665.0,486.0,136.0,662,500,162
480291002,370.0,233.0,113.0,378,218,160
480291024,1678.0,1037.0,555.0,1560,937,623
480291008,1002.4,791.7,142.3,638,506,132
480291010,310.0,233.0,55.0,267,200,67
480292079,240.0,207.0,23.0,239,197,42
480292015,708.0,589.0,89.0,627,512,115
480292074,417.0,337.0,74.0,381,282,99
480292014,613.0,443.0,138.0,579,416,163
480292022,610.0,484.0,102.0,592,458,134
480292023,1472.0,1099.0,284.0,1335,1002,333
480292016,468.0,401.0,52.0,446,371,75
480294004,384.0,278.0,84.0,221,201,20
480294002,390.0,297.0,74.0,361,298,63
480294003,517.0,421.0,66.0,520,460,60
480294029,945.0,782.0,133.0,959,822,137
480294012,301.0,242.0,45.0,304,274,30
480294119,357.0,238.0,80.0,227,156,71
480294146,1.3,0.8,0.5,1,1,0
480294171,1198.0,494.5,632.0,1252,468,784
480294176,193.0,78.5,105.0,227,89,138
480291090,0.0,0.0,0.0,0,0,0
480292129,0.0,0.0,0.0,0,0,0
480292130,0.0,0.0,0.0,0,0,0
480291065,1086.0,575.0,467.0,905,484,421
480291017,321.0,222.0,85.0,331,223,108
480291007,668.0,502.0,151.0,689,521,168
480292024,857.0,605.0,210.0,774,558,216
480292046,1292.0,919.0,311.0,1274,869,405
480293017,942.0,210.0,689.0,906,220,686
480293026,1092.0,478.0,530.0,1062,424,638
480293025,1256.0,551.0,606.0,1158,483,675
480294040,591.0,513.0,62.0,617,568,49
480294186,0.0,0.0,0.0,0,0,0
480294009,364.0,282.0,64.0,332,262,70
480294122,49.0,35.0,12.0,55,52,3
480294008,224.0,126.1,82.5,225,123,102
480294117,0.0,0.0,0.0,0,0,0
480294101,197.0,110.9,72.5,65,39,26
480291013,1117.0,908.0,177.0,1129,853,276
480291077,828.0,662.0,139.0,751,587,164
480292029,505.0,401.0,80.0,523,399,124
480294010,418.0,388.0,21.0,536,512,24
480294011,523.0,461.0,44.0,649,610,39
480294039,589.0,542.0,33.0,729,700,29
480294025,582.0,389.0,174.0,623,419,204
480291018,996.0,754.0,204.0,965,716,249
480291019,368.0,277.0,71.0,285,203,82
480291020,1122.0,811.0,264.0,1151,788,363
480291050,655.0,445.0,192.0,683,474,209
480292032,239.0,183.0,44.0,235,173,62
480294017,1173.0,848.0,226.0,930,681,249
480292035,712.3,537.5,129.4,669,512,157
480292036,1046.7,706.9,280.2,978,638,340
480292120,214.0,141.6,60.4,267,142,125
480292055,924.4,661.6,203.4,741,480,261
480292118,56.1,40.2,12.3,82,36,46
480292095,97.4,69.7,21.4,100,68,32
480292117,90.1,64.5,19.8,106,65,41
480294110,714.0,493.0,154.0,606,449,157
480294155,1360.0,1024.0,247.0,1207,912,295
480293048,1080.0,504.0,493.0,1079,429,650
480293047,1308.0,586.0,630.0,1266,532,734
480293057,533.0,347.0,153.0,488,327,161
480293027,1050.0,423.0,548.0,996,358,638
480293156,10.0,3.0,7.0,8,1,7
480293046,1114.0,520.0,528.0,1082,450,632
480293028,1249.0,552.0,617.0,1231,505,726
480294033,1617.0,1017.0,546.0,1681,1044,637
480294032,899.0,589.0,272.0,900,588,312
480294031,813.0,583.0,194.0,759,570,189
480291103,0.0,0.0,0.0,1,1,0
480291027,125.0,98.0,23.0,127,97,30
480291096,17.0,13.0,3.0,35,21,14
480291092,210.2,170.2,32.0,184,129,55
480291029,545.8,441.8,83.0,576,454,122
480292054,1145.0,880.0,201.0,1083,792,291
480292136,145.0,102.0,37.0,128,81,47
480292038,438.9,245.1,167.8,463,255,208
480292113,220.1,122.9,84.2,180,124,56
480292138,465.4,269.5,160.1,471,233,238
480293029,838.0,412.0,361.0,818,363,455
480293143,971.0,485.0,426.0,1056,510,546
480293036,2034.0,1092.0,758.0,1386,688,698
480294030,501.5,446.0,44.8,548,521,27
480294177,16.0,14.0,0.0,12,11,1
480294038,554.7,463.8,70.8,558,476,82
480294037,233.5,203.3,24.3,357,321,36
480294062,347.0,230.0,105.0,261,166,95
480294034,884.0,593.0,264.0,929,625,304
480294036,1414.0,1124.0,248.0,1566,1285,281
480294035,31.0,23.0,5.0,24,18,6
480291031,649.0,529.0,95.0,606,460,146
480292144,994.0,604.9,343.1,1063,561,502
480293053,1117.0,485.0,552.0,1018,406,612
480294157,864.0,664.0,145.0,759,584,175
480292083,426.0,307.0,89.0,423,291,132
480292052,439.0,337.0,83.0,397,272,125
480293058,2713.0,1508.0,990.0,1746,900,846
480293084,2022.0,815.0,1066.0,2080,884,1196
480294041,1093.3,962.9,103.0,1413,1278,135
480294106,224.0,156.0,58.0,255,181,74
480294043,152.0,98.0,48.0,198,137,61
480294082,759.0,642.0,92.0,906,785,121
480294065,1219.1,821.2,321.2,1095,758,337
480294042,92.6,66.3,23.1,86,62,24
480294182,0.0,0.0,0.0,2,2,0
480291033,863.0,538.0,279.0,810,485,325
480291038,1391.0,900.0,425.0,1251,771,480
480291075,871.0,628.0,202.0,820,560,260
480292057,991.0,742.0,194.0,966,713,253
480292056,707.0,494.0,180.0,668,476,192
480292094,151.0,63.0,78.0,129,42,87
480292082,718.0,461.0,214.0,725,428,297
480293040,1395.0,614.0,673.0,1412,605,807
480293157,1898.0,774.0,1018.0,1934,754,1180
480293171,0.0,0.0,0.0,0,0,0
480293163,1725.0,694.0,927.0,1708,589,1119
480294080,975.4,600.7,322.9,1170,747,423
480294139,2.0,0.0,2.0,4,0,4
480294045,789.9,447.3,294.8,1055,536,519
480294135,220.6,124.9,82.3,87,47,40
480294134,294.5,166.8,109.9,290,158,132
480294140,0.0,0.0,0.0,0,0,0
480291061,1061.0,818.0,198.0,890,656,234
480291042,678.1,520.0,142.8,776,604,172
480292100,647.0,403.0,205.0,690,408,282
480292064,1190.0,722.9,395.7,1291,756,535
480292119,94.0,57.1,31.3,30,12,18
480294046,2022.0,895.0,985.0,2035,858,1177
480293050,810.0,339.0,424.0,818,326,492
480293061,1085.0,532.2,466.7,1063,505,558
480293162,75.0,36.8,32.2,120,51,69
480293060,1249.0,571.0,592.0,1308,566,742
480293118,618.0,282.0,311.0,606,266,340
480294063,715.0,507.0,177.0,694,451,243
480291052,947.0,635.7,263.4,916,598,318
480291048,1057.0,789.3,217.6,968,706,262
480291051,977.0,642.0,295.0,969,598,371
480291053,169.0,116.0,44.0,172,114,58
480291091,1217.0,841.0,330.0,887,655,232
480293142,0.0,0.0,0.0,1,0,1
480294098,1546.0,744.0,681.0,1269,633,636
480293145,6.0,5.0,0.0,8,3,5
480293063,1268.0,614.0,575.0,1278,534,744
480294100,509.0,271.0,207.0,157,77,80
480291102,503.0,212.0,266.0,405,199,206
480291057,974.0,466.0,462.0,837,438,399
480291066,355.0,231.0,111.0,296,193,103
480292080,461.0,294.0,140.0,491,320,171
480292107,213.0,127.0,77.0,238,137,101
480292114,1170.0,733.0,370.0,1098,649,449
480310304,204.0,42.0,150.0,171,59,112
48037004C,278.0,135.0,137.0,595,305,290
48037002B,595.7,414.3,168.0,272,171,101
48037002A,487.9,353.8,122.7,779,605,174
48037001B,411.1,324.7,73.6,808,590,218
48037008A,442.0,262.0,170.0,488,326,162
480370012,1538.0,167.0,1334.0,1304,207,1097
48037008B,1973.0,412.0,1525.0,1866,436,1430
480370017,1157.0,143.0,992.0,1039,230,809
480370016,922.0,90.0,817.0,855,142,713
480570010,90.0,41.0,45.0,83,36,47
480850100,15.0,6.0,9.0,20,2,18
480850160,7.2,1.5,5.3,17,3,14
480850114,1929.6,442.2,1384.3,1269,304,965
480850147,1117.6,461.2,597.7,918,386,532
480850006,3884.1,1613.7,1988.2,2778,1025,1753
480850005,725.0,199.0,481.0,884,233,651
480850128,3275.0,727.0,2354.0,2287,529,1758
480850146,2889.0,1228.0,1431.0,2708,1123,1585
480850087,3605.0,1729.0,1692.0,1702,583,1119
480850117,2665.0,1119.0,1350.0,2269,903,1366
480850090,2181.0,702.0,1363.0,1923,481,1442
480850116,3077.0,1261.0,1676.0,2662,1025,1637
480850127,2358.0,992.0,1235.0,2151,848,1303
480850092,1884.0,819.0,943.0,1766,676,1090
480850145,1072.0,488.0,501.0,906,403,503
480850059,2550.0,902.0,1479.0,2341,843,1498
480850040,2159.3,586.1,1384.1,2198,640,1558
480850113,2012.0,809.0,1036.0,1661,617,1044
480850080,2317.0,943.0,1211.0,2404,960,1444
480850106,1314.0,492.0,685.0,1235,490,745
480850161,6.4,1.3,4.8,7,2,5
480850008,1519.0,324.0,1136.0,1354,378,976
480850033,2282.5,496.4,1653.9,1516,371,1145
480850115,1960.0,918.0,929.0,1793,759,1034
480850120,4452.0,1735.0,2446.0,3219,1112,2107
480850171,3970.0,1621.0,2110.0,3520,1243,2277
480850140,5532.5,1657.8,3563.3,5035,1438,3597
480850155,2142.5,675.2,1346.7,1180,393,787
480850122,3337.9,929.4,2210.6,2579,678,1901
480850010,301.0,44.8,245.5,358,89,269
480850009,2892.9,789.3,1937.0,2014,585,1429
480850156,2826.1,1050.7,1579.5,2608,974,1634
480850012,3149.2,899.4,2070.4,3319,942,2377
480850131,4231.9,1281.5,2659.5,3199,895,2304
480850102,2065.0,575.0,1363.0,1740,420,1320
480850126,2871.4,1110.7,1542.2,3979,1530,2449
480850020,796.0,143.0,595.0,783,182,601
480850029,4264.6,835.6,3180.2,2413,517,1896
480850013,3804.2,1025.3,2538.6,1428,386,1042
480850043,3255.0,1437.0,1604.0,2654,1163,1491
480850096,619.0,269.0,311.0,466,254,212
480850022,2712.0,417.0,2173.0,2008,438,1570
480850168,1211.0,309.0,808.0,1451,535,916
480850067,1511.0,631.0,774.0,1170,394,776
480850164,631.0,211.0,395.0,0,0,0
480870302,44.0,3.0,40.0,41,6,35
480870301,228.0,28.7,193.1,216,54,162
480870401,224.3,31.4,189.3,207,36,171
480870201,198.5,27.4,168.7,226,55,171
480870101,344.0,46.0,284.8,355,66,289
480870102,51.2,3.4,47.1,71,7,64
480870402,66.0,5.0,60.0,60,9,51
480930002,806.0,119.3,661.9,848,172,676
480930003,44.7,6.6,36.7,58,9,49
480930005,475.3,73.1,390.3,426,106,320
480930001,941.0,125.0,799.0,949,220,729
480930004,63.0,12.0,51.0,50,15,35
480930016,144.0,21.0,119.0,113,29,84
480930006,245.0,30.0,210.0,253,59,194
480930007,143.9,21.9,118.5,193,44,149
480930008,55.6,8.5,45.8,33,5,28
480930009,135.4,19.7,113.6,139,29,110
480950205,68.5,11.7,55.9,76,23,53
480950306,358.7,67.2,275.2,201,67,134
480950102,84.5,13.5,70.8,59,14,45
480950408,40.3,6.6,32.1,225,65,160
480970001,1142.6,273.0,822.0,1069,303,766
480970002,436.1,159.3,263.7,394,146,248
480970011,1504.7,211.0,1255.4,1251,274,977
480970022,1410.0,194.0,1186.0,1321,204,1117
480970020,484.3,79.2,393.1,498,99,399
480970012,520.0,58.0,448.0,484,79,405
480990117,2122.0,693.0,1291.0,2261,888,1373
480990105,1565.1,588.3,875.6,2147,913,1234
480990401,2093.4,754.4,1191.3,2136,848,1288
480990406,260.0,19.0,235.0,237,48,189
480990320,98.9,51.3,37.9,69,47,22
480990219,990.3,417.2,502.7,1913,969,944
480990407,167.0,18.0,143.0,137,28,109
481030001,442.5,63.7,364.6,506,66,440
481050003,375.9,89.1,271.6,463,81,382
481050002,379.1,89.2,280.7,432,105,327
481070039,380.0,106.0,252.0,410,157,253
4810903-3,29.0,6.0,19.0,29,10,19
481090004,156.0,107.5,43.8,144,104,40
4810903-5,231.5,118.9,101.5,240,143,97
481090002,227.4,142.0,75.5,197,137,60
481090001,123.2,79.6,40.2,139,98,41
481110001,223.0,28.0,187.0,227,30,197
481110006,198.8,35.7,151.9,204,44,160
481134504,2968.4,2026.1,833.5,2620,1675,945
481134510,380.5,334.6,39.1,529,512,17
481131600,2091.0,898.0,1088.0,1997,777,1220
481131602,3105.0,1653.0,1243.0,2364,1131,1233
481132210,1537.0,708.0,739.0,1337,548,789
481133219,371.0,307.0,53.0,386,320,66
481133300,108.0,88.0,12.0,100,84,16
481133302,1974.0,1580.0,356.0,2058,1550,508
481134514,902.0,477.0,384.0,869,437,432
481134517,752.8,337.5,374.2,811,276,535
481131402,2008.0,1056.0,842.0,1763,802,961
481131126,290.0,91.0,181.0,330,96,234
481131601,779.0,499.0,231.0,348,254,94
481131808,2233.0,1199.0,918.0,1831,1034,797
481131814,1483.0,1008.0,398.0,1648,1126,522
481132211,513.0,208.0,281.0,587,185,402
481132213,947.0,733.0,178.0,1158,881,277
481132214,209.0,134.0,61.0,140,70,70
481132240,595.5,315.4,245.8,720,336,384
481132231,1125.1,639.4,423.2,616,401,215
481132230,1739.6,1041.0,604.2,1915,1003,912
481132216,1879.0,926.0,841.0,1848,746,1102
481132217,1753.0,994.0,660.0,1723,866,857
481133301,843.0,659.0,152.0,740,537,203
481133303,593.0,480.0,89.0,494,323,171
481134628,3477.0,1738.9,1562.5,2566,1067,1499
481134608,427.0,202.0,197.0,466,216,250
481134620,1400.0,794.0,554.0,1329,610,719
481134629,0.0,0.0,0.0,0,0,0
481131139,522.0,416.0,85.0,522,394,128
481131148,1702.1,590.4,1047.4,1719,472,1247
481133331,1260.7,1175.0,68.4,1635,1545,90
481133322,705.0,574.6,108.2,573,442,131
481133809,2211.0,1404.6,736.7,2134,1170,964
481133810,7.0,4.4,2.3,4,3,1
481134617,97.0,36.0,58.0,111,34,77
481134610,1150.7,830.1,275.8,1268,838,430
481134645,0.0,0.0,0.0,0,0,0
481131105,946.6,595.0,307.0,980,521,459
481131112,908.1,559.2,298.3,1008,474,534
481131117,1678.0,866.0,720.0,1710,766,944
481132310,1169.2,675.5,449.7,1330,752,578
481132312,1633.6,856.9,714.6,1651,710,941
481132309,84.0,79.0,4.0,88,81,7
481131110,1739.7,778.3,895.8,1779,713,1066
481131111,1644.3,732.7,835.9,1725,633,1092
481132229,765.0,454.0,266.0,775,414,361
481132241,627.8,365.9,230.1,585,268,317
481132228,2575.3,1495.1,947.9,2378,1253,1125
481133329,1205.0,1015.0,166.0,1219,1007,212
481133330,205.0,156.0,41.0,163,97,66
481134623,1120.0,619.0,447.0,1152,533,619
481132243,1099.7,738.5,324.4,1062,578,484
481132244,844.0,563.0,250.0,860,506,354
481132245,72.0,56.0,16.0,94,74,20
481132247,244.3,196.8,40.3,370,267,103
481132246,1035.7,834.2,170.7,1046,850,196
481132308,843.0,465.0,348.0,781,365,416
481132303,61.0,54.0,6.0,57,50,7
481131119,1151.4,487.3,604.6,1151,388,763
481131118,1414.7,658.7,710.4,1436,553,883
481131127,881.9,548.3,290.8,826,473,353
481132248,7.0,3.0,4.0,5,4,1
481132307,1309.2,745.6,522.7,1314,700,614
481133357,623.0,430.0,169.0,530,348,182
481133339,297.0,171.0,114.0,263,141,122
481133407,0.0,0.0,0.0,0,0,0
481133406,1530.0,1002.0,475.0,1464,867,597
481131123,1544.0,983.0,503.0,1678,990,688
481131122,803.0,590.0,172.0,809,562,247
481131133,437.0,295.6,119.6,443,282,161
481131140,1803.0,982.0,737.0,1769,814,955
481131720,890.0,598.0,250.0,806,506,300
481134702,2865.0,1102.0,1647.0,2500,742,1758
481131125,673.0,559.0,91.0,534,376,158
481134445,177.0,150.0,18.0,104,84,20
481131128,234.6,178.0,46.2,206,141,65
481131129,228.5,158.7,60.0,188,113,75
481131130,1458.0,735.0,671.0,1400,651,749
481131131,918.0,380.0,510.0,884,289,595
481131145,920.0,442.0,437.0,963,430,533
481132104,1873.0,1126.0,661.0,1901,1012,889
481132110,1734.0,885.0,766.0,1855,942,913
481132108,1648.8,736.5,844.5,1930,661,1269
481132102,4437.2,1615.5,2666.5,4003,1303,2700
481132103,652.0,366.0,254.0,624,327,297
481132107,1899.0,966.0,843.0,2059,976,1083
481132118,1418.0,892.0,476.0,1449,785,664
481134437,514.0,306.0,179.0,446,225,221
481134424,944.0,742.0,161.0,757,516,241
481131147,1733.9,591.0,1087.0,1511,461,1050
481131200,441.7,248.8,176.4,351,160,191
481131237,602.3,339.2,240.6,335,182,153
481132117,1494.0,843.0,586.0,1491,726,765
481132109,827.5,316.5,485.6,844,294,550
481132116,1074.0,568.4,464.6,1063,483,580
481132114,1081.5,624.1,402.9,1010,532,478
481132111,1474.0,713.0,691.0,1510,717,793
481132112,1492.0,786.0,639.0,1363,617,746
481132113,3144.0,1760.0,1255.0,3035,1637,1398
481132507,2955.8,1292.2,1541.3,2732,1158,1574
481132502,3805.2,1601.8,2039.7,3231,1389,1842
481133004,815.1,646.6,131.4,389,279,110
481133008,526.2,416.6,85.7,460,440,20
481134443,1237.0,1012.0,188.0,1016,749,267
481133002,287.0,194.0,84.0,337,220,117
481133506,631.0,598.0,18.0,955,940,15
481133515,702.2,673.2,21.0,915,895,20
481134419,1605.0,1309.0,250.0,1259,875,384
481134420,1094.4,869.1,183.8,974,660,314
481134421,631.3,509.6,99.4,564,417,147
481134413,406.0,316.0,72.0,398,280,118
481131234,1695.1,966.0,661.5,1523,819,704
481131233,2662.3,1820.5,723.5,2386,1535,851
481131239,3.9,2.1,1.7,0,0,0
481131240,0.8,0.4,0.3,0,0,0
481133205,577.1,466.3,91.7,431,418,13
481131238,177.9,143.7,28.3,97,83,14
481131204,1602.0,1104.0,392.1,1064,766,298
481131203,2543.0,1472.0,905.0,1780,1005,775
481131205,1194.0,429.0,703.0,1171,334,837
481132221,1669.0,1003.0,579.0,1582,813,769
481133514,507.5,474.8,20.9,723,709,14
481133513,485.0,464.7,13.0,599,579,20
481133516,1126.4,1081.3,31.1,1531,1514,17
481134412,805.0,681.0,104.0,765,600,165
481132226,2157.0,1221.0,817.0,2046,1006,1040
481131218,1162.0,428.0,672.0,1134,370,764
481131209,1418.0,380.0,985.0,1336,304,1032
481131210,2290.0,1245.0,822.0,2315,1220,1095
481131211,1264.0,735.0,420.0,1468,794,674
481131212,1215.0,783.0,357.0,467,321,146
481132127,1314.8,566.9,697.1,1308,489,819
481132128,766.0,389.0,345.0,825,368,457
481132151,63.2,39.1,21.9,97,34,63
481134433,1917.5,1504.8,352.6,1567,1188,379
481134438,1378.0,1167.0,179.0,1193,974,219
481134439,164.0,141.0,19.0,151,131,20
481133522,391.0,370.0,19.0,524,515,9
481133531,1007.0,964.0,33.0,1272,1257,15
481133524,986.0,965.0,16.0,1311,1296,15
481134426,1433.0,1157.0,227.0,1210,879,331
481134425,892.0,700.0,155.0,776,543,233
481134430,946.2,724.4,180.9,800,542,258
481134434,1031.6,791.8,195.3,886,636,250
481134431,1645.0,1297.0,259.0,1317,947,370
481131213,1194.0,622.0,492.0,834,528,306
