GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
480010001,3704,2432,629,519,13,54,56,1,678,43,70,3,2766,1984,418,282,12,22,47,1,429,29,52,3,4392.4,2391.3,1286.4,482.4,1.8,97.1,133.6,0.0,1288.7,47.1,183.0,0.0
480010002,3744,3171,236,245,22,66,3,1,272,74,17,4,2732,2365,188,135,17,24,2,1,195,44,6,3,3635.4,2958.7,203.5,466.9,0.2,3.5,2.7,0.0,203.5,15.9,4.4,0.0
480010003,1734,1413,131,151,8,12,19,0,138,15,24,0,1317,1107,91,96,7,6,10,0,94,12,13,0,1772.4,1212.1,181.7,358.2,4.1,10.6,5.8,0.0,181.7,12.6,15.4,0.0
480010004,2147,1962,63,78,22,21,1,0,72,42,2,0,1684,1553,52,47,14,17,1,0,57,29,2,0,2079.4,1744.7,25.1,306.3,0.0,0.0,3.3,0.0,25.1,28.8,3.3,0.0
480010005,476,454,6,14,0,1,0,1,6,1,0,1,366,349,3,12,0,1,0,1,3,1,0,1,486.4,349.0,0.2,137.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
480010006,1569,386,859,279,4,34,5,2,901,13,11,4,1072,305,585,158,4,14,4,2,596,11,6,3,1374.5,372.5,548.9,412.1,15.2,20.5,5.2,0.0,568.2,17.5,5.8,0.0
480010007,3110,584,1216,1238,4,53,10,5,1268,33,20,37,2063,434,868,726,4,21,8,2,889,18,17,19,2488.0,1322.7,592.9,504.0,8.6,58.0,1.8,0.0,620.8,12.5,31.6,24.8
480010008,1042,314,413,284,4,26,1,0,438,15,2,0,788,265,335,175,4,8,1,0,341,10,2,0,1174.4,391.8,274.1,481.5,3.6,20.6,2.8,0.0,276.9,23.3,3.7,0.0
480010009,2263,1838,196,171,12,18,28,0,205,24,34,0,1707,1416,153,104,7,9,18,0,156,15,20,0,2581.3,1786.5,332.5,423.6,1.9,36.6,0.1,0.0,368.6,1.9,0.4,0.0
480010010,7142,2841,2656,1602,6,11,26,0,2663,11,30,1,6925,2673,2641,1572,6,9,24,0,2647,11,27,1,6683.7,3014.5,2127.8,1407.0,17.1,89.0,28.3,0.0,2164.1,97.1,28.3,1.0
