GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
28037000102,827,306,0,520,4,0,0,577,237,0,339,2,0,0,765,303,0,460,0,0,0,632,242,0,385,0,0,0,639,236,0,402,0,0,0,510,197,0,313,0,0,0,809,464,0,346,0,0,0,589,283,0,293,0,0,0,752,268,5,474,9,2,0,582,218,2,356,6,2,0,582,218,2,352,1,0,0,3,6
28037000103,482,154,1,328,0,0,0,329,106,1,223,0,0,0,435,169,0,269,0,0,0,317,130,0,185,0,0,0,450,233,0,221,0,0,0,351,191,0,157,0,0,0,554,162,0,393,0,0,0,424,111,0,314,0,0,0,435,109,3,321,4,0,0,344,86,1,256,1,0,0,344,86,1,253,0,0,0,1,3
28027000004,1495,49,8,1440,3,3,0,1017,39,8,973,3,2,0,1268,77,3,1190,1,0,0,896,56,1,841,0,0,0,1203,74,3,1122,1,0,0,876,54,1,822,1,0,0,1106,56,7,1048,3,0,0,744,12,0,730,0,0,0,1178,19,9,1154,3,2,0,803,12,8,788,1,1,0,803,12,8,779,0,1,0,0,3
28027000001,713,377,17,306,1,13,0,597,330,11,246,0,10,0,704,190,24,510,0,0,0,560,191,25,343,0,0,0,746,206,20,537,10,0,0,573,181,20,366,10,0,0,610,246,62,357,10,0,0,553,262,60,236,10,0,0,477,246,2,225,2,0,1,402,216,2,182,2,0,1,402,216,2,170,0,1,0,0,13
28013000004,1374,651,25,686,9,2,1,1025,501,15,501,6,2,1,1247,591,27,630,0,4,0,1012,496,17,504,0,1,0,1127,539,5,586,0,4,0,914,436,2,466,0,1,0,934,485,35,414,0,1,0,655,182,3,492,0,0,0,1025,298,28,679,20,1,0,788,220,14,542,13,1,0,788,220,14,533,1,4,0,0,16
28013000001,847,782,13,52,1,1,0,671,627,8,36,1,1,0,616,558,32,28,0,0,0,484,439,21,24,0,0,0,725,665,32,28,0,0,0,566,525,23,24,0,0,0,994,917,43,38,0,0,0,795,763,24,26,0,0,0,838,773,15,38,12,2,0,688,638,12,27,11,1,0,688,638,12,24,1,1,0,1,11
28095000506,1405,39,1,1355,11,2,0,974,20,1,946,7,2,0,1469,244,1,1223,0,0,0,1038,213,1,829,0,0,0,1360,220,1,1139,0,0,0,984,191,1,792,0,0,0,973,200,2,771,0,0,0,790,91,0,721,0,0,0,1052,64,15,970,18,1,0,797,52,9,733,7,0,0,797,52,9,721,0,0,0,1,14
28119000103,399,89,2,309,2,0,0,286,72,2,213,0,0,0,316,114,3,200,0,0,0,268,112,1,156,0,0,0,321,109,2,203,0,3,0,266,104,1,157,0,1,0,250,88,0,159,0,3,0,209,68,0,137,0,2,0,256,59,0,194,3,2,1,209,52,0,154,2,2,1,209,52,0,146,2,0,1,0,8
28119000202,1318,337,8,964,16,4,0,990,289,8,690,9,3,0,1182,259,17,904,0,2,0,897,197,4,692,0,0,0,1178,241,16,923,0,4,0,946,186,3,752,0,0,0,1117,186,19,911,0,2,0,927,167,3,772,0,1,0,989,169,1,815,3,3,0,816,158,0,654,3,3,0,816,158,0,644,2,0,0,0,12
28119000401,692,135,2,551,7,2,0,546,118,1,425,5,2,0,597,64,1,539,0,0,0,463,54,0,409,0,0,0,618,62,1,559,0,1,0,493,54,0,438,0,1,0,677,103,12,565,0,3,0,561,83,3,488,0,2,0,592,91,0,499,0,3,1,492,80,0,410,0,3,1,492,80,0,409,1,0,0,0,2
