GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_adjtot,Wh_2020_adjtot,His_2020_adjtot,BlC_2020_adjtot,NatC_2020_adjtot,AsnC_2020_adjtot,PacC_2020_adjtot,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
30053000006,454,424,5,1,15,3,0,380,360,2,0,10,2,0,514,469,5,2,30,3,22,442,414,5,2,6,4,0,561,503,20,2,29,3,18,471,451,2,2,5,4,0,434,358,21,0,16,2,0,370,326,6,0,26,1,0,465,396,12,6,26,9,4,391,338,10,1,23,7,2,465,396,12,6,26,9,4,391,338,10,0,3,8,0,2,30
30053000002,620,593,12,0,8,0,0,494,476,8,0,7,0,0,604,571,5,1,20,0,0,469,452,5,0,8,1,0,641,608,6,0,11,1,0,487,467,5,0,8,1,0,742,685,18,11,13,5,0,576,524,4,0,12,8,0,598,523,13,4,41,5,2,508,455,4,3,29,2,2,598,523,13,4,41,5,2,508,455,4,3,2,3,0,6,35
30053000014,502,468,10,2,20,9,1,419,397,5,1,16,3,1,569,519,11,3,35,9,23,486,457,12,2,13,9,0,618,560,22,2,33,9,22,524,495,2,2,13,9,0,476,408,45,0,22,1,0,365,353,0,0,12,0,0,442,389,14,0,23,6,3,366,335,7,0,11,4,1,442,389,14,0,23,6,3,366,335,7,0,3,2,0,3,16
30053000013,2204,2069,58,14,54,16,1,1758,1673,38,2,40,9,1,1751,1643,50,0,38,3,15,1504,1399,50,0,38,4,14,1856,1752,24,0,56,4,22,1556,1457,23,0,48,4,22,1973,1833,59,0,81,2,18,1628,1484,73,0,54,0,35,2151,1921,55,22,107,19,7,1712,1550,41,10,74,14,6,2153,1923,55,22,101,19,7,1712,1550,41,4,9,15,3,3,87
30053000009,2585,2423,66,14,78,13,3,2077,1967,41,5,56,9,2,2559,2413,118,0,15,0,0,2044,1947,73,0,12,1,0,2646,2335,186,32,81,0,0,2084,1923,121,0,35,1,0,2798,2377,178,21,114,44,0,2219,2076,99,0,57,11,0,2765,2480,75,6,100,51,12,2211,2025,47,3,71,24,10,2769,2484,75,6,93,51,12,2211,2025,47,1,16,29,5,1,87
30035000008,1203,128,24,2,1067,1,1,784,115,9,2,664,0,1,1103,163,0,4,930,1,2,842,141,0,1,696,0,2,1111,139,7,14,950,1,2,828,118,7,15,686,0,2,1124,112,49,12,991,1,2,788,32,5,3,738,0,2,1173,44,24,7,1126,0,1,721,31,18,1,688,0,1,1174,44,24,7,1113,0,1,721,31,18,0,0,650,0,0,22
30035000019,402,68,6,1,331,2,1,280,56,3,1,219,1,1,506,202,9,2,294,0,0,393,171,0,1,222,0,0,502,180,10,8,307,0,0,408,169,0,11,229,0,0,671,300,23,10,317,14,9,443,53,0,0,253,0,0,417,24,2,5,391,0,0,274,18,1,2,255,0,0,417,24,2,5,391,0,0,274,18,1,0,0,245,0,0,10
30035000010,583,90,7,0,489,0,0,389,82,4,0,304,0,0,661,161,12,3,490,2,0,510,146,5,3,352,0,1,665,140,6,10,508,2,0,498,127,6,10,349,0,1,652,120,9,8,519,1,1,506,191,2,17,304,0,0,593,162,15,10,417,4,3,420,150,8,6,259,0,0,593,162,15,10,417,4,3,420,150,8,3,0,225,0,0,34
30035000009,3332,268,53,16,3049,7,3,2140,213,23,7,1915,4,2,3643,364,112,11,3236,1,8,2262,286,38,1,1932,1,4,3676,252,112,0,3301,0,8,2304,266,48,0,1994,0,4,3570,218,139,15,3210,1,9,2210,170,65,28,1977,0,0,3613,97,80,21,3493,11,7,2406,84,46,13,2305,7,6,3615,97,80,20,3482,11,7,2406,84,46,0,2,2204,0,0,70
30035000015,545,133,5,2,407,3,0,388,103,2,1,280,2,0,786,408,29,5,353,0,1,653,349,6,3,295,0,0,811,384,23,15,386,0,1,689,361,6,14,302,0,0,1022,538,45,14,388,26,12,785,624,8,12,282,0,0,553,143,14,10,388,7,2,410,113,7,1,284,6,0,553,143,14,10,388,7,2,410,113,7,1,6,245,0,0,38
30059000005,1891,1827,28,3,28,8,0,1526,1476,22,1,25,4,0,1968,1857,53,0,58,0,0,1560,1510,4,0,45,0,0,1888,1749,88,1,47,3,0,1490,1450,4,4,35,4,0,1795,1648,93,1,45,8,0,1437,1359,27,5,33,10,0,1927,1781,46,36,44,28,12,1591,1488,36,19,29,19,5,1931,1782,46,36,44,28,12,1591,1488,36,8,0,0,0,7,52
30017000003,2757,2578,49,23,89,20,4,2097,2002,25,13,47,10,2,3029,2788,38,8,177,24,4,2308,2172,24,4,82,13,4,2994,2723,39,3,216,10,6,2253,2142,33,0,63,12,4,2697,2389,66,0,143,94,6,2099,1903,36,0,55,73,4,2828,2481,110,35,149,34,3,2207,1955,80,26,109,14,2,2748,2427,108,31,125,29,3,2207,1955,80,18,9,51,2,8,84
30017000004,2919,2716,89,16,91,16,5,2213,2098,44,4,55,12,4,2769,2567,117,7,100,1,0,2089,2000,27,4,59,1,0,2743,2592,58,8,111,1,14,2160,2028,38,4,76,1,15,2688,2574,31,10,72,1,16,2188,2089,14,8,57,0,15,2781,2508,86,30,114,21,6,2116,1937,38,20,82,17,5,2790,2517,86,30,102,21,6,2116,1937,38,13,9,32,1,0,86
30017000008,487,473,6,1,6,2,1,376,367,4,1,4,1,1,521,502,9,1,6,2,0,400,389,3,1,7,1,0,512,478,25,1,5,1,0,394,380,7,1,5,1,0,516,489,17,0,9,3,0,395,376,11,0,10,0,0,515,489,9,4,8,0,0,393,373,6,4,6,0,0,516,490,9,4,8,0,0,393,373,6,4,0,4,0,0,6
30017000001,2467,2293,73,13,81,12,10,1967,1848,50,7,60,10,3,2337,2086,148,108,113,0,4,1879,1732,90,20,34,0,0,2266,1996,177,107,78,0,5,1803,1645,115,20,27,0,0,2255,2016,123,104,65,0,3,1707,1587,77,31,18,0,0,2385,2113,90,30,102,15,6,1909,1728,63,17,68,11,3,2400,2128,90,30,101,15,5,1909,1728,63,11,6,32,2,0,67
30017000002,1752,1670,32,6,30,15,1,1363,1307,20,2,23,10,0,1816,1651,51,0,113,9,0,1448,1317,41,0,79,10,0,1847,1697,36,3,99,6,0,1472,1361,37,0,69,8,0,2037,1818,123,4,77,13,2,1621,1450,83,0,80,13,0,1934,1759,43,8,65,46,3,1513,1395,36,1,39,30,2,1934,1759,43,8,65,46,3,1513,1395,36,1,18,17,2,1,43
30053000008,1465,1395,25,3,30,15,1,1223,1171,15,0,23,11,1,1348,1267,33,1,38,12,0,1119,1056,35,1,21,10,0,1369,1275,36,2,57,0,0,1165,1083,35,1,46,0,0,1374,1285,0,1,87,0,0,1109,1042,0,0,71,0,0,1400,1272,35,6,58,17,3,1205,1101,20,1,51,17,3,1400,1272,35,6,58,17,3,1205,1101,20,1,11,8,0,4,60
30053000001,786,748,18,2,15,2,0,626,602,12,1,11,0,0,757,711,9,3,23,1,0,585,562,9,1,12,0,0,845,803,16,1,20,1,0,627,601,10,1,15,0,0,1036,965,35,17,14,11,0,746,714,13,15,2,4,0,779,713,14,5,24,5,1,635,592,7,4,17,3,0,779,713,14,5,24,5,1,635,592,7,4,3,2,0,3,24
30053000004,1397,1300,50,5,38,6,0,1051,988,30,2,30,5,0,1854,1675,62,0,102,16,0,1471,1359,26,0,69,15,0,1639,1486,72,0,84,0,0,1356,1252,45,0,60,0,0,1477,1358,33,0,87,1,0,1145,1071,38,0,44,0,0,1395,1205,86,12,72,16,7,1079,947,57,5,44,14,7,1395,1205,86,12,72,16,7,1079,947,57,1,8,12,1,6,47
30049000033,1133,1063,36,2,32,3,0,957,903,25,2,27,2,0,981,899,76,2,6,0,0,796,780,15,0,8,0,0,944,911,29,0,6,2,0,794,779,7,0,8,3,0,854,810,34,0,6,4,0,728,700,10,0,8,6,0,1303,1211,24,7,47,8,2,1053,993,11,3,35,2,1,1303,1211,24,7,47,8,2,1053,993,11,0,2,14,0,0,33
30099000007,1860,1782,23,7,44,12,1,1395,1356,6,3,29,3,0,1987,1893,18,8,55,11,0,1447,1378,20,0,40,8,0,2012,1904,18,15,57,14,0,1480,1398,20,4,46,14,0,2051,1907,8,24,102,7,0,1529,1430,10,4,72,5,0,1978,1792,27,21,75,15,12,1465,1363,6,8,53,12,3,1980,1794,27,21,75,15,12,1465,1363,6,2,7,10,0,9,68
30057000020,2397,2272,76,16,28,15,0,2016,1920,57,10,21,10,0,2455,2251,87,24,67,0,37,2121,1980,37,25,59,2,0,2470,2279,102,26,70,1,0,2130,1999,34,25,61,2,0,2808,2505,206,23,60,2,4,2378,2217,86,27,41,0,0,3189,2965,88,16,43,28,5,2739,2550,78,8,36,18,2,3189,2965,88,16,43,28,5,2739,2550,78,6,16,7,1,21,60
300570001-1,238,227,5,1,3,1,0,195,191,4,0,3,1,0,266,226,40,1,5,1,1,187,179,5,2,4,0,0,281,245,25,2,6,0,0,204,192,5,2,4,0,0,244,228,3,1,8,1,0,195,183,2,0,3,0,0,259,232,13,0,8,1,0,228,205,11,0,8,0,0,259,232,13,0,8,1,0,228,205,11,0,0,0,0,1,11
30057000021,830,798,19,2,10,2,0,693,670,11,1,8,0,0,849,823,5,3,12,0,3,727,712,3,3,10,0,0,856,822,10,3,24,0,0,725,702,8,3,18,0,0,784,720,28,3,30,0,0,659,598,23,23,32,0,0,917,827,21,6,46,6,4,777,704,18,4,35,2,4,917,827,21,6,46,6,4,777,704,18,4,1,8,0,3,39
300570001-2,292,278,7,0,5,1,0,244,230,5,0,4,1,0,335,275,50,0,7,0,0,230,217,7,1,4,0,0,348,300,39,0,7,0,0,246,237,7,1,4,0,0,266,249,3,0,12,0,0,206,205,1,0,0,0,0,285,266,8,1,6,1,1,243,229,5,1,5,0,1,285,266,8,1,6,1,1,243,229,5,0,0,1,0,2,6
30055000008,551,539,3,3,7,1,0,441,434,3,2,2,1,0,556,516,26,0,14,4,0,429,417,4,0,5,0,0,635,548,31,0,44,13,0,468,454,4,0,6,1,0,597,521,29,0,27,17,0,440,433,2,0,0,4,0,512,486,6,1,3,7,2,379,368,2,1,0,3,0,512,486,6,1,3,7,2,379,368,2,0,1,0,0,3,5
30055000027,444,435,2,2,7,0,1,361,354,2,2,3,0,1,467,425,25,0,11,5,0,354,351,5,0,5,0,0,546,465,28,0,42,14,0,388,377,5,0,5,2,0,595,510,33,0,33,22,0,463,434,8,0,16,10,0,487,431,9,1,32,7,3,386,354,4,1,21,6,1,487,431,9,1,32,7,3,386,354,4,1,4,9,0,0,14
30055000004,739,715,8,5,6,3,0,569,559,3,2,3,1,0,607,590,8,0,7,1,0,507,497,1,0,4,0,0,609,576,8,0,22,2,0,504,489,1,0,14,1,0,634,606,7,0,18,7,0,532,511,2,0,14,0,0,730,675,17,6,13,17,5,588,554,11,3,9,9,2,731,676,17,6,13,17,5,588,554,11,0,3,5,0,0,15
30085000018,2382,306,24,5,2060,5,1,1532,267,15,3,1252,4,0,2548,356,51,4,2154,0,0,1618,304,30,0,1288,0,0,2443,362,50,4,2050,0,0,1516,306,25,0,1178,0,0,2460,325,46,4,2100,0,0,1517,266,22,0,1222,0,0,2321,211,32,9,2075,12,0,1545,181,21,4,1339,9,0,2321,211,32,9,2075,12,0,1545,181,21,0,7,1257,0,0,79
30079000004,281,268,6,1,7,6,0,233,223,3,1,3,3,0,318,314,6,0,6,0,0,244,242,2,0,2,0,0,298,293,4,0,6,4,0,223,223,0,0,2,0,0,298,289,8,0,8,10,0,217,216,0,0,0,0,0,278,271,5,0,1,2,0,218,211,5,0,1,2,0,278,271,5,0,1,2,0,218,211,5,0,0,1,0,0,1
30035000005,1526,904,17,7,600,12,1,1069,654,9,4,402,8,1,1358,792,29,16,532,2,8,964,598,11,4,346,2,2,1249,709,25,14,518,4,8,874,494,12,14,340,2,2,1129,520,73,14,536,4,6,832,426,47,4,312,0,0,1464,826,26,14,606,9,4,1034,633,12,5,379,4,2,1464,826,26,14,606,9,4,1034,633,12,0,1,318,1,6,63
30035000011,497,186,2,1,308,1,0,341,131,0,0,205,0,0,492,198,26,9,264,0,11,322,148,5,0,158,0,4,372,97,17,0,267,0,10,241,78,4,0,159,0,4,336,51,14,0,279,0,9,220,44,4,0,123,0,10,538,281,2,17,245,1,5,355,186,1,12,160,1,3,538,281,2,17,245,1,5,355,186,1,2,1,121,3,0,41
30035000006,125,110,0,0,14,0,0,89,80,0,0,10,0,0,107,93,5,0,10,0,0,71,67,0,0,4,0,0,124,96,6,1,18,0,0,73,63,0,0,12,0,0,126,92,9,0,19,0,0,96,71,33,0,22,0,0,117,97,5,1,14,1,0,98,81,3,0,13,0,0,117,97,5,1,14,1,0,98,81,3,0,0,8,0,0,6
30035000002,782,584,20,7,180,4,1,588,461,8,5,110,4,1,733,462,37,0,223,5,0,482,339,11,0,131,2,0,800,536,51,3,206,3,0,552,394,21,0,137,2,0,891,597,20,4,277,3,0,598,427,24,0,154,1,0,870,517,20,2,315,16,5,602,377,12,1,196,10,3,870,517,20,2,315,16,5,602,377,12,1,3,148,1,0,60
30035000001,846,666,18,3,164,5,0,641,527,9,2,108,4,0,1009,630,122,0,248,13,0,556,417,18,0,107,13,0,1155,733,156,0,252,13,0,620,473,20,0,108,13,0,961,754,2,0,199,8,0,587,455,1,0,116,10,0,860,514,23,9,306,17,5,648,436,15,4,179,13,4,861,515,23,9,306,17,5,648,436,15,3,11,129,3,0,51
30035000007,191,27,4,1,162,0,0,131,23,0,0,105,0,0,197,50,1,6,141,0,0,143,35,2,0,104,0,0,185,57,0,0,126,0,0,142,49,0,0,93,0,0,96,21,0,0,74,0,0,74,21,0,0,55,0,0,165,27,4,1,138,0,0,112,22,0,1,90,0,0,165,27,4,1,138,0,0,112,22,0,0,0,87,0,0,3
30073000035,878,745,10,2,126,3,1,664,562,5,0,83,1,0,824,671,15,2,130,0,0,618,541,0,0,76,0,0,794,637,23,4,133,0,0,593,503,6,0,83,1,0,644,536,5,3,92,1,0,515,471,6,0,44,4,0,749,663,9,5,66,5,2,578,516,6,4,46,3,2,749,663,9,5,66,5,2,578,516,6,0,3,35,1,0,17
30085000027,1356,297,20,3,1042,10,2,876,242,14,1,626,8,1,1413,227,94,2,1156,1,0,927,189,34,3,693,1,0,1480,218,90,0,1243,2,0,951,175,24,0,748,1,0,1408,205,68,8,1176,4,0,881,104,21,0,794,9,0,1397,166,23,6,1205,10,2,891,116,10,2,761,4,0,1398,166,23,6,1205,10,2,891,116,10,0,4,715,0,3,43
30085000024,1302,310,33,5,964,15,0,852,265,17,3,566,12,0,1437,363,63,35,1041,17,0,971,271,7,15,638,15,0,1508,359,57,34,1110,10,0,990,269,6,15,663,10,0,1629,383,76,38,1211,11,0,1077,298,21,15,699,11,0,1271,253,33,14,982,25,1,905,215,23,8,663,20,0,1271,253,33,14,982,25,1,905,215,23,3,10,571,0,2,81
30017000006,245,238,3,1,4,2,0,192,190,3,0,3,0,0,250,237,5,1,4,2,0,194,185,5,1,5,3,0,250,237,10,0,3,2,0,194,184,7,1,3,3,0,258,248,8,0,3,2,0,188,181,10,0,0,0,0,286,268,9,0,4,0,2,213,205,5,0,1,0,0,287,269,9,0,4,0,2,213,205,5,0,0,1,0,0,2
30017000009,125,123,1,1,1,1,0,99,96,1,0,1,1,0,123,118,2,0,1,1,0,96,90,1,0,1,1,0,125,119,5,0,1,1,0,96,91,3,0,1,1,0,124,120,4,0,1,0,0,104,97,4,0,1,0,0,143,135,3,0,4,0,0,122,116,2,0,4,0,0,143,135,3,0,4,0,0,122,116,2,0,0,2,0,0,2
30017000011,80,80,0,0,0,0,0,63,61,0,0,0,0,0,80,76,2,0,0,0,0,61,58,0,0,0,0,0,83,77,2,0,0,0,0,63,58,2,0,0,0,0,97,89,1,0,0,0,0,71,69,0,0,0,0,0,110,105,0,3,1,1,1,80,78,0,2,0,1,1,110,105,0,3,1,1,1,80,78,0,1,0,0,0,0,1
30017000010,51,49,0,0,0,0,0,40,40,0,0,0,0,0,51,49,2,0,1,0,0,40,39,2,0,2,0,0,50,46,2,0,0,0,0,40,39,2,0,0,0,0,44,42,1,0,0,0,0,34,33,0,0,0,0,0,51,51,0,0,0,0,0,40,40,0,0,0,0,0,51,51,0,0,0,0,0,40,40,0,0,0,0,0,0,0
30017000005,329,318,3,0,7,0,0,258,253,2,0,1,0,0,336,319,9,0,8,2,0,258,250,8,0,9,0,0,336,318,16,0,2,0,0,259,249,8,0,1,0,0,321,301,14,0,6,1,0,255,248,0,0,2,0,0,346,336,0,0,7,0,2,284,277,0,0,5,0,2,346,336,0,0,7,0,2,284,277,0,0,0,1,0,0,6
30017000013,61,58,0,0,0,0,0,48,45,0,0,0,0,0,66,64,0,0,0,0,0,51,48,0,0,0,0,0,65,62,5,0,0,0,0,49,47,0,0,0,0,0,73,68,1,0,0,0,0,63,61,0,0,2,0,0,69,62,2,0,3,1,1,56,54,0,0,1,0,0,69,62,2,0,3,1,1,56,54,0,0,0,0,0,0,2
30017000012,56,55,0,0,1,0,0,44,44,0,0,0,0,0,56,53,1,0,1,0,0,44,41,1,0,1,0,0,56,52,3,0,0,0,0,44,42,2,0,0,0,0,38,37,1,0,0,0,0,22,20,0,0,0,0,0,44,42,0,2,0,0,0,26,24,0,2,0,0,0,44,42,0,2,0,0,0,26,24,0,2,0,0,0,0,0
30049000001,1933,1821,47,12,43,18,1,1408,1349,22,3,30,11,0,1938,1726,99,17,120,60,4,1449,1330,50,4,47,17,0,1887,1617,117,37,172,93,3,1446,1291,63,4,45,19,0,2034,1753,130,46,94,120,15,1506,1323,86,3,30,25,0,2272,1997,104,28,81,33,3,1739,1546,63,19,66,24,2,2279,2002,104,25,75,31,3,1739,1546,63,7,11,16,0,2,94
30049000006,2506,2286,75,22,101,29,7,1884,1760,36,6,61,18,6,2853,2541,206,6,91,34,0,2135,1953,112,1,41,24,0,3026,2705,237,6,82,32,1,2231,2046,125,1,32,16,0,2729,2498,116,7,84,40,3,1971,1864,74,0,30,6,0,2680,2371,92,23,136,37,9,2058,1852,66,10,84,26,7,2685,2375,92,22,126,36,9,2058,1852,66,3,8,41,2,11,75
30049000028,1828,1707,43,5,60,17,3,1422,1341,29,0,42,10,2,1697,1584,49,0,38,24,0,1379,1314,29,0,32,8,0,1725,1586,51,24,59,15,0,1398,1295,32,13,46,10,0,1998,1823,71,18,65,15,0,1602,1478,44,8,55,5,0,2144,1840,78,17,124,34,6,1704,1483,47,7,90,17,3,2144,1840,78,17,124,34,6,1704,1483,47,2,6,36,0,20,110
