GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
33001ALTO01,5250,5120,4,59,7,43,15,2,14,26,29,3,4140,4056,4,36,7,25,12,0,11,18,19,1,5302.9,5199.7,22.0,46.0,0.0,15.1,20.1,0.0,39.0,0.0,20.1,0.0
33001BARN01,4593,4448,20,35,12,63,15,0,30,48,35,3,3475,3387,14,18,10,34,12,0,19,32,20,2,4611.2,4248.8,0.0,124.5,111.0,54.9,72.0,0.0,0.0,119.0,118.9,0.0
33001BELM01,7356,7070,29,98,11,96,49,3,55,60,69,10,5750,5582,16,52,11,47,39,3,21,42,46,6,7281.8,7039.1,0.0,161.4,0.0,81.2,0.1,0.0,31.0,64.2,40.4,0.0
33001CENT01,1096,1054,3,16,2,7,12,2,5,5,13,2,907,877,1,14,2,6,5,2,2,5,6,2,995.0,960.0,31.0,4.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
33001GILF01,7126,6899,21,93,4,58,49,2,30,35,69,3,5639,5514,15,47,4,33,24,2,19,29,30,2,7150.3,6828.3,0.0,82.1,18.0,149.7,72.2,0.0,0.0,47.0,215.9,0.0
33001GILM01,3777,3672,3,22,3,50,27,0,15,30,41,1,2933,2862,3,18,2,28,20,0,8,19,26,1,3740.4,3553.3,29.0,75.0,7.0,60.0,16.0,0.0,60.0,41.0,16.0,0.0
33001LACO01,2956,2805,31,55,8,37,20,0,49,28,31,0,2447,2355,19,32,6,21,14,0,22,21,21,0,3072.8,2884.2,13.0,73.0,0.6,63.2,38.9,0.0,27.9,20.2,52.2,0.0
33001LACO02,2726,2514,19,33,16,53,91,0,37,48,101,1,2127,1989,12,18,14,28,66,0,21,36,68,1,2389.5,2261.5,40.7,27.0,8.0,35.0,17.3,0.0,47.4,34.4,19.2,0.0
33001LACO03,2304,2109,27,32,3,29,104,0,39,12,113,1,1844,1701,21,23,3,14,82,0,23,12,85,1,2338.6,2127.0,66.0,54.0,0.0,67.1,24.5,0.0,81.2,28.9,31.7,0.0
33001LACO04,2657,2508,10,44,11,45,39,0,22,37,49,1,2107,2005,8,25,11,28,30,0,10,31,36,1,2897.7,2789.5,0.0,56.2,0.0,44.1,7.8,0.0,2.0,3.2,45.5,0.0
33001LACO05,2628,2419,27,53,8,23,98,0,43,17,104,1,1971,1844,15,30,6,8,68,0,18,12,70,1,2665.5,2587.0,0.3,17.3,0.0,37.1,23.8,0.0,30.5,7.0,23.8,0.0
