GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
10003003-23,1483,1290,36,91,9,67,2,1193,1054,25,65,5,46,2,1702,1292,54,118,16,230,4,1331,1089,46,101,16,68,5,1788,1191,137,162,16,280,0,1208,996,32,118,16,46,0,1530,896,186,253,10,285,0,936,837,60,83,20,7,0,1456,1141,49,128,22,117,4,1219,980,37,82,20,94,3,1219,980,37,67,80,0,0,5,50
10003007-07,1800,1277,100,389,7,36,3,1424,1054,62,282,7,26,3,2157,1422,130,550,0,39,0,1670,1160,85,400,0,24,0,2241,1516,171,479,0,59,0,1675,1195,105,335,0,39,0,2139,1253,334,509,1,26,0,1560,1045,118,379,0,18,0,2034,1277,124,530,51,100,1,1607,1045,86,400,35,68,0,1607,1045,86,371,57,2,0,0,46
10003010-10,2062,800,242,785,27,232,0,1696,745,157,592,22,200,0,1952,715,158,670,25,499,0,1111,555,77,419,10,55,0,2025,659,79,824,26,487,0,1143,522,40,520,10,50,0,1940,596,16,1002,18,341,0,1329,474,26,794,10,35,0,2167,716,177,819,30,457,2,1808,661,130,658,22,355,1,1808,661,130,609,344,0,1,14,49
10003008-10,2850,1237,243,1294,44,84,0,1945,997,142,754,30,50,0,2191,957,75,1140,8,90,0,1509,728,44,690,10,50,0,2174,823,161,1107,10,161,0,1418,691,136,571,10,19,0,2225,790,137,1023,0,333,0,1390,718,111,541,0,28,0,2701,979,284,1233,46,225,3,1953,792,183,831,30,161,1,1953,792,183,769,151,5,0,6,47
10003006-07,1322,991,31,231,9,70,2,1067,830,19,167,3,49,1,1381,981,68,313,0,34,0,1152,817,25,300,0,10,0,1394,985,66,329,0,24,0,1192,886,25,275,0,10,0,1177,897,61,211,0,14,0,1032,822,25,182,0,3,0,1325,881,61,293,26,82,0,1084,753,40,221,22,63,0,1084,753,40,202,53,3,0,4,29
10003011-19,544,347,94,98,1,11,0,413,281,59,71,0,7,0,583,372,140,91,1,2,0,402,317,32,52,0,2,0,613,391,144,91,0,4,0,429,340,34,52,0,3,0,604,457,38,100,6,5,0,488,357,14,100,6,4,0,498,260,126,90,16,13,1,397,230,79,72,9,9,1,397,230,79,65,4,0,1,0,18
10003006-13,2703,2068,370,238,19,45,2,2106,1681,235,167,10,30,2,2791,2064,440,305,0,6,5,2034,1717,143,164,0,7,3,2754,1893,558,308,0,48,7,1982,1574,217,163,0,27,8,3016,2408,269,283,13,57,0,2359,2012,124,209,14,17,0,2715,1819,501,366,61,43,4,2130,1517,346,253,33,31,4,2130,1517,346,182,25,1,2,4,53
10003004-13,2463,1818,316,298,16,33,5,1893,1476,188,209,13,19,4,2740,1639,902,198,7,11,0,1785,1424,245,113,0,9,0,2613,1547,831,242,1,12,0,1694,1319,222,140,0,14,0,2315,1363,676,164,0,11,0,1560,1263,179,105,0,8,0,2557,1660,513,288,44,67,4,2013,1400,348,199,35,35,4,2013,1400,348,170,30,2,0,9,54
10003012-19,2279,1347,511,351,36,83,0,1735,1100,327,239,27,61,0,1988,971,470,401,0,147,2,1223,794,128,295,0,3,0,1995,911,486,473,0,126,2,1172,708,172,281,0,7,0,1535,716,222,493,10,95,0,961,589,51,287,0,11,0,1875,740,554,475,56,85,1,1500,636,388,390,51,63,1,1500,636,388,354,56,3,0,6,57
10003014-01,1091,862,40,126,6,64,0,868,697,28,97,5,44,0,1167,859,40,239,0,41,0,933,714,7,184,0,14,0,1059,768,7,237,0,61,0,899,672,7,192,0,17,0,1334,1126,6,149,0,68,0,952,776,11,138,0,13,0,1093,757,58,213,11,51,1,904,648,37,171,9,36,1,904,648,37,159,29,0,0,4,27
10003008-06,2666,2327,75,191,7,73,4,2129,1887,50,133,5,56,3,2519,2211,23,226,0,51,2,1931,1711,20,160,0,29,4,2500,2249,19,185,0,39,1,1890,1721,15,130,0,18,4,2609,2408,17,148,0,27,3,1879,1713,11,91,0,13,0,2759,2202,150,257,57,85,5,2250,1849,101,170,47,66,5,2250,1849,101,140,51,3,0,18,88
10003007-06,1361,1230,33,65,2,34,0,1083,985,21,53,2,24,0,1422,1211,10,63,8,114,0,1078,963,5,62,8,39,0,1329,1093,10,92,10,101,0,1047,902,5,92,11,33,0,1313,1005,37,185,8,82,0,1108,867,25,181,16,20,0,1438,1212,59,84,20,54,4,1182,1017,34,72,15,33,2,1182,1017,34,57,28,1,0,6,39
10003002-06,2216,1804,60,200,10,149,2,1790,1474,41,165,8,107,1,2304,1723,76,213,23,231,0,1723,1400,24,203,22,79,0,2210,1691,38,176,28,227,0,1703,1388,24,182,29,83,0,1966,1569,96,101,22,187,0,1568,1299,95,86,18,89,0,2288,1759,106,171,11,243,4,1874,1456,78,140,10,193,4,1874,1456,78,125,179,3,0,3,30
10003004-22,1815,1592,35,35,5,148,0,1312,1148,21,22,5,115,0,1599,1169,55,30,34,321,0,1345,1007,55,29,34,225,0,1653,1236,32,62,30,303,0,1347,1039,34,52,34,197,0,1920,1615,24,34,27,229,0,1561,1382,29,17,36,104,0,1660,1393,52,73,9,132,1,1399,1187,40,52,7,113,1,1399,1187,40,47,108,0,1,0,16
10003007-03,3922,914,1133,1924,66,20,15,2732,806,726,1222,38,14,9,3512,518,708,2198,16,38,0,2335,460,330,1500,15,20,0,3651,567,951,2063,15,77,0,2410,475,515,1360,15,35,0,3785,562,773,2301,0,170,0,2816,508,484,1761,0,80,0,3730,481,1295,2084,81,19,7,2585,408,825,1399,59,16,6,2585,408,825,1268,10,7,0,11,56
10003002-18,2664,1144,147,517,21,882,0,2126,977,116,373,17,679,0,2577,1069,349,282,1,872,5,1610,969,269,255,1,117,4,2917,1306,329,302,1,975,4,1691,1094,246,276,1,74,4,3040,1362,322,280,2,1068,5,1867,1065,259,296,2,204,0,3273,1185,149,628,53,1296,2,2654,1049,110,474,31,1001,2,2654,1049,110,441,985,3,0,12,54
10003006-17,541,407,17,102,3,19,0,451,344,11,80,3,15,0,425,281,62,65,1,16,0,370,263,50,54,3,2,0,566,354,117,75,2,18,0,459,288,104,63,3,1,0,373,237,57,33,1,45,0,284,252,47,15,1,0,0,374,268,31,45,22,19,0,313,239,16,33,20,9,0,313,239,16,22,4,2,0,8,22
10003001-18,3792,2016,557,1031,57,219,3,2941,1680,357,741,36,174,3,3546,1657,499,1283,122,70,0,2574,1415,266,780,125,15,0,3409,1574,451,1232,79,121,0,2511,1381,227,798,75,42,0,3451,1236,540,1455,58,179,3,2451,1041,226,1017,60,113,0,3791,1671,658,1231,67,207,8,2992,1428,445,932,53,156,6,2992,1428,445,847,144,2,0,20,106
10003007-22,3078,2426,137,202,6,312,1,2579,2086,102,164,4,232,1,3154,2395,81,282,50,346,0,2225,1975,65,125,15,45,0,3007,2295,84,120,56,361,0,2170,1920,70,114,25,39,0,3482,2347,303,311,68,350,0,2480,2087,46,307,20,16,0,3188,2279,161,279,55,429,7,2625,1978,119,202,36,295,6,2625,1978,119,165,275,0,1,4,83
10003008-19,2327,1914,214,143,11,52,1,1815,1571,125,78,11,36,1,2549,1848,444,121,14,127,3,1854,1529,197,104,10,20,0,2429,1745,482,79,8,115,3,1740,1436,223,48,10,32,0,2594,1745,510,107,104,127,3,1880,1489,235,54,114,17,0,2394,1665,424,186,72,60,0,1911,1430,274,119,55,41,0,1911,1430,274,85,36,8,0,8,70
10003007-19,1471,1259,128,57,7,19,1,1166,1032,81,33,5,12,1,1209,981,162,85,11,0,0,955,875,45,34,0,0,0,1321,1042,193,140,8,0,0,1020,915,40,59,0,0,0,1382,1171,145,99,11,0,0,1014,947,30,30,4,0,0,1499,1015,293,112,33,48,3,1200,881,169,82,25,37,2,1200,881,169,72,36,1,1,6,34
10003009-18,1728,891,126,634,20,89,2,1311,714,84,448,13,68,2,1983,896,196,498,0,406,0,1335,772,74,430,0,56,0,1900,954,192,484,10,277,0,1414,833,106,407,0,55,0,1982,1054,215,508,11,212,0,1601,1132,131,457,2,20,0,1751,774,190,682,48,112,3,1416,681,123,526,40,79,3,1416,681,123,478,66,1,0,3,64
10003004-05,2309,758,222,1198,37,159,6,1681,630,140,807,25,110,4,2576,551,162,1704,45,193,0,1470,483,46,856,25,90,0,2360,441,173,1606,66,171,0,1366,399,63,795,30,93,0,2736,507,250,1745,43,235,0,1741,488,115,935,30,189,0,2802,725,304,1706,43,105,3,2022,589,203,1172,29,81,3,2022,589,203,1088,67,4,1,9,61
10003010-21,2673,2247,131,203,37,102,1,2085,1794,86,138,27,66,1,2941,2449,39,251,0,202,0,2310,2062,20,112,0,111,0,3075,2796,11,77,0,190,0,2355,2183,10,57,0,106,0,3243,2954,96,61,7,150,0,2466,2350,14,14,0,81,0,2617,2009,230,194,50,121,0,2162,1720,169,131,36,94,0,2162,1720,169,113,80,1,0,11,68
10003007-04,1880,1534,67,225,14,54,2,1754,1448,57,201,13,49,2,1853,1532,77,249,4,36,0,1693,1391,67,201,3,24,0,1789,1498,68,222,0,37,0,1654,1386,54,184,0,24,0,1674,1438,34,166,0,40,0,1555,1439,29,79,0,14,0,1972,1526,111,263,31,75,2,1802,1409,93,232,27,62,2,1802,1409,93,191,40,0,0,9,60
10003001-23,1947,1653,93,100,12,92,2,1903,1636,87,84,11,88,2,2157,1431,206,294,4,235,15,1880,1410,189,216,4,55,9,2224,1476,192,345,0,232,17,1935,1456,175,239,0,55,9,1823,1140,172,305,0,207,20,1607,1161,181,162,0,71,15,1829,1289,158,162,32,212,5,1738,1253,136,131,26,204,4,1738,1253,136,107,190,2,0,5,45
10003006-23,1900,1642,44,62,4,150,1,1580,1364,35,50,4,129,1,1871,1548,152,75,0,109,1,1510,1275,147,46,0,42,1,1869,1469,214,97,1,110,1,1520,1251,171,61,0,32,1,2275,1493,421,466,0,130,3,1655,1233,134,237,0,40,2,2168,1692,79,234,6,146,0,1716,1405,48,126,4,118,0,1716,1405,48,118,109,0,0,10,26
10003007-17,2483,1462,515,456,35,43,2,1900,1200,317,344,20,30,2,2133,931,685,532,11,23,0,1400,846,207,336,11,5,0,2071,859,656,568,6,31,0,1313,763,178,369,5,10,0,2303,728,880,687,3,70,2,1552,707,465,277,0,118,0,2220,978,744,414,72,71,5,1732,826,518,309,54,64,4,1732,826,518,269,51,4,2,7,55
10003004-16,1908,972,342,578,11,23,5,1424,809,200,401,10,12,5,2411,1122,484,798,45,12,0,1844,994,265,546,44,0,0,2272,1094,372,820,17,15,0,1796,959,213,613,15,3,0,2541,986,430,1135,9,16,0,1856,903,262,703,10,1,0,2076,812,535,690,54,35,9,1634,729,344,537,33,19,8,1634,729,344,503,5,3,3,2,45
10003014-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,2,0,0,0,6,0,0,2,0,1,0,7,0,1,1,0,1,0,5,0,0,1,0,1,0,5,0,0,1,1,0,0,3,0
10003011-17,2882,1456,365,1051,30,46,2,2254,1214,254,769,18,37,1,3554,1486,422,1542,0,306,0,2573,1218,145,1035,0,170,0,3695,1171,997,1421,0,288,0,2477,1112,220,970,0,180,0,3902,1764,898,1105,0,274,0,2810,1729,206,701,0,181,0,3360,1213,741,1341,48,113,5,2665,1053,490,1055,37,92,5,2665,1053,490,969,69,5,2,6,71
10003006-24,1690,1324,135,153,5,84,0,1350,1095,81,107,4,65,0,2013,1530,193,189,0,106,0,1548,1258,108,148,0,33,0,1861,1452,77,197,8,134,0,1491,1249,43,151,5,38,0,1819,1311,80,314,9,114,0,1459,1153,39,238,0,19,0,1679,1285,112,178,21,83,4,1369,1096,67,126,17,56,2,1369,1096,67,109,53,0,0,4,40
10003010-15,3521,1697,305,1331,32,221,2,2668,1379,202,937,18,163,2,3167,1166,256,1591,17,227,0,2442,1004,96,1239,19,79,0,3333,1036,208,1839,17,278,0,2602,899,71,1461,19,151,0,3929,1003,484,2050,14,416,0,2940,837,120,1749,14,209,0,3727,1253,385,1847,84,224,2,2840,1049,259,1337,58,167,2,2840,1049,259,1230,140,8,0,23,131
10003001-26,2445,1682,190,386,28,188,2,1798,1301,117,253,22,121,2,2661,1083,750,666,28,168,0,1529,864,164,385,25,83,0,2759,1113,764,600,37,274,0,1629,890,169,366,40,160,0,2448,1129,701,377,23,233,0,1545,1112,64,245,26,96,0,2286,1327,367,408,44,168,1,1828,1131,230,311,35,139,1,1828,1131,230,263,127,5,0,8,64
10003009-26,5088,1534,1559,2009,68,75,8,3410,1203,964,1233,37,52,5,5315,1591,1739,1981,57,41,0,2882,1296,304,1225,1,22,0,5581,1619,1957,1973,44,72,0,2911,1279,234,1336,1,31,0,5055,1458,1813,1581,15,242,0,2741,1101,243,1098,3,215,0,5046,931,1965,1996,120,189,3,3523,800,1199,1382,83,145,2,3523,800,1199,1280,134,9,0,4,97
10003011-21,2814,2290,238,187,12,108,3,2186,1819,157,135,8,85,2,2903,2109,177,382,0,255,0,2078,1657,96,189,0,144,0,3027,2032,356,384,0,270,0,2104,1621,153,189,0,140,0,3124,2144,408,290,0,289,0,2288,1754,191,188,0,157,0,2921,2095,302,345,56,144,13,2319,1741,204,220,42,113,8,2319,1741,204,186,98,1,1,17,71
10003009-27,2489,1971,78,315,10,122,3,1885,1523,57,220,9,80,2,2693,1939,264,220,0,270,0,2050,1560,175,195,0,130,0,2412,1914,86,174,0,238,0,1895,1535,70,150,0,140,0,2703,2136,85,268,0,214,0,2153,1732,71,229,0,127,0,2518,1792,125,365,35,205,4,2017,1482,90,279,26,137,1,2017,1482,90,254,127,3,0,8,53
10003001-27,3306,2024,126,665,51,498,1,2206,1371,80,454,34,303,1,3194,1615,44,922,153,550,0,2097,1180,43,560,113,249,0,3686,1888,108,1061,44,628,0,2328,1260,51,729,43,287,0,4231,2289,171,807,29,965,0,2681,1539,51,532,23,561,0,3395,1731,187,774,55,712,4,2399,1252,110,555,37,481,3,2399,1252,110,499,464,3,0,10,61
10003010-27,2701,2019,92,330,24,252,4,1787,1356,51,226,12,151,2,2761,1902,98,230,10,601,0,2038,1535,47,115,7,316,0,2527,1679,84,277,31,596,0,1862,1350,24,126,2,303,0,2186,1439,96,173,14,573,0,1503,1143,29,49,8,236,0,3282,1937,105,393,43,804,3,2423,1510,80,292,21,510,2,2423,1510,80,263,491,1,0,18,60
10003002-17,3506,1033,238,1984,24,300,4,2613,847,164,1401,19,225,4,4329,1376,309,2177,0,458,0,3184,1106,245,1558,0,276,0,4287,1565,414,1869,0,441,0,3267,1222,341,1405,0,304,0,4005,1122,178,2394,0,311,0,2934,947,144,1626,0,202,0,3436,666,305,2186,35,310,4,2744,570,206,1730,18,259,4,2744,570,206,1638,240,1,0,22,67
10003003-17,2547,785,259,1384,13,153,4,1916,644,170,1002,11,115,2,2475,663,229,1547,21,56,0,2117,546,200,1307,23,38,0,2514,568,296,1632,17,53,0,2249,524,266,1402,19,40,0,2901,932,385,1567,3,27,0,2525,899,343,1296,2,5,0,2545,799,259,1403,59,93,2,2082,718,174,1102,48,76,2,2082,718,174,1021,59,2,0,5,103
10003004-17,1576,1194,59,289,11,36,0,1314,1035,41,209,9,27,0,1251,985,87,214,2,4,0,1150,919,85,142,3,2,0,1265,963,105,244,2,4,0,1148,884,101,157,1,2,0,1702,1282,105,335,2,4,0,1541,1202,86,241,0,0,0,1936,1420,98,333,40,61,5,1679,1262,81,261,31,51,2,1679,1262,81,228,40,4,0,2,62
10003003-25,2145,1516,107,222,13,303,0,1887,1354,87,168,12,275,0,2304,1765,143,76,11,319,2,1666,1443,86,65,5,66,2,2280,1751,118,118,12,289,0,1558,1375,29,81,5,63,0,3063,2097,300,302,14,426,0,2174,1477,142,251,6,99,0,2703,1554,142,291,37,698,2,2353,1360,110,231,33,628,2,2353,1360,110,198,604,2,2,4,73
10003001-25,7727,6441,360,422,37,509,10,7452,6274,343,348,33,488,9,7948,6460,472,415,20,619,0,7283,6232,447,301,14,276,0,7844,6384,444,378,17,634,0,7141,6107,421,300,14,283,0,7924,6420,471,426,8,526,0,7316,6152,456,331,4,315,0,8581,5099,621,2195,97,658,6,8265,4951,567,2156,79,588,3,8265,4951,567,1815,560,1,0,3,368
10003005-12,1952,1832,46,11,8,56,0,1489,1401,33,11,5,38,0,1641,1452,157,79,71,24,0,1323,1220,78,10,0,12,0,1640,1491,130,67,59,11,0,1334,1260,65,10,0,3,0,1988,1551,362,56,60,55,0,1631,1321,253,9,0,48,0,2083,1839,84,26,16,89,0,1632,1457,57,20,12,69,0,1632,1457,57,16,61,1,0,2,38
10003009-17,1537,1122,130,261,11,19,5,1179,895,83,184,7,14,3,1668,1106,166,443,19,0,0,1304,861,155,284,2,0,0,1391,834,70,488,19,0,0,1101,681,68,352,2,0,0,1358,814,62,486,6,0,0,1083,714,60,310,2,0,0,1559,884,256,377,42,25,5,1231,751,165,280,34,20,4,1231,751,165,250,12,1,2,6,44
10003001-16,2639,1621,405,581,35,39,3,2032,1330,258,420,22,26,2,3204,1605,492,1200,27,63,0,2245,1134,359,705,7,35,0,2654,1366,323,983,26,86,0,1911,976,241,633,5,55,0,2195,1460,165,481,5,85,0,1628,1281,151,257,4,40,0,2546,1253,554,703,69,40,5,1969,1046,365,507,57,30,2,1969,1046,365,432,23,8,0,3,92
10003009-03,3204,539,1048,1696,74,38,3,2279,486,650,1166,43,23,2,2609,463,780,1419,15,93,8,1841,442,379,1016,15,0,8,2551,463,812,1346,20,12,0,1824,437,405,986,19,0,0,2631,346,786,1598,32,14,0,1674,265,364,1049,10,0,0,3079,448,940,1751,104,42,11,2180,382,615,1185,75,31,9,2180,382,615,1065,24,5,4,4,81
10003014-04,382,202,52,132,5,5,1,316,183,33,97,3,5,1,359,174,12,171,0,1,0,205,144,4,58,0,0,0,369,201,4,161,0,1,0,219,166,2,52,0,0,0,359,221,17,120,0,1,0,289,198,20,72,0,0,0,394,245,45,91,9,15,1,326,225,25,71,3,8,0,326,225,25,69,6,0,0,0,1
10003010-04,413,220,55,142,6,7,0,340,198,36,106,4,6,0,436,251,73,116,0,13,5,357,222,61,67,0,3,4,429,224,61,147,0,14,0,350,200,54,94,0,3,0,367,166,51,167,8,14,0,302,214,18,68,0,3,0,389,257,41,72,9,15,2,330,236,19,61,9,8,2,330,236,19,53,3,4,0,1,14
10003016-04,230,123,31,79,4,4,2,190,110,19,59,2,4,2,224,101,58,84,0,0,2,190,96,48,42,0,0,2,232,100,48,101,0,0,0,194,94,42,58,0,0,0,183,67,35,104,7,0,0,148,54,32,61,0,0,0,192,54,43,92,4,0,2,163,54,32,73,4,0,2,163,54,32,72,0,0,0,0,5
10003002-03,2800,1451,439,901,47,50,3,2203,1265,260,651,24,41,2,2788,1357,288,1129,10,24,1,1932,1066,236,592,8,0,0,2364,1095,252,1013,4,19,0,1733,939,238,520,13,0,0,2054,1053,122,874,0,19,0,1641,919,107,625,0,0,0,2266,1134,309,815,31,29,1,1801,992,191,594,23,26,1,1801,992,191,541,23,0,0,10,44
10003001-15,2990,2344,113,499,29,49,0,2295,1846,65,351,21,36,0,3049,2144,174,603,100,51,0,2242,1711,80,376,64,20,0,2979,1979,173,780,38,50,0,2142,1541,90,476,24,20,0,2893,1949,246,683,40,20,0,2193,1565,178,414,24,19,0,3344,2330,223,656,81,55,3,2631,1896,147,482,62,41,3,2631,1896,147,408,33,12,1,5,129
10003002-11,2977,2101,110,687,27,83,2,1976,1445,52,425,15,42,1,3331,2053,142,968,2,163,26,2374,1518,93,706,0,60,0,3386,1878,167,998,3,307,26,2404,1422,112,706,2,163,0,3072,1510,196,1200,6,112,41,2308,1148,132,1021,3,46,0,3817,2173,264,1240,107,77,15,2863,1640,188,944,79,47,4,2863,1640,188,838,40,5,0,12,140
10003001-11,1675,1186,59,387,12,45,0,1112,818,31,239,7,25,0,1788,1254,67,397,0,68,11,1323,978,41,274,0,23,0,1879,1190,86,450,2,135,13,1380,947,55,307,1,66,0,2004,931,26,746,0,210,0,1525,792,10,552,0,180,0,2652,1642,161,602,49,219,6,1866,1227,80,408,28,131,2,1866,1227,80,362,116,1,0,14,66
10003005-08,3032,1991,146,742,27,151,8,2033,1384,90,469,16,95,6,4052,2914,182,936,68,119,4,2575,1929,80,454,20,80,0,3907,2681,173,994,69,161,4,2492,1838,45,498,17,99,0,3424,2305,93,785,107,246,0,2497,1881,6,444,15,140,0,3850,1777,268,1502,62,312,2,2662,1284,162,1003,49,211,2,2662,1284,162,927,187,0,0,18,84
10003003-11,2228,2082,67,57,19,11,4,1757,1653,44,42,13,9,4,2200,2132,20,41,0,7,1,1793,1748,17,24,0,1,0,2282,2135,44,87,0,11,1,1791,1712,24,49,0,6,0,2500,2323,39,129,0,7,2,2060,2006,27,27,0,2,0,2317,2038,95,75,74,18,3,1880,1699,66,49,48,11,3,1880,1699,66,37,5,6,0,0,67
