GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
470010008,2915,2869,7,21,3,11,3,1,9,10,5,4,2283,2247,6,16,2,9,2,1,6,9,4,2,2678.4,2608.9,0.0,0.0,0.0,69.5,0.0,0.0,0.0,0.0,69.5,0.0
470010010,613,600,0,10,0,1,2,0,0,1,2,0,486,476,0,8,0,1,1,0,0,1,1,0,586.4,553.1,0.0,14.7,0.0,18.5,0.0,0.0,0.0,0.0,18.5,0.0
470010012,1306,1280,10,5,2,9,0,0,15,5,2,0,1007,991,9,3,2,2,0,0,9,4,0,0,1242.3,1240.0,0.0,0.0,0.0,2.4,0.0,0.0,2.4,0.0,0.0,0.0
470010016,2586,1505,807,81,5,85,102,1,866,30,121,5,1950,1176,606,43,5,34,85,1,621,28,95,4,2581.1,1744.4,523.5,86.9,0.0,115.9,110.5,0.0,628.5,28.9,119.3,0.0
470010024,7871,7494,126,80,20,127,23,1,168,78,44,2,6121,5871,91,55,17,69,17,1,103,59,30,2,7836.3,7239.5,34.7,52.2,282.0,110.2,88.7,29.0,56.9,346.0,112.8,29.0
470010028,4157,3884,93,76,7,69,28,0,139,28,37,3,3351,3182,70,46,6,26,21,0,81,23,24,1,4233.5,3971.2,90.2,36.9,0.0,120.2,15.0,0.0,160.4,25.4,37.0,0.0
470010032,2079,2001,29,14,1,21,13,0,36,11,17,0,1700,1647,22,10,1,9,11,0,24,7,14,0,2155.6,1971.8,73.7,25.4,0.0,73.7,11.0,0.0,91.1,5.8,11.0,0.0
470010036,1987,1822,97,33,11,20,4,0,107,21,5,0,1556,1433,85,19,7,9,3,0,88,14,4,0,2291.0,2165.9,80.1,10.1,0.0,27.4,7.4,0.0,98.2,10.6,7.4,0.0
470010040,2066,1985,7,33,6,30,5,0,24,22,6,0,1563,1519,2,19,5,15,3,0,7,15,4,0,1963.7,1829.0,38.3,34.0,0.0,55.9,6.5,0.0,45.1,6.9,6.5,16.2
470010044,3081,2759,57,67,9,53,136,0,77,26,159,2,2512,2295,47,40,6,25,99,0,54,19,108,2,2708.1,2437.0,19.8,37.9,0.3,35.7,177.4,0.0,20.7,15.7,196.8,0.0
