GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
130012,3007,984,1786,217,2,18,0,0,1824,9,1,1,2136,750,1272,108,1,5,0,0,1284,6,0,0,2899.6,1517.5,1174.5,147.7,57.6,2.2,0.0,0.0,1176.7,57.6,0.0,0.0
130011A,355,332,11,6,0,0,6,0,11,0,6,0,270,251,10,5,0,0,4,0,10,0,4,0,270.6,260.9,8.5,1.3,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0
130011B,1953,1765,101,65,2,15,5,0,104,5,14,0,1429,1320,63,34,1,6,5,0,63,4,8,0,2007.1,1905.0,76.8,25.4,0.0,0.0,0.0,0.0,76.8,0.0,0.0,0.0
130011C,1404,1139,49,184,4,15,13,0,66,13,16,0,1010,851,33,108,3,8,7,0,44,12,8,0,1259.2,746.2,448.2,62.2,0.0,2.6,0.0,0.0,450.8,0.0,0.0,0.0
130011D,454,224,164,66,0,0,0,0,164,0,0,0,396,189,164,43,0,0,0,0,164,0,0,0,468.2,306.6,157.5,1.6,0.0,2.5,0.0,0.0,160.0,0.0,0.0,0.0
130013A,417,410,3,3,1,0,0,0,3,1,0,0,331,326,1,3,1,0,0,0,1,1,0,0,389.7,296.1,79.7,13.9,0.0,0.0,0.0,0.0,79.7,0.8,0.0,0.0
130013B,481,246,200,22,2,8,3,0,203,12,5,0,365,191,151,14,2,4,3,0,151,11,4,0,592.8,278.9,260.1,53.6,0.0,0.2,0.0,0.0,260.1,2.7,0.0,0.2
130013C,2742,1788,608,286,3,22,35,0,630,7,35,0,2049,1443,400,177,3,5,21,0,404,7,21,0,2749.4,1575.2,489.3,570.7,3.4,35.9,75.0,0.0,524.0,5.1,75.0,0.0
130014A,605,539,47,6,0,8,5,0,55,0,5,0,472,430,35,4,0,0,3,0,35,0,3,0,609.2,543.6,23.2,41.1,0.0,1.3,0.0,0.0,23.2,0.0,0.0,1.3
130014B,647,568,12,59,1,4,3,0,16,10,3,0,513,465,12,31,1,1,3,0,13,6,3,0,486.8,453.7,7.2,12.8,0.0,13.2,0.0,0.0,7.2,12.7,0.0,0.4
130014C,691,607,24,53,4,2,0,1,24,5,0,2,529,479,13,32,4,0,0,1,13,4,0,1,767.8,553.3,12.8,191.0,2.5,8.2,0.0,0.0,12.8,10.6,0.0,0.0
130014D,1585,1174,88,257,11,15,40,0,97,25,40,12,1188,913,48,183,6,5,33,0,51,11,33,7,1646.5,1015.5,163.9,396.8,2.2,34.5,33.6,0.0,191.5,9.2,33.6,0.0
130015A,1868,1369,116,345,5,20,13,0,130,13,13,0,1354,1058,70,203,5,10,8,0,77,11,8,0,2350.3,1742.5,277.8,142.5,0.6,156.4,30.4,0.0,434.3,0.6,30.4,0.0
130015B,772,676,16,62,0,7,1,10,19,1,4,10,559,506,13,31,0,3,1,5,15,1,1,5,706.3,601.9,94.7,5.4,0.0,4.5,0.0,0.0,99.1,0.0,0.0,0.0
130015C,612,566,12,24,5,4,1,0,14,8,1,0,466,436,8,15,4,2,1,0,8,7,1,0,732.4,539.1,54.0,135.6,1.7,2.1,0.0,0.0,56.1,1.7,0.0,0.0
130011A1,395,368,0,23,0,4,0,0,0,4,0,3,303,287,0,12,0,4,0,0,0,4,0,1,300.6,294.9,5.8,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0
130015B1,248,99,123,26,0,0,0,0,123,0,0,0,172,73,86,13,0,0,0,0,86,0,0,0,217.3,185.2,29.1,1.6,0.0,1.4,0.0,0.0,30.5,0.0,0.0,0.0
130030001,2963,2096,187,634,16,24,3,3,204,26,9,5,2115,1579,141,366,15,9,2,3,146,23,5,4,2840.2,1754.5,451.0,618.7,7.9,8.2,0.0,0.0,457.7,8.4,0.0,0.0
130030002,1122,877,41,198,0,3,3,0,43,5,4,0,819,669,28,119,0,1,2,0,29,4,2,0,1394.4,1032.3,24.1,285.8,52.1,0.0,0.0,0.0,24.4,52.2,0.0,0.0
130030003,2173,1212,542,389,10,19,1,0,567,26,10,6,1553,935,382,222,8,5,1,0,388,20,5,5,2170.4,1079.3,408.0,681.5,0.0,1.6,0.0,0.0,413.9,1.0,0.0,0.0
130030004,2117,591,658,818,5,24,10,11,686,18,16,19,1458,459,462,502,2,15,10,8,477,14,12,15,1860.0,825.9,587.9,445.0,0.0,1.2,0.0,0.0,594.0,0.5,0.0,0.0
13005NEWL,1978,1626,140,189,3,13,2,5,143,16,5,7,1488,1237,109,130,3,7,1,1,110,9,3,3,1832.6,1733.6,14.9,64.1,0.0,19.9,0.0,0.0,24.9,10.0,0.0,0.0
13005WARE,848,773,19,47,0,8,1,0,25,2,1,0,667,613,17,32,0,4,1,0,19,2,1,0,996.3,620.3,218.4,135.1,0.0,13.0,1.1,8.4,235.5,0.0,1.1,16.7
13005DOUGL,6269,4192,1492,463,5,88,24,5,1564,22,35,5,4634,3261,1022,295,4,27,20,5,1042,12,27,5,6219.5,3969.9,1414.8,627.7,0.0,163.1,27.4,16.6,1556.6,6.2,55.0,33.3
13005TAYLO,1481,1343,36,86,0,11,5,0,44,2,11,0,1082,988,31,53,0,7,3,0,35,2,7,0,1671.2,1523.4,43.9,40.0,0.0,63.9,0.0,0.0,96.5,8.4,2.9,0.0
13005WARNO,520,497,9,6,0,6,2,0,12,2,3,0,399,382,6,4,0,5,2,0,8,2,3,0,508.4,404.9,21.9,73.1,0.0,7.0,1.5,0.0,26.4,4.5,4.0,0.0
13007A,263,185,75,1,1,1,0,0,75,2,0,0,205,138,64,1,1,1,0,0,64,2,0,0,289.0,183.8,86.6,16.6,0.7,0.0,0.0,1.2,86.6,0.7,0.0,1.2
13007E,553,223,281,44,2,3,0,0,289,3,0,0,433,183,229,16,2,3,0,0,235,3,0,0,479.1,243.7,199.4,15.7,1.4,0.0,14.3,4.7,199.8,1.4,14.3,4.7
13007H,580,203,351,23,2,1,0,0,357,2,1,0,429,148,265,13,2,1,0,0,269,2,1,0,589.6,346.4,207.9,29.4,0.6,0.0,5.2,0.0,207.9,0.6,5.2,0.0
13007M,428,228,178,4,0,2,15,1,179,2,15,1,344,193,131,4,0,2,13,1,132,2,13,1,347.5,235.4,75.4,18.3,4.2,0.0,0.0,14.1,75.4,4.2,0.0,14.1
13007N,1627,803,715,73,4,22,9,1,737,7,11,2,1239,669,520,39,3,2,5,1,522,4,5,1,1483.8,695.7,658.7,54.0,0.0,0.0,75.5,0.0,666.3,0.0,75.5,0.0
13009318,4916,3481,991,208,14,56,165,1,1016,36,181,1,3737,2786,656,136,10,27,122,0,664,30,129,0,4632.4,3153.2,1231.8,69.9,10.6,71.4,95.5,0.0,1310.8,10.6,107.9,0.0
13009319,3258,1711,1463,32,17,28,6,1,1486,26,11,3,2636,1436,1149,25,10,12,3,1,1158,17,6,1,2740.5,1769.4,898.0,37.4,14.5,11.6,9.6,0.0,909.6,14.5,9.6,13.8
13009322,2374,1816,511,19,8,11,4,5,520,11,7,5,1800,1391,382,11,4,5,4,3,384,7,5,3,2099.9,1381.5,653.3,59.9,0.0,0.0,5.2,0.0,653.3,0.0,5.2,19.2
130091714,1788,1246,480,21,4,25,12,0,501,9,21,0,1341,977,328,13,3,8,12,0,331,8,15,0,1760.3,961.6,745.1,34.2,0.0,19.4,0.0,0.0,763.1,13.9,0.0,0.0
13009321E,2170,383,1706,32,3,36,10,0,1750,15,13,0,1537,322,1170,21,2,12,10,0,1187,11,12,0,1763.3,544.0,1125.6,76.9,1.7,12.0,3.0,0.0,1127.8,4.4,3.0,2.2
13009321W,4618,1287,3200,56,5,58,11,1,3257,18,14,3,3536,1102,2364,35,2,22,10,1,2381,13,12,3,4678.3,1637.3,2879.4,42.4,18.4,84.3,16.5,0.0,2915.7,44.4,64.5,10.7
13009CTY1,3900,1818,1779,106,5,73,118,1,1829,26,125,1,3170,1657,1283,86,5,42,96,1,1311,22,103,1,3688.6,1860.9,1582.7,67.3,19.4,56.4,101.9,0.0,1617.2,25.8,121.4,0.0
13009CTY2,3271,1424,1739,47,3,33,24,1,1771,15,31,1,2979,1347,1544,45,2,18,22,1,1566,8,25,1,3696.0,1633.9,1878.1,116.4,5.2,51.2,11.2,0.0,1906.0,32.5,11.2,1.4
13009CTY3,1894,728,1083,51,2,20,10,0,1104,4,16,2,1539,681,797,35,2,14,10,0,807,4,16,2,2261.4,953.5,1240.9,27.0,6.8,12.8,20.3,0.0,1253.7,24.2,20.3,0.0
13009CTY4,3808,3011,583,97,5,51,53,8,602,20,74,13,3604,2941,461,92,4,46,52,8,475,19,72,13,3469.4,2482.3,690.8,99.4,1.3,167.9,27.8,0.0,840.5,20.0,28.4,0.7
13009CTY5,1853,706,1010,46,2,41,48,0,1042,19,55,3,1500,640,774,28,2,18,38,0,785,11,41,3,1837.5,733.2,1064.4,25.4,0.3,6.8,7.4,0.0,1069.6,1.8,7.4,5.3
13009CTY6,2989,1600,1238,55,6,36,54,0,1270,21,60,0,2299,1385,804,40,4,18,48,0,816,11,51,0,3076.7,1436.4,1491.6,66.6,9.6,21.1,51.4,0.0,1501.3,9.6,62.8,9.7
13009MERI,3484,2298,1000,96,6,35,49,0,1022,12,58,1,2691,1851,714,69,5,9,43,0,716,9,47,1,3716.1,1763.5,1457.0,94.2,52.1,22.1,327.2,0.0,1457.0,65.1,336.3,0.0
13009MONT,5397,3195,2083,53,5,45,16,0,2115,25,24,0,4000,2489,1432,41,5,20,13,0,1446,21,17,0,5837.1,3483.5,2069.0,180.0,0.0,91.5,13.0,0.0,2114.0,0.0,59.5,0.0
130110001,2080,1919,60,57,2,32,10,0,79,12,18,2,1539,1441,38,32,2,17,9,0,47,9,13,2,2250.1,1947.2,166.3,113.0,0.0,17.3,6.3,0.0,166.3,17.2,6.4,0.0
130110002,1380,1200,9,145,0,6,20,0,13,2,24,0,1035,935,7,74,0,5,14,0,10,2,17,0,1473.9,1288.2,20.3,139.4,0.0,23.2,2.9,0.0,33.8,0.0,2.9,0.0
130110003,526,504,11,7,3,0,1,0,11,3,1,0,388,374,9,3,1,0,1,0,9,1,1,0,507.0,462.3,14.8,6.2,0.0,7.9,15.7,0.0,18.2,4.2,16.0,0.0
130110004,1308,1114,44,129,4,17,0,0,47,16,4,1,988,852,38,84,3,11,0,0,38,14,2,0,1327.0,1173.2,29.5,72.0,19.1,10.8,22.4,0.0,29.5,37.2,22.4,0.0
130110005,529,510,1,11,0,4,3,0,1,2,3,0,417,403,1,8,0,4,1,0,1,2,1,0,594.0,519.3,8.2,55.9,0.0,9.4,1.2,0.0,13.7,0.0,1.2,0.0
130110006,2751,2385,129,99,7,69,62,0,149,55,79,9,2003,1741,105,61,7,42,47,0,112,37,58,2,2628.7,2334.1,25.7,149.5,47.9,21.5,50.1,0.0,25.7,88.0,50.1,0.0
130110007,1725,1342,18,351,0,12,2,0,23,3,2,2,1291,1048,18,220,0,3,2,0,18,3,2,0,1727.4,1443.7,1.0,280.5,0.0,2.2,0.0,0.0,3.9,0.5,0.1,0.0
130110008,733,684,4,33,0,9,3,0,4,12,3,0,553,523,4,14,0,9,3,0,4,9,3,0,752.4,653.6,39.4,50.8,0.0,3.7,4.9,0.0,39.4,1.0,7.6,0.0
