GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
45011010,581.0,460.0,112.0,566.0,437.0,124.0,0,0,0
45011012,846.0,387.0,450.0,805.0,367.0,418.0,0,0,0
45011016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45011013,928.0,579.0,327.0,900.0,550.0,345.0,0,0,0
45011014,403.0,127.0,267.0,402.0,127.0,266.0,0,0,0
45011015,601.0,226.0,359.0,584.0,212.0,358.0,0,0,0
45011011,630.0,76.0,546.0,598.0,89.0,504.0,0,0,0
45011008,476.0,30.0,443.0,448.0,47.0,386.0,0,0,0
45017004,166.0,68.0,94.0,164.0,60.0,102.0,0,0,0
45017002,552.0,280.0,244.0,529.0,257.0,261.0,0,0,0
45017006,393.0,178.0,208.0,385.0,172.0,204.0,0,0,0
45017008,695.0,323.0,362.0,676.0,306.0,365.0,0,0,0
45017007,218.0,124.0,90.0,215.0,109.0,101.0,0,0,0
45017001,662.0,189.0,457.0,647.0,203.0,426.0,0,0,0
45017011,1258.0,336.0,888.0,1233.0,291.0,897.0,0,0,0
45017003,814.0,451.0,340.0,799.0,442.0,324.0,0,0,0
45017010,313.0,172.0,133.0,305.0,165.0,126.0,0,0,0
45017005,1232.0,941.0,265.0,1210.0,890.0,298.0,0,0,0
45017012,985.0,443.0,516.0,971.0,407.0,542.0,0,0,0
45017009,261.0,68.0,190.0,254.0,63.0,188.0,0,0,0
45019004,917.5,494.1,402.5,901.6,447.3,448.3,0,0,0
45019008,656.5,351.9,281.5,638.4,314.7,314.7,0,0,0
45019200,1251.0,847.0,357.0,1241.0,799.0,429.0,0,0,0
45019339,1610.9,509.4,1026.4,1569.9,347.3,1197.5,0,0,0
45019311,766.0,310.0,395.0,751.0,199.0,539.0,0,0,0
45019308,626.0,264.0,319.0,613.0,174.0,433.0,0,0,0
45019307,606.0,244.0,316.0,589.0,165.0,409.0,0,0,0
45019717,718.0,548.0,104.0,716.0,441.0,249.0,0,0,0
45019712,917.0,693.0,167.0,885.0,580.0,279.0,0,0,0
45019925,446.0,383.0,49.0,430.0,338.0,85.0,0,0,0
45019917,431.0,386.0,37.0,432.0,358.0,68.0,0,0,0
45019913,612.0,538.0,60.0,600.0,505.0,86.0,0,0,0
45019912,623.0,308.0,230.0,622.0,248.0,355.0,0,0,0
45019929,524.4,340.3,171.1,522.4,319.4,197.0,0,0,0
45019928,420.6,328.7,76.9,409.6,288.6,114.0,0,0,0
45019930,1224.2,869.9,302.8,1191.1,809.3,359.6,0,0,0
45019924,1401.0,977.0,356.0,1380.0,889.0,454.0,0,0,0
45019102,790.0,470.0,263.0,769.0,412.0,335.0,0,0,0
45019103,1514.0,722.0,687.0,1481.0,613.0,824.0,0,0,0
45019107,913.4,536.8,323.8,896.5,488.3,387.7,0,0,0
45019104,1970.2,1003.7,878.8,1913.7,871.9,996.0,0,0,0
45019105,1177.3,599.7,515.4,1152.7,516.2,612.5,0,0,0
45019106,713.1,317.8,362.9,694.1,258.6,418.7,0,0,0
45019110,1165.0,591.0,512.0,1121.0,517.0,578.0,0,0,0
45019506,959.2,323.7,559.5,944.2,229.8,693.4,0,0,0
45019507,1192.8,484.3,603.5,1179.8,367.2,784.6,0,0,0
45019508,466.2,374.1,61.1,458.4,330.5,118.2,0,0,0
45019509,728.8,651.9,54.9,712.6,599.5,106.8,0,0,0
45019512,718.0,295.0,339.0,707.0,184.0,500.0,0,0,0
45019513,776.0,356.0,353.0,771.0,273.0,465.0,0,0,0
45019517,1133.0,438.0,602.0,1122.0,358.0,735.0,0,0,0
45019522,639.0,278.0,313.0,612.0,193.0,406.0,0,0,0
45019402,570.0,476.0,74.0,565.0,443.0,112.0,0,0,0
45019405,1091.0,542.0,484.0,1067.0,437.0,610.0,0,0,0
45019406,1283.0,600.0,582.0,1250.0,457.0,749.0,0,0,0
45019409,1127.0,521.0,512.0,1113.0,423.0,663.0,0,0,0
45019410,1091.0,496.0,498.0,1081.0,401.0,642.0,0,0,0
45019414,769.0,299.0,419.0,751.0,227.0,509.0,0,0,0
45019415,1252.0,563.0,585.0,1220.0,457.0,702.0,0,0,0
45019419,1117.0,554.0,466.0,1094.0,455.0,605.0,0,0,0
45019420,1110.6,553.9,462.0,1090.5,463.9,597.3,0,0,0
45019443,1919.0,734.0,1040.0,1869.0,566.0,1229.0,0,0,0
45019422,1064.4,546.1,416.0,1045.5,403.1,602.7,0,0,0
45019173,1163.0,550.0,569.0,1127.0,500.0,607.0,0,0,0
45019460,787.6,589.6,180.8,764.4,550.1,208.2,0,0,0
45019174,825.0,415.0,371.0,823.0,369.0,441.0,0,0,0
45019175,827.0,531.0,265.0,811.0,483.0,319.0,0,0,0
45019180,1335.0,429.0,822.0,1345.0,241.0,1093.0,0,0,0
45019181,1804.0,713.0,986.0,1770.0,434.0,1315.0,0,0,0
45019445,746.0,389.0,311.0,722.0,356.0,346.0,0,0,0
45019703,796.2,406.1,321.5,812.1,242.8,553.4,0,0,0
45019701,674.8,230.9,399.5,663.9,124.2,533.6,0,0,0
45019706,766.0,449.0,255.0,747.0,356.0,365.0,0,0,0
45019709,610.0,452.0,116.0,599.0,373.0,211.0,0,0,0
45019720,1003.0,696.0,223.0,992.0,537.0,423.0,0,0,0
45019905,1036.0,960.0,57.0,1022.0,900.0,107.0,0,0,0
45019904,656.0,567.0,73.0,630.0,528.0,95.0,0,0,0
45019915,742.0,608.0,102.0,725.0,563.0,143.0,0,0,0
45019909,988.0,583.0,330.0,976.0,508.0,432.0,0,0,0
45019914,458.1,299.3,124.3,452.1,254.6,175.3,0,0,0
45019911,702.0,308.0,330.0,686.0,228.0,445.0,0,0,0
45019916,576.0,454.0,105.0,572.0,401.0,160.0,0,0,0
45019910,885.0,686.0,167.0,867.0,643.0,202.0,0,0,0
45019520,1481.5,848.1,507.3,1467.6,714.8,717.7,0,0,0
45019524,698.0,452.0,203.0,683.0,376.0,291.0,0,0,0
