GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
45001001,3012,2061,834,65,9,27,16,0,858,17,21,0,2371,1663,630,39,6,20,13,0,645,13,16,0,3361.0,2411.0,795.0,105.0,0.0,50.0,0.0,0.0,795.0,50.0,0.0,0.0
45001002,2937,1136,1735,25,3,29,9,0,1767,16,14,2,2166,888,1234,19,3,16,6,0,1250,14,8,1,2709.8,1166.3,1497.1,8.3,0.0,38.0,0.0,0.0,1535.1,0.0,0.0,0.0
45001003,2283,1257,959,21,7,31,8,0,982,13,11,2,1755,1015,702,15,6,11,6,0,708,9,9,2,1662.6,909.0,721.7,16.9,0.0,15.0,0.0,0.0,746.4,0.0,2.0,0.0
45001004,1400,860,504,9,3,20,4,0,513,6,12,0,1076,666,395,6,3,4,2,0,398,6,3,0,1308.9,674.8,585.3,41.8,0.0,7.0,0.0,0.0,625.6,0.0,7.0,0.0
45001005,1753,1513,201,9,4,18,3,5,203,19,6,5,1410,1213,167,8,3,14,3,2,169,15,5,2,2010.2,1860.1,134.6,14.5,0.0,1.0,0.0,0.0,134.6,0.0,0.0,0.0
45001006,817,720,86,3,3,5,0,0,87,7,0,0,625,544,72,1,3,5,0,0,73,7,0,0,459.7,356.5,103.2,0.0,0.0,0.0,0.0,0.0,103.2,0.0,0.0,0.0
45001007,2720,1374,1254,30,10,51,1,0,1298,16,4,2,2110,1119,943,21,8,18,1,0,955,14,4,2,2776.3,1440.1,1146.3,23.0,0.0,166.9,0.0,0.0,1313.3,0.0,0.0,0.0
45001008,1342,1144,173,10,0,15,0,0,182,6,0,0,981,847,121,3,0,10,0,0,127,6,0,0,1278.8,1056.4,197.7,16.2,0.0,7.9,0.5,0.0,205.6,7.9,0.5,0.0
45001009,799,701,67,14,4,10,3,0,71,8,5,0,598,537,43,8,2,5,3,0,43,5,5,0,972.4,799.7,78.6,19.2,0.0,74.3,0.6,0.0,152.8,0.0,0.6,0.0
45001010,2647,2027,523,42,2,36,17,0,544,17,22,2,2132,1647,423,28,2,25,7,0,433,15,12,2,2752.6,2054.0,469.3,59.0,0.0,93.0,77.4,0.0,554.5,60.0,81.3,3.9
45001011,1125,879,216,16,2,11,1,0,227,5,2,0,889,690,180,10,2,6,1,0,185,4,2,0,1125.0,655.3,469.8,0.0,0.0,0.0,0.0,0.0,469.8,0.0,0.0,0.0
45001012,2004,1711,257,2,4,22,8,0,266,15,9,0,1504,1267,217,0,4,12,4,0,222,10,5,0,1583.9,1332.4,185.9,43.1,0.0,20.8,1.6,0.0,206.6,0.1,1.6,0.1
45001013,1540,1364,145,7,7,13,4,0,146,12,10,1,1208,1074,112,4,6,8,4,0,113,11,5,1,1471.7,1348.6,110.5,0.0,0.0,12.6,0.0,0.0,123.1,0.0,0.0,0.0
45001014,1038,817,206,2,1,11,1,0,211,1,1,0,805,634,164,2,1,4,0,0,166,1,0,0,1162.7,891.2,264.0,0.0,0.0,7.5,0.0,0.0,271.5,0.0,0.0,0.0
45003001,1482,1392,60,16,7,2,5,0,62,8,5,0,1259,1188,47,12,5,2,5,0,49,6,5,0,1289.1,1166.7,122.3,0.0,0.0,0.0,0.0,0.0,122.3,0.0,0.0,0.0
45003002,1849,531,1231,48,3,31,5,0,1261,16,7,0,1451,468,934,25,3,17,4,0,946,15,6,0,1725.4,542.9,1089.1,53.8,0.0,38.7,1.0,0.0,1116.0,0.9,1.0,0.0
45003003,2937,647,2128,81,9,58,5,9,2190,19,9,12,2011,552,1378,51,7,13,5,5,1400,16,7,6,2916.3,659.6,2070.6,92.3,0.0,92.0,1.8,0.0,2240.9,90.8,1.8,0.0
45003004,1144,170,915,35,3,19,2,0,936,14,5,0,859,148,666,27,2,14,2,0,681,10,4,0,1093.6,223.3,784.3,62.8,0.1,23.1,0.0,0.0,807.3,0.1,0.0,0.0
45003005,1709,877,742,59,4,16,11,0,761,10,12,0,1354,737,555,40,3,10,9,0,565,9,9,0,1823.4,945.7,668.4,14.7,3.1,170.8,10.2,10.5,839.2,3.1,10.2,10.5
45003006,1528,1426,44,24,8,18,8,0,52,25,9,0,1289,1212,36,17,4,13,7,0,41,16,8,0,1339.2,1259.0,55.7,9.6,0.0,0.0,13.9,0.9,55.7,0.0,13.9,0.9
45003007,1712,1053,416,174,5,50,14,0,446,26,18,1,1284,817,328,106,5,18,10,0,333,19,11,1,1477.0,832.9,283.5,349.5,3.4,7.8,0.0,0.0,291.3,17.5,0.0,0.0
45003008,2583,1148,1223,149,6,47,10,0,1273,22,16,1,1967,916,920,94,5,24,8,0,944,16,14,1,2804.0,1474.8,1218.2,63.3,23.9,23.8,0.0,0.0,1242.1,62.0,0.0,0.0
45003009,2771,1440,1130,103,12,71,15,0,1174,31,32,2,2021,1132,761,70,10,33,15,0,779,25,25,1,2481.2,1329.1,807.1,29.4,0.0,303.9,11.7,0.0,918.7,217.6,14.5,0.0
45003010,2222,719,1008,432,4,44,15,0,1048,17,29,3,1618,571,731,274,4,25,13,0,750,16,21,3,1845.4,679.3,754.6,399.1,2.2,10.2,0.0,0.0,797.3,12.4,0.0,0.0
45003011,2832,892,1781,92,18,45,4,0,1826,31,6,0,2058,706,1269,50,14,16,3,0,1287,25,5,0,2823.9,962.6,1812.4,48.8,0.0,0.0,0.0,0.0,1861.3,0.0,0.0,0.0
45003012,1450,726,437,220,11,52,3,1,480,38,14,1,1044,573,295,129,9,34,3,1,312,25,6,1,1081.0,256.0,629.0,196.0,0.0,0.0,0.0,0.0,629.0,0.0,0.0,0.0
45003013,2420,1911,250,140,16,51,51,1,283,39,56,1,1920,1560,184,98,11,25,42,0,195,27,44,0,2961.2,2360.7,348.5,41.4,43.7,135.2,31.8,0.0,368.4,111.3,91.0,5.5
45003014,2418,1726,427,183,21,59,2,0,457,40,7,0,1846,1339,337,121,18,29,2,0,341,34,5,0,2531.0,1819.7,450.6,225.7,0.0,29.2,0.0,5.8,450.7,29.2,0.0,5.8
45003015,1908,1559,243,60,6,35,5,0,263,28,13,4,1429,1215,151,35,6,17,5,0,155,22,7,4,1875.9,1517.7,280.1,55.1,1.1,21.9,0.0,0.0,294.9,4.5,0.0,0.0
