GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap
44009442005,4734,4490,86,66,67,44,6,4294,4120,61,39,40,37,4,4238,3973,174,32,5,54,0,3852,3692,98,11,5,49,0,4185,3876,197,52,4,64,0,3754,3566,100,31,5,59,0
44009442004,3564,3365,61,49,57,44,2,3153,3007,43,36,39,36,2,3690,3224,327,39,14,85,0,3316,2993,209,13,15,86,0,3544,3098,284,45,20,88,0,3161,2889,154,13,20,86,0
44009443209,1363,1312,17,22,10,9,1,1118,1085,6,12,6,5,1,1468,1402,53,0,0,14,0,1215,1173,37,0,0,5,0,1391,1350,30,0,0,16,0,1189,1156,26,0,0,5,0
44009443205,2928,2649,57,94,107,49,0,2272,2103,32,49,72,34,0,3047,2679,119,38,171,27,0,2405,2208,83,23,97,5,0,2981,2603,112,56,130,61,0,2449,2189,89,46,92,40,0
44009443208,3091,2965,39,33,31,39,0,2418,2344,23,17,18,21,0,2573,2485,36,7,6,38,0,2115,2070,27,5,5,14,0,2570,2493,26,9,4,38,0,2161,2121,15,5,2,20,0
44009443603,4143,3736,142,67,41,179,1,3352,3078,90,40,30,126,1,4395,3654,82,206,38,294,0,3537,3073,79,251,33,108,0,4579,3750,131,229,57,277,0,3707,3172,126,276,54,73,0
44009443607,2894,2740,35,39,58,33,2,2177,2094,18,16,33,19,1,2587,2519,10,47,6,4,0,2034,1983,0,48,0,0,0,2863,2800,4,49,6,2,0,2285,2236,0,48,0,0,0
44009443601,1423,1324,25,19,26,30,1,1095,1028,20,10,14,20,0,1587,1479,12,15,45,37,0,1165,1140,4,12,0,8,0,1501,1378,45,12,42,23,0,1097,1074,6,12,0,4,0
44009443602,4258,3741,167,70,59,242,0,3396,3049,102,41,34,177,0,4972,4375,332,30,34,193,0,4046,3712,113,22,36,167,0,4608,4078,351,19,41,117,0,3744,3426,150,21,41,111,0
44009442305,1836,1734,28,21,22,35,2,1277,1218,17,12,16,24,2,1871,1752,40,45,10,21,0,1337,1261,29,33,9,5,0,1860,1727,37,58,13,22,0,1366,1269,32,40,10,16,0
44009442306,1949,1840,34,26,18,35,0,1328,1262,15,13,13,19,0,2059,1934,53,62,1,9,0,1444,1366,39,47,1,0,0,2018,1877,50,83,1,11,0,1455,1345,42,59,1,11,0
44009442301,2295,2193,26,16,19,41,6,1702,1638,14,12,11,26,3,2369,2222,18,31,46,51,0,1837,1719,15,30,43,27,0,2370,2207,20,32,55,57,0,1872,1733,21,32,52,29,0
44009442902,3907,3718,77,37,55,37,1,2957,2831,48,23,41,24,1,3620,3361,90,59,0,110,0,2966,2791,75,41,0,57,0,3435,3232,93,55,0,55,0,2860,2711,75,38,0,37,0
44009442303,3466,3206,84,74,49,70,1,2660,2497,50,38,28,46,1,3476,3208,141,61,21,43,0,2780,2681,55,0,22,20,0,3391,3065,196,84,62,68,0,2766,2618,106,15,3,24,0
44009442304,3185,2992,55,57,29,67,0,2430,2314,37,29,17,43,0,2872,2734,39,14,8,75,0,2296,2180,39,11,7,59,0,2736,2606,39,11,9,71,0,2176,2063,33,8,9,57,0
44009442901,3801,3638,47,46,49,26,1,2902,2796,32,24,35,16,0,4006,3797,0,185,0,24,0,3074,2924,0,124,0,23,0,4236,4034,0,177,0,23,0,3320,3184,0,112,0,23,0
44009441103,2588,2437,69,45,30,21,1,2033,1930,38,38,23,15,0,2799,2601,33,15,41,36,59,2361,2234,16,15,18,12,59,2766,2534,37,15,63,46,49,2327,2200,19,8,39,13,47
44009441101,1843,1719,55,43,25,15,1,1458,1370,35,36,17,11,0,1916,1754,38,17,47,23,23,1643,1556,19,16,25,5,23,1988,1795,43,16,69,26,20,1696,1598,25,10,46,6,20
44009441102,1994,1887,42,29,27,18,2,1600,1527,27,18,17,13,1,2067,2003,8,4,9,15,28,1636,1590,5,3,6,3,28,1887,1815,9,4,14,20,23,1527,1482,6,1,9,6,23
44009442003,3727,3558,45,48,43,43,0,3077,2967,28,30,22,37,0,3361,3226,71,62,0,3,0,2786,2728,30,33,0,0,0,3288,3180,52,50,0,7,0,2843,2804,20,15,0,4,0
44009442308,3359,3195,51,31,22,57,5,2609,2509,28,21,16,35,3,3220,3083,40,19,44,53,0,2590,2505,30,15,25,21,0,3210,3054,52,23,30,75,0,2612,2523,38,15,19,24,0
44009443604,2993,2845,40,29,14,70,4,2490,2390,27,17,9,48,3,2599,2415,49,19,10,119,0,2196,2081,31,5,10,69,0,2694,2546,61,22,9,79,0,2316,2246,36,0,10,29,0
44009440503,1801,1714,16,17,55,16,1,1470,1411,13,8,34,11,1,1921,1819,19,12,34,59,0,1531,1475,5,10,10,31,0,1704,1597,29,10,60,51,0,1452,1384,10,10,31,23,0
44009443210,2293,2200,27,29,16,26,5,1922,1867,14,13,12,16,2,2473,2394,27,15,19,48,0,2094,2036,12,0,4,40,0,2274,2192,20,12,20,54,0,1963,1902,7,0,10,45,0
44009440504,1372,1302,18,10,27,12,0,1181,1135,10,6,15,8,0,1342,1302,3,5,23,8,0,1206,1171,1,5,20,3,0,1400,1372,4,1,17,3,0,1269,1245,4,0,13,2,0
44009443202,2566,2334,46,59,74,64,3,2119,1952,33,41,56,49,0,2632,2428,43,89,47,42,0,2321,2162,34,79,44,27,0,2943,2781,35,52,10,57,0,2422,2310,34,40,6,31,0
44009443204,2966,2607,76,123,137,55,5,2250,2025,43,70,91,40,3,3091,2535,106,139,219,31,0,2470,2157,58,85,165,3,0,3169,2476,83,115,333,74,0,2576,2135,65,65,273,38,0
44009442001,312,298,2,6,1,4,0,270,258,2,6,1,3,0,230,215,14,0,0,0,0,207,200,8,0,0,0,0,224,208,15,0,0,0,0,210,200,11,0,0,0,0
44009443606,4114,3639,196,157,82,94,6,3087,2818,107,71,45,62,4,3482,3244,150,58,58,51,0,2594,2500,45,0,0,30,0,3236,2982,75,121,104,41,0,2490,2324,35,35,35,25,0
44009442002,3531,3294,79,69,45,53,1,2805,2655,48,32,30,36,1,4031,3842,0,23,0,165,0,3349,3242,0,22,0,85,0,4259,4048,0,0,0,210,0,3487,3356,0,0,0,136,0
44009440502,2256,2125,30,27,35,48,1,1809,1730,20,16,30,25,1,2108,1962,33,17,114,0,0,1801,1664,24,24,105,0,0,2235,2125,41,21,52,24,0,1832,1743,41,23,41,0,0
44003440905,3256,2920,56,46,23,213,3,2255,2056,26,34,11,131,1,3715,3206,113,27,199,176,0,2568,2315,50,0,94,110,0,3469,2855,179,17,185,240,0,2513,2175,75,0,88,179,0
