GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
44009442005,4734,4490,86,66,67,44,6,4294,4120,61,39,40,37,4,4238,3973,174,32,5,54,0,3852,3692,98,11,5,49,0,4185,3876,197,52,4,64,0,3754,3566,100,31,5,59,0,4132,3828,160,84,2,47,0,3785,3619,69,43,0,20,0,4068,3754,89,48,56,85,7,3749,3513,70,32,38,71,4,3749,3513,70,8,51,4,0,23,80
44009442004,3564,3365,61,49,57,44,2,3153,3007,43,36,39,36,2,3690,3224,327,39,14,85,0,3316,2993,209,13,15,86,0,3544,3098,284,45,20,88,0,3161,2889,154,13,20,86,0,3844,3251,387,113,17,85,0,3309,2946,241,30,16,104,0,3437,3145,72,59,66,76,6,3083,2840,61,49,56,61,4,3083,2840,61,29,44,16,1,12,80
44009443209,1363,1312,17,22,10,9,1,1118,1085,6,12,6,5,1,1468,1402,53,0,0,14,0,1215,1173,37,0,0,5,0,1391,1350,30,0,0,16,0,1189,1156,26,0,0,5,0,1152,1122,28,0,2,0,0,964,942,20,0,10,0,0,1349,1253,32,24,21,14,1,1121,1059,17,15,17,9,0,1121,1059,17,5,5,1,0,3,31
44009443205,2928,2649,57,94,107,49,0,2272,2103,32,49,72,34,0,3047,2679,119,38,171,27,0,2405,2208,83,23,97,5,0,2981,2603,112,56,130,61,0,2449,2189,89,46,92,40,0,2919,2560,132,22,132,69,0,2330,2135,87,8,39,7,0,3037,2687,80,101,92,65,3,2460,2214,49,73,60,46,2,2460,2214,49,35,31,20,0,12,99
44009443208,3091,2965,39,33,31,39,0,2418,2344,23,17,18,21,0,2573,2485,36,7,6,38,0,2115,2070,27,5,5,14,0,2570,2493,26,9,4,38,0,2161,2121,15,5,2,20,0,2745,2609,113,2,3,19,0,2402,2333,53,0,0,17,0,3317,3053,77,46,42,64,4,2854,2659,56,28,31,51,1,2854,2659,56,10,28,3,0,10,88
44009443603,4143,3736,142,67,41,179,1,3352,3078,90,40,30,126,1,4395,3654,82,206,38,294,0,3537,3073,79,251,33,108,0,4579,3750,131,229,57,277,0,3707,3172,126,276,54,73,0,4310,3502,97,328,49,183,0,3514,3023,44,370,48,49,0,4089,3530,246,86,94,120,8,3489,3070,161,67,78,91,7,3489,3070,161,37,76,34,5,4,102
44009443607,2894,2740,35,39,58,33,2,2177,2094,18,16,33,19,1,2587,2519,10,47,6,4,0,2034,1983,0,48,0,0,0,2863,2800,4,49,6,2,0,2285,2236,0,48,0,0,0,2869,2823,5,43,0,3,0,2477,2469,0,20,0,0,0,2905,2596,87,54,81,72,7,2341,2142,52,36,48,45,3,2341,2142,52,15,37,19,1,5,70
44009443601,1423,1324,25,19,26,30,1,1095,1028,20,10,14,20,0,1587,1479,12,15,45,37,0,1165,1140,4,12,0,8,0,1501,1378,45,12,42,23,0,1097,1074,6,12,0,4,0,1491,1422,38,7,0,18,0,1193,1135,9,10,0,10,0,1594,1397,51,38,37,47,1,1269,1130,36,33,20,35,0,1269,1130,36,12,27,6,0,0,58
44009443602,4258,3741,167,70,59,242,0,3396,3049,102,41,34,177,0,4972,4375,332,30,34,193,0,4046,3712,113,22,36,167,0,4608,4078,351,19,41,117,0,3744,3426,150,21,41,111,0,4798,4350,283,63,2,100,0,4009,3687,119,69,6,114,0,4458,3642,290,132,89,315,7,3698,3094,186,86,63,266,6,3698,3094,186,41,229,24,2,8,114
44009442305,1836,1734,28,21,22,35,2,1277,1218,17,12,16,24,2,1871,1752,40,45,10,21,0,1337,1261,29,33,9,5,0,1860,1727,37,58,13,22,0,1366,1269,32,40,10,16,0,2159,1923,30,141,15,51,0,1557,1411,23,73,6,35,0,1983,1789,65,29,39,50,1,1455,1337,39,13,27,29,0,1455,1337,39,8,22,10,0,4,35
