GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
1800100010,1476,1364,9,81,2,11,9,0,16,7,11,0,1084,1022,4,47,2,3,6,0,5,4,7,0,1486.7,1450.8,11.7,24.3,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0
1800100020,1461,1359,12,69,1,11,9,0,18,8,9,0,1022,976,6,30,1,5,4,0,7,5,4,0,1308.3,1178.3,55.1,30.9,0.0,0.0,44.0,0.0,55.1,0.0,44.0,0.0
1800100030,1062,1041,0,10,2,5,4,0,4,2,4,0,928,914,0,6,2,2,4,0,1,2,4,0,1550.0,1511.9,26.5,8.8,0.0,0.0,2.9,0.0,26.5,0.0,2.9,0.0
1800100060,1440,1438,0,0,1,0,0,1,0,1,0,1,735,733,0,0,1,0,0,1,0,1,0,1,1616.1,1608.2,7.9,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0
1800100070,2422,2214,22,162,2,14,8,0,33,7,11,1,1777,1652,16,99,2,5,3,0,18,4,6,1,2446.6,2131.3,113.4,182.7,0.0,8.0,11.2,0.0,121.4,2.2,11.2,0.0
1800100090,2167,1923,4,212,6,13,9,0,5,16,15,1,1631,1491,1,128,4,3,4,0,1,9,5,0,2139.9,2041.8,15.6,82.6,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0
1800100110,1548,1369,7,143,8,11,10,0,14,11,13,0,1212,1099,7,87,6,6,7,0,9,9,8,0,1693.0,1419.8,2.6,270.6,0.0,0.0,0.0,0.0,2.6,8.0,0.0,0.0
1800100120,807,773,4,22,2,2,4,0,6,2,4,0,647,626,3,12,2,1,3,0,4,2,3,0,806.0,743.7,38.1,24.2,0.0,0.0,0.0,0.0,38.1,1.2,0.0,0.0
1800100130,2466,2158,10,253,10,29,4,2,31,21,11,5,1827,1645,3,157,5,13,2,2,7,14,5,4,2510.5,2244.3,44.8,208.9,0.0,9.9,2.5,0.0,51.5,7.6,2.5,0.0
1800100150,1660,1560,0,79,8,8,5,0,1,16,6,0,1270,1210,0,49,5,3,3,0,0,10,3,0,1738.6,1585.4,41.0,99.4,0.0,9.1,3.7,0.0,46.4,5.4,3.7,0.0
