GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap
38079000904,3287,476,31,14,2793,2,4,2151,424,14,5,1716,1,1,3291,563,32,0,2703,11,0,2157,510,15,0,1626,4,0,3327,572,19,0,2746,6,0,2194,529,20,0,1637,4,0
38079000905,1295,917,13,4,370,0,1,988,730,7,1,254,0,1,1607,705,19,2,869,0,0,1021,505,10,4,510,0,0,1483,680,17,8,776,0,0,959,503,4,4,455,0,0
38079000902,1391,334,9,2,1048,5,0,953,287,3,2,660,4,0,1404,381,9,2,1021,0,0,1046,343,0,4,703,0,0,1394,361,12,2,1031,0,0,1022,319,0,4,703,0,0
38101003805,1272,1194,12,13,45,13,1,899,859,5,9,20,7,1,1755,1606,34,100,5,18,0,1307,1197,30,77,1,15,0,1892,1721,43,91,17,27,0,1404,1272,34,70,2,27,0
38101003806,7146,6641,99,140,174,97,6,5408,5104,62,81,101,63,4,9112,7638,745,482,146,210,91,6713,5948,402,251,67,48,2,8195,6952,487,484,119,182,29,6118,5518,242,219,77,53,2
38101003804,597,584,0,5,5,2,0,440,435,0,2,2,1,0,618,564,17,33,3,1,0,479,452,13,12,3,0,0,645,583,17,24,16,0,0,478,462,9,2,8,0,0
38101000404,376,361,4,4,7,0,0,312,302,3,1,6,0,0,364,345,1,1,10,1,0,266,252,0,0,3,1,0,397,378,1,0,10,2,0,297,287,0,0,6,1,0
38101000501,14232,12816,350,415,519,201,26,11532,10611,232,244,315,145,21,16554,14204,496,1047,527,251,123,12583,11048,328,746,330,81,25,15547,13224,473,1029,469,305,57,12016,10597,305,609,304,144,22
38101000401,1576,1503,40,2,19,9,3,1229,1190,15,2,16,5,1,1309,1170,75,9,45,0,0,1050,972,39,5,38,0,0,1328,1274,21,7,23,0,0,1033,1005,16,5,13,0,0
38101000304,10269,8922,325,316,677,104,18,7940,7041,216,205,423,74,10,11137,9265,724,378,458,326,10,8348,7357,341,265,305,46,10,11145,8837,948,538,483,331,15,8426,7027,544,426,331,66,8
