GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
250250330,855.0,632.0,167.0,569,338,214
250250585,958.0,799.0,103.0,768,584,172
250250565,679.0,611.0,39.0,503,470,25
250250595,1461.0,1377.0,50.0,1201,1168,26
250250665,934.0,887.0,31.0,866,820,38
250250620,720.0,675.0,24.0,612,598,10
250250610,908.0,850.0,30.0,881,850,28
250250605,783.0,761.0,9.0,736,728,5
250250675,422.0,395.0,16.0,339,320,17
250250670,636.0,612.0,8.0,572,559,11
250250685,839.0,781.0,29.0,705,686,17
250250695,684.0,638.0,22.0,530,504,24
250250700,597.0,490.0,77.0,526,417,102
250250690,496.0,373.0,101.0,437,272,161
250250705,720.0,616.0,81.0,580,448,119
250250445,1605.0,1432.0,78.0,1278,1131,124
250250990,717.0,647.0,34.0,681,604,69
250250980,1348.5,1224.6,47.0,1330,1227,76
250250970,978.2,901.7,33.4,1132,1040,77
250250955,1567.7,1440.7,44.5,969,904,39
250251135,697.3,584.7,44.9,617,534,56
250251145,1092.2,904.7,113.4,687,564,102
250251140,1099.0,936.0,78.0,802,680,97
250251130,819.7,681.3,79.1,793,675,107
250251155,1174.0,1001.0,80.0,1016,867,126
250251160,1140.4,963.7,101.5,1019,846,152
250251150,724.8,627.3,51.6,808,662,130
250251165,1044.0,861.0,131.0,774,602,160
250251175,1178.0,904.0,192.0,1123,796,302
250251190,924.0,791.0,81.0,808,693,98
250251205,1532.0,1249.0,169.0,1114,875,209
250251210,1417.6,1086.3,216.5,1043,767,257
250251230,1204.0,949.0,155.0,926,752,161
250251260,739.0,571.0,124.0,549,378,157
250251215,910.0,701.0,128.0,742,565,152
250251245,1079.0,835.0,163.0,1054,799,229
250250485,1268.1,1144.2,59.5,1092,982,89
250250251,3500.4,2627.2,657.5,1615,1216,379
250251240,954.0,708.0,173.0,800,587,200
250251170,1193.0,988.0,112.0,985,759,205
250251180,1255.0,854.0,303.0,1356,839,475
250251225,786.0,606.0,106.0,653,499,142
250251120,1154.0,983.0,89.0,1161,979,157
250250425,850.0,678.0,77.0,739,645,78
250250310,1184.8,784.8,316.4,1039,633,394
250250305,1537.2,927.2,491.6,1315,688,602
250250505,1189.0,1126.0,26.0,1336,1321,13
250250455,1066.0,1000.0,25.0,847,826,19
250250975,1006.3,888.4,66.2,1031,900,114
250250965,887.3,769.6,61.8,866,766,91
250250600,1601.3,1521.2,41.1,1440,1417,21
250250625,730.0,696.0,19.0,710,689,13
250250635,820.0,775.0,22.0,647,631,13
250250640,827.7,800.8,12.9,729,709,19
250250655,700.0,664.0,16.0,642,634,7
250250650,506.9,487.7,11.2,461,455,3
250250615,673.8,647.6,12.1,633,621,10
250250660,782.2,751.4,15.9,763,750,12
250250710,696.0,569.0,102.0,600,446,146
250250770,775.0,726.0,30.0,698,678,20
250250775,562.0,499.0,33.0,503,457,41
250250740,1026.4,641.6,316.8,878,508,362
250250730,643.8,502.6,112.9,860,612,237
250250725,1136.7,919.8,161.3,748,578,167
250250720,1012.0,869.0,106.0,874,696,164
250250750,1110.0,582.0,466.0,1007,478,509
250250795,902.0,821.0,44.0,799,735,56
250250810,697.0,634.0,39.0,636,572,57
250250820,420.0,389.0,14.0,337,314,21
250250735,1223.0,995.0,167.0,1046,841,193
250250745,1079.0,748.0,241.0,900,616,274
250250760,1114.0,749.0,291.0,967,635,323
250250830,946.0,752.0,143.0,981,752,218
250250790,549.0,509.0,15.0,479,468,9
250250805,776.0,730.0,32.0,689,671,16
250250800,473.0,448.0,15.0,418,408,7
250250815,1065.0,1006.0,36.0,919,889,30
250250825,673.0,612.0,39.0,638,582,48
250250785,1326.0,1169.0,112.0,1274,1123,147
250250845,1006.0,961.0,18.0,913,896,14
250250940,1235.8,1166.2,36.2,1308,1286,21
250250850,1198.2,1152.8,19.8,1106,1088,15
250250870,1067.0,932.0,107.0,884,754,120
250250875,1847.0,1646.0,147.0,1630,1449,169
250250880,1125.0,923.0,164.0,938,700,225
250250885,1606.0,1321.0,201.0,1395,1099,273
250250890,911.9,796.8,81.5,850,748,98
250250895,1216.1,980.2,192.5,1032,770,254
250251030,1441.8,1013.7,348.6,1113,694,390
250251060,1037.0,778.0,211.0,916,636,265
250250900,671.2,579.9,60.1,574,498,70
250250905,706.0,616.0,67.0,597,517,76
250250910,1017.0,919.0,67.0,891,828,58
250250945,1316.0,926.0,325.0,1163,791,359
250250860,1054.4,992.1,39.8,1092,1058,32
250250865,1391.6,1319.9,48.2,1233,1172,57
250250930,1783.1,1439.7,255.9,1395,1077,307
250250935,1555.9,1046.3,434.1,1363,831,508
250250925,1417.7,1152.7,211.0,1191,914,263
250251005,864.7,788.1,43.4,711,659,47
250251025,1213.7,981.8,162.1,1095,827,245
250251015,1132.6,996.6,96.8,745,614,122
250251010,945.0,807.0,106.0,743,615,118
250251035,907.9,757.7,92.9,906,718,174
250251020,1324.8,1004.3,244.3,1157,860,279
250251050,845.0,590.0,207.0,744,481,246
250251045,1363.0,927.0,358.0,1285,817,450
250251110,859.9,552.4,255.6,806,468,324
250251115,1364.1,938.6,353.4,1220,782,417
250251080,787.0,508.0,229.0,739,438,292
250251095,1459.0,845.0,510.0,1300,708,567
250251065,1404.5,885.9,439.7,1336,758,566
250251040,1354.9,847.9,424.7,1147,682,443
250250780,1232.0,1143.0,50.0,1059,996,56
250250495,1039.0,956.0,27.0,920,844,59
250250960,1384.4,1043.1,240.4,1308,946,341
250250995,718.3,636.5,44.9,626,559,58
250250490,846.0,762.0,45.0,693,605,60
250251100,1622.0,1030.0,488.0,1423,801,596
250251090,1410.0,878.0,462.0,1211,712,481
250251000,1299.0,1091.0,142.0,1129,907,203
250250840,1418.3,1335.1,48.5,1263,1222,35
250250835,1002.2,859.7,106.9,696,606,84
250250855,1119.5,1062.2,33.6,1047,1018,23
250251075,889.0,549.0,263.0,850,507,328
250251085,761.0,459.0,245.0,769,426,332
250213524,1674.5,1192.6,378.3,1210,700,490
250250920,1113.1,896.4,163.9,978,750,221
250251105,764.0,550.0,174.0,716,460,244
250250530,1557.4,1482.8,41.8,1356,1323,24
250250985,1116.5,983.3,67.8,1154,999,120
250250535,485.0,457.0,16.0,469,457,10
250250645,729.1,682.3,29.8,533,519,13
250250630,798.0,759.0,20.0,678,670,8
250250105,1159.0,779.0,290.0,901,534,349
250250075,1280.0,883.7,291.5,1345,859,468
250250080,2005.7,1506.5,372.2,1430,1022,395
250250110,1745.0,1165.0,434.0,2231,1556,650
250250115,1246.0,856.0,298.0,1028,711,305
250250130,2206.0,1684.0,386.0,1813,1325,458
250251185,772.0,654.0,61.0,610,513,89
250251195,1111.0,846.0,165.0,1143,903,221
250251200,1390.0,1130.0,121.0,1266,1010,230
250251220,777.0,598.0,123.0,570,424,132
250251255,802.0,605.0,138.0,678,500,168
250251250,780.0,596.0,130.0,677,493,172
250251235,932.0,669.0,199.0,912,619,275
250251125,548.0,472.0,41.0,650,578,65
250250555,770.2,649.7,66.0,939,830,103
250250590,1356.4,949.8,308.6,1186,773,392
250250755,952.0,576.0,331.0,717,407,305
250250765,959.0,456.0,442.0,955,489,456
250250715,635.4,449.5,154.4,452,289,159
250250280,1252.0,742.0,411.0,975,540,419
250250290,1097.0,588.0,439.0,1010,467,532
250250295,1049.0,605.0,367.0,922,467,440
250250145,3587.0,2941.0,433.0,2069,1570,460
250250345,788.0,706.0,57.0,545,508,35
250250250,901.0,723.0,120.0,844,643,195
250250040,1109.0,859.0,187.0,782,569,204
250250015,1621.0,1276.0,251.0,1043,796,229
250250030,795.2,597.9,147.9,499,345,140
250250020,480.9,362.9,87.3,299,194,99
250250045,749.0,551.0,146.0,489,350,128
250250035,743.9,565.2,133.8,622,446,164
250250005,1005.0,755.0,189.0,707,498,198
250250070,671.0,425.0,219.0,546,336,204
250250220,579.0,449.0,87.0,502,389,109
250250050,493.0,364.0,105.0,340,242,94
250250420,1179.5,976.6,153.9,1043,857,171
250250350,1600.0,1396.0,136.0,1179,1036,125
250251070,665.0,470.0,165.0,628,410,205
250251055,1035.0,782.3,196.9,814,602,205
250250195,461.0,390.0,45.0,459,395,56
250250230,1707.0,1296.0,268.0,1542,1143,377
250250235,1473.0,1136.0,209.0,1409,1063,328
250250225,1360.0,1020.0,227.0,1181,835,329
250250240,1951.7,1547.1,239.2,1867,1429,414
250250950,715.8,651.4,49.9,732,680,50
250250915,1257.0,836.0,346.0,1148,733,403
250251430,1.0,1.0,0.0,0,0,0
250213448,1767.6,858.3,798.1,1634,767,842
250213451,1789.5,927.2,751.8,1623,815,788
250213450,1599.2,811.2,680.4,1541,808,718
250213449,1492.6,762.8,627.1,1510,781,714
250213452,1618.2,803.7,706.7,1625,743,849
250213453,1528.6,827.1,594.0,1327,725,576
250213455,1417.4,738.6,569.4,1218,655,540
25021ZZZZZZ,0.0,0.0,0.0,0,0,0
250213454,1517.9,801.5,612.6,1488,821,637
250213456,2262.7,1286.0,824.9,1841,927,882
250213457,1910.2,991.1,779.7,1500,744,735
250213459,1668.1,826.7,732.9,1585,732,830
250213458,1693.2,834.9,749.5,1659,780,853
250251885,476.7,384.8,79.7,359,286,68
250251888,516.7,448.7,52.4,355,274,72
250251886,350.0,297.0,44.0,277,224,50
250251887,390.6,321.6,49.8,374,294,71
250251892,562.6,478.1,71.9,359,296,58
250251889,1020.3,752.7,229.0,939,673,251
250251890,656.9,556.3,70.9,354,298,49
250251896,625.3,514.9,81.4,498,371,120
250251891,317.0,285.0,23.0,267,226,38
250251893,520.0,438.5,63.2,401,304,92
250251894,801.7,662.7,119.3,584,472,105
250251895,536.0,439.0,83.0,537,419,105
250251900,486.1,364.1,99.9,393,293,90
250251897,715.9,539.0,151.5,750,543,194
250251898,778.7,536.6,196.7,765,500,250
250251899,683.4,481.1,171.3,668,453,207
250233695,1855.0,721.7,950.2,1682,774,872
250233697,2078.4,861.5,1064.9,1932,916,989
250233698,1926.9,776.6,986.3,1716,833,857
250233696,2033.7,814.2,1071.5,1825,809,988
250152927,1786.0,1127.0,514.0,1776,1226,514
250152928,1966.0,1370.0,417.0,1644,1221,372
250152929,1715.3,1114.9,437.1,1561,1185,329
250152930,2136.7,1489.1,462.9,1951,1399,516
250152931,2045.0,1112.0,768.0,1913,1183,679
250213492,1877.2,981.0,753.0,1684,905,751
250213493,1968.4,1034.0,775.1,1849,974,853
250213494,2106.1,1046.9,879.4,1907,955,911
250213495,2068.3,1015.8,866.1,1813,959,825
250213496,2130.1,1054.3,887.5,1809,909,876
250173107,2338.0,1551.0,631.0,2126,1342,749
250173116,1349.0,960.7,290.2,1086,748,320
250173117,2474.9,1636.9,640.2,2260,1430,795
250173118,1129.0,798.0,265.0,1001,669,318
250173119,1387.5,985.0,311.8,1268,887,359
250173120,1135.5,858.0,197.2,930,680,218
250173121,1177.6,853.7,222.5,1040,756,274
250173122,645.6,506.1,107.3,470,326,129
250173124,1040.8,738.2,231.2,839,577,236
250173123,721.0,633.0,58.0,564,477,75
250173108,2575.0,1702.0,686.0,2198,1422,751
250173109,1940.0,1354.0,474.0,1822,1188,604
250173110,2279.0,1527.0,580.0,2227,1436,763
250173111,2199.0,1426.0,591.0,2059,1342,680
250173112,2228.0,1418.0,620.0,2015,1305,680
250173113,1793.3,1217.5,443.8,1825,1164,624
250173114,1839.8,1321.8,395.8,1758,1225,504
250173115,1452.0,1033.0,318.0,1273,865,385
250233705,2023.4,835.6,1061.5,1773,854,899
250233707,2124.6,817.0,1118.6,1861,857,968
250233706,1883.0,779.3,944.0,1775,860,891
250173132,2411.4,1464.8,690.4,2039,1151,866
250173133,2471.0,1435.2,825.5,2138,1146,953
250173134,2191.2,1229.0,726.1,2198,1169,993
250173135,2103.4,1229.0,668.9,1956,989,941
250233717,1784.0,849.0,792.0,1589,818,747
25023ZZZZZZ,0.0,0.0,0.0,0,0,0
250233718,2034.0,921.0,992.0,1769,788,950
250233719,2049.0,897.0,985.0,1663,778,867
250233720,1750.0,804.0,810.0,1656,894,738
250173156,1947.0,1145.0,651.0,1786,1009,749
250173157,1740.0,1054.0,534.0,1544,907,618
250173155,2083.0,1246.0,691.0,1818,1047,739
250213509,1908.0,1130.0,603.0,1756,977,754
250213510,1888.0,1109.0,597.0,1813,988,807
250213511,1911.0,1141.0,581.0,1896,976,898
250213512,1826.0,1029.0,619.0,1744,907,805
250272029,1808.7,820.1,838.0,1566,894,627
250272026,1604.0,706.3,768.5,1537,855,648
250272027,2155.0,930.7,1088.5,1984,964,992
250272028,1598.3,704.9,750.0,1494,727,729
250272036,2271.0,1280.0,778.0,2086,1152,903
250272035,2225.0,1319.0,721.0,2037,1159,855
250272033,2308.0,1335.0,751.0,1980,1130,815
250272034,2106.0,1196.0,714.0,1949,1075,828
250173296,2429.0,1140.8,1091.1,2315,1046,1238
250173299,2324.1,1126.4,1010.8,2179,1079,1080
250173297,1900.4,906.9,832.8,1906,957,932
250173298,2333.6,1108.9,1051.3,1986,974,983
250052421,2194.3,1019.8,972.1,1991,1009,955
250052420,2037.0,1007.0,876.0,1727,937,757
250052419,2093.0,971.0,977.0,2084,1042,1010
250052418,2257.0,996.0,1035.0,1927,981,916
250052422,1234.7,561.2,567.9,1145,573,556
250112735,1689.0,714.0,799.0,1666,929,694
250112736,1678.0,773.0,751.0,1684,974,672
250272042,1754.0,703.0,882.0,1707,834,840
250272043,1721.0,682.0,907.0,1536,734,760
250272044,1813.0,707.0,920.0,1660,870,754
250272045,1648.0,652.0,867.0,1545,799,707
250213554,2275.0,1047.8,1010.8,1913,967,917
250213555,2631.0,1168.2,1212.2,2312,1147,1119
250233753,2240.0,1102.7,947.3,1956,1062,859
250233752,4037.6,1977.5,1751.6,2993,1544,1415
250233754,2169.3,1015.0,961.6,1951,1028,900
250233759,2177.0,956.7,1045.6,2027,988,1009
250233751,2125.6,1132.5,839.5,1955,1089,834
250233757,1497.5,699.5,683.5,1400,732,646
250233750,1659.3,913.5,591.3,1593,948,607
250233749,2200.8,1095.7,912.7,1990,1136,819
250233748,1634.9,850.8,653.0,1500,884,585
250233758,2185.2,1024.3,1010.7,2194,1120,1048
250233760,2323.7,1102.6,1066.5,2107,1095,983
250233761,3698.9,1737.9,1647.1,2899,1427,1433
250233755,2566.2,1121.3,1210.1,2397,1258,1112
250233756,2066.0,871.8,988.4,1790,869,889
250092684,2280.0,977.9,1113.4,2066,1134,886
250092683,2457.0,1120.1,1135.6,2115,1136,937
25009ZZZZZZ,0.0,0.0,0.0,0,0,0
250012209,1968.4,1033.1,818.5,1803,1006,779
250012210,1996.2,1021.7,860.7,1952,1026,892
25001ZZZZZZ,0.0,0.0,0.0,0,0,0
250012211,1915.2,931.6,860.2,1866,932,913
250012212,1832.5,837.3,874.9,1822,885,916
250012214,1572.7,706.2,752.7,1496,721,759
250012213,1814.4,824.7,862.1,1715,822,874
250012215,1591.6,662.6,817.0,1572,734,809
250052429,1908.0,833.0,941.4,1861,1027,800
250052430,2124.0,1008.0,953.6,1913,1045,839
250052431,2073.8,1006.6,936.5,1796,1034,734
250052432,1684.2,815.4,740.5,1688,961,688
250173334,1758.0,970.0,697.0,1608,967,616
250173335,1872.0,1093.0,685.0,1714,981,709
250173336,2041.0,1069.0,874.0,1933,1038,860
250173337,1657.0,877.0,699.0,1625,881,723
250173338,1865.0,946.0,840.0,1766,905,840
250173339,1834.0,986.0,756.0,1748,897,828
250173340,1813.0,1021.0,692.0,1632,956,655
250173341,4431.0,2708.0,1261.0,3989,2319,1592
250173342,2228.0,1492.0,540.0,2194,1321,854
250173343,1984.0,1364.0,461.0,1950,1264,656
250173344,2269.0,1527.0,578.0,2045,1249,761
250173345,2199.0,1574.0,444.0,2041,1364,644
250173346,2080.0,1445.0,487.0,2025,1304,698
250092695,1636.6,970.6,587.1,1506,946,534
250092696,1257.0,821.9,338.0,1118,702,395
250092697,1336.6,866.1,380.2,1259,815,409
250092698,1520.0,1038.0,399.0,1371,890,458
250092699,1415.7,873.8,428.1,1332,813,490
250092700,1526.0,983.6,453.6,1503,937,558
250272083,1887.8,717.4,973.0,1647,854,758
250272082,2112.2,803.7,1095.0,2056,1055,943
250173358,1465.4,635.5,718.2,1492,718,759
250173360,1887.8,860.8,866.1,1436,707,714
250173359,1487.4,654.3,727.8,1413,691,697
250173361,1903.4,910.4,854.9,1775,839,915
250173399,2204.0,1626.0,418.0,1975,1361,587
250173402,2242.0,1581.0,452.0,2191,1438,717
250173401,1996.0,1471.0,382.0,1877,1290,560
250173400,2030.0,1436.0,432.0,2046,1399,612
250213615,2369.5,1703.4,500.9,2291,1540,724
250213617,2246.5,1452.8,640.1,2329,1240,1057
250213616,2588.7,1827.4,581.1,2371,1539,796
250213621,1337.0,1083.2,188.3,1195,902,271
250213619,2240.1,1558.2,506.7,2253,1408,823
250213618,2307.3,1712.3,446.2,2077,1467,595
250213620,1784.0,1230.6,371.7,1810,1174,619
250233782,2103.0,799.0,1122.0,1984,832,1121
250233783,2021.0,824.0,1028.0,1954,869,1042
250132894,1432.3,697.3,628.5,1363,798,532
250132893,2154.3,861.5,1129.1,2207,1043,1122
250132891,2092.9,905.9,1021.3,2087,1117,925
250132892,1949.9,850.2,958.3,1872,976,855
250132890,1502.8,734.8,627.7,1629,944,640
250132889,1357.0,675.0,584.0,1425,821,579
250132888,952.9,528.3,342.1,874,575,272
250132887,778.0,458.0,246.0,715,477,203
250233784,2088.0,940.0,939.0,1884,967,890
250233785,1862.0,766.0,938.0,1748,826,887
250233786,2134.6,862.6,1077.7,1763,833,893
250233787,1862.4,824.4,860.3,1772,878,861
250233647,2143.1,1025.7,936.6,1945,1028,885
250233648,1914.2,886.9,901.0,1678,861,782
250233649,2033.8,932.3,967.0,1897,954,918
250233650,2660.8,1270.1,1212.4,2475,1251,1180
250172967,2497.3,1778.3,532.6,1978,1351,592
250172968,2135.2,1507.8,466.9,1873,1260,593
250172972,1839.0,1313.9,377.6,1802,1159,615
250172969,2206.0,1580.0,435.0,2118,1424,666
250172970,2096.0,1530.4,378.3,1902,1342,527
250172971,2009.4,1487.6,364.7,1873,1358,484
250032225,752.0,439.0,255.0,736,561,159
250032226,817.0,476.0,270.0,848,645,181
250032227,809.0,475.0,268.0,787,564,201
250032228,732.0,446.0,233.0,743,590,142
250032229,911.0,577.0,259.0,935,706,210
250092484,2215.9,1323.1,711.0,2159,1190,947
250092477,2009.2,1313.7,529.9,1977,1242,711
250092483,2028.4,1189.4,684.2,2056,1107,911
250092482,2030.2,1108.9,769.8,2015,1041,944
250092480,2237.0,1211.7,852.1,1866,1020,828
250092481,2114.1,1217.3,734.1,2010,1075,904
250092478,2128.6,1198.8,794.3,1954,1075,848
250092479,2283.5,1421.1,687.6,2133,1280,824
250092485,2172.0,1238.0,759.0,2062,1147,881
250172995,2329.6,1463.6,710.1,2169,1317,816
250172997,2179.3,1379.6,663.3,1980,1222,726
250172996,2280.3,1441.8,693.7,2174,1227,910
250172998,2224.8,1399.0,701.0,2065,1294,732
250271926,1805.0,733.0,856.0,1744,977,721
250271927,1689.8,649.7,820.6,1519,808,676
250271928,1495.2,693.3,658.4,1457,862,559
250271929,1941.0,934.0,841.0,1826,946,843
250271930,1917.0,959.0,822.0,1737,973,727
250271931,1965.0,968.0,839.0,1841,1035,771
250271932,1775.0,830.0,746.0,1718,932,743
250271933,1700.0,805.0,752.0,1720,908,765
250172999,2050.0,1078.0,729.0,1789,1029,727
250173000,2085.0,1084.0,769.0,1570,866,670
250012158,2351.7,1228.4,986.3,2494,1350,1109
250012168,2494.9,1174.4,1143.2,2407,1259,1127
250012159,2147.1,1045.4,956.3,2043,1103,898
250012160,1663.0,912.0,643.0,1591,925,644
250012161,2017.0,994.0,879.0,1965,1016,926
250012162,2096.7,960.9,1021.3,2115,1011,1079
250012164,2527.5,1299.3,1055.2,2390,1270,1081
250012163,2217.0,1033.0,1006.0,2073,1102,944
250012169,2039.2,956.1,932.0,1965,1045,889
250012165,1628.9,904.5,586.3,1284,778,487
250012166,1085.3,636.8,362.7,1004,675,307
250012167,2249.9,1038.6,1037.7,2118,1109,971
250012170,1510.8,821.7,586.0,1579,916,622
250271934,1502.0,639.0,712.0,1424,774,623
250271935,1399.0,562.0,717.0,1256,635,582
250152924,1890.3,1182.0,559.6,1772,1257,465
250152923,2232.0,1110.5,958.6,2158,1263,859
250152921,1894.6,1065.7,674.4,1765,1109,616
250152922,2219.1,1049.9,960.4,1974,1200,743
250173005,1806.0,1326.0,339.0,1811,1305,478
250173006,1924.0,1248.0,501.0,1891,1211,656
250173012,1937.0,1249.0,544.0,1870,1137,691
250173007,1800.0,1317.0,366.0,1513,1079,413
250173008,1586.0,1132.0,322.0,1473,1048,387
250173009,1754.0,1275.0,350.0,1667,1132,504
250173010,1819.0,1366.0,339.0,1767,1308,435
250173011,1849.0,1339.0,345.0,1646,1184,418
25005ZZZZZZ,0.0,0.0,0.0,0,0,0
250052304,3637.0,1455.0,1926.0,3213,1585,1558
250092486,1644.0,892.8,605.8,1529,867,638
250092490,1440.8,878.9,402.1,1164,722,412
250092487,1920.7,1059.4,697.8,1861,1089,736
250092488,1708.1,1098.8,430.2,1449,975,440
250092489,1777.1,1199.1,434.8,1592,1058,499
250092493,2110.6,1411.4,534.3,1984,1332,630
250092491,1695.6,963.8,582.1,1534,922,582
250092492,1311.3,863.6,359.9,1665,1018,624
250092496,2390.8,1493.2,690.0,1937,1116,785
250092494,1946.0,1117.0,676.0,1785,1016,742
250092495,1877.0,1073.0,661.0,1819,1021,760
250092497,2129.0,1134.0,830.0,2064,1111,932
250012171,1810.5,769.0,931.2,1691,823,842
250012172,2055.1,838.9,1064.7,1885,907,947
250012175,1970.5,928.6,904.3,1934,977,923
250012176,1255.7,650.9,510.0,1359,695,646
250012174,2150.7,1003.3,1010.1,1902,1005,872
250012173,1623.5,719.3,780.6,1310,669,629
250012177,2293.0,1307.0,815.0,2191,1311,835
250012178,2234.0,1320.0,750.0,2215,1324,855
250012179,2160.0,1186.0,805.0,2169,1268,845
250233653,2462.7,1002.6,1311.5,2338,1096,1211
250233655,933.6,438.2,418.1,942,480,443
250233656,1754.8,882.3,734.8,1617,857,717
250233657,1958.4,898.2,879.3,1870,936,896
250233651,2629.0,1088.0,1341.0,2265,1103,1122
250233652,2235.6,968.2,1091.4,2176,1022,1126
250233654,1015.9,440.5,484.9,757,395,346
250173025,2340.9,1227.2,953.7,2265,1168,1073
250173030,2275.9,1200.4,936.9,2127,1091,1001
250173026,2212.5,1289.5,761.6,1906,1074,801
250173027,2907.8,1613.0,1095.3,2447,1323,1088
250173029,2362.4,1262.9,973.1,2219,1183,1002
250173028,1877.6,1039.9,713.4,1754,983,738
250213478,2299.9,1369.7,813.6,2017,1101,883
250213479,2223.1,1151.3,916.4,2109,1014,1066
250213477,2219.0,1255.0,831.0,2090,1182,883
250213476,1942.0,1102.0,715.0,1869,1054,793
250213481,1939.6,1164.4,644.2,1855,1042,788
250213480,2261.4,1265.6,810.7,2075,1067,983
250271943,2500.8,963.7,1319.2,2071,944,1093
250271945,2372.6,896.8,1268.8,2202,1037,1118
250271944,2353.6,848.5,1267.9,2147,902,1200
250132755,1408.2,661.2,636.1,1417,824,567
250132769,1388.3,684.7,611.6,1303,784,493
250132756,1568.8,759.8,684.1,1602,956,601
250132759,674.0,334.5,292.3,463,318,135
250132761,982.4,508.2,403.9,1127,665,431
250132760,683.5,336.2,294.3,741,407,312
250132758,635.6,401.2,170.6,595,399,179
250132757,461.3,293.8,121.1,420,306,106
250132762,810.1,428.5,322.7,555,420,121
250132763,758.6,425.9,272.6,674,464,196
250132772,1195.7,705.0,411.0,1062,695,336
250132766,832.5,447.2,308.3,1043,601,419
250132764,893.4,481.9,329.3,760,460,277
250132765,760.2,419.8,272.8,692,454,215
250132767,1203.5,633.6,469.1,1184,722,436
250132768,1417.5,718.4,570.9,1334,845,456
250132770,1780.0,716.0,943.0,1653,890,717
250132771,1097.4,643.2,378.7,1048,721,296
250132773,1276.2,634.9,496.9,1252,760,448
250132775,1437.3,727.8,593.3,1357,820,497
250132774,1258.1,606.0,524.7,1211,719,450
250132776,1633.6,770.2,733.7,1568,942,580
250271946,2065.0,1106.9,752.7,1875,1105,730
