GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
1315300CGTC,5120,3696,259,938,48,212,10,3678,2701,160,666,33,128,8,6402,4499,374,1171,158,332,0,4599,3420,216,768,34,150,0,6189,4362,360,1209,77,291,0,4573,3384,221,799,39,111,0,5565,4016,201,948,77,360,0,4309,3210,143,700,66,210,0,7249,4445,488,1887,123,335,22,5417,3452,314,1310,82,250,16,5417,3452,314,1220,177,7,9,38,200
13153000BMS,9375,7169,417,1471,56,319,19,6947,5460,265,998,41,206,9,12205,8469,1029,2325,83,362,0,8855,6063,653,1752,84,278,0,12289,8990,1015,2060,76,271,0,8812,6500,552,1462,74,155,0,14078,9031,1041,3610,88,528,0,10029,6161,690,2666,83,286,0,14098,9229,805,3171,329,658,42,10308,6922,508,2216,237,452,30,10308,6922,508,2046,321,25,10,42,434
1315300NSES,3992,2632,167,1067,51,107,4,2992,2041,103,747,38,85,3,3597,2283,178,1090,55,64,0,2759,1915,119,656,36,25,0,3508,2252,235,956,54,61,0,2583,1879,69,574,32,15,0,3147,1870,280,956,55,9,0,2333,1620,84,534,48,10,0,3448,2203,194,916,91,64,16,2743,1844,118,671,64,46,12,2743,1844,118,639,26,6,10,2,98
1315300CENT,10418,7025,533,2351,105,472,16,7808,5520,334,1573,77,341,11,11194,6459,545,3699,28,597,0,8027,4980,372,2390,16,182,0,10773,6210,583,3595,40,489,0,7685,4917,253,2334,26,97,0,11782,6276,667,4376,182,383,0,8186,4839,364,2669,125,143,0,11884,6627,893,3547,292,611,20,9087,5378,589,2483,200,471,8,9087,5378,589,2344,387,26,4,48,311
1315300HEFS,1293,737,32,514,17,5,1,959,541,20,389,13,4,1,1610,1154,1,441,0,3,13,1147,786,2,343,0,1,15,1630,1124,1,490,1,2,11,1194,820,2,361,1,1,10,1497,932,17,474,2,1,26,1178,731,21,403,5,3,12,1881,1177,57,602,41,17,2,1455,887,39,488,39,12,2,1455,887,39,472,7,3,0,0,47
1305900006A,4023,2226,367,1173,17,237,9,3191,1934,222,854,12,162,5,4763,2680,401,1559,0,156,33,3656,2116,193,1216,0,100,0,4466,2502,344,1518,0,146,42,3452,2003,176,1137,0,86,0,4849,2428,343,1861,0,255,0,3489,1933,172,1193,0,200,0,4819,2573,603,1344,87,229,14,3935,2229,415,1029,78,202,6,3935,2229,415,948,180,4,1,29,129
13269000005,3679,2880,76,688,13,20,0,2806,2213,64,497,12,18,0,2880,2033,27,800,0,23,0,2347,1719,17,612,0,2,0,3103,2131,13,925,0,25,0,2456,1731,12,714,0,4,0,3112,2041,17,997,3,63,0,2451,1894,21,464,3,1,0,3311,2547,85,610,52,32,2,2644,2074,52,458,41,19,1,2644,2074,52,425,17,6,0,5,65
13319000010,2622,1347,28,1219,10,22,0,1919,1057,15,833,7,14,0,2423,1115,49,1256,6,0,0,1714,874,6,832,6,0,0,2389,1169,74,1134,9,0,0,1641,864,4,763,11,0,0,2510,1306,85,1105,13,0,0,1697,876,0,839,11,0,0,2363,1136,38,1156,26,5,2,1859,958,19,858,18,1,0,1859,958,19,846,0,3,0,5,28
13209000005,2774,1508,145,1105,10,15,0,2133,1200,92,830,6,11,0,2962,1396,156,1323,5,19,0,2330,1248,28,1045,5,11,0,2973,1459,116,1372,3,13,0,2346,1244,47,1051,3,0,0,3141,1520,109,1471,2,11,0,2477,1196,47,1273,1,0,0,2676,1240,167,1235,23,22,6,2138,1024,112,981,17,15,3,2138,1024,112,957,11,3,0,0,31
13209000001,1094,584,44,461,10,1,0,936,480,40,412,9,1,0,1159,570,52,490,3,5,0,914,506,8,391,3,3,0,1162,595,40,508,0,3,0,923,509,14,398,1,0,0,843,363,39,438,1,3,0,716,438,9,219,1,0,0,755,494,43,190,10,15,0,648,420,38,166,8,13,0,648,420,38,162,10,0,0,2,16
13161000402,1106,991,36,72,5,2,0,862,784,18,56,3,1,0,1005,872,26,105,0,0,0,729,654,6,71,0,0,0,928,821,10,95,0,0,0,732,664,3,61,0,0,0,918,757,60,76,29,0,0,738,626,49,64,24,0,0,1044,890,60,73,24,7,5,801,701,37,49,17,1,2,801,701,37,46,1,0,0,0,16
13209000007,1673,1124,187,370,2,3,0,1273,901,104,272,2,3,0,1523,1136,67,279,7,5,0,1108,837,16,245,4,0,0,1505,1161,69,253,12,5,0,1170,899,33,229,10,0,0,1425,1060,86,234,4,21,0,1146,766,87,270,6,0,0,1360,895,158,275,33,3,1,1079,716,109,233,22,1,0,1079,716,109,225,0,2,0,0,27
13185000001,6747,5316,240,1064,54,86,10,4778,3802,141,749,39,48,2,7189,5514,401,1017,88,115,69,5334,4213,148,828,28,81,30,7441,5811,510,889,47,136,62,5229,4176,201,731,26,79,31,8206,6558,583,886,39,116,31,5585,4598,239,675,23,52,5,8332,6261,406,1345,181,130,20,5993,4626,244,888,134,75,12,5993,4626,244,853,47,27,3,16,177
13153000TMS,8381,4218,615,3153,116,367,40,6098,3377,398,2034,74,263,27,8716,4095,790,3031,102,767,32,5725,3155,239,2048,44,140,0,8437,4068,573,3238,92,581,25,5814,3237,153,2232,41,83,0,8181,2790,771,4331,30,470,0,5947,2377,351,3083,9,137,0,9118,3753,674,4095,169,512,29,6817,3097,433,2808,123,384,20,6817,3097,433,2686,327,8,6,36,224
13071000008,2418,1535,771,81,30,7,3,1762,1212,470,59,24,4,1,2617,1695,710,165,51,41,0,1543,1255,159,110,11,18,0,2989,1712,1089,135,70,43,0,1625,1319,176,97,13,18,0,3402,1735,1502,149,51,0,0,1643,1277,278,69,15,0,0,2293,1450,742,72,23,10,1,1622,1156,383,57,16,7,1,1622,1156,383,49,5,3,1,3,22
13183000002,2896,1980,191,664,63,57,14,1976,1422,112,401,33,32,11,3944,2269,459,1046,69,166,31,2611,1630,233,620,26,23,11,4018,2156,536,1169,80,108,29,2691,1539,282,785,19,13,11,5704,3442,611,1416,144,148,0,3890,2523,208,996,53,35,0,4674,2636,388,1406,146,157,50,3137,1883,221,853,110,92,22,3137,1883,221,764,61,16,19,18,155
13183000006,475,323,30,108,8,8,2,322,229,14,69,6,5,0,591,318,148,88,5,14,12,371,231,52,69,4,2,6,611,345,145,92,5,17,10,399,256,53,75,3,1,6,570,375,77,52,10,7,45,372,270,15,25,1,0,22,498,330,63,95,11,8,5,360,266,32,54,7,4,0,360,266,32,51,2,0,0,0,9
13183000001,2944,1253,1105,588,27,16,2,2003,952,649,396,17,10,1,3512,1825,1062,396,35,98,119,2152,1345,334,374,35,19,50,3685,2092,964,397,31,135,95,2388,1573,338,365,32,24,50,3323,1561,1057,486,58,57,89,2201,1019,685,469,9,10,47,2651,1183,924,457,107,39,5,1883,865,606,355,63,23,1,1883,865,606,329,12,3,0,8,60
13183000007,1411,864,77,430,21,37,8,1006,647,41,290,12,22,3,2183,1404,95,698,10,20,8,1434,918,31,474,8,0,3,1991,1333,93,567,17,22,0,1321,882,23,402,15,0,0,2354,1483,92,787,13,16,0,1576,1013,48,420,10,0,0,1733,1072,79,520,49,34,14,1206,786,49,330,28,16,4,1206,786,49,306,9,3,3,4,46
13183000004,2959,1924,170,774,49,74,25,2077,1424,98,501,27,39,14,3840,2070,118,1413,31,364,62,2503,1490,31,798,31,56,15,4337,2228,143,1741,6,287,67,2745,1558,47,1031,4,41,18,3852,1965,141,1569,4,175,0,2634,1547,122,949,6,42,0,3166,1653,317,1050,105,80,56,2151,1201,207,642,60,40,38,2151,1201,207,567,25,10,29,12,100
13015000003,10024,6728,1354,1697,141,171,39,7749,5559,836,1156,111,135,30,10215,5965,1470,2628,88,142,0,6882,4898,273,1627,38,49,0,10168,6030,1424,2650,97,57,0,6915,4900,231,1691,41,36,0,10980,6421,1835,2588,144,88,0,7957,5370,756,1604,49,31,0,11581,7007,1710,2413,318,258,18,9129,5973,1120,1691,236,190,10,9129,5973,1120,1546,163,22,3,25,277
13015000016,8620,5893,842,1667,84,183,5,6359,4569,525,1110,61,124,3,8992,6115,583,2052,86,163,2,6340,4725,159,1292,54,104,0,9143,6224,492,2272,115,67,2,6539,4781,185,1459,76,30,0,10769,6866,708,3037,65,111,4,7597,5298,269,2085,79,55,0,10158,6028,1248,2459,248,268,11,7760,4927,816,1664,184,210,8,7760,4927,816,1559,181,8,3,26,240
13015000005,15574,12214,1512,1576,138,191,16,11154,9070,862,1033,105,118,7,17398,13151,2136,1598,130,245,0,12141,10327,533,1108,94,77,0,17646,13040,2426,1496,125,472,0,12369,10135,843,1069,92,228,0,16997,12321,2178,1633,141,629,57,11978,9490,1065,1008,142,271,25,16605,11916,2090,1850,455,312,18,12590,9357,1309,1360,327,228,11,12590,9357,1309,1229,183,27,7,48,430
13015000011,5471,4409,344,656,73,25,3,3975,3281,195,451,54,13,2,5715,4370,192,1060,20,70,6,4227,3437,66,683,19,16,0,5881,4592,376,807,32,72,6,4440,3686,207,489,23,19,0,5991,5130,429,410,8,15,18,4533,3998,237,258,0,9,0,5760,4212,519,795,159,60,3,4416,3319,328,587,133,38,0,4416,3319,328,541,26,24,0,23,155
1315300FMMS,11301,7076,614,3078,107,518,30,7795,5034,367,2013,68,355,17,11861,6830,895,3436,47,550,0,8333,5273,457,2298,0,263,0,13094,6992,630,3736,5,1728,0,8949,5134,316,2535,0,966,0,13451,8142,254,4100,100,874,0,9382,5884,131,2939,97,423,0,13329,6937,870,4548,269,824,38,9745,5312,553,3144,196,583,25,9745,5312,553,2958,474,21,7,40,380
13015000014,3668,3347,158,104,40,23,0,2674,2500,82,53,26,15,0,3572,2934,416,131,33,50,0,2645,2342,143,118,32,0,0,3594,2988,361,151,26,65,0,2666,2374,128,136,26,0,0,3747,3180,342,110,44,64,0,2891,2660,136,14,43,0,0,3969,3508,205,99,117,32,2,3058,2761,116,57,87,19,0,3058,2761,116,48,13,8,0,3,109
13185000009,4809,3801,267,669,47,42,3,3597,2950,181,410,42,25,3,5155,4229,352,480,88,15,0,3851,3235,181,358,72,12,0,5839,4143,510,772,86,345,0,4230,3241,279,467,80,193,0,5936,4086,509,746,93,523,0,4420,3262,312,484,93,281,0,5706,4118,285,1098,126,104,4,4293,3229,199,717,96,69,3,4293,3229,199,671,54,14,0,6,120
13185000008,6141,5041,302,712,78,42,16,4568,3849,188,472,48,33,11,6402,5466,172,615,2,133,0,4765,4213,61,483,1,21,0,6010,5189,190,438,47,156,8,4659,4150,90,370,27,28,0,5860,4998,263,386,37,183,10,4352,3878,34,321,27,69,0,6035,4766,351,755,113,48,6,4627,3721,225,548,92,37,4,4627,3721,225,522,24,16,2,3,114
13185000003,44062,20609,1786,20652,371,1018,112,34293,17556,1299,14600,284,764,81,44631,19592,1886,21699,110,1463,74,33556,16383,1201,15076,118,744,14,44871,19034,2158,22158,175,1294,139,33913,16018,1359,15653,146,708,13,44883,18178,2120,23301,195,1023,154,34040,15472,1190,16795,128,435,20,45590,17317,2728,24003,793,1170,129,35040,14552,1900,17293,605,871,100,35040,14552,1900,16544,646,87,29,127,1155
13185000002,17665,10340,1123,5572,220,628,55,12554,7675,698,3723,130,416,34,19725,11531,1167,6232,170,826,28,14119,8520,572,4414,133,390,14,20844,12227,1597,6345,175,791,31,14733,9085,725,4402,96,326,5,22208,12717,1383,7185,457,1152,90,16102,9778,659,5024,92,383,17,21347,10935,1839,7382,474,858,114,15467,8398,1188,4977,329,598,83,15467,8398,1188,4666,413,49,38,73,642
13185000005,13900,9269,478,3758,104,345,20,11103,7497,332,2979,72,253,16,15320,9426,1115,4506,120,328,9,11567,7367,460,3486,49,119,0,15120,9528,678,4687,130,210,58,11755,7455,439,3627,62,94,0,14120,9015,763,4202,146,103,49,11126,7503,478,2946,80,51,0,15154,9000,893,4594,274,445,32,11865,7273,616,3473,200,320,24,11865,7273,616,3332,282,39,10,39,274
13185000006,7339,1209,317,5808,55,22,12,5260,990,214,4052,32,17,7,7887,1430,489,5964,23,2,0,5519,1237,63,4215,5,0,0,7414,1238,406,5758,31,10,0,5490,1116,84,4273,5,9,0,7894,1253,579,6033,32,21,0,5518,982,207,4289,2,8,0,7091,1012,518,5549,49,30,14,5176,867,342,3960,40,15,10,5176,867,342,3862,4,5,3,7,86
13185000007,6900,4740,673,1353,69,81,28,4874,3483,383,910,48,54,20,6284,3777,701,1802,247,0,0,4411,3118,161,1044,113,0,0,5644,3529,334,1739,184,69,0,4214,2991,151,987,58,22,0,5610,4081,452,1120,179,35,0,4005,3104,269,575,44,0,0,7212,4712,754,1553,141,95,9,5203,3566,429,1057,94,72,7,5203,3566,429,1009,50,16,2,12,119
13275000115,1957,1555,55,307,28,24,1,1474,1202,35,206,18,20,1,1997,1708,8,238,31,9,1,1556,1374,8,145,24,0,0,1992,1628,6,295,43,18,3,1552,1322,3,179,36,7,0,2177,1817,6,315,29,23,1,1694,1359,3,378,22,2,0,1949,1539,34,321,36,11,0,1502,1202,28,221,35,6,0,1502,1202,28,213,4,16,0,7,32
1305900007C,4584,3844,128,278,21,316,4,4231,3553,112,252,20,305,3,4372,3516,119,242,22,418,3,3818,3233,108,216,24,221,0,4597,3704,97,232,14,483,0,3938,3371,80,210,14,243,0,4714,3917,123,258,29,315,0,4006,3512,77,220,33,142,0,5106,3844,250,384,85,521,8,4400,3316,219,311,68,475,3,4400,3316,219,235,418,6,0,14,192
13173000001,10078,6899,461,2502,138,157,8,7310,5195,259,1710,86,107,8,10366,7119,574,2565,86,32,26,7680,5450,284,1894,110,10,0,10380,7122,594,2574,59,21,30,7715,5460,289,1919,80,0,0,10534,7175,669,2497,139,83,14,8043,5495,577,1843,158,0,0,9877,6595,572,2369,209,119,45,7326,5010,370,1683,149,91,29,7326,5010,370,1578,70,22,9,16,251
13263000008,1658,652,20,975,13,2,0,1290,553,15,711,13,2,0,1421,692,0,714,0,13,0,1189,576,0,603,0,11,0,1326,660,20,636,0,12,0,1111,561,8,536,0,11,0,1378,721,20,632,2,8,0,1123,612,9,500,1,0,0,1408,611,20,769,13,0,0,1172,536,11,620,9,0,0,1172,536,11,614,0,0,0,1,10
13133000008,4523,3965,65,442,34,24,0,4083,3636,49,350,30,24,0,5925,4954,162,674,36,117,11,5077,4466,78,477,19,32,0,6283,5182,168,788,30,149,0,5426,4688,92,568,7,74,0,6558,5679,153,616,31,90,0,5863,5304,71,392,2,47,0,7728,6770,235,467,82,127,6,6772,6034,175,358,66,94,4,6772,6034,175,328,68,9,0,24,134
13263000002,1115,524,7,576,6,2,1,858,428,5,421,5,1,1,963,448,0,501,0,16,0,821,399,0,412,0,9,0,953,443,4,488,0,16,0,829,399,2,414,0,9,0,949,451,19,458,0,16,0,787,384,23,336,2,9,0,885,407,15,448,10,5,1,748,360,5,363,9,5,1,748,360,5,360,3,1,0,1,18
13133000004,3047,1355,157,1519,22,19,0,2249,1117,89,1024,15,15,0,3137,1183,92,1870,4,10,0,2342,960,12,1363,4,4,0,2990,1160,146,1705,7,5,0,2181,954,16,1199,4,4,0,2650,1155,106,1310,8,80,0,1874,868,9,915,10,64,0,2910,1143,202,1509,44,28,11,2221,946,123,1099,34,24,11,2221,946,123,1074,19,9,0,0,50
13133000001,6313,2512,585,3172,46,17,15,4758,2099,389,2240,36,11,12,5725,2516,664,2504,0,35,3,4148,2114,181,1844,0,4,4,5830,2610,621,2569,0,24,4,4318,2136,176,1986,0,4,4,6495,2672,578,3211,0,31,4,4811,2098,205,2475,0,4,1,6440,2386,726,3187,75,75,12,4920,2007,455,2340,56,57,10,4920,2007,455,2280,48,8,0,14,108
13133000005,1580,712,75,783,4,10,2,1202,571,42,582,2,7,2,1584,826,62,685,0,13,0,1207,695,10,490,0,4,0,1609,822,65,701,0,24,0,1201,706,10,466,0,12,0,1442,612,189,630,0,7,0,1010,555,10,503,0,0,0,1343,608,97,627,10,3,1,1064,514,54,489,10,1,1,1064,514,54,486,0,1,0,0,9
13133000006,531,227,11,289,4,0,0,405,186,4,212,3,0,0,605,197,38,370,41,1,0,476,160,7,306,10,2,0,637,205,49,379,56,0,0,479,166,7,306,12,2,0,663,213,65,385,57,0,0,440,163,5,274,2,2,0,494,219,29,237,5,4,1,381,174,19,184,4,3,1,381,174,19,180,0,0,0,1,7
1315300MCMS,9551,6403,384,2051,93,679,27,6488,4415,237,1367,62,429,14,12557,8476,555,2573,156,1000,0,8669,5960,243,2011,37,419,0,13546,8814,573,3083,83,1117,0,9439,6197,307,2400,42,486,0,13824,8234,460,3484,52,1694,0,8564,5672,232,1833,65,710,0,13494,7599,816,3300,225,1624,33,9711,5562,527,2391,163,1101,22,9711,5562,527,2242,969,27,6,17,361
1305900002A,7536,1443,2717,3342,60,41,5,5187,1253,1499,2413,38,31,4,8136,1472,3324,3259,61,24,6,4449,1316,575,2486,55,20,0,7713,1478,2876,3288,53,25,0,4404,1321,418,2595,50,25,0,7918,1797,2611,3434,31,44,0,4865,1581,461,2769,22,44,0,7226,1591,2364,3166,121,38,14,5428,1369,1518,2461,83,35,13,5428,1369,1518,2382,18,4,4,34,99
1305900001A,4268,2038,743,1461,30,29,7,3188,1697,457,1008,22,23,5,3688,1754,661,1277,7,40,27,2667,1550,157,936,9,4,7,4072,1735,944,1424,8,23,5,2777,1541,177,1040,8,8,7,4328,1906,912,1450,27,69,9,2955,1853,110,963,24,26,7,5044,2070,1186,1672,136,46,4,3813,1742,766,1219,97,35,2,3813,1742,766,1180,22,4,0,13,86
1305900005C,2315,1967,63,225,14,39,1,2036,1737,54,195,13,33,1,2619,2136,114,236,24,122,0,2145,1814,63,186,4,79,0,2420,1916,113,207,34,176,0,2032,1667,82,171,4,105,0,2639,1869,331,216,26,235,0,2167,1604,270,159,12,120,0,2648,2120,152,226,49,102,10,2157,1743,110,179,36,83,7,2157,1743,110,144,56,4,0,18,82
1305900005D,5387,1194,2081,2121,38,64,2,3602,1006,1266,1332,23,49,2,5938,1556,2136,2290,123,0,0,3374,1393,408,1543,25,0,0,5787,1415,2545,1848,39,0,0,3156,1251,586,1312,4,0,0,6160,1395,2326,2458,51,15,0,3637,1199,584,1828,16,0,0,5454,1296,1925,2102,81,71,20,3972,1109,1240,1509,61,62,20,3972,1109,1240,1457,40,1,13,27,85
1315300ANNX,6797,4485,904,1163,56,236,12,5057,3499,553,803,47,180,10,6665,3948,1065,1602,102,169,0,4753,3324,266,994,62,69,0,6710,3672,1192,1790,92,211,0,4651,3038,333,1096,85,88,0,7078,4684,707,1588,82,261,0,4969,3529,330,955,98,89,0,6683,4049,909,1400,153,226,19,5270,3385,600,1037,109,170,6,5270,3385,600,980,115,12,2,23,153
1315300HCTC,8771,5752,493,2286,104,240,19,6815,4742,319,1544,75,185,14,10593,6035,714,3493,171,357,18,7638,4926,306,2112,128,184,0,10468,5865,560,3715,198,322,20,7485,4714,244,2228,158,170,0,10485,6560,504,3195,58,260,0,7957,5515,233,1991,43,165,0,9846,5129,680,3452,243,460,21,7716,4339,470,2460,192,325,10,7716,4339,470,2314,244,20,0,17,312
1315300TWPK,6509,4343,303,1629,49,224,16,4776,3356,195,1053,33,161,8,6329,3725,584,1865,25,163,0,4813,3203,205,1240,0,154,0,6657,3903,531,2052,23,152,15,4900,3241,184,1301,0,140,0,5614,3348,609,1598,2,130,14,4198,2750,161,1158,4,126,0,6387,3708,348,2018,106,226,25,4848,3014,226,1383,74,158,14,4848,3014,226,1311,102,5,8,19,163
13273000001,4943,982,101,3860,15,43,7,3572,849,68,2652,10,31,2,4620,829,4,3640,0,150,0,3302,756,4,2537,0,1,0,4505,894,5,3465,0,139,0,3242,777,4,2451,0,0,0,4364,747,10,3418,4,188,0,3166,584,10,2608,0,0,0,4763,768,57,3886,28,61,7,3630,666,45,2868,26,47,3,3630,666,45,2814,43,9,1,4,48
13015000008,7084,5778,380,840,83,49,7,4834,4054,208,519,51,27,4,6899,6105,270,404,89,35,0,5161,4575,125,340,93,35,0,6969,5960,342,596,74,1,0,5262,4540,195,453,76,0,0,7019,6016,319,579,97,0,0,5321,4556,102,572,97,0,0,7437,5871,466,763,285,61,4,5582,4485,297,537,219,40,3,5582,4485,297,490,20,13,1,17,259
13015000004,9705,6277,1143,2184,119,88,16,6816,4647,672,1411,102,59,10,10545,7124,955,2304,63,119,3,7339,5618,119,1543,25,32,0,10387,7033,879,2386,93,105,1,7309,5549,175,1507,34,37,0,10430,6854,1448,2106,105,131,0,7136,5136,580,1334,10,23,0,11544,7536,1354,2289,246,179,14,8614,5887,836,1608,190,127,7,8614,5887,836,1520,110,12,0,26,223
13015000018,2211,1959,127,105,13,7,2,1624,1462,75,69,11,6,1,2360,2094,162,48,1,35,0,1676,1559,66,36,1,15,0,2277,1995,164,58,1,33,0,1682,1568,53,46,1,16,0,1904,1714,77,92,0,7,0,1424,1351,19,75,1,0,0,2605,2063,226,227,80,26,3,2004,1633,137,164,61,16,2,2004,1633,137,144,9,3,0,0,78
