GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap
40079000102,1264,1014,33,29,186,14,0,965,818,13,16,118,4,0,1372,977,86,54,251,9,0,1049,821,37,34,146,5,0,1325,944,86,54,237,12,0,977,778,27,31,133,7,0
40113000113,147,112,1,0,34,0,0,110,93,1,0,16,0,0,123,97,0,0,19,0,0,93,77,0,0,14,0,0,119,99,1,0,22,0,0,90,72,0,0,14,0,0
40113000103,743,585,16,3,137,7,2,558,466,8,1,81,4,1,629,494,15,15,110,1,0,481,392,5,2,72,0,0,634,491,29,8,114,3,0,466,383,6,0,68,2,0
40113000102,400,293,6,8,93,2,0,314,246,4,5,59,1,0,378,227,0,2,125,27,0,292,190,0,2,81,16,0,372,235,0,2,114,21,0,287,203,0,2,70,13,0
40113000101,421,301,15,5,105,2,0,319,241,7,4,71,1,0,353,241,23,1,83,1,0,275,215,2,2,57,1,0,351,245,23,6,73,1,0,282,223,0,6,52,1,0
40079000301,1230,675,22,22,520,7,1,926,544,11,12,354,2,1,1124,638,30,27,431,3,0,813,487,15,14,292,0,0,1101,665,36,32,377,4,0,830,526,15,22,271,0,0
40079000302,1285,795,19,20,463,6,2,958,632,13,14,304,3,1,1127,699,49,8,390,7,0,847,581,24,4,233,0,0,1139,748,30,12,361,13,0,843,621,15,7,199,0,0
40079000107,2197,1853,58,22,251,18,1,1685,1464,30,10,169,13,1,2242,1909,26,20,292,5,0,1650,1418,12,3,207,0,0,2254,1890,37,13,288,20,0,1660,1427,21,3,203,3,0
40079000109,2190,1821,49,22,295,12,3,1647,1442,22,9,166,8,3,2280,1842,28,2,402,7,0,1687,1444,9,0,225,8,0,2246,1795,41,2,394,10,0,1630,1382,19,0,215,8,0
40079000111,1872,1484,89,22,267,17,9,1416,1174,47,12,172,13,4,1670,1375,42,23,224,51,0,1280,1093,17,8,133,26,0,1743,1387,40,35,278,47,0,1293,1088,11,14,155,20,0
40079000110,1921,1458,81,35,346,17,2,1430,1157,41,11,210,14,2,1805,1290,133,105,358,27,0,1250,994,35,10,180,12,0,1920,1330,131,118,431,22,0,1318,1023,29,20,216,7,0
40079000204,2270,1708,197,28,335,14,2,1678,1366,97,9,199,12,1,2507,1845,219,35,411,8,0,1786,1433,55,25,267,2,0,2589,1855,207,38,474,7,0,1842,1435,58,31,317,2,0
40079000211,1849,1371,125,11,336,20,0,1361,1081,64,7,204,13,0,1997,1483,131,39,340,7,0,1437,1117,26,39,242,8,0,2184,1643,181,41,320,5,0,1594,1286,42,39,219,6,0
40079000207,1860,1333,158,53,318,20,3,1419,1062,91,44,212,14,3,1849,1252,269,58,230,35,0,1250,1033,40,12,139,29,0,1956,1321,303,38,283,3,0,1332,1096,51,16,169,4,0
40079000208,2349,1626,259,59,429,4,1,1741,1307,155,34,251,3,0,2411,1584,382,116,362,8,0,1661,1352,84,24,192,0,0,2285,1544,362,41,356,2,0,1571,1272,67,33,196,0,0
40079000310,2827,1647,717,13,458,15,3,1982,1284,426,5,262,9,2,2806,1652,622,7,494,57,0,1804,1322,116,3,336,26,0,2818,1702,567,21,493,48,0,1798,1311,87,5,378,17,0
40113000107,3167,1779,104,113,1211,7,4,2381,1482,56,71,765,3,3,2821,1681,59,121,1041,1,0,2159,1468,34,58,600,1,0,2779,1610,89,53,1076,4,0,2164,1386,34,50,696,4,0
40113000108,1828,1028,68,75,689,5,5,1391,868,39,53,455,3,4,1778,997,107,115,566,3,0,1455,928,68,64,380,2,0,1855,1048,115,90,605,7,0,1498,939,78,62,398,7,0
40113000112,1205,870,23,5,310,2,0,902,679,16,3,201,1,0,960,669,33,17,245,0,0,781,565,20,14,174,0,0,962,692,44,19,222,0,0,773,578,24,16,156,0,0
40113000201,4818,3491,147,55,1150,30,3,3472,2637,77,23,727,24,3,4681,3454,63,62,1110,5,0,3491,2734,38,24,693,2,0,4800,3383,37,59,1363,5,0,3589,2660,32,25,865,2,0
40113000203,5047,3912,111,22,1015,18,3,3716,3022,63,18,613,14,1,6131,4507,138,148,1389,11,0,4442,3485,96,50,816,8,0,5969,4478,211,102,1247,8,0,4426,3519,137,37,727,8,0
40113000306,1229,762,27,34,414,5,0,918,622,15,15,270,2,0,1115,695,71,93,287,1,0,925,575,54,91,208,0,0,1139,690,61,106,297,1,0,930,574,46,100,226,0,0
40037000143,2664,2021,105,82,448,41,4,2021,1612,65,49,280,30,1,2684,2057,213,53,331,45,9,1923,1598,44,44,228,9,0,2955,2136,257,81,444,59,9,2039,1641,59,53,279,5,0
40037000121,2719,2191,99,57,372,17,1,2139,1789,59,39,237,14,1,2949,2124,150,107,568,20,0,2338,1826,60,67,374,6,0,2999,2157,157,106,559,44,0,2368,1828,75,60,372,17,0
40037000402,2526,1834,86,163,467,11,2,1912,1440,49,117,313,6,2,2545,1748,192,114,512,11,0,1923,1415,93,99,308,5,0,2489,1641,181,122,569,22,0,1889,1336,79,101,354,12,0
40037000421,2480,1956,116,48,379,9,0,1957,1609,70,30,257,5,0,2290,1737,123,96,353,0,0,1771,1395,53,65,259,0,0,2276,1684,84,135,381,11,0,1795,1381,33,84,287,4,0
40037000419,1991,1626,75,37,241,15,2,1550,1304,47,26,163,12,2,2239,1772,59,74,315,10,0,1751,1472,34,29,202,11,0,2266,1675,81,80,401,22,0,1754,1375,57,43,260,20,0
40037000408,878,735,9,18,116,1,0,666,571,5,12,78,0,0,708,564,19,1,122,0,0,575,492,9,1,72,0,0,682,572,1,2,106,0,0,563,493,1,1,69,0,0
40037000411,1235,932,19,70,226,6,0,893,709,11,41,137,5,0,1105,801,32,45,243,2,0,812,630,18,33,135,1,0,1048,821,37,38,174,0,0,788,645,21,28,101,0,0
40037000410,556,453,18,9,84,3,0,421,355,6,7,54,2,0,492,375,29,22,73,3,2,360,287,15,20,38,2,0,503,372,33,22,86,0,0,353,275,17,15,40,0,0
40037000409,2020,1585,69,55,319,10,0,1542,1282,42,32,192,5,0,1869,1416,12,109,334,0,0,1479,1194,5,46,232,0,0,2115,1688,3,113,301,0,0,1589,1320,3,58,195,0,0
40037000211,1150,794,30,123,232,8,1,841,634,11,68,133,5,0,1283,920,72,101,214,4,0,886,696,22,65,116,1,0,1240,905,63,83,207,10,0,905,725,23,40,112,2,0
40037000241,1035,796,30,84,150,5,0,757,614,14,47,88,2,0,1036,863,45,65,61,0,0,793,684,20,50,36,0,0,985,813,62,75,66,0,0,785,670,37,50,31,0,0
40113000204,1697,1179,81,135,305,15,1,1264,916,52,108,192,8,1,1826,1344,44,45,369,38,2,1476,1082,26,40,293,40,0,1963,1430,40,53,401,45,2,1580,1158,23,42,306,45,0
40113000205,564,395,27,42,99,5,0,423,308,17,34,62,3,0,618,435,20,58,93,17,2,488,359,7,36,68,18,0,640,435,19,70,106,18,2,493,356,6,44,72,18,0
40113000311,184,157,5,0,17,0,0,145,128,5,0,11,0,0,200,142,9,15,31,7,0,156,119,4,10,16,7,0,201,139,8,18,35,6,0,152,113,2,11,18,7,0
40113000309,1534,1313,48,15,158,6,2,1217,1068,35,9,106,5,2,1644,1264,77,43,246,24,5,1296,1032,44,33,159,21,4,1638,1249,76,38,260,24,6,1293,1029,42,31,166,22,5
40049000007,1209,875,141,48,154,18,7,913,705,85,28,91,13,5,1270,842,235,115,91,8,0,882,691,73,51,65,0,0,1170,837,169,73,107,11,0,828,670,59,35,73,0,0
