GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
410019502001,979,920,3,18,11,25,2,0,8,32,4,1,769,726,3,12,10,16,2,0,5,25,4,1,1182.0,1146.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
410019502002,1209,1075,3,88,16,21,6,0,12,34,11,1,908,828,3,45,11,15,6,0,7,27,7,0,1123.0,997.0,25.0,84.0,5.0,12.0,0.0,0.0,25.0,9.0,0.0,0.0
410019502003,957,894,3,19,14,20,6,1,6,32,8,1,769,721,3,14,13,11,6,1,4,24,8,1,1130.0,1067.0,0.0,49.0,0.0,14.0,0.0,0.0,0.0,14.0,5.0,0.0
410019503001,889,832,4,20,9,21,3,0,6,31,3,0,660,630,2,7,4,15,2,0,4,19,2,0,1110.0,1057.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0
410019503002,1203,1105,2,46,8,39,2,1,8,39,7,3,929,866,1,28,6,26,1,1,4,28,5,2,889.0,784.0,1.0,8.0,46.0,41.0,0.0,9.0,9.0,46.0,33.0,9.0
410019504001,1370,1274,0,33,13,30,20,0,1,35,24,1,1114,1051,0,21,7,23,12,0,1,24,14,1,1553.0,1427.0,9.0,41.0,0.0,10.0,41.0,25.0,9.0,10.0,41.0,25.0
410019504002,691,623,0,27,14,22,5,0,0,36,6,0,543,493,0,20,11,14,5,0,0,25,6,0,447.0,340.0,0.0,51.0,0.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0
410019504003,965,897,1,36,9,21,1,0,3,26,7,5,738,684,1,30,6,16,1,0,2,21,4,4,698.0,689.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0
410019505001,1826,1700,3,71,8,34,10,0,8,30,18,2,1396,1328,2,40,7,15,4,0,3,18,6,2,1729.0,1602.0,0.0,74.0,8.0,6.0,39.0,0.0,0.0,17.0,39.0,0.0
410019505002,804,730,22,30,6,10,6,0,26,12,9,0,688,631,22,19,6,4,6,0,23,11,6,0,912.0,663.0,29.0,106.0,46.0,68.0,0.0,0.0,39.0,99.0,17.0,9.0
410019506003,840,791,9,17,6,17,0,0,11,21,1,0,729,695,5,10,4,15,0,0,6,17,1,0,949.0,875.0,3.0,38.0,18.0,9.0,6.0,0.0,9.0,21.0,6.0,0.0
410019506002,550,514,0,12,11,10,2,1,4,22,2,1,462,437,0,9,8,6,2,0,2,15,2,0,551.0,497.0,3.0,16.0,4.0,29.0,0.0,2.0,5.0,31.0,0.0,2.0
410019506001,534,514,0,11,1,7,0,1,3,5,0,1,440,429,0,4,1,5,0,1,2,4,0,1,464.0,428.0,0.0,13.0,5.0,10.0,8.0,0.0,0.0,5.0,18.0,0.0
410019501001,853,787,0,32,12,12,10,0,2,23,11,1,751,706,0,21,12,7,5,0,2,19,6,0,911.0,893.0,0.0,6.0,2.0,2.0,6.0,2.0,0.0,5.0,6.0,2.0
410019503003,556,502,1,15,19,15,4,0,1,32,5,0,460,424,1,9,12,12,2,0,1,23,3,0,430.0,397.0,0.0,10.0,5.0,4.0,14.0,0.0,0.0,10.0,14.0,0.0
410019501003,1015,957,0,25,7,21,1,4,2,23,5,4,810,773,0,16,5,11,1,4,0,17,1,4,1112.0,975.0,26.0,66.0,8.0,23.0,14.0,0.0,26.0,16.0,14.0,0.0
410019501002,893,829,1,28,6,28,0,1,3,25,3,4,688,657,0,10,5,15,0,1,0,17,2,1,794.0,678.0,0.0,89.0,13.0,5.0,2.0,7.0,3.0,17.0,2.0,7.0
410030001001,1270,1080,25,81,7,29,37,11,41,19,49,12,1062,914,17,58,7,21,36,9,26,16,46,9,1343.0,1310.0,13.0,0.0,0.0,7.0,13.0,0.0,13.0,0.0,20.0,7.0
410030001002,1333,969,8,299,4,37,15,1,26,31,22,9,1062,821,8,181,4,32,15,1,21,26,21,6,1960.0,1205.0,0.0,666.0,0.0,52.0,37.0,0.0,0.0,26.0,63.0,0.0
410030001003,1438,1152,19,154,6,61,43,3,34,28,64,18,1136,938,14,98,6,41,36,3,21,24,48,12,1464.0,1264.0,24.0,44.0,0.0,0.0,132.0,0.0,24.0,0.0,132.0,0.0
410030001004,3018,2394,29,300,18,124,147,6,56,71,212,9,2367,1948,16,183,16,79,121,4,33,52,154,7,3270.0,2719.0,42.0,222.0,0.0,180.0,107.0,0.0,149.0,61.0,167.0,12.0
410030002021,1419,1311,10,32,3,44,18,1,24,24,33,3,1107,1038,5,24,3,23,13,1,10,16,21,3,1343.0,1204.0,28.0,24.0,0.0,87.0,0.0,0.0,68.0,75.0,0.0,33.0
410030002022,3815,3201,35,163,20,109,278,9,51,65,344,22,3057,2623,24,106,13,74,208,9,35,40,248,18,3761.0,2881.0,141.0,121.0,20.0,142.0,447.0,9.0,158.0,67.0,509.0,25.0
410030004001,1987,1609,20,151,12,50,142,3,29,33,169,6,1620,1350,13,101,9,36,109,2,21,26,126,5,2248.0,1849.0,0.0,191.0,0.0,36.0,172.0,0.0,22.0,14.0,172.0,0.0
410030004002,2975,2426,30,85,7,95,330,2,49,20,397,6,2263,1918,19,54,6,32,234,0,23,15,254,3,2896.0,2295.0,0.0,49.0,0.0,65.0,487.0,0.0,0.0,33.0,519.0,0.0
