GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
290012,2172,2093,3,14,16,29,17,0,10,36,21,2,1590,1553,2,9,7,12,7,0,2,17,9,0,2028.0,2004.8,0.0,2.3,1.1,19.2,0.0,0.6,6.9,11.7,0.0,0.6
290013,2770,2528,51,67,7,56,59,2,70,39,71,6,2291,2090,43,57,7,37,55,2,51,32,65,4,2893.4,2573.5,158.4,55.2,0.4,57.5,48.5,0.0,177.1,4.5,97.9,1.8
290014,1877,1738,22,48,6,26,34,3,30,21,44,3,1378,1292,17,30,4,13,21,1,18,17,24,1,1825.9,1720.9,9.7,19.8,8.1,19.5,47.9,0.0,9.7,13.9,65.9,0.0
290015,2064,1951,10,51,7,23,22,0,25,12,30,1,1606,1536,8,29,5,10,18,0,11,8,21,1,2343.2,1891.4,228.2,50.0,0.0,55.6,91.4,26.5,250.7,9.0,115.2,26.5
290016,2304,2266,2,9,9,17,1,0,6,20,4,0,1769,1742,0,7,9,10,1,0,0,19,2,0,2106.5,1977.9,1.1,78.8,4.0,19.5,17.4,7.7,14.9,9.0,17.4,7.7
290017,3626,3514,13,27,15,35,22,0,23,22,40,1,2641,2581,6,18,7,14,15,0,9,11,22,1,3535.7,3412.5,23.6,26.9,2.5,39.5,2.7,28.1,45.5,14.4,3.2,28.1
290018,3282,3001,83,93,4,51,48,2,112,25,62,2,2680,2474,67,67,4,26,40,2,77,16,48,2,3061.8,2737.8,199.8,9.5,24.0,42.3,48.4,0.0,205.3,40.5,70.6,0.0
290019,2555,2232,73,57,2,53,135,3,111,17,141,5,2255,1970,67,40,1,41,133,3,90,14,139,5,2789.6,2430.0,101.3,35.8,0.0,114.9,107.7,0.0,154.0,29.9,113.1,0.4
2900110,2601,2399,36,72,4,43,46,1,52,17,60,4,2072,1925,28,46,4,23,45,1,30,14,57,4,2709.1,2474.4,19.9,20.5,7.6,64.2,122.5,0.0,37.8,11.9,129.4,0.0
2900111,2356,2029,99,85,2,71,69,1,123,13,109,4,2353,2028,97,85,2,71,69,1,121,13,109,4,2031.8,1656.8,128.0,38.3,4.3,109.9,94.5,0.0,180.1,35.3,127.3,6.9
290032,37,31,0,1,5,0,0,0,0,5,0,0,30,26,0,1,3,0,0,0,0,3,0,0,40.9,36.1,0.4,3.8,0.0,0.6,0.0,0.0,1.0,0.4,0.7,3.0
290033,1796,1669,30,66,5,23,3,0,42,19,7,1,1390,1306,21,44,4,12,3,0,25,12,6,1,2128.0,1743.5,204.6,101.4,0.0,78.5,0.0,0.0,351.0,1.0,1.8,7.9
290034,366,355,1,4,0,4,2,0,3,1,3,0,281,276,1,1,0,2,1,0,1,1,2,0,390.2,372.0,3.7,7.5,0.0,6.1,0.9,0.0,3.7,2.3,4.7,0.0
290035,427,423,1,1,0,2,0,0,1,1,1,0,321,317,1,1,0,2,0,0,1,1,1,0,445.8,425.0,4.3,8.5,0.0,6.9,1.1,0.0,4.3,2.7,5.3,0.0
290036,1478,1392,7,41,3,24,11,0,18,22,12,0,1147,1102,4,24,3,10,4,0,5,14,5,0,1405.9,1286.6,28.1,72.7,0.0,18.4,0.0,0.0,53.7,6.3,11.6,50.1
290037,1335,1291,3,21,4,13,3,0,9,9,4,0,1024,994,3,14,4,6,3,0,3,8,4,0,1211.2,1129.8,6.8,64.1,0.0,10.5,0.0,0.0,17.3,6.4,11.8,50.9
290038,1934,1886,1,29,6,9,3,0,4,13,5,0,1472,1446,0,14,5,4,3,0,0,9,4,0,1867.0,1839.1,22.1,0.0,1.9,3.8,0.0,0.0,26.0,5.8,0.0,0.0
290039,1293,1242,6,20,1,11,13,0,10,7,13,2,957,928,4,13,1,5,6,0,4,5,6,1,1178.1,1178.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900310,530,515,0,11,0,4,0,0,0,4,1,0,429,418,0,7,0,4,0,0,0,4,1,0,429.8,403.9,0.0,19.6,0.0,2.1,4.2,0.0,1.3,1.3,4.2,0.0
2900311,1184,1143,2,16,7,15,1,0,5,17,2,3,905,885,0,10,4,6,0,0,1,8,1,1,1318.5,1243.6,0.0,21.0,27.0,27.0,0.1,0.0,15.0,38.9,0.1,0.0
2900312,703,687,0,5,1,9,1,0,1,9,1,1,573,561,0,4,1,6,1,0,0,7,1,1,582.8,548.7,0.0,25.8,0.0,2.9,5.4,0.0,1.8,1.8,5.4,0.0
2900313,1803,1744,11,21,3,13,11,0,17,9,14,0,1340,1309,4,12,3,5,7,0,6,8,7,0,1864.7,1794.7,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900314,1708,1643,5,31,4,22,3,0,20,13,6,0,1257,1227,2,16,4,6,2,0,4,8,5,0,1690.2,1689.1,0.9,0.0,0.1,0.1,0.0,0.0,1.0,0.2,0.0,0.0
2900315,289,262,2,7,0,1,17,0,2,6,17,0,212,201,0,3,0,1,7,0,0,2,7,0,284.6,276.2,0.0,6.1,0.0,1.8,0.4,0.0,1.7,1.7,0.4,0.0
2900316,620,609,0,5,1,5,0,0,1,5,0,0,448,440,0,3,1,4,0,0,0,5,0,0,664.9,657.7,2.1,0.0,0.1,0.1,4.9,0.0,2.1,0.1,4.9,0.0
2900317,593,584,0,2,4,1,2,0,0,5,2,0,430,424,0,1,3,1,1,0,0,4,1,0,599.3,588.8,0.0,2.0,0.0,5.8,2.7,0.0,0.3,4.2,2.7,0.0
2900318,141,141,0,0,0,0,0,0,0,0,0,0,112,112,0,0,0,0,0,0,0,0,0,0,160.6,156.8,0.0,2.7,0.0,1.1,0.0,0.0,1.1,1.1,0.0,0.0
2900319,368,357,0,3,0,5,3,0,1,5,3,0,287,283,0,2,0,1,1,0,0,2,1,0,411.6,401.9,0.0,6.9,0.0,2.8,0.0,0.0,2.8,2.8,0.0,0.0
2900320,427,419,0,5,0,2,1,0,1,1,1,0,329,323,0,4,0,1,1,0,0,1,1,0,457.3,449.6,0.0,0.9,0.0,4.6,2.3,0.0,0.0,3.2,2.3,0.0
2900321,259,248,1,1,2,6,1,0,1,8,1,0,183,175,0,1,1,6,0,0,0,7,0,0,271.6,268.7,0.9,0.0,0.0,0.0,2.0,0.0,0.9,0.0,2.0,0.0
290052,1093,1075,4,4,0,7,3,0,8,3,3,0,873,862,2,3,0,3,3,0,2,3,3,0,927.3,908.0,7.2,1.0,1.1,9.6,0.4,0.0,7.3,10.5,0.4,0.0
290053,103,102,0,0,0,1,0,0,0,1,0,0,80,79,0,0,0,1,0,0,0,1,0,0,89.2,85.5,0.2,1.6,0.7,1.0,0.1,0.0,0.6,1.4,0.1,0.0
290054,2056,2008,0,29,4,15,0,0,0,22,0,0,1610,1587,0,12,2,9,0,0,0,10,0,0,2066.3,1980.0,2.6,36.0,22.6,16.2,8.8,0.0,6.1,35.3,8.8,0.0
290055,1817,1770,13,16,5,7,6,0,15,8,9,0,1436,1409,10,8,4,2,3,0,10,6,4,0,1734.9,1675.5,10.0,27.3,0.6,11.2,10.3,0.0,10.0,11.8,10.3,0.0
290056,238,235,0,0,0,3,0,0,0,3,0,0,199,197,0,0,0,2,0,0,0,2,0,0,185.0,184.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0
290057,378,366,0,6,0,3,0,3,1,3,0,3,305,301,0,1,0,2,0,1,0,2,0,1,267.4,265.9,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0
29007502,1544,1488,21,16,8,9,2,0,22,15,2,1,801,775,9,6,7,4,0,0,10,10,0,0,1320.0,1271.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29007506,1270,1250,6,4,7,2,1,0,7,7,1,1,955,940,5,2,6,1,1,0,5,6,1,1,1336.7,1187.5,107.8,6.5,14.9,20.1,0.0,0.0,107.8,26.6,0.0,0.0
29007508,1952,1877,9,38,3,23,2,0,21,13,11,1,1543,1508,8,15,1,9,2,0,9,6,5,1,2016.0,1814.4,44.1,57.4,6.8,92.6,0.0,0.7,98.6,11.1,42.8,1.0
29007510,690,680,2,2,4,1,1,0,2,5,1,0,524,516,2,1,4,1,0,0,2,5,0,0,737.5,709.8,14.8,6.8,0.0,6.1,0.0,0.0,19.7,1.2,0.0,0.0
29007512,453,421,9,2,2,19,0,0,20,3,3,3,361,339,8,2,2,10,0,0,12,3,1,3,512.7,462.8,42.4,0.0,0.4,7.0,0.1,0.1,45.0,4.7,0.1,0.1
29007513,4673,3888,614,72,10,74,14,1,661,39,29,6,3896,3226,571,50,10,27,11,1,585,23,20,6,4989.6,4153.3,577.0,30.0,9.4,182.1,29.9,7.9,687.9,64.5,75.9,7.9
29007545,1067,1053,2,3,0,3,6,0,4,1,6,0,857,847,2,2,0,2,4,0,3,1,4,0,1097.8,994.8,32.4,19.6,0.5,48.3,0.0,2.2,33.5,1.8,0.0,3.2
29007616,1417,1113,83,118,10,46,47,0,111,18,52,3,915,795,53,33,4,15,15,0,58,9,17,2,1082.6,990.4,42.9,0.8,3.6,44.9,0.0,0.0,63.1,28.3,0.0,0.0
29007623,2014,1800,79,79,6,40,9,1,99,16,18,2,1534,1413,56,44,6,10,4,1,59,12,7,2,2092.7,1513.6,163.7,320.9,0.0,89.4,5.0,0.0,185.6,11.0,63.5,0.0
29007632,2011,1748,118,93,10,39,2,1,147,20,3,1,1482,1310,95,59,4,12,1,1,101,10,2,1,2166.8,1737.8,135.1,133.7,26.7,133.4,0.0,0.0,268.5,39.0,0.0,0.0
29007633,2178,1508,478,102,8,75,7,0,535,28,14,4,1564,1148,324,53,7,25,7,0,335,21,12,2,2315.6,1964.3,201.2,58.9,2.9,81.9,6.4,0.0,283.4,14.8,20.8,0.0
29007641,1744,1551,87,46,8,46,6,0,128,11,14,1,1304,1198,54,30,5,11,6,0,61,7,8,0,1495.8,1390.7,33.5,18.1,1.2,49.5,0.0,2.7,87.2,6.6,14.7,2.7
29007642,2100,1914,114,36,1,21,14,0,127,5,20,0,1595,1484,75,20,1,5,10,0,76,4,11,0,1907.0,1752.8,80.3,42.9,0.0,22.2,4.6,4.2,93.0,5.3,10.1,4.2
29007657,774,756,7,4,0,5,1,1,7,3,1,3,603,594,3,2,0,3,0,1,3,3,0,1,761.6,677.2,25.7,0.3,0.2,55.7,0.0,2.5,27.0,2.2,0.0,3.7
29007658,664,649,3,8,0,4,0,0,6,1,0,0,506,501,1,3,0,1,0,0,1,1,0,0,968.5,930.3,4.5,19.1,0.0,14.0,0.0,0.6,4.7,0.3,0.0,1.0
29007667,978,917,5,42,4,7,3,0,11,6,4,0,720,680,4,25,4,4,3,0,7,5,4,0,934.1,802.1,63.6,3.1,6.3,56.9,0.0,2.2,64.0,13.5,0.0,3.2
290092,843,800,0,10,3,25,5,0,4,22,8,0,629,599,0,6,3,17,4,0,3,15,7,0,744.5,696.3,10.9,5.9,9.0,22.5,0.0,0.0,10.9,31.4,0.0,0.0
290093,1255,982,5,205,9,22,32,0,13,30,46,2,845,705,3,99,9,15,14,0,5,26,19,2,1221.4,885.3,1.6,257.0,6.4,42.3,28.8,0.0,26.0,24.3,35.4,0.0
290094,655,610,0,14,5,3,23,0,1,8,23,0,469,443,0,6,4,3,13,0,1,7,13,0,698.2,641.3,0.0,16.3,10.2,3.4,26.9,0.0,3.4,10.2,26.9,0.0
290095,2892,2663,9,142,33,35,10,0,13,69,19,2,2225,2091,5,72,25,24,8,0,8,50,11,2,3160.5,2790.6,20.3,279.0,8.0,62.5,0.0,0.0,57.7,80.3,0.0,0.0
