GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap
540179650001,981,961,4,7,7,3,0,755,743,2,3,5,3,0,725,724,0,0,0,0,0,611,611,0,0,0,0,0,699,698,0,0,0,0,0,591,591,0,0,0,0,0
540179650002,1070,1031,10,15,13,1,0,833,810,7,7,10,1,0,1483,1431,0,0,54,0,0,1244,1189,0,0,55,0,0,1223,1151,0,0,73,0,0,1065,990,0,0,75,0,0
540330306042,1051,987,12,42,4,5,2,789,750,7,23,4,5,1,1037,884,39,114,0,0,0,575,535,15,25,0,0,0,846,730,32,84,0,0,0,530,485,15,35,0,0,0
540330306043,953,895,15,39,3,3,2,741,702,12,23,3,3,2,1098,1098,0,0,0,0,0,965,965,0,0,0,0,0,994,944,22,50,0,0,0,815,795,0,20,0,0,0
540330306041,1745,1647,22,55,10,11,1,1353,1293,16,28,7,6,1,1497,1434,32,63,0,0,0,1240,1190,20,30,0,0,0,1436,1369,32,67,0,0,0,1235,1185,15,35,0,0,0
540330301004,612,515,23,52,15,5,0,493,427,18,37,11,3,0,531,479,0,25,9,15,0,428,387,0,26,9,2,0,510,477,0,14,7,14,0,402,379,0,15,7,5,0
540330301003,945,850,26,54,16,7,0,758,687,17,41,13,3,0,754,680,0,39,14,24,0,607,553,0,39,16,2,0,726,672,0,21,11,20,0,573,536,0,20,13,5,0
540330301002,1047,913,20,95,10,5,3,824,726,10,69,8,5,3,1293,1156,1,86,31,19,0,840,745,0,55,30,10,0,1439,1220,0,65,38,21,95,960,805,0,45,40,10,0
540330305021,764,732,10,13,6,2,1,652,632,6,8,4,1,0,683,679,0,4,0,0,0,645,640,0,4,0,0,0,643,627,0,16,0,0,0,575,570,0,4,0,0,0
540330304002,986,863,5,103,5,10,2,764,677,4,73,5,5,2,1162,934,4,127,119,0,4,775,640,4,80,30,0,0,1024,802,4,140,97,0,4,670,550,4,80,20,0,0
540330303001,875,789,14,56,17,2,1,683,624,10,35,14,1,0,843,713,75,47,24,0,0,590,470,75,25,10,0,0,782,638,88,56,16,0,0,605,470,90,30,0,0,0
540330308011,2061,1984,31,34,11,4,0,1603,1547,20,21,8,2,0,1974,1799,0,175,0,0,0,1615,1550,0,65,0,0,0,1806,1575,46,173,0,12,0,1430,1345,20,65,0,0,0
540330311002,1477,1414,24,15,5,18,0,1096,1054,19,8,3,10,0,1379,1282,3,22,5,63,0,1087,1034,3,11,5,33,0,1434,1342,46,34,3,3,7,1077,1024,22,18,3,0,5
540330303003,791,760,9,21,2,0,0,615,594,7,14,2,0,0,636,630,0,2,5,0,0,531,527,0,0,5,0,0,727,714,0,2,10,0,0,514,501,0,2,11,0,0
540330303002,714,659,6,34,10,2,1,554,522,4,23,5,2,1,1089,951,0,62,75,0,0,784,678,0,30,74,0,0,1029,831,0,97,102,0,0,891,739,0,48,104,0,0
540330320002,1589,1543,15,11,10,5,0,1227,1192,15,7,6,5,0,911,902,0,9,0,0,0,835,835,0,4,0,0,0,955,936,0,18,0,0,0,855,845,0,10,0,0,0
540330321033,1305,1228,20,18,1,39,0,1052,996,15,12,1,28,0,1356,1248,0,17,0,91,0,1115,1040,0,0,0,75,0,1257,1155,0,14,0,88,0,1020,955,0,0,0,70,0
540330315001,1376,1348,11,12,1,3,0,1108,1091,9,6,1,1,0,1418,1418,0,0,0,0,0,1189,1189,0,0,0,0,0,1351,1334,0,0,17,0,0,1164,1149,0,0,15,0,0
540330316003,604,569,4,20,2,6,0,479,456,2,13,2,3,0,465,387,3,44,0,30,0,392,329,1,33,0,28,0,517,429,1,61,0,26,0,447,366,1,52,0,28,0
540330316002,829,763,6,43,11,7,0,658,613,6,33,6,3,0,763,732,28,2,0,2,0,623,606,14,2,0,2,0,798,785,8,3,0,2,0,653,639,9,3,0,2,0
540330316001,962,894,16,45,7,3,0,758,713,12,30,3,1,0,1086,974,24,77,11,6,5,820,740,25,44,8,4,4,1058,959,20,70,13,3,6,860,775,20,49,8,0,4
540679501002,1501,1471,6,4,17,6,2,1191,1173,5,0,9,3,1,1462,1462,0,0,0,0,0,1060,1060,0,0,0,0,0,1343,1343,0,0,0,0,0,970,970,0,0,0,0,0
540679501001,1615,1585,7,5,12,6,2,1276,1260,4,0,10,5,0,1470,1361,48,1,28,32,0,1242,1137,50,0,25,30,0,1504,1431,60,1,12,0,0,1297,1227,60,0,10,0,0
540330320001,1169,1142,12,7,6,1,2,939,921,5,6,5,1,2,1188,1161,27,0,0,0,0,955,930,25,0,0,0,0,1166,1131,35,0,0,0,0,925,900,25,0,0,0,0
540330321041,915,868,16,15,3,15,2,716,677,12,10,2,10,0,1389,1325,26,25,0,10,0,1048,996,27,25,0,0,0,1455,1389,23,20,0,21,0,1020,976,23,21,0,7,0
540330321043,1421,1360,17,17,8,22,4,1073,1034,14,10,6,13,2,1406,1350,1,30,0,23,23,1078,1061,1,7,0,0,0,1349,1304,3,18,0,23,21,1072,1058,1,1,0,0,0
540330311001,805,787,9,3,1,4,0,573,561,5,1,0,3,0,731,679,4,13,4,35,0,578,546,1,8,5,17,0,763,711,22,17,3,4,5,573,541,13,11,1,0,5
540330305011,1684,1620,19,18,14,6,1,1274,1236,12,9,12,4,1,1498,1496,0,2,0,0,0,1045,1045,0,0,0,0,0,1578,1577,0,1,0,0,0,1100,1100,0,0,0,0,0
540330313002,1662,1625,6,13,16,4,1,1273,1249,3,5,9,1,1,2102,2082,20,0,0,0,0,1480,1480,0,0,0,0,0,2108,2080,27,0,0,0,0,1510,1495,15,0,0,0,0
540330314001,973,932,6,6,17,4,3,724,696,6,3,13,3,3,1037,984,40,3,17,0,0,832,805,20,0,10,0,0,1047,987,40,2,16,5,0,832,799,22,0,7,5,0
540550011002,2229,2075,22,90,6,39,2,1910,1779,20,78,6,31,2,1728,1474,77,141,6,6,0,1455,1265,65,125,0,0,0,1875,1638,57,142,0,20,0,1565,1375,50,130,0,4,0
540550009003,1538,1513,10,5,5,4,0,1194,1179,5,1,5,2,0,1610,1610,0,0,0,0,0,1160,1160,0,0,0,0,0,1750,1750,0,0,0,0,0,1350,1350,0,0,0,0,0
540459566001,911,858,10,36,4,3,0,728,691,8,26,4,3,0,769,766,0,3,0,0,0,555,555,0,4,0,0,0,745,742,0,3,0,0,0,545,540,0,4,0,0,0
540459569001,1559,1484,18,48,11,7,0,1289,1235,11,33,6,5,0,1307,1157,0,63,87,0,0,1104,1019,0,55,30,0,0,1356,1236,0,120,0,0,0,1138,1034,0,104,0,0,0
540459569002,937,849,15,60,10,6,1,751,691,9,39,5,6,1,884,755,43,96,0,10,0,670,580,25,55,0,10,0,748,616,61,99,0,0,0,585,500,35,55,0,0,0
540459564002,1320,1284,10,20,1,3,0,1046,1018,7,14,1,2,0,1355,1355,0,0,0,0,0,1155,1155,0,0,0,0,0,1382,1359,0,0,23,0,0,1145,1120,0,0,25,0,0
540459565001,1087,1038,2,43,4,1,0,842,810,1,27,4,0,0,1328,1305,0,17,6,0,0,955,930,0,15,4,0,0,1105,1071,0,21,13,0,0,745,710,0,20,15,0,0
540459566002,1485,1424,17,42,4,3,0,1169,1117,13,34,3,2,0,1190,1190,0,0,0,0,0,1070,1070,0,0,0,0,0,1180,1180,0,0,0,0,0,1050,1050,0,0,0,0,0
