GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
540179650001,981,961,4,7,7,3,0,755,743,2,3,5,3,0,725,724,0,0,0,0,0,611,611,0,0,0,0,0,699,698,0,0,0,0,0,591,591,0,0,0,0,0,682,682,0,0,0,0,0,509,511,0,0,0,0,0,879,835,8,3,25,6,1,692,661,5,0,17,3,0,692,661,5,0,2,6,0,0,18
540179650002,1070,1031,10,15,13,1,0,833,810,7,7,10,1,0,1483,1431,0,0,54,0,0,1244,1189,0,0,55,0,0,1223,1151,0,0,73,0,0,1065,990,0,0,75,0,0,1000,996,0,0,0,0,0,847,852,0,0,0,0,0,1005,958,7,4,23,8,1,804,766,3,1,22,6,0,804,766,3,1,3,4,0,0,27
540330306042,1051,987,12,42,4,5,2,789,750,7,23,4,5,1,1037,884,39,114,0,0,0,575,535,15,25,0,0,0,846,730,32,84,0,0,0,530,485,15,35,0,0,0,823,697,0,126,0,0,0,586,490,0,95,0,0,0,885,744,46,66,23,7,4,676,586,31,36,14,3,4,676,586,31,30,2,0,2,2,23
540330306043,953,895,15,39,3,3,2,741,702,12,23,3,3,2,1098,1098,0,0,0,0,0,965,965,0,0,0,0,0,994,944,22,50,0,0,0,815,795,0,20,0,0,0,962,927,12,35,0,0,0,796,779,0,13,0,0,0,1033,941,23,35,21,4,6,785,737,11,13,15,0,6,785,737,11,8,0,4,4,2,19
540330306041,1745,1647,22,55,10,11,1,1353,1293,16,28,7,6,1,1497,1434,32,63,0,0,0,1240,1190,20,30,0,0,0,1436,1369,32,67,0,0,0,1235,1185,15,35,0,0,0,1512,1440,37,72,0,0,0,1282,1216,23,36,0,0,0,1627,1460,38,82,28,15,7,1291,1179,20,54,17,10,5,1291,1179,20,38,10,1,0,4,39
540330301004,612,515,23,52,15,5,0,493,427,18,37,11,3,0,531,479,0,25,9,15,0,428,387,0,26,9,2,0,510,477,0,14,7,14,0,402,379,0,15,7,5,0,475,466,0,0,0,9,0,429,425,0,0,0,3,0,516,424,19,30,4,30,3,411,338,15,21,3,28,3,411,338,15,21,27,0,1,2,7
540330301003,945,850,26,54,16,7,0,758,687,17,41,13,3,0,754,680,0,39,14,24,0,607,553,0,39,16,2,0,726,672,0,21,11,20,0,573,536,0,20,13,5,0,707,605,0,63,24,15,0,554,471,0,65,23,0,0,883,740,45,60,21,13,3,699,589,35,47,18,10,3,699,589,35,33,7,1,1,0,33
540330301002,1047,913,20,95,10,5,3,824,726,10,69,8,5,3,1293,1156,1,86,31,19,0,840,745,0,55,30,10,0,1439,1220,0,65,38,21,95,960,805,0,45,40,10,0,1164,982,1,54,31,20,76,811,670,0,40,30,10,0,1079,924,18,84,26,5,6,831,722,17,60,17,2,6,831,722,17,49,1,6,2,5,29
540330305021,764,732,10,13,6,2,1,652,632,6,8,4,1,0,683,679,0,4,0,0,0,645,640,0,4,0,0,0,643,627,0,16,0,0,0,575,570,0,4,0,0,0,849,831,0,18,0,0,0,689,684,0,4,0,0,0,802,717,23,20,14,2,1,658,599,15,10,14,2,0,658,599,15,3,2,0,0,0,39
540330304002,986,863,5,103,5,10,2,764,677,4,73,5,5,2,1162,934,4,127,119,0,4,775,640,4,80,30,0,0,1024,802,4,140,97,0,4,670,550,4,80,20,0,0,1065,891,4,109,65,0,4,704,597,3,81,20,0,0,835,623,31,118,36,13,0,624,484,14,88,23,7,0,624,484,14,66,4,1,0,0,55
