GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
120110479,405,178,39,146,2,10,30,0,46,7,30,9,326,151,33,109,2,8,23,0,38,6,23,7,407.9,135.4,64.9,187.4,0.0,11.3,8.8,0.0,71.8,6.9,16.7,0.0
120110480,2536,2173,53,245,1,25,38,1,62,12,48,2,2149,1854,47,194,1,18,34,1,53,10,40,2,2480.5,2018.6,5.3,398.9,9.0,47.8,0.0,1.0,21.3,28.0,36.0,1.0
120110481,1448,1249,34,130,4,17,14,0,42,11,20,1,1332,1157,29,117,3,12,14,0,31,8,20,1,1358.1,1148.5,0.0,194.2,0.0,8.2,7.2,0.0,0.0,8.2,7.2,0.0
120110482,1927,1621,83,158,3,17,44,1,97,7,51,1,1804,1533,69,148,3,10,40,1,73,6,45,1,1535.9,1267.2,13.1,226.3,2.8,12.4,14.2,0.0,13.1,5.2,14.2,0.0
120110483,4185,3574,90,389,4,42,85,1,106,13,96,2,3578,3077,78,316,4,29,73,1,86,13,81,2,3945.5,3324.4,12.7,448.1,37.0,9.2,109.0,5.0,34.7,37.0,109.0,5.0
120110484,319,278,3,29,0,4,5,0,4,0,5,0,274,246,3,18,0,2,5,0,3,0,5,0,327.8,276.2,6.0,34.2,0.0,5.1,6.3,0.0,7.9,0.0,7.8,2.2
120110485,207,192,3,6,0,4,2,0,4,0,5,0,177,164,3,6,0,2,2,0,3,0,4,0,244.9,239.9,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
120110486,1706,1338,79,222,3,31,33,0,95,20,37,0,1497,1188,67,187,3,23,29,0,82,16,33,0,1550.7,1060.5,34.9,342.0,0.0,49.1,64.3,0.0,55.3,1.4,77.9,20.4
120110487,2287,1546,278,363,8,40,45,7,299,20,53,10,2100,1458,239,319,7,32,39,6,259,19,45,8,2780.2,1844.2,166.9,681.9,0.0,61.4,25.7,0.0,249.0,18.0,44.7,0.0
120110488,1489,1140,86,195,1,41,26,0,103,11,40,1,1380,1070,78,174,1,32,25,0,91,11,35,1,1861.6,1239.8,191.4,331.6,4.9,48.7,45.3,0.0,264.3,4.9,45.3,0.0
120110489,1158,863,65,190,1,18,19,2,80,10,26,3,1070,812,57,164,1,18,16,2,71,10,23,3,1399.8,878.5,206.3,291.6,10.3,6.4,6.7,0.0,238.4,10.3,6.7,0.0
120110490,62,60,0,1,1,0,0,0,0,1,0,0,46,44,0,1,1,0,0,0,0,1,0,0,51.6,37.5,4.8,7.7,1.1,0.6,0.0,0.0,6.0,1.1,0.0,0.0
120110491,1663,1030,339,233,8,31,22,0,365,15,32,3,1485,984,260,191,6,24,20,0,276,13,29,3,1847.7,940.8,635.8,236.5,0.0,28.1,6.5,0.0,661.5,17.6,6.5,0.0
120110492,2602,410,1888,199,1,93,10,1,2001,11,40,25,1864,392,1273,139,1,49,9,1,1325,3,25,14,2731.7,562.0,1988.9,137.8,1.7,20.5,20.8,0.0,2014.7,4.7,31.1,0.0
120110493,1183,14,1131,20,4,14,0,0,1155,10,3,0,777,12,742,12,2,9,0,0,755,4,2,0,1874.4,56.6,1710.4,96.9,0.0,10.5,0.0,0.0,1758.8,0.0,0.1,0.0
120110494,1677,72,1531,40,3,25,5,1,1566,5,6,6,1217,65,1094,30,1,21,5,1,1117,3,6,6,2338.0,50.0,2163.0,119.0,0.0,6.0,0.0,0.0,2230.0,6.0,0.0,0.0
120110495,3481,238,2948,153,23,93,26,0,3071,43,38,36,2633,220,2181,129,19,62,22,0,2262,30,33,26,3109.0,162.0,2726.0,133.0,0.0,52.0,36.0,0.0,2784.0,0.0,50.0,38.0
120110496,2866,90,2621,98,1,55,0,1,2693,6,12,12,1996,85,1810,71,0,29,0,1,1854,3,10,10,3961.0,439.0,3309.0,39.0,0.0,132.0,42.0,0.0,3416.0,84.0,51.0,0.0
120110497,4203,658,3056,337,14,109,29,0,3180,38,59,20,3086,614,2104,258,11,75,24,0,2187,28,48,15,4307.5,937.6,2667.7,599.4,15.6,78.2,9.0,0.0,2701.7,38.4,31.9,4.9
120110498,2649,21,2568,33,3,23,1,0,2609,11,2,0,1829,19,1768,25,3,13,1,0,1793,10,2,0,2976.7,19.9,2893.3,40.7,0.0,22.8,0.0,0.0,2939.8,13.0,0.0,0.0
120110499,2661,68,2456,77,4,50,6,0,2513,14,15,9,1789,59,1658,39,2,27,4,0,1685,11,12,3,2534.0,46.4,2409.9,75.0,1.3,1.3,0.0,0.0,2438.6,2.6,0.0,0.0
120110500,2841,53,2705,45,2,33,3,0,2752,6,5,6,1892,43,1795,28,2,23,1,0,1824,6,2,6,3645.8,129.0,3157.9,303.9,2.7,52.3,0.0,0.0,3362.2,5.4,0.0,0.0
120110501,2624,713,1438,385,6,48,33,1,1510,18,52,9,2035,645,1041,288,2,31,27,1,1090,13,40,9,2955.8,547.9,1341.7,884.3,0.0,57.3,124.5,0.0,1436.5,0.0,124.5,0.0
120110502,3115,2475,142,354,2,54,87,1,162,12,114,5,2939,2364,121,322,2,47,82,1,137,10,102,4,2702.7,1869.8,265.5,452.3,3.5,66.1,45.5,0.0,298.6,18.1,89.4,0.2
120110503,1606,745,635,159,3,46,16,2,691,17,30,17,1394,691,513,133,3,38,14,2,555,16,24,14,1319.3,815.6,199.9,248.0,0.0,30.4,25.4,0.0,227.6,2.5,51.1,0.0
120110504,5624,1125,3808,488,11,137,55,0,3967,30,80,53,4352,1080,2714,393,9,104,52,0,2819,27,72,39,7522.2,1972.6,4172.9,1076.6,0.0,113.7,186.4,0.0,4256.9,0.0,249.3,18.3
120110505,21,10,0,6,1,3,1,0,0,1,4,0,19,10,0,6,1,1,1,0,0,1,2,0,16.4,14.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120110506,62,62,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,57.4,45.6,3.3,6.7,0.0,0.6,1.1,0.0,3.6,0.0,1.1,0.0
120110507,3749,2973,121,529,6,42,76,2,158,21,96,4,3351,2686,104,460,6,31,62,2,131,20,79,4,3507.9,2742.8,82.8,506.8,6.6,62.7,102.1,4.0,197.6,28.6,110.1,29.0
120110508,1412,1160,36,143,1,31,40,1,53,7,53,3,1333,1100,32,132,1,28,39,1,49,6,48,3,1496.4,1085.5,139.2,222.3,32.9,16.4,0.0,0.0,173.0,32.9,0.0,0.0
120110509,1671,1442,13,159,3,22,31,1,17,9,39,2,1469,1279,12,132,3,17,25,1,16,9,31,2,1614.6,1296.4,82.7,189.3,0.0,14.4,31.9,0.0,88.4,0.0,31.9,0.0
120110510,1659,1499,11,129,0,6,14,0,11,2,17,0,1461,1337,9,100,0,4,11,0,9,2,12,0,1477.0,1265.0,30.0,166.0,0.0,0.0,16.0,0.0,30.0,0.0,16.0,0.0
120110511,1362,1245,11,74,0,7,25,0,13,2,32,0,1212,1122,7,58,0,3,22,0,9,2,25,0,1210.1,1093.4,15.1,89.9,0.0,0.0,11.7,0.0,15.1,0.0,11.7,0.0
120110512,1337,1202,12,91,2,9,21,0,16,4,22,3,1281,1166,10,78,2,7,18,0,12,4,19,3,1278.9,1155.6,15.9,95.1,0.0,0.0,12.3,0.0,15.9,0.0,12.3,0.0
120110513,1830,1613,23,140,2,16,35,1,31,5,40,2,1673,1494,21,115,2,11,29,1,27,5,34,2,1727.2,1544.8,43.1,88.8,0.0,19.3,31.1,0.0,62.4,2.2,32.6,0.0
120110514,1880,1704,17,127,5,13,14,0,24,12,18,0,1423,1288,17,93,3,8,14,0,21,8,16,0,1957.2,1764.8,32.8,118.6,0.0,35.4,5.7,0.0,53.3,4.0,11.7,0.0
120110515,2219,973,995,215,3,18,15,0,1018,8,21,2,2140,952,949,204,3,17,15,0,967,7,20,2,2451.2,1518.4,308.0,531.5,4.5,59.6,29.1,0.0,381.0,23.0,59.6,0.0
120110516,292,249,11,30,0,1,1,0,12,1,1,0,275,234,11,28,0,1,1,0,12,1,1,0,333.8,247.4,12.0,41.3,1.7,17.4,13.9,0.0,29.4,1.7,13.9,0.0
120110517,1020,835,41,97,1,33,13,0,62,2,29,4,845,722,31,62,1,17,12,0,43,2,19,4,1038.0,732.0,0.0,281.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0
120110518,1261,983,43,177,1,31,26,0,65,7,41,0,1080,885,32,123,1,17,22,0,44,6,29,0,1441.4,1284.8,0.0,121.2,0.0,7.1,0.0,28.3,0.0,7.1,0.0,28.3
120110519,1791,1160,152,406,10,31,30,2,182,14,34,6,1507,1037,116,300,10,14,28,2,127,14,31,5,1385.2,788.5,113.0,466.9,0.0,16.8,0.0,0.0,114.5,12.4,0.0,0.0
120110520,729,439,120,151,1,3,15,0,121,2,17,0,686,424,113,132,1,2,14,0,114,2,15,0,761.7,380.3,205.1,171.2,0.0,0.0,5.0,0.0,210.1,5.0,5.0,0.0
120110521,2393,1488,198,611,4,33,56,3,235,13,66,6,1993,1304,156,460,2,21,48,2,178,10,57,5,2664.7,1479.8,245.9,873.1,0.0,34.4,19.7,11.7,363.4,22.2,34.4,11.7
120110522,1515,1291,24,140,2,27,29,2,29,7,45,5,1410,1207,23,127,2,22,27,2,27,7,39,4,1288.0,1210.0,0.0,49.8,0.0,7.4,20.8,0.0,0.0,7.4,20.8,0.0
