GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap
1100102-132,3036,13,52,2994,33,8,5,2283,13,36,2245,26,4,2,3706,9,5,3696,0,0,0,2778,7,5,2765,0,0,0,3655,6,7,3542,132,0,0,2668,5,7,2555,135,0,0
1100102-019,5296,1403,350,3402,54,220,8,4506,1342,278,2737,43,198,7,5445,2311,377,2367,6,405,17,4750,2118,324,2034,5,239,0,5503,2426,393,2268,5,401,11,4933,2266,342,2036,6,265,0
1100102-102,3373,17,62,3289,45,24,5,2646,17,39,2582,29,19,5,4040,10,39,3975,11,16,11,3110,0,10,3090,10,0,0,3969,10,68,3880,20,34,13,2910,0,45,2850,20,0,0
1100102-128,3644,1061,236,2083,53,291,12,3164,1037,213,1667,46,263,12,3996,1573,244,1964,3,268,37,3397,1444,177,1545,3,218,15,4326,1978,317,1835,21,253,30,3634,1692,224,1523,17,185,10
1100102-129,4506,2202,421,1180,48,697,12,4144,2145,364,984,44,645,10,5798,2959,880,1133,77,838,0,4619,2676,493,879,14,552,0,6165,3227,901,1277,93,796,0,5034,2931,550,977,14,563,0
1100102-018,5271,1822,593,2277,66,580,13,4584,1772,474,1838,55,503,8,6993,2885,749,2687,108,655,0,5715,2648,462,2169,28,431,0,7023,3215,804,2587,108,420,0,5807,2948,498,2066,25,284,0
1100102-142,2094,991,115,867,39,134,2,1977,964,106,798,36,121,2,2590,1348,177,824,78,183,0,2245,1228,108,715,27,172,0,3256,1796,270,886,103,249,11,2843,1655,191,767,17,180,0
1100102-081,6606,1613,253,4635,79,136,11,5168,1446,187,3434,66,109,8,7501,3097,243,3795,85,231,0,5570,2385,175,2840,85,114,0,7836,2932,410,4288,68,202,0,5715,2335,220,3005,65,114,0
1100102-055,3603,224,725,2670,52,61,18,2900,193,512,2196,43,51,17,3334,681,535,2048,92,76,0,2486,516,157,1730,90,43,0,3497,843,584,2002,103,82,0,2651,637,261,1680,95,48,0
1100102-090,3002,2265,165,465,19,101,7,2772,2126,147,405,18,84,7,2926,2092,324,354,37,135,0,2439,1882,241,193,15,81,0,2648,2164,253,162,26,79,5,2233,1841,205,131,4,35,0
1100102-008,5629,4673,308,293,28,365,7,4291,3566,230,212,21,281,7,6417,4403,919,703,13,483,7,3979,3119,270,384,0,204,0,6258,4483,733,682,6,393,0,4176,3319,328,367,0,158,0
1100102-085,4329,3304,181,640,46,196,3,3832,2970,142,562,41,141,3,5216,4034,325,581,40,272,7,4187,3244,245,504,19,162,0,5334,4113,423,485,45,315,7,4209,3327,248,422,14,181,0
1100102-082,3450,1447,170,1743,40,97,12,2993,1314,126,1458,35,89,11,3516,2034,214,1134,9,180,0,3090,1874,132,947,4,117,0,3714,2186,221,1117,11,219,0,3193,1977,136,922,4,152,0
1100102-071,3049,179,249,2621,50,24,2,2430,160,169,2096,41,17,2,3894,395,417,3226,41,171,80,3019,317,215,2438,40,48,0,4174,549,602,3135,166,290,88,3213,376,413,2368,55,57,0
1100102-139,2766,102,79,2533,39,87,1,2456,97,59,2254,37,71,1,3680,220,327,3177,45,13,31,2860,150,140,2530,0,15,30,3798,319,311,3080,0,47,74,2905,190,110,2485,0,50,75
1100102-069,2703,175,143,2364,52,43,1,2231,154,99,1949,42,35,1,3247,419,109,2582,43,100,0,2466,298,56,2034,40,31,0,3386,532,81,2659,41,94,0,2601,390,41,2085,41,36,0
1100102-086,3031,1602,114,1201,20,105,6,2614,1400,91,1033,16,81,3,3380,2125,294,876,13,84,0,2750,1695,140,850,15,39,0,3397,2333,270,720,0,84,0,2675,1830,140,650,0,45,0
1100102-080,4799,652,284,3844,58,77,7,4100,589,237,3245,46,62,5,4079,605,219,3202,34,47,0,3532,484,123,2872,28,29,0,4229,634,276,3217,52,86,0,3647,535,155,2872,39,42,0
1100102-032,4612,3639,295,317,27,354,7,3847,3054,235,269,19,282,7,4916,3760,428,340,27,359,17,3694,2961,202,322,25,173,15,4616,3634,328,233,44,362,15,3458,2821,170,232,45,183,15
1100102-012,1256,1027,104,40,1,85,1,1040,837,86,37,1,81,1,1234,895,195,56,2,100,1,894,693,119,43,0,45,0,1214,881,186,36,2,111,0,914,692,121,30,0,64,0
1100102-093,2347,22,75,2274,34,3,8,1797,22,51,1740,24,3,2,2450,40,4,2373,33,0,0,1967,40,8,1892,35,0,0,2483,74,1,2352,55,0,0,2007,75,4,1887,40,0,0
1100102-002,6288,4850,263,409,33,841,29,6260,4837,260,372,9,813,5,6365,4140,556,750,21,962,20,5499,3934,445,595,14,500,10,6469,4116,690,716,91,937,7,5529,3889,565,579,49,440,4
1100102-048,4112,962,707,2374,51,98,36,3369,822,509,1984,43,69,28,5183,1454,1214,2442,11,230,15,3333,1133,272,1770,10,109,15,5030,1383,1295,2266,11,281,13,3219,1081,289,1679,10,130,15
1100102-138,4265,3072,307,444,24,435,1,3715,2731,264,365,23,349,1,4487,3037,307,637,1,516,1,3197,2478,170,441,0,115,1,4670,3065,394,795,2,434,3,3438,2517,252,558,4,91,1
1100102-130,2089,1656,94,200,18,122,7,1927,1537,85,187,15,106,4,2214,1630,244,301,14,87,0,1775,1357,135,252,0,26,0,2278,1498,370,377,21,95,0,1720,1190,166,328,0,27,0
1100102-107,2997,15,41,2957,33,3,2,1992,11,30,1959,22,3,2,4008,0,0,3965,18,25,0,2560,0,0,2520,20,25,0,3646,0,0,3574,28,44,0,2510,0,0,2440,30,45,0
1100102-062,4312,1146,245,2862,68,113,4,3594,972,181,2389,53,77,4,5038,1431,482,3150,35,159,4,3605,1069,260,2174,20,60,0,5303,1376,436,3400,34,178,6,3735,1004,159,2445,20,58,0
1100102-051,5789,4648,285,601,36,242,12,4270,3448,194,467,25,148,9,6049,4830,538,521,2,261,0,3889,3208,172,374,2,98,0,6018,4635,494,687,2,289,0,3858,3158,160,407,2,130,0
1100102-103,5426,28,186,5242,57,23,4,3877,25,137,3735,37,11,2,6132,15,379,5787,1,3,0,3978,15,30,3930,1,3,0,6557,14,530,6187,4,2,0,4352,11,54,4281,1,1,0
1100102-046,4008,449,638,2911,40,68,11,3230,404,445,2356,31,57,9,4596,1119,911,2477,81,156,19,3295,868,291,1980,38,104,0,4436,1049,901,2305,69,197,0,3128,798,309,1841,18,139,0
1100102-041,6490,1551,2565,2134,130,330,16,5462,1486,2001,1754,93,285,13,7266,2338,2667,2034,68,415,0,4087,2146,500,1162,5,273,0,6703,2423,1972,2056,88,394,0,4276,2197,570,1225,5,268,0
1100102-084,3318,2508,130,539,22,132,4,2963,2271,104,473,20,107,4,3687,2830,152,491,18,203,0,2998,2306,114,437,19,143,0,3993,2984,316,501,19,202,0,3135,2367,177,448,16,137,0
1100102-135,3882,936,166,2687,51,122,14,3403,883,140,2288,38,111,14,5408,2025,348,2822,67,259,0,4322,1739,187,2202,41,166,0,5267,2161,389,2494,90,260,0,4304,1866,200,2041,45,161,0
1100102-006,11576,9000,778,562,57,1235,25,10939,8482,725,542,54,1186,24,10491,7125,943,936,64,1460,51,8600,6122,681,706,48,974,15,10924,7396,1090,855,66,1501,50,9121,6520,773,702,34,1033,15
1100102-025,6542,5087,595,425,56,447,18,6140,4823,516,389,47,410,15,7932,6222,827,475,40,357,34,6580,5565,310,395,20,224,35,7930,6119,787,473,55,508,32,6390,5300,274,375,25,355,30
1100102-108,1363,44,23,1288,24,6,1,1151,39,15,1088,17,4,0,1702,64,57,1509,4,116,0,1350,55,8,1242,4,23,0,1569,102,46,1330,4,105,0,1259,90,22,1118,4,30,0
1100102-064,2860,192,280,2391,40,46,5,2377,176,192,2006,31,29,1,3515,631,238,2562,36,89,9,2740,510,136,2026,29,40,0,3625,784,360,2447,34,63,11,2817,583,177,2008,28,25,0
1100102-087,4067,740,263,3039,53,90,7,3637,665,234,2708,43,71,5,4512,2186,263,1843,68,196,0,3823,1787,196,1661,31,146,0,4628,2304,295,1719,82,277,0,3922,1892,224,1575,44,190,0
1100102-091,5617,2386,274,2746,81,212,6,4590,2106,211,2090,67,174,5,6649,3287,308,2895,46,242,7,4786,2547,180,1897,10,157,0,6841,3655,370,2620,49,285,7,4948,2837,191,1702,0,205,0
1100102-119,4344,87,66,4205,30,22,6,3030,84,46,2906,19,15,6,4050,105,104,3815,0,27,0,2712,68,13,2605,0,19,0,3898,132,97,3632,2,59,0,2736,105,23,2579,0,37,0
1100102-121,5256,28,64,5177,34,13,8,3665,27,35,3599,30,11,3,6260,61,119,6096,15,38,0,3957,62,35,3856,5,0,0,6098,82,146,5881,26,31,0,3875,82,52,3731,6,0,0
1100102-017,10041,5016,2250,1859,129,944,31,9380,4950,1851,1711,113,880,26,9892,4843,2162,1829,68,1113,40,7272,4195,804,1540,32,657,15,9352,4632,1494,2267,63,1022,38,7247,4161,709,1678,28,633,21
1100102-015,5487,4188,469,231,44,595,11,5341,4098,450,218,41,568,11,5423,4070,490,165,39,706,5,4382,3539,303,134,18,381,5,5597,4238,532,170,23,682,7,4460,3663,253,140,0,406,8
1100102-034,6731,5119,474,408,43,711,11,6494,4961,453,390,39,667,11,7496,5431,858,620,33,712,0,6235,4780,599,470,35,356,0,7038,4974,940,731,29,602,0,6000,4424,676,596,30,283,0
1100102-009,5698,4553,373,238,39,517,13,5050,4010,330,217,34,480,11,5777,4002,800,430,43,541,0,4557,3362,555,315,30,290,0,5698,4091,651,458,35,524,0,4557,3402,500,335,20,285,0
1100102-047,5748,990,2323,2416,90,155,174,4675,893,1725,2027,75,125,132,5842,1509,1947,2247,33,328,0,3868,1310,482,1814,26,211,0,6313,1664,2301,2135,33,332,0,4149,1432,704,1761,24,207,0
1100102-020,2640,191,118,2349,46,49,8,2445,179,100,2183,41,42,7,3057,794,169,1939,15,179,5,2564,738,118,1589,8,106,2,3164,919,119,1938,16,179,2,2646,823,100,1595,18,115,2
1100102-056,5569,329,1757,3530,65,114,8,4359,301,1204,2868,51,90,8,5131,725,925,3219,97,301,34,3460,641,232,2374,76,159,0,5881,975,1177,3599,125,194,46,3602,878,336,2282,86,30,0
1100102-052,2174,1682,119,291,13,86,1,1659,1287,87,223,9,58,1,2434,1734,373,222,0,191,0,1665,1311,125,113,0,91,0,2663,1749,462,330,0,198,0,1734,1277,148,183,0,101,0
1100102-060,5089,207,1506,3314,63,105,13,3944,173,1026,2709,49,79,10,6687,245,2390,4166,39,77,19,2906,212,464,2172,0,18,0,6302,295,2044,4092,37,81,17,3097,243,447,2374,30,28,0
1100102-033,5175,3939,410,343,42,471,8,4471,3401,357,296,36,411,7,5441,4018,524,466,16,551,0,3661,2879,368,288,15,132,0,5569,3865,590,524,0,727,0,3757,2684,420,337,0,322,0
1100102-067,3747,369,122,3213,51,66,5,3150,335,85,2689,42,49,3,4268,738,134,3305,14,111,0,3531,600,114,2739,0,79,0,3972,743,117,2978,12,133,0,3258,581,69,2510,0,93,0
1100102-013,2599,2019,236,136,22,198,4,2380,1871,212,113,18,175,4,2449,1860,207,103,8,269,25,1853,1565,90,65,0,138,0,2487,1790,227,142,5,330,32,1937,1532,124,92,0,194,0
1100102-059,3419,335,517,2578,77,54,4,2735,284,354,2088,55,42,4,3750,659,911,2157,34,147,0,2675,506,443,1655,1,59,0,3696,735,837,2082,43,169,0,2670,539,466,1585,4,72,0
1100102-104,4477,32,205,4269,47,19,5,3241,29,126,3089,37,14,4,5350,68,396,4955,11,5,12,3530,43,75,3391,7,7,10,5466,116,335,5090,17,4,28,3582,88,66,3400,7,3,10
1100102-116,6400,24,58,6338,40,27,0,4270,21,35,4216,29,21,0,7182,84,184,6767,100,104,0,4905,90,0,4750,60,65,0,7254,46,287,6865,101,44,0,4870,55,10,4755,60,45,0
1100102-075,4055,545,218,3269,39,90,6,3340,506,169,2643,33,69,4,5624,1920,495,2944,40,268,0,4683,1694,237,2547,35,157,0,6020,2211,472,3060,25,290,0,5075,2020,243,2637,25,147,0
1100102-110,4793,123,79,4589,57,29,4,3869,111,60,3691,45,21,4,5566,69,219,5394,15,64,0,4072,65,220,3779,12,6,0,5414,98,132,5240,34,45,0,3887,90,133,3653,30,9,0
1100102-011,7551,6025,614,357,51,550,10,6936,5586,541,319,43,485,7,7719,5687,655,571,58,696,12,5946,4761,345,413,20,391,0,7502,5335,701,665,57,723,0,5766,4439,348,497,15,462,0
1100102-092,2445,16,36,2383,10,7,7,1598,16,27,1549,9,4,6,2508,69,15,2418,0,6,0,1888,60,15,1808,0,4,0,2349,62,27,2257,13,4,0,1828,50,25,1748,0,4,0
1100102-077,4165,268,172,3721,65,50,10,3335,240,129,2952,49,42,7,4509,1145,137,3118,32,111,10,3663,955,93,2525,15,70,0,4460,1136,127,3116,10,124,12,3583,935,88,2423,10,109,0
1100102-079,3203,27,60,3124,38,21,3,2487,26,46,2418,26,13,2,4065,238,478,3413,0,52,0,2780,220,175,2355,0,14,0,4237,281,417,3696,0,27,0,2845,270,110,2440,0,20,0
1100102-054,3557,553,739,2221,45,84,64,2789,467,508,1786,38,62,48,4020,697,809,2355,13,122,0,2738,589,279,1803,15,36,0,4442,802,1235,2366,11,226,0,2930,681,492,1668,10,38,0
1100102-049,1437,264,389,778,14,37,8,1164,250,281,623,9,32,5,1947,616,484,916,40,28,0,1527,573,211,682,33,23,0,2065,744,445,831,40,94,0,1665,686,235,664,30,34,0
1100102-043,2388,452,539,1383,20,48,1,1988,419,393,1154,16,45,1,2490,777,788,774,13,159,0,1734,686,302,652,12,94,0,3015,809,1130,1083,15,173,0,2024,711,449,754,13,99,0
1100102-098,2467,10,47,2419,24,8,4,1940,9,31,1902,19,6,4,2913,42,212,2674,6,18,0,2176,40,75,2046,1,13,0,3362,65,242,3071,2,19,0,2440,67,75,2285,1,13,0
1100102-028,4857,3769,419,299,32,360,18,4463,3507,365,263,28,320,11,5818,4293,332,629,118,543,0,4664,3542,262,489,55,256,0,5889,4023,379,656,86,821,0,4509,3246,281,510,50,404,0
1100102-050,3840,2736,334,411,28,356,2,3164,2216,267,370,26,301,2,4467,2811,606,466,23,559,15,2999,2163,303,302,8,199,14,4234,2744,625,426,16,418,23,2835,2099,299,270,8,139,14
1100102-101,1962,22,55,1892,17,6,8,1592,21,39,1536,15,5,8,2343,66,86,2195,29,5,0,1855,55,39,1744,14,0,0,2377,78,101,2249,24,4,0,1860,60,40,1754,8,0,0
1100102-036,8306,2226,2058,3765,105,384,19,7006,2149,1563,3019,80,347,17,8380,2718,1657,3313,3,748,25,6026,2598,607,2192,0,614,0,8505,2695,1928,3212,10,733,19,5848,2525,682,2057,0,565,0
1100102-031,4475,3601,291,220,33,348,6,3547,2904,227,173,24,232,5,5142,3889,487,359,76,388,0,3550,2895,225,270,25,165,0,4471,3574,246,284,63,345,0,3195,2695,135,240,20,125,0
1100102-113,3241,196,61,2977,39,13,1,2643,177,46,2414,28,12,1,3192,356,230,2564,55,36,0,2853,348,228,2195,29,38,0,3209,270,52,2795,51,70,0,2818,255,51,2408,39,54,0
1100102-037,5971,943,679,4231,99,239,10,5395,902,531,3844,88,220,8,7698,1794,694,4866,72,362,14,6425,1651,305,4144,58,266,2,7698,2082,766,4495,59,341,4,6394,1963,308,3809,48,268,2
1100102-016,5895,3712,450,1284,49,444,10,5453,3602,395,1039,49,407,7,6441,4445,657,865,131,496,147,5417,3996,301,718,83,306,1,6301,4055,772,962,145,500,165,5375,3679,412,843,97,333,1
1100102-007,2869,2211,231,130,12,294,5,2438,1898,187,106,12,239,5,3567,2310,580,432,16,381,16,2505,1755,325,180,0,240,0,3420,2304,468,395,11,347,11,2320,1660,260,200,0,200,0
1100102-023,4579,1660,1178,1619,61,237,22,3902,1620,876,1270,50,211,16,5586,2108,1760,1596,17,489,0,3882,1955,548,1129,15,203,0,5127,2326,1181,1469,33,462,0,3923,2035,580,1048,20,194,0
1100102-026,4890,3882,393,186,43,443,4,4404,3543,328,159,31,381,4,5789,4406,924,236,26,306,17,4691,3857,517,141,4,167,10,5736,4234,881,224,39,456,9,4610,3708,462,147,4,271,10
1100102-021,1797,658,157,919,19,61,1,1487,619,124,686,17,55,1,2218,853,280,970,28,101,0,1739,772,105,768,22,85,0,2299,965,263,973,10,79,0,1812,861,108,772,5,72,0
1100102-134,3511,31,39,3443,20,21,3,2488,29,26,2427,15,15,1,4418,65,57,4284,16,17,0,2814,65,8,2737,10,3,0,5074,58,69,4921,19,24,0,3380,61,7,3297,4,5,0
1100102-005,4890,4202,296,122,21,248,4,4305,3711,257,104,20,214,4,5160,3928,754,50,0,428,0,3470,2865,375,50,0,190,0,4897,3745,684,33,0,388,0,3660,3040,400,35,0,184,0
1100102-125,7417,25,70,7333,53,43,5,5045,22,47,4970,39,25,4,8260,64,145,8056,0,114,8,5679,54,54,5489,0,0,0,8026,68,157,7773,14,114,10,5386,54,64,5181,14,10,0
1100102-097,2295,15,48,2230,31,18,2,1524,14,31,1473,16,11,2,2420,13,28,2399,2,47,7,1774,14,30,1689,0,1,0,2591,23,35,2563,0,50,8,1850,23,35,1750,0,1,0
1100102-076,2550,637,226,1633,35,84,11,2094,618,182,1232,34,78,11,3465,704,364,2294,26,102,31,2573,645,199,1651,17,47,10,3966,788,510,2548,52,99,38,3006,757,299,1858,28,60,10
1100102-140,2489,38,39,2420,14,19,2,1929,38,31,1863,12,16,2,2865,246,141,2535,33,5,0,2239,212,67,1928,34,6,0,2996,255,67,2670,29,7,0,2365,209,43,2090,29,6,0
1100102-136,1735,1371,118,99,16,144,1,1631,1314,104,87,14,124,1,1213,946,173,68,0,26,0,995,840,70,70,0,15,0,1166,746,178,177,0,65,0,985,690,60,175,0,55,0
1100102-099,2029,15,82,1925,28,15,4,1556,15,59,1473,24,10,4,2788,88,122,2531,27,13,0,2075,70,120,1845,25,0,0,2673,94,55,2503,9,13,0,2040,70,55,1900,10,0,0
1100102-022,5310,3133,563,1236,59,380,8,4969,3050,488,1081,52,354,8,6241,3705,648,1322,43,550,0,5180,3281,351,1110,44,380,0,6312,3874,619,1192,44,614,10,5039,3208,315,1009,44,449,0
1100102-068,4798,2410,284,1938,71,205,10,4393,2339,256,1633,52,187,7,5753,2229,763,2499,322,322,16,4633,2012,428,1966,12,227,3,5933,2451,828,2326,375,384,11,4659,2090,482,1837,15,231,3
1100102-027,3950,3249,289,165,32,239,10,3303,2754,237,121,24,186,9,4316,3034,668,415,49,335,0,3384,2516,325,281,0,267,0,4375,3060,635,372,62,375,0,3447,2536,352,269,0,282,0
1100102-106,4024,49,72,3910,34,3,1,3019,45,46,2927,28,2,0,4801,60,80,4733,24,0,0,3470,30,73,3360,23,0,0,4739,68,72,4664,20,0,0,3444,32,64,3347,20,0,0
1100102-063,4991,1256,642,2950,101,184,12,4175,1112,459,2483,78,147,10,6392,1659,1608,3067,73,200,18,4553,1371,757,2283,22,88,0,6572,2051,1335,3155,44,142,11,4767,1585,713,2354,9,65,0
1100102-053,2340,441,629,1241,36,77,6,1897,384,470,1032,29,53,6,3502,460,1205,1613,66,140,0,1990,390,325,1160,4,79,0,3490,397,1254,1498,0,127,0,1860,330,280,1179,0,64,0
1100102-114,4827,61,43,4719,45,20,4,3255,58,28,3160,32,14,3,5297,140,45,5130,0,0,0,3518,128,39,3350,0,0,0,5543,244,117,5235,19,0,0,3792,226,115,3432,20,0,0
1100102-024,4291,2652,664,631,54,357,6,3969,2540,556,559,48,324,6,5029,2839,1098,581,42,423,27,3638,2475,320,430,40,354,25,4748,2893,716,580,27,519,0,3548,2463,232,377,23,450,0
1100102-044,6079,1292,847,3866,97,127,26,5231,1268,607,3265,78,117,21,6514,1364,1687,3489,186,215,23,4266,1276,307,2533,15,102,1,6487,1433,1708,3414,43,221,21,4231,1295,379,2414,17,98,1
1100102-042,2888,870,950,962,37,119,11,2439,830,720,789,29,96,11,3150,1151,841,1023,60,175,0,2110,1023,208,751,15,100,0,3185,1423,749,883,74,230,0,2287,1258,241,636,5,140,0
1100102-035,5593,3373,877,1034,78,326,9,5170,3249,724,917,66,290,8,5557,3566,625,999,0,421,62,4611,3179,479,729,0,229,0,5884,3499,730,1156,0,585,62,4727,3049,549,839,0,284,0
1100102-112,3031,33,38,2951,44,22,2,2461,33,27,2386,36,16,1,3423,191,215,2939,25,99,0,2687,160,32,2459,0,32,0,3743,178,259,3261,24,57,0,2875,154,28,2652,19,30,0
1100102-133,1785,82,22,1677,23,14,0,1418,76,17,1318,20,9,0,1997,129,99,1813,1,4,0,1566,116,86,1362,1,4,0,2073,96,74,1942,1,4,0,1588,79,65,1431,1,4,0
1100102-045,3055,501,541,1984,49,67,15,2489,461,403,1601,39,52,14,3611,1276,479,1786,35,127,0,2863,1161,211,1384,2,103,0,3639,1255,520,1754,27,156,0,2830,1120,228,1360,2,119,0
1100102-141,3831,2695,405,457,32,273,3,3662,2633,349,417,30,260,2,4762,3511,379,619,19,183,17,3918,3084,170,466,21,156,0,4845,3691,411,461,18,233,0,4081,3247,217,375,18,221,0
