GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
010010010,903,580,296,10,6,11,0,0,301,11,1,0,681,435,229,8,5,4,0,0,229,9,0,0,654.3,467.9,185.3,0.0,0.0,0.0,1.1,0.0,185.3,0.0,1.1,0.0
010010020,4313,3860,229,78,10,75,59,2,267,24,90,7,3223,2933,157,48,8,31,44,2,167,15,58,5,4440.0,3492.0,787.0,49.0,0.0,99.0,13.0,0.0,818.0,7.0,74.0,25.0
010010030,1053,942,86,16,4,5,0,0,89,7,0,0,755,682,56,10,4,3,0,0,58,7,0,0,994.2,727.0,229.4,13.0,7.3,17.6,0.0,0.0,234.6,24.9,0.0,0.0
010010050,1108,851,226,5,6,17,3,0,226,20,3,0,844,640,178,3,6,14,3,0,178,18,3,0,1199.4,903.8,251.4,6.1,7.4,30.6,0.0,0.0,251.8,38.0,0.0,0.0
010010060,1887,1686,103,57,2,31,8,0,111,24,11,1,1360,1225,76,35,2,16,6,0,79,15,7,1,2164.6,1783.6,249.1,6.7,9.0,91.2,25.0,0.0,249.1,15.1,110.0,0.0
010010070,5203,4649,359,79,11,80,21,4,390,45,44,6,3702,3350,245,48,11,31,16,1,253,32,22,2,5371.1,4461.8,724.8,116.5,28.1,24.5,15.4,0.0,724.8,52.6,15.4,0.0
010010080,959,474,452,11,5,14,3,0,461,13,4,0,721,365,337,5,5,8,1,0,341,11,2,0,820.4,475.6,322.4,12.2,2.9,7.1,0.1,0.0,325.3,10.0,0.1,0.0
010010090,1589,1186,359,15,15,13,1,0,370,20,7,1,1189,895,265,11,10,7,1,0,272,13,5,1,1556.6,1047.6,445.1,28.2,0.2,7.9,27.6,0.0,446.3,8.1,27.6,0.0
010010100,11680,9315,1456,386,46,190,280,7,1545,124,351,18,8355,6863,942,225,32,93,195,5,973,80,233,10,10363.6,8329.3,1276.7,167.7,24.0,219.2,346.7,0.0,1417.9,57.1,472.7,0.0
010010110,652,225,403,20,1,2,1,0,408,2,1,0,532,188,323,18,1,1,1,0,327,2,1,0,688.0,334.2,342.8,0.0,3.6,2.6,4.8,0.0,342.8,6.2,4.8,0.0
010010130,2060,742,1207,74,5,27,5,0,1222,11,13,0,1483,556,851,60,2,9,5,0,857,4,7,0,1918.4,760.7,1074.3,35.2,0.0,30.9,17.3,0.0,1074.3,22.8,17.3,27.0
010010140,1550,646,871,9,9,15,0,0,882,21,0,1,1199,537,640,8,4,10,0,0,645,11,0,1,1374.0,735.4,604.4,16.5,10.3,7.4,0.0,0.0,606.4,17.7,0.0,0.0
010010150,3001,2396,441,99,7,44,13,1,462,29,24,5,2286,1884,291,67,7,24,12,1,297,29,17,5,4138.6,2826.3,629.7,528.8,19.0,133.1,1.7,0.0,757.7,45.3,4.7,0.0
010010160,7297,5804,1064,249,40,117,23,0,1131,97,59,6,5329,4341,719,157,31,63,18,0,738,67,36,3,7032.9,5580.3,1224.0,62.4,43.9,121.3,1.0,0.0,1280.6,75.4,1.0,1.3
010010170,3371,2536,647,87,9,70,17,5,672,38,38,9,2477,1926,435,52,7,37,15,5,443,26,25,7,3473.2,2304.1,729.5,298.7,0.0,105.9,30.0,5.0,774.4,20.0,81.9,39.0
010010180,1936,1149,737,23,6,20,1,0,750,16,4,5,1438,854,553,14,6,10,1,0,558,15,2,4,2063.5,1588.6,389.4,24.2,3.3,30.8,27.2,0.0,391.7,34.1,27.2,0.0
010010220,6009,5113,659,92,35,75,32,3,689,63,56,6,4384,3787,441,59,28,45,23,1,453,55,36,4,6947.1,5593.6,1009.6,162.7,0.0,123.9,57.2,0.0,1081.0,29.8,57.3,22.7
010030010,309,241,48,0,15,5,0,0,48,20,0,0,253,197,41,0,12,3,0,0,41,15,0,0,338.0,165.6,150.1,1.3,17.3,3.6,0.0,0.0,150.1,21.0,0.0,0.0
010030020,362,85,268,5,1,3,0,0,272,5,0,0,282,73,200,5,1,3,0,0,204,5,0,0,356.8,90.3,266.5,0.0,0.0,0.0,0.0,0.0,266.5,0.0,0.0,0.0
010030030,805,336,438,1,13,16,1,0,445,17,4,4,608,264,325,1,10,7,1,0,327,12,3,1,953.7,829.9,110.3,0.0,2.2,11.3,0.0,0.0,110.3,5.2,3.0,0.0
010030040,1143,815,297,9,11,8,2,1,308,12,2,1,907,671,216,6,9,2,2,1,220,10,2,1,1670.1,1061.6,508.7,69.7,13.8,16.3,0.0,0.0,508.7,30.0,0.0,0.0
010030050,1715,347,1327,16,9,12,4,0,1338,11,9,0,1341,336,974,9,9,9,4,0,982,11,9,0,2233.3,945.9,1230.3,37.5,5.4,14.1,0.0,0.0,1244.8,7.2,2.5,2.5
010030060,1274,964,225,34,11,36,4,0,245,32,7,0,946,705,186,24,9,18,4,0,192,23,7,0,1620.0,1263.8,174.1,26.0,52.8,86.0,17.3,0.0,174.1,122.3,33.8,0.0
01003007A,6805,5660,689,186,39,93,137,1,717,75,176,9,4941,4129,503,128,26,52,102,1,513,56,119,6,9801.4,7714.6,964.8,130.9,0.0,577.0,414.0,0.0,965.1,172.2,810.3,0.0
010030080,1573,840,685,22,6,18,2,0,700,15,8,7,1331,710,593,16,5,5,2,0,598,7,5,4,1610.6,1266.9,271.4,5.8,60.3,6.2,0.0,0.0,271.4,64.2,0.0,0.0
010030090,2606,2164,268,120,20,24,9,1,284,32,12,1,1965,1673,167,84,20,15,5,1,170,31,8,1,2637.8,2108.9,300.5,146.5,47.7,33.4,0.0,0.8,315.2,69.3,3.3,6.8
010030110,428,370,22,4,19,12,1,0,25,29,2,0,307,275,8,1,12,10,1,0,9,21,2,0,441.3,348.1,27.4,3.9,51.2,10.7,0.0,0.0,27.4,61.9,0.0,0.0
010030120,671,621,41,1,5,1,2,0,41,6,2,0,559,517,34,1,4,1,2,0,34,5,2,0,866.4,731.8,118.5,0.3,5.5,10.3,0.0,0.0,118.5,8.8,2.6,0.0
010030130,1229,1204,5,5,11,2,2,0,5,13,2,0,878,863,3,2,8,2,0,0,3,10,0,0,1298.8,1060.2,104.2,7.5,100.8,26.1,0.0,0.0,104.2,123.0,1.4,0.0
010030140,1583,1355,112,26,60,29,1,0,124,82,2,1,1179,1025,81,17,38,17,1,0,87,53,1,1,1751.6,1541.1,177.6,0.0,14.6,18.3,0.0,0.0,186.7,23.8,0.0,0.0
010030150,9131,6762,1877,163,95,145,88,1,1958,176,105,7,6950,5362,1257,114,66,78,72,1,1287,128,86,7,10217.1,7522.3,2233.7,253.9,39.2,124.8,43.2,0.0,2244.5,94.0,104.2,0.0
010030160,2510,1996,378,49,26,59,2,0,406,51,17,1,1849,1509,264,37,16,21,2,0,268,28,9,0,2328.5,1696.0,448.8,140.7,23.2,13.0,6.7,0.0,455.1,34.4,7.1,0.4
010030170,1836,1588,161,41,22,20,4,0,168,33,9,0,1379,1209,106,29,20,11,4,0,108,29,6,0,1944.7,1595.8,239.7,21.1,36.6,51.6,0.0,0.0,255.5,74.7,2.8,2.8
010030180,1935,1781,44,44,14,47,5,0,60,66,8,0,1451,1345,34,24,12,32,4,0,37,43,6,0,1823.0,1480.9,216.4,53.5,27.9,37.8,4.1,2.4,226.6,42.0,14.9,3.7
010030190,458,443,3,3,6,3,0,0,4,9,0,0,351,336,3,3,6,3,0,0,4,9,0,0,648.1,618.5,0.2,5.9,6.3,16.5,0.0,0.7,0.9,18.0,2.6,0.7
010030210,268,261,0,0,3,4,0,0,0,7,0,0,217,210,0,0,3,4,0,0,0,7,0,0,460.1,445.8,0.0,0.0,5.0,9.3,0.0,0.0,0.0,14.3,0.0,0.0
010030220,3089,2873,50,76,40,41,5,4,61,72,7,4,2338,2192,34,49,29,27,5,2,40,52,5,2,2885.8,2382.7,44.9,297.1,75.5,63.6,16.9,5.1,72.2,103.1,36.6,5.1
010030230,1949,1764,84,53,2,14,32,0,91,9,38,0,1390,1273,47,40,2,8,20,0,51,6,23,0,2790.8,2492.1,179.6,84.2,2.2,32.8,0.0,0.0,180.3,9.8,0.0,0.0
