GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
23001150682,8278,7847,81,119,22,131,77,1,134,77,110,3,6540,6270,50,71,22,69,57,1,70,58,72,3,8862.8,8153.3,96.2,196.6,13.2,308.0,95.5,0.0,162.0,381.8,130.9,1.9
23001150692,8292,7346,393,179,61,227,80,6,521,146,128,17,6322,5825,196,96,44,98,61,2,224,102,82,10,7362.9,6198.8,167.0,114.5,28.5,702.0,150.6,1.5,383.5,597.5,247.8,6.4
23001150702,6485,6199,82,51,9,84,57,3,109,48,75,4,5094,4929,41,26,6,50,39,3,49,35,47,4,6838.3,6369.8,14.8,131.9,12.3,258.1,48.9,2.5,55.5,185.7,89.3,3.6
23001151012,1765,1712,3,16,4,22,8,0,11,17,10,2,1414,1382,2,11,4,10,5,0,4,11,6,1,2048.7,1931.0,0.0,12.0,0.0,105.8,0.0,0.0,0.0,90.8,0.0,0.0
23001151032,3611,3504,16,16,12,47,16,0,29,36,21,1,2766,2705,8,6,10,28,9,0,12,29,11,1,3503.3,3387.0,0.0,0.0,0.0,116.2,0.0,0.0,0.0,116.2,0.0,0.0
23001151051,4247,4113,12,35,5,50,31,1,19,22,50,5,3288,3202,11,24,5,24,21,1,11,18,27,4,4373.1,4221.4,3.0,30.0,0.0,100.8,17.9,0.0,9.0,88.8,18.8,5.0
23001160703,2253,2165,8,26,2,36,16,0,24,19,22,1,1811,1756,5,18,2,18,12,0,12,14,15,0,2016.3,1828.4,24.4,77.5,0.0,83.9,2.1,0.0,49.0,35.9,32.1,0.0
23001160713,8597,7672,571,125,22,147,59,1,644,68,91,2,6725,6283,249,69,19,59,45,1,266,49,60,1,8876.6,8128.3,185.3,116.8,88.4,270.4,87.4,0.0,305.0,216.4,160.1,0.0
23001160723,9262,6822,1730,270,36,336,60,8,1979,141,89,14,6634,5513,754,143,30,143,44,7,829,105,59,12,7513.9,5733.8,999.9,92.4,38.4,627.5,21.9,0.0,1062.3,581.1,40.1,9.0
23001160733,8324,7383,346,170,54,258,110,3,477,159,153,7,6792,6185,214,119,42,132,97,3,247,118,130,4,8402.4,7093.3,315.8,243.5,23.0,625.1,101.8,0.0,570.4,543.2,150.6,4.1
