GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
410159502021,680,639,18,3,21,7,1,604,575,14,2,16,5,0,866,770,7,10,80,0,0,633,580,7,10,38,0,0,735,686,0,9,41,0,0,617,598,0,10,14,0,0,1059,1059,0,0,0,0,0,859,860,0,0,0,0,0,671,583,32,9,28,19,7,592,516,27,9,23,18,4,592,516,27,3,4,6,0,0,36
410159502022,1218,1143,29,6,31,8,2,1087,1026,22,6,26,8,1,1550,1383,9,15,142,0,0,1137,1040,8,15,67,0,0,1318,1231,0,14,72,0,0,1108,1072,0,15,21,0,0,1364,1309,0,9,0,0,0,1250,1237,0,10,0,0,0,1252,1124,32,7,49,20,8,1100,996,25,4,42,16,4,1100,996,25,2,10,14,0,2,51
410159501001,1028,955,33,2,35,7,2,899,845,24,0,25,2,1,721,708,0,0,13,0,0,680,670,0,0,15,0,0,898,898,0,0,0,0,0,855,855,0,0,0,0,0,1289,1057,0,0,232,0,0,1106,953,0,0,147,0,0,1213,1062,51,6,50,24,3,1043,921,38,4,44,15,2,1043,921,38,1,5,15,2,11,50
410192100005,781,684,54,2,33,5,0,592,528,35,2,23,5,0,646,557,48,0,57,0,0,560,490,35,0,34,0,0,696,653,26,0,22,0,0,625,590,25,0,14,0,0,823,770,35,0,23,0,0,728,691,36,0,13,0,0,768,625,74,5,53,8,4,611,500,59,2,43,6,3,611,500,59,0,2,11,0,3,36
410159503014,1199,1072,54,9,60,14,1,1019,933,29,6,43,9,1,1506,1265,171,0,133,71,0,1274,1129,82,0,0,27,0,1388,1209,146,0,86,30,0,1131,1032,73,0,0,24,0,1007,820,182,0,134,0,0,864,791,72,0,0,0,0,1302,1111,79,5,85,21,5,1165,1021,65,3,62,12,2,1165,1021,65,1,10,17,1,1,49
410159503013,858,764,38,6,43,11,2,731,665,25,4,30,9,2,1079,905,121,0,98,52,0,911,806,63,0,0,23,0,991,864,105,0,66,25,0,809,738,52,0,0,21,0,840,778,40,0,0,22,0,746,686,39,0,0,21,0,856,717,54,6,48,14,1,723,616,33,6,39,12,1,723,616,33,2,11,17,0,5,39
410159504012,1317,1168,50,11,66,22,5,1136,1035,34,4,49,16,2,1722,1299,281,0,220,0,0,1435,1100,245,0,85,0,0,2055,1639,312,0,172,17,0,1685,1350,270,0,50,15,0,1721,1542,164,0,0,15,0,1531,1374,142,0,0,16,0,1348,1107,91,20,88,30,6,1200,1004,77,16,69,22,2,1200,1004,77,4,11,17,1,12,74
410333616014,1146,1003,65,19,60,13,6,960,851,46,13,46,12,5,850,690,87,0,73,0,0,830,670,85,0,75,0,0,1224,1069,81,0,74,0,0,1205,1050,80,0,75,0,0,1043,916,60,0,67,0,0,1042,913,60,0,63,0,0,1142,881,109,19,102,29,10,991,775,88,18,81,26,8,991,775,88,1,14,5,1,14,93
410159503011,788,679,49,7,53,5,1,680,597,42,2,38,4,1,587,547,4,0,36,0,0,565,525,4,0,35,0,0,660,571,28,0,61,0,0,645,555,30,0,60,0,0,592,342,191,0,59,0,0,463,341,55,0,61,0,0,793,656,59,4,68,6,5,691,582,46,4,55,4,5,691,582,46,2,3,21,1,4,32
410159502012,1676,1495,64,19,81,29,5,1388,1269,37,9,63,19,1,1829,1662,29,0,87,57,0,1415,1320,30,0,40,29,0,1987,1826,28,0,87,52,6,1495,1395,30,0,50,20,0,2165,1913,102,10,117,32,5,1729,1519,90,10,88,15,0,1796,1505,109,18,131,31,5,1495,1284,68,8,105,22,4,1495,1284,68,4,16,35,2,5,81
