GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
39159080AAJ,1784,1673,51,33,11,22,0,1312,1254,25,11,8,14,0,1866,1776,0,8,45,9,0,1275,1218,0,5,45,3,0,2029,1892,40,20,49,1,0,1355,1263,42,6,47,0,0,2032,1898,20,20,45,49,0,1522,1390,29,12,41,38,0,1830,1576,81,69,63,47,4,1401,1243,46,47,37,27,3,1401,1243,46,21,14,3,0,8,66
39151076AOB,1755,1714,14,11,3,13,3,1361,1336,6,9,3,7,0,1955,1903,5,3,16,29,0,1539,1507,4,3,13,15,0,1968,1937,7,0,18,7,0,1526,1505,6,0,13,4,0,2105,2080,4,1,20,0,0,1638,1633,0,3,6,0,0,1797,1717,22,14,19,7,3,1418,1362,16,10,14,6,3,1418,1362,16,5,0,1,0,4,30
39151076AEN,1981,1751,61,148,19,10,0,1501,1371,35,83,11,4,0,2102,1818,33,228,0,1,0,1655,1454,18,172,0,1,0,2032,1695,20,295,0,0,0,1559,1396,10,150,0,0,0,2051,1688,11,329,2,0,0,1649,1449,15,172,0,0,0,1825,1552,62,135,43,6,1,1412,1223,46,84,27,4,1,1412,1223,46,74,0,5,1,11,52
39151076ABU,1739,786,50,921,19,5,0,1160,590,18,550,12,4,0,2518,1325,150,1012,26,0,0,1626,867,68,670,22,0,0,2158,1048,180,897,20,0,0,1473,751,88,617,17,0,0,2033,962,141,914,16,0,0,1351,637,89,599,1,0,0,2146,912,100,1108,32,3,0,1426,669,62,671,21,1,0,1426,669,62,598,0,2,0,10,85
39151076ABY,1283,1043,21,204,31,5,4,924,800,11,94,24,2,1,1134,1002,5,110,21,0,11,835,726,0,77,12,0,12,1040,933,0,96,8,0,11,805,714,0,82,9,0,9,1064,955,60,99,8,0,9,797,679,72,35,6,0,0,1166,864,33,229,25,12,1,885,705,15,131,19,7,1,885,705,15,95,2,1,0,4,63
39151076ABZ,1993,1694,27,234,55,7,0,1523,1356,10,124,39,6,0,1930,1755,10,152,11,0,2,1486,1364,2,100,2,0,3,1791,1616,6,161,1,0,1,1443,1299,6,123,1,0,1,1619,1479,64,122,2,0,3,1312,1220,50,36,7,0,10,1779,1380,46,297,67,12,3,1378,1137,24,172,38,5,2,1378,1137,24,123,3,4,2,6,79
39151076AFX,2124,1910,19,173,10,13,1,1617,1503,13,86,10,6,1,2158,1797,27,208,104,19,0,1779,1499,24,176,76,0,0,2163,1826,35,215,87,15,0,1808,1539,24,180,67,0,0,2148,1716,81,232,80,6,0,1707,1371,94,196,38,0,0,1896,1688,29,117,36,8,0,1529,1372,20,80,29,7,0,1529,1372,20,66,7,8,0,4,52
39151076AKU,1621,1530,10,51,7,23,0,1301,1237,8,32,7,17,0,1404,1327,35,19,0,23,0,1104,1052,12,20,0,22,0,1522,1421,29,38,0,36,0,1211,1150,3,32,0,27,0,1451,1316,11,48,0,76,0,1152,1074,1,48,0,24,0,1523,1364,16,94,28,9,0,1247,1122,12,72,22,7,0,1247,1122,12,45,6,1,0,1,60
39151076ALK,1743,1621,31,76,3,12,0,1372,1295,18,50,1,9,0,1710,1552,48,96,0,19,0,1386,1269,37,59,0,16,0,1669,1502,46,103,0,18,0,1335,1202,39,85,0,15,0,1882,1716,78,80,4,2,0,1476,1333,72,66,9,3,0,1718,1466,56,127,54,19,5,1363,1200,39,76,35,10,5,1363,1200,39,58,6,2,2,1,55
39155078AEX,1322,1270,10,35,5,3,1,904,863,7,27,5,1,1,1322,1246,0,60,7,0,0,950,895,0,50,4,0,0,1394,1297,0,88,9,0,0,1020,950,0,59,10,0,0,1116,1033,0,73,10,0,0,825,765,0,48,11,0,0,1249,1174,5,35,18,2,2,891,850,3,23,8,1,2,891,850,3,19,0,0,0,0,19
