GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap
39061031ACB,1788,1125,87,486,20,88,2,1590,1066,65,376,17,80,2,1787,1258,99,321,10,109,0,1580,1174,67,291,10,50,0,1864,1315,81,338,11,135,0,1633,1225,62,285,10,64,0
39061031AJN,1598,861,42,674,14,16,0,1210,756,27,404,14,15,0,1696,1200,163,285,19,43,5,1345,1015,80,222,8,22,4,1670,1213,132,275,18,47,3,1325,1020,64,192,8,28,4
39061031BEY,1886,1804,5,60,4,11,0,1503,1447,3,38,3,8,0,1728,1626,26,37,7,7,24,1496,1416,27,22,5,1,25,1816,1726,22,29,6,7,17,1516,1452,23,16,5,1,15
39061031BFB,1634,1600,6,2,3,23,0,1211,1187,3,0,3,19,0,1703,1665,0,21,0,18,0,1278,1251,0,14,0,12,0,1757,1741,0,15,0,0,0,1310,1300,0,7,0,0,0
39061031BOI,1680,1639,12,12,13,7,0,1310,1284,5,7,9,5,0,1901,1876,25,0,0,0,0,1407,1407,0,0,0,0,0,1919,1910,11,0,0,0,0,1469,1469,0,0,0,0,0
39061031ABB,467,452,2,6,5,4,0,384,374,1,3,3,4,0,465,438,6,6,12,6,0,353,341,1,6,1,1,0,428,403,6,3,12,9,0,344,329,1,4,1,4,0
39061031AUG,1284,850,24,388,10,16,2,1003,686,20,282,6,12,2,1366,689,3,558,0,117,0,936,552,3,372,0,9,0,1316,725,0,563,0,28,0,1101,635,0,452,0,14,0
39061031AUJ,1662,1077,30,540,9,20,3,1242,872,18,338,6,16,1,1534,1037,2,470,23,3,0,1179,815,2,343,24,0,0,1498,766,2,713,215,0,0,1139,622,2,493,153,0,0
39061031AKL,1652,527,26,1075,19,16,2,1454,509,24,899,19,15,1,1872,977,83,780,2,30,6,1505,875,24,575,4,24,0,1882,1029,138,698,5,12,1,1535,935,70,505,4,8,0
39061031AMU,1221,810,6,389,8,10,4,926,653,3,262,4,7,1,1269,496,5,619,10,51,91,974,409,4,496,2,14,54,1277,491,15,666,11,31,68,941,405,15,471,3,10,37
39061031ACI,1556,1348,53,124,7,28,0,1393,1235,34,93,7,26,0,2271,1939,36,179,14,115,1,2006,1735,29,154,4,71,0,2501,2117,38,226,17,128,1,2193,1885,31,185,1,86,0
39061031BEB,1783,1654,13,79,17,25,0,1300,1230,8,37,12,17,0,1685,1355,33,187,20,90,4,1161,1009,4,110,16,16,0,1755,1375,71,206,14,89,4,1195,996,12,144,10,24,0
39061031BDZ,2085,1871,19,136,25,49,2,1532,1407,13,69,10,34,1,2258,2179,11,67,0,0,0,1606,1543,0,62,0,0,0,1569,1519,14,26,0,9,0,1369,1346,0,11,0,9,0
39061031AXW,750,348,28,343,11,26,6,601,297,16,255,8,24,6,1236,436,103,560,0,144,0,843,323,67,445,0,8,0,1029,414,90,503,0,24,0,840,334,60,421,0,24,0
39061031ASP,2084,1904,49,85,8,41,0,1436,1327,29,48,8,28,0,2338,1964,128,247,0,94,5,1750,1489,49,130,0,83,0,2289,1930,70,199,13,109,4,1789,1508,33,143,8,93,0
39061031AMC,1847,889,34,913,19,12,0,1530,798,29,691,17,11,0,1877,1060,29,749,41,11,0,1496,915,15,530,34,0,0,1830,1010,32,774,20,4,0,1441,866,15,540,14,0,0
39061031AMD,2428,126,33,2278,28,6,1,1390,98,19,1276,15,2,0,2122,73,0,2047,0,0,0,1129,64,0,1065,0,0,0,2173,149,0,2018,0,5,0,1171,139,0,1031,0,4,0
39061031BMW,1742,1345,71,167,3,162,0,1476,1180,46,136,3,111,0,1422,1033,58,56,27,241,0,1144,943,59,54,2,86,0,1426,1032,60,67,29,235,0,1124,925,59,56,5,78,0
39061031ARE,1432,1321,30,49,11,17,4,1142,1068,20,35,9,10,1,1276,1102,23,86,28,35,0,1057,937,23,53,26,24,0,1138,997,8,81,4,47,0,967,892,5,48,0,28,0
39061031BHG,1676,1597,10,47,6,19,1,1312,1267,7,23,5,13,1,1658,1517,0,108,16,9,0,1277,1237,0,14,16,8,0,1847,1689,12,99,26,11,0,1392,1338,3,13,25,10,0
39061031BHV,1895,1839,21,16,8,9,5,1362,1332,10,7,7,4,3,1866,1793,3,56,13,2,0,1408,1390,0,2,13,2,0,1782,1703,3,60,12,2,0,1336,1318,0,4,11,2,0
39061031AAF,815,339,29,413,5,25,4,568,268,20,259,3,16,1,914,538,61,186,0,105,0,624,418,49,129,0,23,0,896,478,64,213,0,122,0,633,393,51,159,0,32,0
39061031BMP,942,797,28,51,5,63,0,711,615,18,31,3,44,0,871,693,8,143,0,25,0,605,499,6,86,0,13,0,1114,903,8,170,0,29,0,740,616,7,100,0,18,0
39077039ABE,1526,1283,196,35,9,8,0,1203,1052,115,25,8,6,0,1595,1260,280,40,28,0,0,1300,1115,150,20,15,0,0,1465,1194,227,34,30,0,0,1194,1036,127,20,11,0,0
39077039ABG,1581,1400,150,22,6,9,2,1160,1060,83,13,4,3,2,1503,1186,189,98,0,37,5,1013,885,82,34,0,13,0,1467,1121,220,92,0,45,6,1035,890,97,33,0,18,0
39077039ACK,1024,994,21,5,4,2,0,695,677,12,3,4,1,0,1137,1109,18,5,0,0,0,770,756,12,0,0,0,0,1155,1119,19,12,0,0,0,741,725,14,0,0,0,0
39077039ABP,1044,1010,10,10,12,2,0,714,692,5,4,11,2,0,1089,1034,26,31,0,0,0,762,751,4,9,0,0,0,1093,1034,23,35,0,0,0,778,764,4,7,0,0,0
39077039ABQ,1476,1447,16,6,2,6,0,1069,1055,9,3,2,1,0,1475,1387,46,27,0,0,0,1007,994,6,11,0,0,0,1558,1478,44,39,0,0,0,1078,1064,6,11,0,0,0
39013007ACL,956,879,20,29,0,34,0,768,722,11,14,0,24,0,769,703,0,10,0,56,0,623,616,0,7,0,0,0,712,646,0,11,0,54,0,543,536,0,7,0,0,0
39013007AAB,1449,1310,12,112,17,6,0,1112,1021,6,70,12,4,0,1602,1510,0,31,60,0,0,1223,1157,0,18,45,0,0,1321,1231,0,32,56,0,0,1048,986,0,23,39,0,0
39013007ACF,1024,995,3,21,7,0,0,832,814,0,13,5,0,0,1182,1168,0,15,1,0,0,876,870,0,6,1,0,0,1243,1229,0,11,1,0,0,918,910,0,4,1,0,0
39013007AAE,1354,1188,6,151,10,5,0,1007,897,2,99,7,5,0,1169,932,25,212,0,0,0,839,708,15,112,0,0,0,1210,1051,0,160,0,0,0,922,803,0,119,0,0,0
39077039ACF,1105,1086,8,2,8,1,0,789,781,4,2,2,0,0,1039,1030,10,0,0,0,0,764,757,4,0,0,0,0,979,966,10,0,0,0,0,733,726,4,0,0,0,0
39077039ACI,1400,1347,28,11,15,0,3,1000,971,18,1,10,0,2,1225,1191,33,4,0,3,0,963,959,9,0,0,0,0,1390,1335,37,13,0,4,5,1052,1030,16,6,0,0,0
39061031AFM,1502,87,11,1392,5,14,1,1049,82,7,949,1,9,1,1799,225,0,1571,0,4,0,1204,205,0,995,0,3,0,1820,222,0,1596,0,47,0,1205,201,0,976,0,3,0
39061031BMO,2160,1833,43,219,22,36,4,1691,1482,20,141,17,26,3,2102,1783,71,136,21,90,0,1753,1566,38,93,8,45,0,2058,1742,58,161,17,80,0,1712,1535,23,106,3,43,0
39061031AGN,1760,124,14,1607,19,25,0,1285,109,7,1152,8,21,0,1749,213,23,1501,8,30,0,1431,170,24,1212,2,10,0,1756,232,14,1506,9,30,0,1421,192,11,1191,2,10,0
39061031AGQ,1589,62,11,1515,11,6,0,1199,58,9,1129,11,5,0,1271,139,19,1097,18,14,0,1042,113,21,902,12,1,0,1265,160,23,1067,19,13,0,1077,142,21,898,9,2,0
39061031AFF,1659,179,21,1466,18,3,3,1343,162,18,1167,14,3,2,1610,292,0,1310,0,6,0,1315,224,0,1080,0,5,0,1687,350,9,1319,1,10,0,1360,241,8,1102,0,11,0
39061031AWN,1127,915,17,175,8,12,4,883,739,11,117,7,7,3,1031,838,0,191,0,3,3,844,709,0,134,0,0,0,987,794,0,187,0,5,3,820,690,0,134,0,0,0
39061031BOF,828,815,7,1,0,5,0,513,504,6,0,0,3,0,875,842,23,2,5,6,0,563,550,7,1,3,1,0,856,828,21,2,3,4,0,553,541,7,1,1,1,0
39061031ARG,1711,1500,21,150,7,36,0,1429,1252,15,133,6,26,0,1630,1361,19,179,62,67,0,1368,1178,12,92,18,60,0,1794,1481,27,232,66,66,0,1442,1251,16,91,13,67,0
39061031BMX,1751,1616,12,72,11,36,1,1379,1300,10,35,8,24,0,1802,1567,46,56,0,132,0,1371,1224,41,46,1,52,0,1736,1536,39,67,2,89,0,1334,1204,37,50,3,37,0
39061031AQZ,1420,1284,33,82,6,19,1,1155,1054,24,58,5,16,1,1582,1317,112,99,0,50,0,1207,1055,70,40,0,45,0,1451,1289,28,81,0,52,0,1124,1010,26,34,0,48,0
39061031AXK,1714,779,65,844,21,19,0,1475,700,55,700,12,17,0,1689,723,57,922,33,24,0,1388,648,6,717,27,10,0,1836,887,62,893,38,53,0,1523,779,9,701,28,9,0
39061031AKX,1724,1609,31,73,25,6,0,1286,1219,15,43,18,4,0,1779,1623,69,64,16,0,0,1355,1278,27,42,17,0,0,1871,1660,108,90,3,13,0,1413,1318,43,46,3,14,0
39061031BAS,1289,1211,23,11,1,45,0,870,831,15,6,0,22,0,1401,1253,73,19,0,56,0,889,811,46,12,0,20,0,1312,1216,25,18,0,52,0,843,803,8,11,0,20,0
39061031BKL,1711,1599,46,31,5,37,1,1279,1210,26,19,4,23,1,1664,1455,113,69,3,23,0,1165,1086,34,27,2,11,0,1643,1500,48,80,3,15,0,1217,1143,23,39,2,11,0
39005003ACO,1286,1239,20,9,20,8,10,951,928,10,6,6,4,3,1392,1339,2,0,51,1,1,1031,992,1,0,37,0,0,1382,1342,2,0,0,36,1,1031,1031,1,0,0,0,0
39013007ADK,946,928,3,6,7,0,0,757,743,3,2,7,0,0,1143,1130,0,14,0,0,0,942,932,0,9,0,0,0,1124,1114,0,10,0,0,0,920,916,0,6,0,0,0
39013007ADW,329,321,1,7,2,0,0,261,255,1,5,2,0,0,327,327,0,0,0,0,0,295,295,0,0,0,0,0,326,315,0,10,0,0,0,296,287,0,10,0,0,0
39013007ABZ,988,960,2,20,9,1,0,784,764,2,12,5,1,0,971,926,16,23,1,0,0,830,799,8,14,1,0,0,949,896,22,25,3,0,0,813,777,10,19,3,0,0
39013007ADI,1592,1567,4,9,6,2,1,1252,1235,4,5,4,1,0,1752,1718,5,28,0,0,0,1472,1457,4,10,0,0,0,1903,1832,46,24,1,0,0,1555,1539,4,8,4,0,0
39127064AAY,1389,1367,2,9,6,3,2,1086,1072,2,5,4,3,2,1556,1528,6,19,5,0,0,1195,1172,6,14,5,0,0,1473,1449,12,14,0,0,0,1149,1131,8,9,0,0,0
39127064ABM,1171,1141,4,9,13,1,1,799,785,2,5,6,0,1,1327,1289,1,36,0,0,0,987,962,1,24,0,0,0,1207,1179,1,27,0,0,0,938,922,1,16,0,0,0
39127064AAQ,819,793,8,7,9,2,0,602,585,4,4,7,2,0,778,729,0,12,23,17,0,586,554,0,2,23,2,0,785,728,0,12,24,24,0,619,579,0,9,23,5,0
39127064AAR,1015,1000,5,1,8,0,0,736,727,3,0,6,0,0,1026,980,34,2,6,3,0,743,716,23,0,6,0,0,1064,1039,14,2,6,7,0,787,769,6,2,6,2,0
39127064AAP,1022,992,3,4,14,2,0,754,736,3,2,9,1,0,1119,1062,41,3,6,5,0,794,760,27,2,6,2,0,1156,1121,16,3,6,6,0,843,819,11,3,6,3,0
39129065ABD,1132,1100,12,6,10,3,2,825,805,7,2,7,2,1,1517,1517,0,0,0,0,0,1131,1131,0,0,0,0,0,1538,1531,0,6,0,0,0,1152,1145,0,4,0,0,0
39129065AAQ,421,406,4,2,3,5,1,332,320,2,1,2,4,0,346,285,1,53,8,0,0,257,227,0,28,5,0,0,343,282,1,50,11,0,0,257,230,0,22,9,0,0
39129065AAR,1411,1377,8,12,3,10,0,1117,1090,5,10,3,8,0,1344,1220,0,14,1,110,0,1040,962,0,14,2,64,0,1624,1459,0,18,0,146,0,1219,1117,0,18,0,86,0
39077039ACM,1623,1568,21,18,13,7,1,1207,1169,15,12,11,1,1,1601,1437,69,74,23,0,0,1240,1185,24,8,25,0,0,1488,1390,24,53,24,0,0,1233,1187,14,2,24,0,0
39077039ABS,1111,1068,27,6,7,4,0,838,815,18,1,4,1,0,1038,1023,2,9,0,0,0,796,791,0,2,0,0,0,1013,1008,2,1,0,0,0,780,781,1,1,0,0,0
39005003ABI,1646,1610,14,5,8,11,0,1271,1254,9,1,6,5,0,1954,1806,112,35,0,1,0,1579,1504,50,19,0,0,0,1859,1710,138,8,2,0,0,1569,1482,77,8,2,0,0
39005003ABJ,897,892,3,2,1,1,0,663,657,2,2,1,0,0,886,854,20,6,3,3,0,711,695,8,6,3,3,0,873,838,24,3,3,3,0,712,682,16,3,3,3,0
39005003ACH,713,703,4,1,0,4,0,548,542,2,0,0,3,0,692,639,27,10,2,15,0,538,523,10,3,1,0,0,655,631,0,10,4,12,0,520,511,0,4,1,1,0
39005003AAB,2512,2342,38,60,3,68,7,2240,2094,27,55,3,60,5,2819,2623,57,89,13,38,6,2194,2076,36,68,9,6,0,2716,2530,54,87,28,32,0,2178,2049,42,71,12,10,0
39005003ABZ,752,738,1,3,1,0,9,523,517,0,1,1,0,4,726,684,7,20,2,15,0,515,484,3,9,2,14,0,763,715,11,22,4,12,0,544,517,5,9,5,9,0
39005003ACB,562,556,6,0,5,0,0,380,377,3,0,2,0,0,694,686,3,0,0,6,0,463,460,0,0,0,3,0,614,610,2,0,0,3,0,419,416,0,0,0,3,0
39077039ABT,853,815,23,1,4,10,0,681,652,16,1,4,8,0,824,808,7,3,4,1,0,645,642,2,0,0,0,0,867,845,13,5,8,1,0,674,670,6,0,2,0,0
39077039AAD,1765,1688,41,20,7,6,4,1316,1270,24,10,5,6,1,1762,1728,27,0,7,0,0,1284,1273,11,0,1,0,0,1727,1658,44,0,13,12,0,1235,1189,27,0,2,13,0
39077039ABU,1727,1599,89,14,13,13,1,1341,1262,55,6,10,10,1,1897,1499,299,80,16,0,0,1359,1185,73,81,10,0,0,1940,1640,170,108,45,3,0,1510,1261,122,112,8,3,0
39077039ABC,1545,930,548,54,19,6,0,1017,673,304,31,14,2,0,1521,1135,265,79,65,0,0,1020,781,148,28,61,0,0,1521,1052,342,78,54,0,0,1049,757,206,41,52,0,0
39077039ABA,1573,1231,280,61,9,6,0,1058,877,149,27,6,4,0,1555,1347,152,21,1,43,3,1091,970,95,9,1,15,0,1557,1304,189,24,1,51,6,1072,974,67,10,1,19,0
39013007ACN,1019,995,8,8,0,6,0,822,810,3,5,0,4,0,928,902,3,16,9,4,0,776,757,0,14,11,4,0,931,898,5,13,7,9,0,797,771,2,8,7,9,0
39013007ACO,1371,1300,6,32,4,27,0,1051,1012,4,12,3,19,0,1423,1387,1,35,2,0,0,1153,1138,1,12,2,0,0,1462,1425,0,34,2,0,0,1229,1222,0,7,2,0,0
39013007ABG,400,383,0,1,1,10,0,309,297,0,0,0,7,0,392,371,0,5,8,6,0,307,299,0,0,5,1,0,389,374,0,0,8,6,0,307,299,0,0,4,1,0
39013007ADD,517,507,2,0,5,3,0,425,417,2,0,4,2,0,479,475,0,1,1,0,0,360,356,0,1,1,0,0,448,449,0,1,1,0,0,348,348,0,1,1,0,0
39013007ADE,709,694,0,11,4,0,0,533,527,0,3,3,0,0,607,600,0,3,6,0,0,459,455,0,6,2,0,0,548,535,0,2,5,0,0,417,415,0,4,2,0,0
39083042AAY,806,781,8,8,5,1,0,603,590,3,6,3,1,0,959,910,3,27,13,6,0,662,634,0,14,9,0,0,956,919,8,8,16,6,0,654,637,2,6,12,0,0
39059030ABE,1461,1390,13,42,16,6,2,1196,1154,9,22,11,5,1,1447,1322,21,90,13,2,0,1117,1028,10,57,12,1,0,1544,1388,36,99,11,6,0,1188,1097,17,60,11,1,0
39059030AAJ,1274,1175,22,63,9,7,1,997,937,12,34,9,7,1,1491,1324,49,100,13,0,0,1116,1031,17,64,9,0,0,1471,1313,33,119,8,0,0,1111,1009,15,79,11,0,0
39059030AAG,1343,1226,16,86,14,4,3,1034,968,10,41,12,2,2,1171,1080,12,76,0,2,0,930,856,9,61,0,0,0,1134,1002,44,110,0,2,0,928,828,31,74,0,0,0
39059030ABR,566,549,2,7,6,1,0,455,443,1,5,5,1,0,423,414,0,0,9,0,0,342,332,0,0,9,0,0,405,400,0,0,4,0,0,320,313,0,0,5,0,0
39059030ACR,1486,1422,10,28,12,10,0,1111,1070,7,18,10,5,0,1571,1509,25,19,7,3,1,1249,1205,21,11,6,2,0,1445,1386,21,21,6,5,1,1192,1158,18,13,5,2,0
39059030AAX,984,959,5,16,3,1,0,793,778,4,7,3,1,0,1087,1033,32,15,4,2,0,842,816,10,11,2,2,0,1142,1092,23,19,2,3,0,846,814,10,18,4,0,0
39059030ABS,946,926,8,5,8,3,0,769,754,4,5,7,2,0,1073,1059,2,2,8,1,0,818,807,2,4,8,1,0,1009,991,1,1,12,1,0,766,753,1,3,12,1,0
39059030AAA,1624,1407,24,154,32,11,1,1138,1007,12,93,21,6,1,1381,1203,1,130,12,36,0,1058,898,1,132,11,14,0,1208,1055,2,100,9,43,0,931,803,2,102,11,20,0
39059030ABU,1183,1138,16,18,8,3,0,880,854,5,10,8,3,0,1515,1467,6,1,23,19,9,1159,1143,6,2,5,6,0,1381,1344,2,1,16,22,11,1067,1052,2,2,5,9,0
39059030ABQ,990,970,9,6,6,1,0,756,742,6,3,6,1,0,1230,1188,5,3,18,13,6,944,927,7,2,4,5,0,1119,1082,3,2,14,14,6,870,850,3,2,4,7,0
39129065AAA,1284,1242,8,17,8,10,1,1016,993,5,7,5,5,0,1562,1537,1,23,3,0,0,1192,1179,0,11,2,0,0,1565,1553,1,12,2,0,0,1214,1202,0,10,3,0,0
39129065AAI,2109,1969,10,106,7,19,5,1627,1557,8,53,4,9,4,2095,1958,5,119,14,0,0,1528,1461,0,60,12,0,0,1921,1769,5,120,27,0,0,1521,1450,0,56,21,0,0
39127064ABN,1141,1108,13,12,7,6,0,797,777,7,5,4,6,0,1204,1136,3,30,34,0,3,931,885,1,20,19,0,4,1129,1088,3,21,0,0,15,894,863,1,15,0,0,15
39127064ABR,1584,1555,11,5,7,8,0,1160,1141,8,3,5,2,0,1567,1537,0,0,28,0,1,1156,1139,0,0,13,0,2,1618,1604,0,0,0,0,15,1227,1210,0,0,0,0,15
39127064AAM,1005,977,10,3,8,3,0,698,675,10,2,7,2,0,1101,1048,4,19,28,12,0,831,798,0,4,10,12,0,1056,990,8,28,39,3,0,804,757,0,6,26,3,0
39129065ABJ,1328,1300,6,6,6,9,0,1011,993,4,3,5,6,0,1292,1240,4,41,4,3,0,971,944,4,20,4,4,0,1210,1143,0,56,10,4,0,948,909,0,31,13,4,0
39127064ABK,726,696,4,5,18,0,0,553,540,2,0,11,0,0,796,752,20,8,14,1,0,564,538,9,1,14,1,0,809,765,23,7,16,0,0,550,527,7,1,16,0,0
39057029AHW,1072,1026,6,13,13,14,0,844,808,4,8,11,12,0,1069,1064,0,5,0,0,0,817,806,0,3,0,0,0,1035,1011,12,5,0,7,0,791,779,11,3,0,0,0
39057029AHS,960,932,9,11,10,0,0,721,702,7,5,9,0,0,938,935,0,0,3,0,0,750,746,0,0,3,0,0,1031,1017,6,0,11,0,0,830,819,3,0,11,0,0
