GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap
47135006954,807,779,4,20,4,1,0,610,600,0,5,4,1,0,1005,921,62,13,11,0,0,678,655,0,11,11,0,0,804,778,19,7,0,0,0,585,577,0,8,0,0,0
47135006952,990,942,38,0,8,2,0,717,687,21,0,7,2,0,957,903,35,0,20,0,0,748,720,19,0,9,0,0,951,924,24,0,3,0,0,748,739,9,0,1,0,0
47071003705,2698,2450,50,172,22,11,1,2097,1924,27,129,17,5,1,2814,2576,68,145,18,3,0,2153,1980,20,127,21,3,0,2814,2625,66,82,33,4,0,2208,2083,20,70,35,4,0
47157008171,3867,35,21,3813,24,4,0,2814,27,11,2775,20,3,0,3548,45,18,3478,12,19,0,2426,45,0,2364,10,20,0,3562,61,21,3476,48,22,0,2558,58,3,2478,30,22,0
47157008195,6826,606,404,5553,39,280,6,4824,555,260,3810,27,201,3,6921,414,755,5503,87,164,1,4521,405,36,3976,50,58,0,6924,388,643,5770,0,123,1,4588,393,65,4055,0,74,0
47099005174,747,723,6,3,12,7,3,543,526,3,1,10,1,0,818,774,25,19,6,2,0,567,538,14,10,8,2,0,856,814,20,20,8,2,0,592,561,13,12,10,2,0
47099005163,2346,2273,21,18,26,8,0,1814,1768,9,11,22,4,0,2458,2356,8,53,10,13,0,1872,1834,8,15,11,4,0,2546,2393,9,79,12,10,1,1882,1832,8,18,12,3,0
47099005162,1630,1586,15,6,17,2,0,1126,1091,10,4,17,1,0,1741,1645,81,27,15,0,0,1016,968,24,0,15,0,0,1689,1601,60,27,18,0,0,1028,977,18,7,16,0,0
47099005164,2389,2227,37,93,29,8,1,1729,1618,18,70,22,5,1,2491,2214,66,130,50,22,27,1618,1435,27,85,47,1,28,2360,2130,50,86,24,0,53,1579,1430,22,53,26,0,53
47099005165,2378,2207,34,107,22,9,0,1755,1640,13,73,18,5,0,2267,2097,33,36,45,45,3,1694,1606,8,28,42,15,0,2277,2109,29,50,41,31,3,1659,1570,5,37,38,11,0
47099005167,2280,2084,55,101,29,18,2,1824,1696,37,59,24,11,2,2123,1933,48,96,10,21,7,1710,1566,48,74,9,5,7,2054,1779,142,82,5,18,13,1603,1467,50,71,4,4,12
47099005159,1017,956,20,21,11,10,0,773,736,11,12,8,7,0,1058,1000,37,8,8,15,0,825,799,9,5,8,7,0,1179,1106,25,10,21,17,0,919,879,5,7,20,12,0
47099005173,1337,1290,27,5,12,6,1,900,877,11,2,7,5,1,1610,1532,52,3,10,6,0,1078,1052,7,0,12,3,0,1678,1621,3,4,42,10,0,1193,1146,2,0,37,10,0
47017000819,434,374,5,47,3,0,2,333,292,4,32,3,0,2,403,356,28,15,6,1,0,295,270,6,13,5,1,0,436,358,18,49,6,2,0,316,280,0,24,5,2,0
47017000803,1845,1671,47,109,16,4,2,1418,1299,24,79,14,3,2,1814,1666,47,76,12,15,0,1410,1322,26,43,12,4,0,1646,1486,32,84,22,24,0,1331,1222,14,61,22,9,0
47043002267,4291,3340,366,520,45,34,7,3086,2496,213,332,31,21,6,4536,3598,394,550,4,69,0,3293,2866,140,248,5,18,0,4671,3656,390,637,0,70,0,3469,3003,167,280,0,17,0
47043002256,2098,1855,79,130,19,14,0,1551,1399,49,79,14,11,0,2176,1894,38,139,94,25,0,1602,1449,12,70,44,11,0,2050,1766,33,135,101,21,0,1559,1410,14,56,56,10,0
47043002255,4160,3746,140,212,30,38,0,3068,2819,90,124,21,22,0,3897,3529,215,158,1,1,0,2896,2739,61,97,1,1,0,4330,3786,265,275,0,0,0,3234,2948,59,222,0,0,0
47101005251,1311,1242,21,39,6,2,1,999,947,12,32,6,1,1,1253,1162,17,37,7,29,0,1023,963,11,27,8,9,0,1227,1141,22,39,4,13,0,995,938,16,27,5,7,0
47083004304,1170,1119,39,2,7,4,1,933,903,20,1,6,4,1,1248,1226,0,1,7,11,0,890,879,0,1,7,1,0,1026,1008,0,2,5,10,0,748,737,0,1,5,1,0
47079004112,2771,2694,24,14,29,10,0,2431,2365,18,11,28,10,0,2357,2329,13,13,0,0,0,2192,2168,12,14,0,0,0,2456,2363,67,11,60,15,0,2125,2105,4,14,0,0,0
47079004110,2907,2001,54,808,43,13,1,2124,1518,27,548,30,8,1,2937,2018,9,876,29,8,0,2128,1605,8,487,26,6,0,2807,1961,8,802,10,20,8,2049,1541,10,468,9,11,0
47079004106,2432,2253,47,133,7,0,0,1852,1727,31,89,7,0,0,2322,2069,115,132,14,0,7,1853,1672,65,109,0,0,0,2375,2138,80,156,9,0,6,1912,1727,66,120,0,0,0
47157008190,4993,807,66,4108,29,13,1,3672,709,34,2912,23,12,1,5221,756,247,4174,17,83,0,3643,645,98,2854,15,19,0,6205,843,616,4659,19,77,9,4001,754,52,3154,20,19,0
47157008170,4812,24,28,4751,25,15,4,3553,18,20,3505,18,11,4,4420,82,33,4309,14,2,0,3230,55,35,3128,9,0,0,4266,82,14,4166,17,3,0,3090,55,11,3005,17,0,0
47071003702,1299,1145,30,91,29,6,0,987,899,19,50,20,5,0,1503,1259,144,51,1,41,11,1093,986,29,50,1,15,0,1480,1286,129,29,2,33,12,1093,1012,31,28,2,13,0
47071003703,2551,2198,84,224,34,18,0,1971,1729,62,140,26,14,0,2616,2098,154,262,13,74,13,1937,1643,70,145,14,44,0,2490,1994,126,275,14,63,14,1788,1512,75,132,14,44,0
