GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
47037001865,1729,1146,87,437,15,48,6,1364,981,58,278,12,37,5,1996,1186,11,544,0,240,15,1540,1010,10,395,0,110,0,1741,1030,10,524,0,155,22,1440,880,10,455,0,75,0,1726,895,11,626,0,194,0,1383,779,9,558,0,49,0,1830,924,198,579,23,115,4,1558,855,149,450,23,77,3,1558,855,149,417,61,3,1,10,62
47037001859,7075,3104,2175,1607,121,164,33,5411,2563,1477,1226,86,124,28,7753,2577,2567,2197,152,259,0,3626,1910,230,1367,40,79,0,7191,1923,2415,2377,204,204,6,3403,1576,217,1475,60,69,4,7209,2346,1655,2850,22,264,25,3827,1898,191,1684,23,63,25,7229,2260,2585,2188,225,163,7,5507,1953,1701,1677,173,132,3,5507,1953,1701,1584,97,18,0,10,144
47037001948,468,440,10,6,1,10,0,389,372,6,4,1,5,0,697,349,83,254,7,4,0,387,210,32,135,7,4,0,661,344,36,262,13,5,0,415,214,25,158,13,5,0,928,626,68,199,12,23,0,701,711,37,33,24,16,0,700,519,63,84,31,15,8,578,461,43,50,25,10,6,578,461,43,37,8,3,1,3,22
47037001858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47065003354,386,51,6,325,2,2,0,263,43,2,211,1,1,0,743,190,0,539,14,0,0,595,130,0,450,15,0,0,435,101,0,321,13,0,0,375,80,0,285,15,0,0,417,184,5,218,0,14,0,327,101,1,193,0,0,0,414,117,29,249,10,11,1,315,83,19,198,9,10,1,315,83,19,188,7,0,0,2,16
47065003358,4322,298,44,3963,39,12,1,2926,250,17,2649,26,10,1,3820,407,29,3377,2,3,0,3079,385,25,2654,2,0,0,3591,453,27,3116,0,5,0,2918,434,18,2466,0,0,0,3454,443,101,2968,0,6,0,2641,364,95,2224,0,0,0,3386,256,81,3019,57,13,2,2306,202,59,2019,40,9,2,2306,202,59,1950,3,6,0,5,81
47115005765,629,616,10,0,2,0,0,486,474,10,0,2,0,0,519,485,14,0,7,17,9,405,369,12,0,8,8,0,585,550,10,0,10,17,10,456,423,10,0,10,8,0,627,617,8,0,2,0,0,485,479,4,0,2,0,0,621,585,4,2,19,6,1,499,464,4,2,19,5,0,499,464,4,0,5,3,0,3,20
47165008618,3402,2824,161,353,20,42,15,2568,2219,95,211,14,31,9,3822,3098,212,446,44,32,0,3131,2617,155,292,47,25,0,3841,3151,211,454,13,32,0,3146,2706,148,255,15,29,0,3420,2998,66,300,26,37,0,2844,2669,33,93,19,85,0,4468,3658,245,392,91,87,2,3603,3049,149,263,68,70,2,3603,3049,149,236,50,12,0,14,93
47097005053,1962,1770,70,101,23,4,2,1511,1388,41,66,17,1,1,1861,1634,188,33,2,0,0,1433,1392,3,32,2,0,0,2027,1737,255,35,2,0,0,1574,1455,79,30,2,0,0,2121,1849,232,36,4,0,0,1549,1469,73,32,7,0,0,1743,1547,64,82,37,6,1,1354,1234,34,47,30,3,0,1354,1234,34,45,1,4,0,3,33
47165008610,4243,2092,500,1588,29,35,13,3076,1635,288,1118,20,16,9,4628,2046,807,1739,20,48,0,2946,1629,138,1128,21,27,0,4764,2200,828,1696,16,47,0,2971,1738,60,1130,16,27,0,5335,2624,616,2066,22,23,0,3325,1974,85,1144,19,16,0,4900,2390,801,1591,142,48,6,3579,1909,473,1088,105,38,4,3579,1909,473,1019,26,20,3,10,119
47113005674,2491,933,218,1283,17,56,2,1937,819,153,919,16,37,2,2918,794,813,1512,0,0,0,1746,681,90,973,0,0,0,2235,862,283,1240,0,0,0,1663,701,40,923,0,0,0,2837,1414,212,1339,0,0,0,2066,960,38,999,0,0,0,2376,749,279,1314,43,40,1,1802,636,179,949,31,29,0,1802,636,179,918,28,5,0,4,32
47093004892,11012,10402,181,243,78,108,4,8319,7923,113,159,52,77,3,10712,10034,366,179,69,63,0,8153,7798,161,127,39,30,0,10324,9476,288,366,102,93,0,7968,7379,164,276,56,80,0,10704,9371,508,602,114,114,0,8398,7571,163,530,78,101,0,11401,10169,408,381,290,142,10,8976,8148,234,243,210,104,9,8976,8148,234,188,73,10,0,8,315
47019000921,1432,1384,24,13,14,2,0,1122,1090,15,6,14,2,0,1531,1450,31,0,51,0,0,1114,1065,15,0,34,0,0,1524,1432,29,0,63,0,0,1138,1082,15,0,41,0,0,1184,1158,0,0,26,0,0,1020,1014,0,0,19,0,0,1292,1219,7,5,41,2,0,1050,1003,2,1,33,2,0,1050,1003,2,0,2,9,0,1,33
47057002959,2682,2578,53,21,23,6,1,2100,2040,31,8,16,5,0,2455,2382,62,10,4,0,0,2046,2019,15,9,3,0,0,2428,2386,39,0,6,0,0,2010,2004,0,0,7,0,0,2476,2436,33,0,5,0,0,2013,2013,0,0,3,0,0,2670,2506,46,33,57,10,9,2153,2050,29,18,36,8,5,2153,2050,29,14,5,2,0,2,51
