GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
18039000960,1556,1217,157,122,26,63,0,1191,984,81,79,15,41,0,1640,1271,180,136,5,48,0,1268,1050,107,69,5,34,0,1487,1151,94,141,2,99,0,1168,970,76,69,3,53,0,1587,1278,115,63,10,119,0,1251,1011,87,68,14,75,0,1607,1168,170,135,53,84,3,1298,1013,94,83,39,63,1,1298,1013,94,67,63,0,1,1,59
18039000460,1588,1409,106,35,4,35,0,1170,1072,55,18,3,22,0,1519,1484,35,0,0,0,0,1050,1015,35,0,0,0,0,1472,1445,27,0,0,0,0,975,975,0,0,0,0,0,1006,969,37,0,0,0,0,691,689,0,0,0,0,0,1647,1313,199,45,50,42,0,1247,1044,117,34,29,21,0,1247,1044,117,27,21,4,0,2,32
18039000450,1816,1467,222,91,11,30,2,1277,1082,113,50,9,28,0,2113,1507,326,211,23,47,0,1329,1093,91,109,0,35,0,2196,1424,428,261,26,58,0,1451,1101,157,139,4,50,0,2033,1494,268,237,34,0,0,1314,1128,88,86,0,0,0,1797,1216,435,79,30,36,1,1305,941,263,52,18,28,1,1305,941,263,45,26,3,0,5,22
18039000310,3274,1608,1171,453,62,25,0,2244,1255,667,293,40,15,0,3115,1515,1260,319,18,11,0,1707,1069,389,229,19,11,0,3002,1245,1376,349,19,28,0,1847,1028,539,243,18,22,0,3157,1384,1259,467,15,44,0,1968,1099,441,338,21,38,0,3510,1282,1598,493,114,60,6,2441,1024,996,332,80,34,1,2441,1024,996,290,26,4,0,8,93
18131000130,1104,994,42,52,11,5,0,839,774,20,32,11,2,0,1155,1026,46,80,1,3,0,836,775,27,26,1,0,0,1214,1081,63,63,3,6,0,859,804,53,1,2,0,0,1245,1134,68,33,3,7,0,989,941,37,0,2,0,0,994,849,57,36,25,14,0,783,678,39,25,24,12,0,783,678,39,22,7,2,0,1,34
18149000090,1043,1003,22,4,15,3,0,769,751,8,0,9,1,0,913,855,20,7,15,14,3,704,660,17,0,13,3,0,844,794,29,11,3,6,2,647,618,21,0,3,3,0,977,929,28,10,4,2,1,682,641,42,0,4,4,0,1002,916,42,5,16,7,2,735,675,29,2,12,6,2,735,675,29,1,2,0,0,1,27
18149000080,872,828,31,4,2,7,0,655,632,15,1,1,6,0,893,874,14,1,5,0,0,626,617,7,0,1,0,0,955,919,28,1,1,0,0,655,630,21,0,1,0,0,986,953,30,1,4,0,0,658,640,19,0,7,0,0,909,845,33,8,19,1,1,678,640,23,3,12,0,0,678,640,23,0,0,0,0,0,15
18149000020,1158,1106,32,7,16,1,0,907,874,20,3,12,1,0,1131,1074,29,13,0,15,0,906,886,13,0,0,0,0,1143,1089,28,23,0,5,0,918,903,11,4,0,0,0,1098,1044,37,22,0,0,0,878,865,6,4,0,0,0,1224,1113,46,5,36,11,1,939,864,24,2,27,10,1,939,864,24,1,2,1,0,6,41
18149000210,1108,1015,71,0,18,6,0,813,767,31,0,12,3,0,1122,1075,20,17,2,1,0,857,835,12,3,2,0,0,1137,1086,19,26,2,1,0,859,840,10,1,2,0,0,1105,1021,21,27,2,28,0,879,831,18,0,6,0,0,1103,988,67,9,25,5,0,853,778,42,4,21,1,0,853,778,42,2,1,1,0,1,28
18039000850,2511,2246,215,32,21,6,0,1771,1631,116,11,12,4,0,3120,2381,635,27,3,85,13,1816,1681,69,0,2,41,15,3156,2445,558,26,0,120,29,1773,1628,45,0,0,71,29,3184,2608,549,32,10,16,0,1966,1838,102,0,8,16,0,2893,2439,317,56,55,19,0,2021,1737,204,30,39,9,0,2021,1737,204,12,7,4,0,0,57
