GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_adjtot,Wh_2020_adjtot,His_2020_adjtot,BlC_2020_adjtot,NatC_2020_adjtot,AsnC_2020_adjtot,PacC_2020_adjtot,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
51053000403,1037,591,16,424,7,8,1,839,472,7,353,4,5,1,1119,762,8,337,0,17,0,888,580,0,297,0,17,0,1154,712,9,434,0,0,0,919,521,0,400,0,0,0,854,550,4,300,0,0,0,711,392,0,318,0,0,0,1003,541,21,422,22,5,1,819,437,14,353,18,4,1,1010,546,21,422,22,5,1,819,437,14,339,1,3,0,1,24
51147000601,2884,1305,57,1517,19,8,2,2171,1020,28,1107,15,5,1,2727,1133,59,1537,1,18,0,2060,954,39,1060,1,10,0,2869,1393,35,1424,9,25,0,2165,1080,24,1051,9,15,0,3079,1666,30,1253,40,108,0,2273,1143,4,1039,37,64,0,2582,1245,49,1258,41,21,4,2040,998,37,979,33,16,4,2608,1258,49,1271,41,21,4,2040,998,37,933,6,2,0,1,63
51147000501,1270,817,27,420,19,1,1,1008,665,18,319,16,1,1,1396,790,23,565,5,6,0,1123,669,24,412,4,4,0,1566,867,26,655,7,7,0,1245,726,26,481,4,4,0,1280,875,14,383,2,4,0,1047,1081,10,237,0,19,0,1330,897,32,383,16,9,1,1053,715,16,303,15,6,1,1339,901,32,387,16,9,1,1053,715,16,282,2,0,0,2,36
51163000203,965,863,18,51,24,16,0,818,735,16,42,18,15,0,711,644,28,29,0,14,0,592,547,12,25,0,13,0,997,852,18,112,0,12,0,824,746,7,58,0,13,0,989,870,18,96,0,6,0,850,789,7,67,0,5,0,1081,899,41,84,21,28,3,929,795,29,60,17,23,2,987,813,41,75,21,28,3,929,795,29,54,19,2,0,2,28
51147000302,970,430,26,508,14,1,0,704,346,14,339,10,1,0,895,579,0,319,0,0,0,687,447,0,236,0,0,0,779,573,3,200,0,0,0,623,473,4,147,0,0,0,1053,576,1,473,3,0,0,804,428,1,361,3,0,0,971,381,23,542,20,5,4,722,319,12,370,13,4,4,976,382,23,546,20,5,4,722,319,12,355,1,4,0,6,25
51147000301,1906,1010,30,843,22,8,5,1483,823,21,621,19,5,3,2061,1383,0,676,1,1,0,1402,999,0,396,3,0,0,1806,1100,35,669,3,3,0,1286,866,34,386,3,1,0,1840,905,13,907,16,4,0,1317,706,12,566,14,0,0,1827,1020,44,717,31,18,3,1451,828,23,562,26,14,3,1838,1028,44,719,31,18,3,1451,828,23,545,5,3,0,6,41
51163000503,772,754,0,7,8,4,1,624,614,0,4,5,1,1,809,788,7,10,0,3,0,660,649,0,8,0,1,0,729,716,1,0,0,5,0,626,621,0,0,0,5,0,839,832,1,0,0,0,0,741,758,0,0,0,0,0,740,698,14,9,18,1,0,611,591,4,7,10,0,0,748,705,14,9,18,1,0,611,591,4,3,0,2,0,2,9
51117000802,1668,1163,23,472,7,16,2,1382,975,17,382,5,10,1,1492,987,0,492,6,5,1,1301,898,0,395,6,6,1,1469,915,4,537,1,4,1,1270,844,0,416,1,1,1,1559,911,0,637,0,5,2,1401,912,2,457,0,3,0,1605,1135,33,419,10,12,0,1376,993,28,345,8,3,0,1622,1144,33,426,10,12,0,1376,993,28,329,2,2,0,2,20
51163000501,1028,978,20,24,7,7,0,823,798,11,11,4,3,0,954,941,0,9,7,0,0,800,783,0,7,2,0,0,906,899,0,2,7,0,0,731,726,0,2,2,0,0,949,943,0,1,5,0,0,759,744,0,4,1,0,0,911,850,17,11,13,6,0,719,679,9,6,11,4,0,928,867,17,11,13,6,0,719,679,9,5,2,0,0,2,22
51163000301,1686,1453,47,169,15,3,1,1304,1131,24,138,11,1,1,2027,1545,79,389,11,9,0,1539,1294,0,232,15,3,0,1865,1552,113,197,12,0,0,1439,1277,10,141,11,0,0,1842,1556,86,196,12,0,0,1391,1234,7,132,16,0,0,1622,1328,55,189,47,18,1,1259,1053,29,137,32,11,1,1648,1352,55,191,47,18,1,1259,1053,29,114,9,3,0,4,47
51009000303,1020,840,14,160,5,1,0,796,650,8,132,5,1,0,855,710,6,124,21,2,0,739,611,5,113,21,1,0,869,768,4,72,15,13,1,743,648,4,71,15,14,0,936,847,9,56,4,15,1,771,701,0,58,0,0,0,954,799,5,117,22,1,0,766,653,3,87,12,0,0,957,802,5,117,22,1,0,766,653,3,84,0,3,0,9,14
51005005701,2359,1974,34,338,27,5,2,1835,1548,19,258,21,4,2,2235,1799,90,350,21,0,0,1763,1508,40,211,9,0,0,2440,2031,41,328,30,0,0,1810,1586,6,196,20,0,0,2063,1677,12,326,35,0,0,1573,1283,3,249,20,0,0,2056,1653,40,307,36,9,3,1649,1338,28,236,32,7,2,2088,1679,40,313,36,9,3,1649,1338,28,223,5,5,0,4,46
51005005601,2406,2108,42,230,16,15,6,1914,1710,29,153,15,8,5,2385,2006,72,330,28,6,0,1794,1619,2,165,0,4,0,2271,1962,34,269,17,7,0,1812,1647,4,158,0,4,0,2349,2036,34,249,62,16,0,1830,1692,0,94,0,32,0,2214,1920,34,212,29,17,8,1843,1636,22,153,18,7,2,2233,1937,34,213,30,17,8,1843,1636,22,133,6,2,0,2,42
51079000401,4520,3752,254,366,33,118,7,3318,2834,152,232,24,84,4,5400,3900,748,548,79,203,0,3538,2878,126,367,5,85,0,5074,3656,752,469,58,190,0,3319,2680,108,356,5,115,0,4931,3813,400,340,52,182,0,3360,2909,52,230,7,111,0,5376,4064,430,490,106,283,6,4156,3262,258,335,84,215,5,5392,4079,430,490,106,283,6,4156,3262,258,289,194,3,1,13,136
51079000201,4562,3744,280,382,36,135,3,3362,2836,164,248,26,95,0,4739,3929,103,469,35,147,0,3630,3196,97,236,36,66,0,5482,4654,91,557,29,101,0,4147,3769,82,250,31,21,0,5886,4875,261,738,24,133,0,4566,3956,236,335,24,15,0,5578,4041,510,659,126,217,15,4324,3247,334,474,83,145,6,5609,4065,512,661,126,218,15,4324,3247,334,415,119,11,2,30,166
51113000003,1082,934,17,118,15,4,2,838,738,11,81,10,3,2,1229,1082,0,129,0,17,0,906,819,0,84,0,3,0,1205,1052,0,134,0,19,0,859,768,0,84,0,3,0,1150,910,14,190,0,32,0,878,715,19,130,0,14,0,1240,1023,54,125,27,14,0,936,788,31,92,17,9,0,1244,1027,54,125,27,14,0,936,788,31,75,6,0,0,0,36
51137000101,3275,2766,93,377,20,25,0,2636,2254,61,283,17,18,0,3276,2829,76,351,0,20,0,2704,2383,25,288,0,6,0,3322,2716,83,504,10,6,0,2720,2320,26,361,5,0,0,3644,3062,56,500,19,10,0,2976,2606,59,318,8,6,0,3226,2590,192,343,76,36,4,2660,2191,119,282,54,21,3,3244,2605,193,344,76,36,4,2660,2191,119,257,11,7,0,0,75
51003000603,3984,3636,81,146,41,101,0,3015,2798,46,99,24,55,0,4072,3621,143,211,7,78,0,3108,2823,45,187,4,39,0,3890,3575,112,118,7,65,0,3023,2825,56,106,4,31,0,3825,3609,30,85,15,66,0,2787,2685,9,86,16,15,0,4042,3595,127,124,63,113,2,3189,2892,70,104,53,59,1,4050,3603,127,124,63,113,2,3189,2892,70,80,40,7,1,8,91
51079000101,1756,1693,14,23,6,13,2,1361,1324,6,14,5,9,1,1832,1766,54,14,0,0,0,1496,1451,40,2,0,0,0,1866,1801,53,9,0,0,0,1437,1398,38,2,0,0,0,1791,1556,108,118,10,0,0,1360,1243,82,19,14,0,0,1891,1740,43,48,46,16,0,1466,1363,32,23,36,15,0,1896,1744,43,48,46,16,0,1466,1363,32,13,9,1,0,1,47
51079000301,4590,4012,110,395,31,37,5,3613,3223,65,274,18,24,3,4880,4187,127,441,108,12,0,3692,3304,58,244,90,9,0,4597,3838,170,468,102,21,0,3434,3007,44,293,80,5,0,4468,3598,256,508,83,14,0,3371,2938,50,339,60,0,0,4770,3972,205,441,68,56,13,3754,3216,110,312,50,38,8,4791,3992,205,442,68,56,13,3754,3216,110,270,20,2,0,18,118
51113000006,1299,1168,17,78,24,13,0,1049,950,8,64,18,11,0,1634,1362,94,176,0,0,0,1250,1024,55,174,0,0,0,1216,1085,98,31,0,0,0,970,879,60,30,0,0,0,1295,1155,6,134,0,1,0,1042,997,0,64,0,0,0,1344,1201,27,84,21,10,1,1094,996,9,63,16,10,1,1354,1211,27,84,21,10,1,1094,996,9,53,4,2,0,1,29
51700000302,4287,1311,352,2582,91,69,9,3376,1101,233,1997,62,46,4,5036,1400,368,3243,8,67,61,3487,1111,80,2236,10,43,0,4714,1455,350,2873,0,54,24,3348,1096,105,2081,0,35,0,4168,1093,254,2745,0,37,33,3184,878,64,2200,0,40,0,4877,1179,748,2872,157,105,34,3775,1028,465,2184,117,79,24,4924,1190,754,2897,157,105,34,3775,1028,465,2018,36,13,4,27,184
51700000108,9812,4727,1262,3411,228,466,124,7127,3734,814,2226,141,344,74,10856,4432,2058,4101,248,504,297,7985,3755,1400,2380,55,180,105,10534,4513,1809,3837,176,511,286,7805,3885,1190,2275,70,174,110,10122,4598,1970,3417,118,384,129,7431,3675,1264,2207,38,159,30,10142,3867,1516,4241,284,606,124,7406,3034,1051,2906,191,416,72,10176,3873,1516,4261,284,606,124,7406,3034,1051,2588,297,19,46,30,341
51700000106,7636,2878,1027,3435,131,467,33,5623,2358,670,2310,85,351,20,7845,2215,1103,3951,136,528,25,5539,1926,434,2820,10,319,15,8498,2494,1214,4289,81,451,40,6049,2037,424,3227,40,292,23,9020,2444,1655,4135,101,658,0,6278,2089,602,3138,33,422,0,8718,2497,1536,4290,253,466,63,6452,2076,987,3029,192,363,34,8776,2509,1547,4317,253,466,63,6452,2076,987,2716,288,27,12,36,310
51700000311,4397,1537,151,2660,43,85,9,3407,1300,92,1962,32,57,8,4129,1299,159,2712,87,81,0,3135,1115,39,1975,4,0,0,4224,1266,113,2873,47,50,0,3245,1120,34,2075,4,0,0,4379,1089,218,3103,40,32,0,3284,971,100,2200,7,0,0,4311,1286,167,2767,102,72,11,3488,1128,108,2167,79,52,8,4351,1296,167,2793,102,72,11,3488,1128,108,2069,28,21,6,21,107
51700000102,7871,1689,848,5118,160,362,40,5347,1368,541,3253,107,237,23,7660,1946,1007,4610,121,254,5,4822,1550,311,2733,67,191,5,8191,2194,955,5021,122,213,8,4995,1751,287,2742,81,151,7,7351,2152,213,4797,73,129,0,4800,1692,127,2765,75,99,0,7997,1537,899,5250,209,373,48,5644,1289,573,3504,143,258,32,8073,1549,905,5301,210,373,48,5644,1289,573,3282,206,21,20,26,227
51700000314,2342,1252,72,950,47,65,2,1928,1099,50,724,33,51,2,2611,836,231,1404,55,121,0,1899,742,174,907,34,46,0,2402,910,210,1123,77,112,0,1850,787,161,805,34,57,0,3118,1300,242,1449,34,95,0,2333,1230,187,866,12,40,0,2403,1050,107,1145,61,70,10,1964,921,81,880,44,55,6,2424,1056,107,1159,61,70,10,1964,921,81,804,28,9,0,14,107
51163000202,2306,2231,19,28,16,14,3,1876,1828,12,18,11,8,1,1927,1887,0,5,11,30,0,1583,1554,0,3,6,20,0,1919,1666,0,206,10,32,0,1552,1413,0,100,6,34,0,2216,1930,0,158,10,114,0,1568,1496,0,34,7,24,0,2664,2446,46,61,45,68,3,2252,2094,33,36,39,49,2,2679,2461,46,61,45,68,3,2252,2094,33,27,36,5,1,3,53
51163000201,1361,1327,6,12,11,4,0,1140,1115,3,8,8,4,0,1394,1281,20,70,6,14,0,1180,1102,7,50,4,13,0,1306,1215,20,40,7,24,0,1149,1077,14,34,7,25,0,1388,1248,23,41,0,75,0,1060,980,14,45,0,23,0,1395,1276,19,26,44,15,1,1152,1066,13,17,34,11,0,1404,1285,19,26,44,15,1,1152,1066,13,12,10,1,0,4,46
51163000504,1316,1249,10,25,19,11,4,1067,1018,5,19,12,8,4,1405,1354,34,9,0,9,0,1119,1108,0,6,0,9,0,1190,1132,8,1,0,17,0,988,973,0,3,0,15,0,1271,1247,5,0,0,0,0,1121,1105,0,0,0,0,0,1330,1236,11,32,37,4,1,1110,1036,8,21,34,4,1,1339,1245,11,32,37,4,1,1110,1036,8,19,4,5,0,5,33
51163000502,1344,1165,21,107,19,31,7,1039,922,10,70,12,23,3,977,859,52,53,0,17,0,805,719,23,50,0,14,0,1437,1277,39,111,0,14,0,1188,1100,13,60,0,15,0,1571,1422,40,103,0,8,0,1216,1148,15,41,0,7,0,1507,1271,41,108,41,48,5,1152,990,28,67,31,32,4,1518,1281,41,108,41,48,5,1152,990,28,57,28,1,0,1,47
51163000101,1611,1537,31,18,10,13,0,1331,1277,23,12,8,10,0,1770,1604,68,75,11,11,0,1502,1408,17,55,12,10,0,1874,1726,77,43,13,18,0,1544,1444,31,36,14,18,0,1832,1666,81,44,10,30,0,1404,1331,23,15,5,32,0,1657,1552,28,16,35,22,1,1353,1285,21,9,19,16,1,1660,1554,28,16,35,22,1,1353,1285,21,6,12,1,1,3,24
51163000104,802,777,6,7,8,3,0,680,661,4,6,6,2,0,703,692,0,10,0,0,0,617,617,0,0,0,0,0,852,846,0,6,0,0,0,752,752,0,0,0,0,0,709,704,0,7,0,0,0,619,623,0,0,0,0,0,775,729,7,9,16,8,0,658,623,6,5,12,5,0,782,736,7,9,16,8,0,658,623,6,4,3,0,0,5,17
51163000302,1877,1747,25,69,35,8,1,1463,1374,17,48,23,6,1,2034,1969,5,41,19,0,0,1697,1664,0,20,17,0,0,1873,1775,8,63,24,0,0,1509,1443,0,46,17,0,0,1751,1625,4,96,24,0,0,1402,1300,0,81,19,0,0,1673,1510,28,51,70,6,3,1325,1216,19,30,49,4,0,1695,1528,29,53,70,6,3,1325,1216,19,26,0,11,0,10,43
51023000301,3433,3277,14,91,46,6,0,2720,2605,11,69,35,4,0,3327,3129,43,145,24,0,0,2730,2612,10,88,18,0,0,3455,3228,56,151,39,0,1,2842,2701,17,91,26,0,0,3244,2994,70,138,58,0,1,2680,2539,38,95,49,0,0,3359,3122,36,103,61,13,1,2641,2489,16,57,46,10,1,3383,3145,37,103,61,13,1,2641,2489,16,53,6,4,0,17,56
51125000101,2962,2595,87,255,26,15,1,2399,2129,59,191,17,9,1,2716,2439,63,189,10,34,0,2217,2091,35,80,10,0,0,2754,2488,59,148,6,15,0,2338,2208,30,91,6,0,0,2473,2282,37,117,4,16,0,2108,1974,25,80,10,0,0,2853,2361,139,227,78,29,4,2397,2059,81,174,60,13,4,2865,2372,139,228,78,29,4,2397,2059,81,161,7,3,0,13,73
51125000401,2642,2019,155,444,25,7,2,2124,1630,113,359,18,5,2,2882,2197,87,556,25,11,0,2257,1724,39,465,27,0,0,2851,2136,63,628,13,11,0,2221,1644,49,517,11,0,0,2706,1949,103,639,5,11,0,2202,1593,53,524,2,0,0,2654,2010,191,400,53,24,6,2161,1657,135,326,40,18,2,2674,2027,191,402,53,24,6,2161,1657,135,298,10,13,0,7,41
51053000303,2667,1528,33,1078,21,14,0,2088,1172,20,874,17,9,0,2486,1659,34,802,0,6,0,1959,1300,0,646,0,8,0,2588,1683,39,880,0,0,0,2051,1280,0,777,0,0,0,2518,1597,17,924,0,0,0,2056,1108,0,1042,0,0,0,2695,1611,53,969,51,18,4,2157,1261,36,824,34,9,0,2711,1621,53,973,51,18,4,2157,1261,36,794,2,9,0,10,45
51161000105,3963,3325,80,454,16,96,5,3066,2629,44,321,14,67,3,3977,3206,63,594,0,102,58,3162,2604,10,460,0,42,15,4180,3500,68,457,11,135,49,3308,2790,25,402,10,50,10,4149,3398,65,540,9,124,50,3573,2958,55,475,12,43,15,4325,3399,159,530,69,163,6,3480,2803,92,407,56,114,4,4340,3412,159,530,69,163,6,3480,2803,92,356,98,12,0,8,111
51770000001,5058,1750,281,2940,32,75,8,3863,1487,193,2112,28,57,3,5023,1261,199,3552,43,25,5,3862,1116,98,2609,24,15,5,4759,1331,142,3299,47,35,4,3872,1177,54,2590,24,22,4,4694,1649,173,2900,35,59,5,3620,1330,59,2153,19,19,0,5169,1385,547,3044,90,149,6,3867,1177,344,2202,70,104,4,5204,1387,547,3069,90,149,6,3867,1177,344,2088,75,8,2,16,157
51161000304,3962,3501,81,93,30,260,0,2961,2689,51,47,18,158,0,4114,3721,25,90,28,247,0,3202,2919,17,74,18,182,0,4164,3609,49,164,16,367,0,3193,2862,22,119,14,176,0,3802,3384,93,3,16,336,0,2917,2664,59,8,11,186,0,4249,3469,157,155,53,397,5,3351,2797,100,105,43,290,3,4257,3476,157,155,53,397,5,3351,2797,100,89,270,3,2,10,80
51810000024,3232,2082,206,758,33,201,13,2534,1729,142,516,26,141,9,3077,2120,214,629,5,95,68,2359,1702,185,446,4,16,0,3221,2127,209,784,0,63,0,2373,1686,180,455,0,46,0,4063,2831,614,719,0,55,0,2964,2120,438,358,0,39,0,3252,1925,218,832,68,261,21,2625,1611,165,642,48,191,15,3262,1930,218,835,68,261,21,2625,1611,165,556,142,8,8,13,122
51810000082,3656,2583,190,525,42,347,9,2509,1777,112,367,31,236,7,3567,2492,116,704,10,255,0,2560,1795,80,495,0,195,0,3717,2486,102,750,58,337,22,2450,1605,55,520,35,240,0,3574,2233,100,765,68,407,45,2461,1449,59,560,40,341,0,3599,2351,262,499,110,443,18,2618,1751,167,359,68,297,11,3608,2357,262,499,110,443,18,2618,1751,167,296,233,5,0,12,154
51810000086,3952,2863,137,435,29,525,13,3300,2468,96,337,19,396,7,4142,2850,291,475,58,579,0,3255,2389,122,316,25,327,0,3947,2651,320,448,48,596,0,3035,2192,108,289,25,332,0,4431,3271,335,312,44,534,0,3211,2476,102,238,21,338,0,4247,2694,209,640,50,681,7,3649,2392,156,504,37,566,6,4251,2696,209,640,50,681,7,3649,2392,156,459,502,8,3,26,103
51810000093,5885,1643,433,3610,73,310,21,4368,1428,285,2461,52,235,12,6427,1415,855,3926,16,341,0,4587,1260,317,2784,7,195,0,6475,1413,1169,3521,10,465,0,4537,1235,364,2664,6,236,0,7161,1184,785,4808,6,465,0,4811,986,301,3304,6,190,0,6694,1498,814,4010,126,440,22,5026,1320,589,2798,95,353,12,6743,1509,818,4038,126,442,22,5026,1320,589,2590,287,12,5,30,193
51810000001,4391,4094,106,89,32,85,4,3582,3362,75,69,27,56,3,4674,4138,148,305,39,36,0,3803,3409,131,210,26,25,0,4741,4256,118,272,40,34,6,3839,3548,111,127,25,20,1,4867,4590,72,117,5,36,2,4037,3874,58,49,0,29,0,4914,4372,164,147,61,145,10,4200,3760,131,110,51,115,10,4919,4377,164,147,61,145,10,4200,3760,131,78,72,11,1,28,119
51810000042,4823,2740,300,1290,56,505,27,3591,2129,180,880,35,393,19,5777,2769,846,1645,14,527,21,4028,2185,516,1087,14,191,0,5794,2780,650,1624,17,747,22,4097,2137,410,1110,17,380,0,4728,2472,546,1049,45,646,0,3631,1972,321,899,40,376,0,4652,2370,437,1157,83,667,27,3606,1892,292,880,69,511,22,4669,2379,437,1161,83,667,27,3606,1892,292,767,440,11,6,12,186
51810000052,5727,3405,266,1144,69,930,12,4344,2669,170,798,44,702,11,6440,3554,173,1494,47,1251,28,4766,2700,134,1166,50,724,0,6222,3615,174,1335,47,1096,31,4719,2826,139,1038,45,676,0,6410,3292,135,1728,38,1230,34,4964,2634,115,1314,42,822,0,5914,3146,424,1200,148,1066,27,4524,2499,254,872,94,814,14,5935,3157,424,1203,148,1068,27,4524,2499,254,787,723,16,7,18,220
51163000401,1417,1366,11,36,2,2,1,1182,1142,7,27,2,2,1,1651,1508,18,70,43,12,0,1268,1159,13,51,30,12,0,1400,1294,28,43,25,6,0,1072,991,26,31,20,1,0,1199,1057,62,50,18,9,0,1098,988,40,35,21,4,0,1435,1290,45,39,40,4,0,1176,1071,21,29,35,4,0,1442,1297,45,39,40,4,0,1176,1071,21,21,1,13,0,5,44
51163000402,2261,2150,18,50,37,9,3,1793,1720,11,32,27,6,1,2333,2280,0,17,35,0,0,1993,1963,0,10,23,0,0,2341,2276,0,12,55,0,0,2039,1998,0,7,34,0,0,2561,2436,0,12,114,0,0,2170,2091,0,8,72,0,0,2298,2086,43,69,65,22,8,1929,1779,24,37,57,16,7,2324,2112,43,69,65,22,8,1929,1779,24,30,15,10,3,2,66
51117000701,1981,1154,30,783,22,11,2,1493,930,16,538,19,7,0,1842,1179,11,626,25,3,0,1511,1048,12,427,24,1,0,1675,1041,39,567,22,1,1,1339,927,10,379,24,1,0,1916,1213,47,634,22,2,2,1429,935,43,440,14,5,0,1769,948,33,771,17,2,0,1385,816,25,532,13,2,0,1801,962,33,786,17,2,0,1385,816,25,515,2,3,0,1,23
