GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
220010006-1,2279,707,31,1544,23,7,1,1523,565,21,938,15,6,1,2219,583,9,1605,0,0,0,1448,446,0,1005,0,0,0,2177,510,0,1659,0,0,0,1452,401,0,1056,0,0,0,2036,560,0,1477,0,0,0,1296,384,0,922,0,0,0,1913,435,41,1435,15,1,2,1278,326,31,930,8,1,0,1278,326,31,904,1,0,0,0,16
22001006-13,799,681,9,96,1,9,0,632,532,7,85,1,6,0,675,632,9,35,0,0,0,500,459,10,35,0,0,0,696,652,12,34,0,0,0,501,458,12,33,0,0,0,650,650,0,0,0,0,0,514,513,0,0,0,0,0,779,705,9,43,12,11,1,601,552,6,23,10,9,1,601,552,6,21,9,2,0,0,11
220010006-5,773,506,9,233,4,18,0,552,397,3,136,1,10,0,805,678,17,84,0,0,0,563,510,0,56,0,0,0,745,623,0,109,0,0,0,557,483,0,72,0,0,0,1310,1275,0,3,0,0,0,1027,1005,0,5,0,0,0,736,566,22,131,2,19,0,576,456,20,92,2,11,0,576,456,20,83,10,0,0,0,7
220010006-3,1075,589,6,476,6,1,0,791,443,4,340,6,0,0,1036,476,5,533,0,0,0,707,367,0,338,0,0,0,985,427,0,554,0,0,0,685,341,0,345,0,0,0,482,255,0,231,0,0,0,424,248,0,174,0,0,0,945,520,33,363,15,13,2,700,391,17,272,12,9,0,700,391,17,263,9,1,0,0,19
22019000405,3295,2917,77,197,27,73,2,2456,2201,53,132,20,48,1,3046,2703,151,154,0,43,0,2358,2187,59,87,0,22,0,3046,2696,162,159,10,26,4,2416,2224,77,82,4,18,0,2984,2620,115,229,16,12,2,2414,2094,59,214,10,7,0,3485,2684,313,321,76,108,2,2646,2093,215,235,42,73,1,2646,2093,215,196,63,6,0,1,72
22019000441,2007,1478,71,434,12,13,4,1503,1133,46,306,9,9,3,1774,1288,20,373,91,0,0,1314,970,0,297,48,0,0,1685,1243,22,342,57,24,0,1228,901,16,274,21,12,0,1693,940,55,681,39,19,0,1284,603,48,609,32,10,0,2026,1414,132,424,36,28,1,1526,1071,79,327,28,21,0,1526,1071,79,313,16,2,0,0,45
220850003-6,522,469,17,21,10,5,0,416,374,14,15,8,5,0,507,479,1,9,11,4,0,403,376,2,6,11,0,0,507,475,1,8,12,8,0,403,376,2,6,11,2,0,595,555,13,8,0,19,0,420,408,10,5,0,12,0,579,472,11,63,30,6,1,412,337,10,39,23,6,1,412,337,10,33,3,10,0,4,15
220850004-1,2494,692,55,1691,74,23,1,1826,587,41,1148,45,14,0,2546,926,40,1512,76,0,0,1822,764,9,992,57,0,0,2556,910,44,1528,71,35,1,1817,751,10,994,48,7,0,2446,745,96,1591,117,50,0,1822,498,72,1304,15,14,0,2135,572,48,1471,55,14,5,1613,499,28,1050,38,13,2,1613,499,28,1020,6,8,1,1,50
22019000407,1900,1685,66,129,8,11,3,1390,1267,45,68,4,6,0,1625,1603,0,21,0,2,0,1162,1148,0,17,0,2,0,1549,1407,5,135,0,3,0,1090,993,3,91,0,3,0,2103,1956,4,142,0,2,0,1546,1433,0,116,0,2,0,1755,1437,84,149,35,26,1,1323,1115,48,98,20,24,1,1323,1115,48,91,24,5,1,0,39
22019000408,1636,1482,44,85,12,16,0,1246,1139,31,54,10,12,0,1917,1607,282,28,0,0,0,1247,1192,41,14,0,0,0,1729,1470,191,68,0,0,0,1201,1133,28,42,0,0,0,1980,1756,171,52,0,0,0,1451,1397,19,38,0,0,0,1725,1471,107,76,31,20,0,1304,1130,68,52,26,17,0,1304,1130,68,47,12,5,0,0,42
22019000601,1015,899,21,75,19,4,0,749,679,11,49,8,2,0,996,973,18,6,0,0,0,733,715,9,6,0,0,0,882,867,8,6,0,0,0,671,659,5,6,0,0,0,1007,968,37,3,0,0,0,636,601,16,5,0,0,0,982,843,23,67,33,7,2,749,651,19,51,20,4,0,749,651,19,47,0,5,0,0,27
22019000262,774,738,2,16,9,4,0,612,584,2,13,7,3,0,1183,1058,0,116,10,0,0,809,735,0,67,10,0,0,1264,1046,17,189,12,0,0,861,726,17,104,12,0,0,568,568,0,0,0,0,0,462,458,0,0,0,0,0,675,620,27,17,10,2,0,549,505,19,15,10,0,0,549,505,19,9,0,2,0,1,13
220750003-1,2841,2515,126,91,40,72,11,2108,1898,74,61,26,45,7,3160,2889,0,83,0,188,0,2396,2126,0,82,0,188,0,2881,2610,62,4,0,205,0,2242,1977,58,0,0,203,0,3221,3083,138,0,0,0,0,2470,2331,140,0,0,0,0,2915,2359,248,112,78,109,12,2188,1824,155,66,56,68,12,2188,1824,155,64,51,9,12,9,64
220750002-2,1340,1128,72,75,27,34,8,971,839,45,46,17,25,7,1166,1050,116,19,0,0,0,809,728,81,0,0,0,0,1227,1154,39,2,0,33,0,851,779,40,0,0,33,0,1281,1150,26,0,0,105,0,887,757,25,0,0,104,0,1440,1145,137,68,36,67,2,1079,887,83,47,26,41,2,1079,887,83,36,29,7,1,1,35
220750005-2,1559,1321,83,84,29,41,8,1136,984,51,51,19,27,2,1892,1473,281,72,114,0,0,1318,1198,35,30,55,0,0,1820,1368,343,69,40,0,0,1179,1124,4,25,25,0,0,1325,999,70,186,70,0,0,992,860,20,57,57,0,0,1646,1190,191,132,52,80,2,1222,928,118,78,42,58,1,1222,928,118,66,45,11,0,7,47
220750004-1,1065,771,89,164,23,33,6,707,541,47,90,11,16,3,830,723,56,18,28,26,0,667,583,35,19,28,7,0,1165,769,180,199,9,83,0,1017,673,181,147,7,7,0,817,669,48,80,21,0,0,706,589,44,55,15,0,0,1014,778,80,70,25,60,4,747,601,49,45,18,34,3,747,601,49,37,21,5,0,4,30
220750004-2,1880,1363,159,288,42,53,16,1250,957,86,161,24,31,8,2083,1536,219,196,112,23,0,1419,1130,127,74,79,8,0,2087,1505,198,296,95,14,0,1303,1025,105,97,63,8,0,2260,1440,270,571,11,19,0,1568,1084,168,312,8,12,0,1885,1250,217,314,63,64,5,1292,901,135,184,45,43,1,1292,901,135,169,27,11,0,2,47
220750002-1,1345,1095,82,109,27,37,9,954,801,48,64,16,23,6,1141,1020,107,19,8,5,0,814,729,74,4,7,0,0,1282,1115,80,58,3,48,0,949,796,81,43,3,27,0,1755,1710,11,27,6,0,0,1247,1192,16,33,9,0,0,1885,1328,171,194,48,138,1,1342,969,111,137,35,90,1,1342,969,111,127,75,13,1,6,40
220750006-1,1631,1171,130,262,39,50,13,1095,833,71,149,22,30,8,2329,1184,478,578,33,63,0,1336,804,261,237,12,23,0,2409,1188,423,786,29,37,0,1369,808,230,295,11,23,0,1998,801,744,498,38,55,0,1201,439,413,221,24,26,0,1768,743,308,577,78,82,18,1078,467,165,362,39,46,10,1078,467,165,329,36,10,10,17,44
220750005-1,1245,908,63,193,33,54,6,903,677,40,129,25,30,3,1094,542,138,275,70,67,0,744,444,45,185,67,4,0,1327,695,146,373,62,59,0,883,523,41,256,60,4,0,1071,658,195,182,7,64,0,762,516,143,97,5,11,0,1307,859,196,161,46,84,7,959,672,119,97,25,50,5,959,672,119,89,33,5,1,3,37
220750008-2,846,501,21,254,13,51,0,632,399,18,162,9,36,0,716,352,32,172,8,161,0,600,333,0,148,8,120,0,888,504,68,180,14,134,0,684,488,10,88,13,95,0,718,405,56,103,3,150,0,616,434,8,28,3,137,0,735,433,70,124,22,76,2,581,364,50,77,16,68,2,581,364,50,73,61,11,2,4,16
22085002-6A,867,813,9,5,41,2,0,721,681,8,3,29,2,0,747,613,10,115,6,0,0,581,471,8,93,6,0,0,696,608,8,67,4,0,8,553,490,7,45,4,0,0,592,513,0,78,0,0,8,409,365,0,10,0,0,0,914,791,14,34,71,4,2,755,670,12,16,50,3,1,755,670,12,12,3,30,1,1,26
22103000502,1693,1583,59,26,17,11,2,1355,1274,46,21,7,10,0,1949,1780,108,28,1,17,0,1427,1338,62,26,2,3,0,1955,1853,33,33,7,16,0,1488,1432,16,26,8,6,0,1463,1359,17,54,9,18,0,1167,1123,10,16,3,2,0,1750,1579,74,26,24,10,3,1435,1319,43,21,16,8,0,1435,1319,43,17,5,3,0,8,40
22103000S25,973,345,57,565,17,6,0,734,266,41,417,14,4,0,1227,604,17,593,12,0,0,859,392,14,450,4,0,0,1168,613,21,523,18,0,0,755,359,14,384,4,0,0,1001,474,29,479,19,0,0,545,220,20,294,4,0,0,1098,353,80,660,30,15,1,807,277,54,476,20,6,0,807,277,54,449,5,0,0,6,16
22103000906,1246,935,52,221,15,10,4,954,713,40,168,12,8,4,1222,919,22,270,0,34,0,937,767,12,156,0,0,0,1344,805,44,487,0,31,0,1073,692,33,344,0,0,0,1368,929,18,403,0,56,0,1045,687,16,335,0,0,0,1336,817,134,295,60,20,2,1057,661,93,232,48,9,2,1057,661,93,190,3,12,1,20,77
22055000034,2622,1942,135,377,24,160,1,2017,1554,96,251,15,108,1,3502,2845,163,422,2,87,0,2763,2227,136,379,4,18,0,3241,2517,65,555,2,40,0,2601,2021,36,514,4,22,0,3300,2328,51,512,0,357,0,2728,1836,35,494,0,366,0,3848,2308,378,661,47,457,1,2919,1815,267,451,33,352,1,2919,1815,267,428,342,4,0,11,52
22055000008,2420,1542,53,816,16,7,3,1702,1166,30,494,7,5,1,1951,1026,82,859,1,0,0,1435,848,41,547,3,0,0,2003,1085,47,884,2,0,0,1476,899,25,552,3,0,0,2270,1122,15,1124,0,7,0,1724,926,18,794,0,0,0,2292,1069,100,1087,23,14,1,1643,838,59,718,20,9,0,1643,838,59,699,2,0,0,10,35
22055000119,919,582,18,310,4,1,0,644,442,11,189,2,1,0,1426,1281,2,143,1,0,0,914,844,1,70,0,0,0,1230,1076,1,156,1,0,0,823,742,1,82,0,0,0,1482,984,169,330,0,0,0,925,711,0,220,0,0,0,1151,965,56,106,18,13,4,869,750,37,64,12,9,1,869,750,37,55,5,3,0,1,18
22055000025,1211,902,85,197,6,23,1,863,690,46,108,4,14,1,1060,630,245,158,0,31,0,591,468,25,80,0,13,0,1200,550,461,154,0,36,0,607,462,50,77,0,13,0,1183,636,409,135,1,0,0,616,653,11,26,8,0,0,1184,665,283,193,24,23,2,880,552,180,115,19,14,1,880,552,180,108,13,3,1,2,21
22055000092,3222,2170,121,839,19,64,11,2510,1864,83,504,14,44,4,3378,2215,380,687,30,58,0,2493,1814,135,485,30,25,0,3179,2266,79,762,23,42,0,2502,1864,75,521,25,15,0,4698,2809,98,1791,0,0,0,3260,2281,95,877,0,0,0,3757,2311,265,979,82,154,1,3055,2016,216,660,74,118,1,3055,2016,216,600,97,10,0,6,110
22055000109,1897,1709,46,101,13,31,2,1363,1240,31,62,9,21,0,3270,2782,200,59,3,195,2,2077,1991,68,24,0,0,0,3235,2717,173,213,53,69,33,2108,1902,59,123,18,0,0,1665,1501,6,138,20,0,0,1186,1103,0,69,20,0,0,2825,2316,120,260,37,98,3,1992,1679,72,159,21,64,2,1992,1679,72,126,54,1,0,5,55
22055000117,616,554,13,31,4,10,1,443,402,10,20,2,7,1,1084,926,67,13,0,65,0,684,659,20,3,0,0,0,1070,904,59,64,18,20,11,691,628,19,36,7,0,0,2744,2061,310,53,26,141,63,1641,1445,104,54,0,0,0,2210,1735,125,204,53,87,2,1477,1182,74,126,36,57,1,1477,1182,74,114,48,10,0,3,46
22055000108,2846,2502,82,193,36,37,3,1875,1656,57,116,20,26,2,3039,2776,77,71,46,69,0,2005,1815,60,55,35,40,0,3164,2891,121,1,80,90,0,2105,1940,80,0,40,45,0,2813,2668,103,4,56,0,0,1789,1692,75,4,24,0,0,3289,2715,133,264,75,80,0,2277,1912,97,153,50,54,0,2277,1912,97,145,47,5,0,6,65
22055000081,858,784,32,29,5,13,0,687,633,25,20,4,8,0,684,615,33,1,9,26,0,569,504,31,2,9,21,0,746,708,1,9,9,17,0,585,548,2,9,9,17,0,580,537,0,13,17,13,0,435,397,0,13,16,15,0,873,681,52,71,36,33,0,675,559,29,40,19,23,0,675,559,29,29,17,3,0,9,29
22103000114,1502,1275,63,135,21,11,0,1034,887,42,87,14,6,0,1608,1421,108,43,56,12,0,1074,956,62,36,21,2,0,1599,1338,87,111,65,46,0,1139,937,64,99,23,20,0,1493,1371,23,0,7,94,0,903,829,23,0,0,43,0,1832,1452,171,133,37,29,1,1282,1046,94,84,27,22,1,1282,1046,94,74,12,1,0,5,50
22103000104,1117,949,48,102,15,8,0,770,659,31,64,10,7,0,1148,1014,84,29,43,7,0,772,686,46,25,14,0,0,1139,946,59,81,50,31,0,818,667,47,73,16,13,0,1585,1327,115,124,83,16,0,1128,930,93,140,0,6,0,1261,1043,88,87,18,20,0,893,757,54,59,10,12,0,893,757,54,59,8,1,0,0,14
22103000108,730,645,40,35,6,8,1,521,468,26,24,4,5,1,566,506,7,52,0,0,0,426,382,6,38,0,0,0,918,819,9,87,0,0,0,717,647,10,60,0,0,0,845,719,0,127,0,0,0,651,559,0,66,0,0,0,964,787,94,26,31,24,1,642,536,61,20,11,14,1,642,536,61,17,7,1,0,0,20
22103000C05,821,765,42,3,7,4,0,666,618,35,3,7,3,0,795,781,16,0,0,0,0,667,654,10,0,0,0,0,737,682,43,0,8,0,0,616,584,18,0,8,0,0,601,533,51,0,13,0,0,465,420,27,0,0,0,0,854,745,62,15,11,8,3,674,593,54,7,6,6,0,674,593,54,7,4,0,0,3,13
22103000403,1854,1501,153,156,15,39,4,1442,1187,109,110,13,30,2,1842,1584,106,139,7,16,0,1395,1215,34,122,0,16,0,1915,1639,114,168,13,15,0,1427,1244,35,130,0,15,0,2391,1306,325,740,15,30,0,2053,1022,282,683,3,34,0,1976,1460,178,218,73,44,6,1596,1221,131,145,64,31,6,1596,1221,131,118,23,13,3,8,79
22103000410,1821,1627,94,74,7,23,2,1308,1199,55,40,4,8,0,1719,1570,55,13,5,57,0,1256,1175,35,14,2,29,0,1587,1469,47,17,5,50,0,1201,1122,29,17,2,29,0,1681,1545,73,50,3,9,0,1244,1120,56,124,3,0,0,1892,1518,179,105,29,41,0,1412,1180,113,57,21,30,0,1412,1180,113,50,16,3,0,7,43
22103000M02,1559,1225,139,151,11,34,0,1156,927,96,97,10,24,0,1760,1513,98,67,0,104,0,1314,1188,45,40,0,43,0,1896,1662,77,40,0,122,0,1373,1265,35,31,0,45,0,1921,1746,6,46,0,115,0,1422,1281,3,41,0,36,0,1393,1011,147,164,22,33,1,1093,839,94,111,13,21,1,1093,839,94,105,17,4,0,9,25
22103000415,825,771,23,4,7,23,0,620,584,17,4,3,13,0,786,713,23,14,3,23,0,580,538,15,14,2,11,0,734,676,20,16,2,20,0,558,519,11,16,2,11,0,751,640,41,63,2,4,0,611,549,9,10,1,0,0,797,720,35,7,12,11,2,637,585,24,6,6,8,1,637,585,24,6,6,1,1,5,9
22103000C01,1044,976,22,21,15,12,4,851,798,18,15,12,10,2,856,754,5,59,24,46,0,643,577,5,36,0,22,0,759,696,5,60,28,12,0,551,507,5,33,0,0,0,1089,1017,14,64,22,25,0,699,645,7,64,0,0,0,1152,999,54,34,32,17,1,925,813,38,26,24,17,1,925,813,38,19,11,9,0,2,33
22103000C11,608,434,67,84,15,11,0,422,321,39,47,8,4,0,625,538,45,13,0,29,0,425,391,1,13,0,17,0,736,591,61,54,0,29,0,478,412,8,41,0,17,0,1606,1221,133,224,0,31,0,1159,980,17,163,0,4,0,2034,1434,245,282,50,28,7,1556,1139,177,190,36,20,3,1556,1139,177,179,8,3,0,3,47
22103000118,1268,1121,66,60,12,14,1,906,809,40,39,6,9,1,2023,1739,29,197,1,55,0,1517,1305,22,161,1,20,0,2287,1925,67,245,4,52,0,1689,1428,43,194,4,19,0,2175,1891,54,191,24,31,0,1457,1256,14,116,20,36,0,2195,1786,222,96,27,50,1,1551,1289,134,65,17,39,1,1551,1289,134,55,35,1,0,6,31
22103000205,1791,1673,81,13,12,16,0,1339,1249,66,5,11,12,0,1806,1749,34,16,6,0,0,1328,1286,24,15,4,0,0,1886,1816,46,17,10,0,0,1440,1375,35,15,10,0,0,1792,1704,41,14,17,5,0,1399,1346,34,0,10,0,0,1875,1676,123,17,43,6,0,1456,1307,97,7,33,5,0,1456,1307,97,1,2,4,0,1,44
22103000914,1326,595,41,668,24,11,0,1011,468,24,500,16,7,0,1341,797,49,453,54,5,0,1028,645,11,331,39,0,0,1244,855,96,247,36,8,0,922,676,9,211,23,0,0,1014,676,98,184,55,0,0,672,304,7,235,57,0,0,1300,477,106,673,41,13,3,971,366,76,497,33,7,1,971,366,76,458,1,5,1,3,61
22103000S06,1944,1482,69,374,46,11,0,1521,1207,43,250,30,7,0,2254,893,577,740,21,29,0,1353,719,167,429,19,18,0,2308,943,597,736,19,15,0,1497,751,174,552,18,5,0,1791,827,343,619,6,7,0,1324,877,184,262,0,6,0,1888,1147,179,477,69,32,3,1478,968,108,333,55,24,3,1478,968,108,307,10,8,3,8,66
22103000504,912,833,40,21,6,12,0,708,658,26,14,1,9,0,1027,880,100,12,22,3,0,833,749,52,12,17,3,0,1023,969,12,6,14,10,0,815,787,9,3,10,3,0,1814,1719,5,55,10,24,0,1439,1402,1,17,0,13,0,1139,1009,55,21,24,14,4,920,819,35,20,21,13,0,920,819,35,14,9,1,0,3,39
2201100012B,912,872,8,13,15,5,0,614,588,5,9,10,2,0,1211,1141,33,32,7,0,0,890,841,8,32,7,0,0,1317,1246,35,33,4,0,0,967,919,9,33,3,0,0,848,806,9,30,2,0,0,642,593,2,21,2,0,0,1177,1067,28,46,30,2,2,818,749,21,23,20,0,1,818,749,21,18,0,6,0,1,23
22055000039,3390,2112,230,936,48,93,9,2907,1896,185,733,36,68,7,2949,1921,60,812,19,144,0,2470,1697,55,615,14,79,0,3862,2426,224,884,30,322,0,2934,2109,118,632,14,55,0,3584,1783,325,1146,20,333,0,2575,1506,242,790,10,30,0,3814,1867,332,1270,74,280,3,3223,1696,266,947,61,250,2,3223,1696,266,891,228,10,0,22,110
22055000040,1604,991,75,522,16,14,0,1326,883,66,363,12,11,0,1460,695,21,710,0,37,0,1183,585,8,579,0,17,0,1405,781,61,471,45,47,0,1149,702,43,342,44,22,0,2158,975,147,1036,0,0,0,1285,644,49,594,0,0,0,1183,593,115,425,22,25,1,916,514,85,276,17,23,1,916,514,85,264,15,4,1,2,31
22103000505,1568,1485,56,11,12,4,1,1262,1198,46,6,8,3,1,1673,1459,158,23,0,12,0,1364,1259,76,22,0,6,0,1658,1610,0,11,0,18,0,1345,1330,0,11,0,8,0,1948,1870,1,41,0,19,0,1497,1496,2,7,0,5,0,1678,1500,92,22,48,13,3,1350,1234,65,11,31,8,1,1350,1234,65,8,3,0,1,7,32
22103000A02,2089,1741,111,208,21,13,1,1548,1318,81,126,14,8,0,2258,1862,140,224,11,9,2,1726,1541,49,121,9,2,0,2320,1922,142,252,8,5,6,1775,1564,59,139,7,1,0,2377,1968,155,259,12,2,5,1831,1528,101,181,4,0,0,2449,1901,211,235,56,31,6,1853,1481,144,148,43,22,4,1853,1481,144,133,9,4,0,7,75
22103000308,1190,1114,44,16,12,5,5,898,841,36,9,8,4,4,1406,1262,40,106,0,0,0,1201,1162,0,39,0,0,0,1552,1425,0,128,0,0,0,1369,1319,0,47,0,0,0,1412,1220,0,191,0,0,0,1220,1127,0,77,0,0,0,1157,948,113,39,26,22,5,931,784,82,19,17,18,3,931,784,82,12,12,0,0,8,33
22103000C09,1652,1365,72,180,15,19,0,1299,1086,54,131,11,16,0,1550,1297,32,184,23,12,0,1305,1106,19,146,23,11,0,1444,1262,37,115,29,8,0,1207,1081,24,64,30,8,0,1707,1477,74,119,13,11,0,1373,1255,9,73,13,7,0,1930,1425,180,240,50,44,2,1573,1189,151,163,39,33,2,1573,1189,151,145,27,5,1,0,55
22103000C06,1474,664,36,763,14,12,0,961,480,24,453,9,8,0,2563,1360,137,1041,6,52,7,1980,1133,52,761,4,25,0,2548,1423,128,972,7,35,8,2002,1181,56,734,4,24,0,2412,1286,103,1006,21,19,8,2001,1194,63,750,17,7,0,2235,1054,110,1013,33,25,2,1709,843,94,727,23,20,1,1709,843,94,717,13,2,0,10,30
22103000501,798,706,11,65,7,7,1,607,543,5,47,7,5,1,969,918,30,13,0,8,0,654,623,19,9,0,0,0,981,919,29,20,5,6,0,713,675,9,14,6,0,0,719,645,11,44,6,13,0,556,467,18,47,12,2,0,752,626,37,44,34,10,0,580,477,28,37,31,5,0,580,477,28,34,3,6,0,4,28
22019000702,998,755,59,170,15,4,4,749,606,38,92,12,4,1,1224,1019,83,121,0,0,0,934,821,37,70,0,0,0,1081,902,60,117,0,0,0,873,786,32,56,0,0,0,968,786,34,139,9,0,0,791,709,15,75,10,0,0,1119,817,110,171,12,8,0,775,602,53,107,9,3,0,775,602,53,96,3,0,0,3,18
22019000761,886,827,24,27,2,5,0,665,628,15,15,2,5,0,1133,1049,7,64,0,18,0,792,771,2,18,0,1,0,1029,957,13,42,9,13,0,726,710,4,10,0,1,0,1145,1098,11,8,14,14,0,859,861,1,14,0,1,0,928,812,29,48,34,9,0,687,618,14,30,27,1,0,687,618,14,23,0,2,0,1,29
