GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen
0801307163,606,481,115,619.0,501.0,85.0,614.0,493.0,91.0
0801307164,682,586,80,814.0,662.0,63.0,789.0,617.0,71.0
0801307165,535,443,76,572.0,469.0,56.0,561.0,442.0,65.0
0801307166,527,448,64,543.0,468.0,39.0,538.0,443.0,46.0
0801307167,708,636,56,777.0,661.0,50.0,757.0,605.0,66.0
0801307168,602,541,53,601.0,531.0,55.0,596.0,502.0,53.0
0801307169,555,459,92,566.0,475.0,64.0,570.0,459.0,78.0
0801307170,652,549,98,603.0,505.0,69.0,586.0,484.0,74.0
0801307171,769,628,127,813.0,661.1,107.3,807.2,630.8,124.5
0801307172,853,770,70,876.0,749.0,82.0,872.0,719.0,93.0
0801307173,608,529,69,708.5,608.6,71.0,704.4,574.8,72.4
0801307174,676,426,239,772.5,429.0,267.2,771.9,428.0,287.3
0801307175,518,276,233,452.1,250.4,155.1,451.3,250.4,168.4
0801307176,636,326,304,650.0,312.0,274.0,656.0,338.0,293.0
0801307177,744,446,281,825.0,433.0,286.0,823.0,440.0,294.0
0801307178,798,473,310,820.8,452.8,278.2,817.8,460.7,288.2
0801307179,631,346,274,689.0,339.0,275.0,690.0,346.0,299.0
0801307180,540,320,210,594.0,335.0,211.0,586.0,332.0,201.0
0801307181,747,387,348,787.4,328.5,384.3,786.5,355.4,375.3
0801307182,763,402,348,1175.0,604.0,464.0,1163.0,604.0,502.0
0801307183,1115,501,602,1364.0,659.0,615.0,1360.0,645.0,656.0
0801307184,696,347,342,710.7,364.4,273.3,701.2,360.6,287.5
0801307185,625,340,282,710.0,370.0,276.0,700.0,365.0,283.0
0801307186,828,492,317,1035.0,569.0,352.0,1033.0,575.0,379.0
0801307187,592,319,262,628.0,335.0,233.0,622.0,342.0,236.0
0801307188,529,352,167,648.0,390.0,189.0,643.0,397.0,181.0
0801307189,679,352,314,713.0,375.0,272.0,720.0,387.0,294.0
0801307190,800,429,357,822.0,428.0,328.0,815.0,427.0,351.0
0801307191,938,516,404,978.0,535.0,376.0,971.0,541.0,394.0
0801307192,682,356,311,713.0,335.0,319.0,711.0,355.0,316.0
0801307193,642,387,242,789.0,456.0,258.0,788.0,466.0,268.0
0801307194,574,334,228,645.0,364.0,210.0,634.0,378.0,202.0
0801307195,559,370,179,689.0,403.0,205.0,664.0,404.0,199.0
0801307196,931,493,419,1062.0,540.0,408.0,1052.0,544.0,434.0
0801307197,963,524,421,1284.9,703.0,481.8,1288.9,689.0,541.9
0801307198,810,466,334,892.8,501.0,292.5,883.9,490.9,343.7
0801307199,890,426,450,878.0,449.0,365.0,890.0,455.0,400.0
0801307200,582,340,233,759.0,431.0,261.8,745.7,423.4,263.9
0801307201,571,353,208,620.0,333.0,213.0,605.0,327.0,218.0
0801307202,876,537,332,951.0,560.0,311.0,946.0,571.0,298.0
0801307203,544,307,226,479.0,276.5,163.4,473.5,271.9,164.0
0801307204,781,535,223,920.3,612.2,240.7,920.3,580.5,254.6
0801307205,962,686,261,1232.3,819.2,296.3,1211.3,817.2,287.4
0801307206,1259,755,487,1143.5,697.3,343.2,1141.0,653.8,416.9
0801307207,1101,678,412,1132.7,674.8,363.7,1121.6,668.4,364.7
0801307208,846,512,320,981.5,566.3,324.4,976.4,568.2,358.3
0801307209,779,450,315,822.6,476.7,262.7,817.6,485.7,273.7
0801307210,677,405,251,754.3,490.0,210.2,752.5,461.4,257.1
0801307211,1048,619,417,1199.9,724.6,368.1,1196.9,687.6,447.2
0801307212,734,339,387,802.0,382.0,350.0,799.0,372.0,385.0
0801307213,715,376,330,713.8,333.0,294.5,707.8,316.9,350.7
0801307214,928,573,347,1743.6,1073.0,513.0,1734.1,1029.1,590.3
0801307215,475,334,133,531.0,333.0,145.0,517.0,309.0,130.0
0801307216,657,458,183,736.0,451.0,217.0,722.0,442.0,204.0
0801307217,514,313,185,547.6,306.0,160.9,535.1,301.9,166.2
0801307218,632,374,232,668.0,341.0,252.0,657.0,336.0,253.0
0801307219,738,577,150,754.0,568.0,135.0,739.0,550.0,146.0
0801307220,632,429,188,776.0,508.0,201.0,764.0,497.0,186.0
0801307221,663,511,136,767.7,526.5,166.2,751.6,507.4,170.0
0801307222,495,376,113,611.6,406.3,142.2,601.6,405.4,137.4
0801307223,564,367,184,692.4,425.0,210.1,682.9,402.1,216.8
0801307224,786,456,309,854.0,499.0,277.0,843.0,492.0,305.0
0801307225,789,379,393,880.3,423.5,395.6,885.3,453.1,394.3
0801307226,613,456,149,760.1,505.9,183.7,766.6,489.7,200.5
0801307227,652,409,228,749.0,445.2,211.9,742.5,445.2,229.2
0801307228,629,359,257,774.0,450.0,246.0,761.0,453.0,242.0
0801307229,999,654,330,1272.5,801.6,364.5,1259.6,793.7,375.4
0801307230,826,435,384,1081.2,566.5,437.5,1087.0,542.0,484.4
0801307231,247,117,129,312.0,162.7,123.8,306.9,158.1,128.8
0801307232,552,269,276,597.0,292.0,253.0,596.0,293.0,274.0
0801307233,532,211,307,599.4,244.4,313.2,606.1,252.9,322.9
0801307234,559,214,333,627.8,220.7,371.5,625.8,229.9,373.5
0801464001,236,162,70,497.0,271.0,181.0,491.0,276.0,190.0
0801464002,557,377,169,1579.0,962.0,455.0,1522.0,910.0,481.0
0801464003,118,68,50,1191.0,712.0,339.0,1151.0,685.0,357.0
0801464004,1018,596,396,1090.2,596.6,368.7,1056.9,598.1,377.8
0801464005,444,279,154,413.8,229.4,138.3,401.1,229.9,139.2
0801464006,129,90,37,1305.3,802.0,352.0,1247.0,753.5,362.9
0801464007,628,399,209,652.5,371.8,212.9,626.0,371.8,198.2
0801464008,514,291,208,538.0,261.0,208.0,518.0,280.0,199.0
0801464009,674,430,231,689.0,403.0,231.0,668.0,389.0,239.0
0801464010,963,492,461,987.0,509.0,397.0,979.0,509.0,431.0
0801464011,936,506,409,971.5,487.1,384.1,943.0,492.2,394.8
0801464012,1115,522,567,1058.0,534.0,457.0,1036.0,539.0,461.0
0801464013,769,457,297,824.7,410.0,298.0,806.0,418.5,320.1
0801464014,913,518,370,817.3,417.9,314.7,793.3,430.6,312.7
0801464015,1013,556,443,965.0,479.0,397.0,929.0,482.0,405.0
0801464016,985,449,522,997.0,435.0,481.0,976.0,455.0,483.0
0801464017,980,444,524,1096.2,503.0,490.8,1079.8,502.2,535.0
0801464018,559,330,219,758.7,389.1,291.3,736.6,400.4,290.3
0801464019,996,548,426,1011.0,504.0,389.0,986.0,526.0,412.0
0801464020,979,504,451,1035.8,494.0,435.2,1000.2,475.8,463.0
0801464021,1458,837,592,1560.0,857.0,532.0,1529.0,827.0,577.0
0801464022,593,365,217,591.9,300.7,230.8,562.5,302.3,224.7
0801464023,656,386,260,730.8,380.8,282.0,702.4,380.8,288.4
0801464024,1284,665,601,1447.7,769.3,551.1,1402.5,730.2,606.7
0801464025,1837,946,876,2108.5,1098.9,836.8,2059.2,1059.0,917.0
0801464026,528,265,255,1016.0,522.0,415.0,996.0,502.0,467.0
0801464027,1240,722,501,1227.4,631.9,451.9,1178.7,624.7,467.3
0801464028,693,408,266,895.6,448.4,353.3,863.8,453.0,342.0
0801464029,873,533,324,969.0,463.0,415.0,928.0,461.0,405.0
0801464030,859,500,346,926.0,436.0,378.0,898.0,459.0,352.0
0801464031,730,376,337,809.0,365.0,357.0,774.0,364.0,355.0
0801464032,1403,728,657,1599.4,871.1,617.4,1552.4,854.1,655.3
0801464033,1138,638,489,1384.0,775.0,495.0,1361.0,735.0,574.0
0801464034,325,110,207,504.0,155.0,316.0,493.0,153.0,326.0
0801464035,1294,662,611,3286.0,1818.0,1241.0,3214.0,1732.0,1389.0
0801464036,4,3,1,63.3,27.3,29.8,63.3,28.2,31.8
0801464037,5,2,1,19.0,8.2,8.9,19.0,8.4,9.6
0801464038,7,4,3,72.8,31.4,34.3,72.8,32.4,36.6
0801508001,477,327,142,517.0,303.0,161.0,502.0,311.0,153.0
0801508002,525,374,144,560.0,365.0,137.0,556.0,384.0,131.0
0801508003,753,444,285,868.0,477.0,320.0,875.0,517.0,299.0
0801508004,728,330,383,924.0,344.0,502.0,903.1,376.0,479.0
0801508005,738,347,381,930.0,437.0,420.0,936.0,456.0,428.0
0801508006,828,356,454,889.0,337.0,478.0,897.0,358.0,492.0
0801508007,997,423,557,1220.0,472.0,618.0,1223.0,538.0,614.0
0801508008,639,249,385,673.0,245.0,360.0,678.0,276.0,367.0
0801508009,682,225,438,801.0,204.0,529.0,804.0,238.0,528.0
0801508010,747,275,456,801.0,247.0,474.0,804.0,279.0,490.0
0801508011,633,370,256,684.0,350.0,278.0,682.0,372.0,279.0
0801508012,564,391,163,539.0,352.0,144.0,546.0,352.0,152.0
0801508013,779,350,416,847.0,306.0,499.0,856.0,325.0,500.0
0801508014,481,213,261,547.0,240.0,276.0,547.0,256.0,264.0
0801508015,350,188,152,450.0,209.0,195.0,452.0,221.0,208.0
0801709001,129,14,113,126.0,8.0,114.0,122.0,20.0,100.0
0801709002,308,62,238,296.0,28.0,253.0,293.0,51.0,228.0
0801709003,355,65,284,370.0,52.0,303.0,365.0,82.0,264.0
0801709004,249,40,205,246.0,33.0,204.0,247.0,57.0,184.0
0801709005,70,17,50,64.0,11.0,51.0,63.0,10.0,52.0
0801910001,780,511,251,815.0,428.0,293.0,823.0,467.0,289.0
0801910002,272,169,92,292.0,130.0,123.0,289.0,135.0,120.0
0801910003,373,199,166,358.0,137.0,175.0,358.0,168.0,162.0
0801910004,720,414,277,728.0,305.0,332.0,735.0,344.0,315.0
0801910005,648,412,221,651.8,299.5,285.6,647.8,327.4,259.7
0801910006,375,237,131,424.8,186.7,191.6,422.8,208.8,179.5
0801910007,1017,526,474,1021.3,467.8,469.8,1022.3,473.8,482.7
0801910008,638,357,272,637.0,321.0,278.0,643.0,313.0,291.0
0801910009,944,507,416,938.0,454.0,427.0,934.0,446.0,442.0
0802111001,347,280,64,406.9,293.0,90.7,407.7,311.1,92.4
0802111002,441,239,191,364.2,160.0,173.9,362.5,174.7,179.1
0802111003,308,197,103,331.2,179.6,124.7,335.2,207.5,120.7
0802111004,433,379,51,386.6,279.5,82.7,395.6,305.7,77.8
0802111005,378,235,138,403.0,170.0,186.0,408.0,206.0,187.0
0802111006,490,208,271,539.0,181.0,319.0,541.0,224.0,300.0
0802111007,279,120,156,293.0,103.0,155.0,297.0,122.0,165.0
0802111008,577,189,376,615.0,144.0,415.0,623.0,193.0,411.0
0802111009,324,145,178,379.0,133.0,217.0,381.0,169.0,203.0
0802111010,297,162,125,304.0,128.0,150.0,305.0,160.0,142.0
0802312001,175,157,18,380.5,306.3,54.4,365.8,316.2,34.9
0802312002,198,172,20,189.0,158.0,25.0,183.0,158.0,20.0
0802312003,133,119,11,131.0,105.0,24.0,129.0,116.0,12.0
0802312004,0,0,0,9.5,7.7,1.6,9.2,7.8,1.1
0802312005,135,85,44,136.0,60.0,63.0,131.0,64.0,61.0
0802312006,82,56,25,74.0,45.0,23.0,75.0,55.0,14.0
0802312007,451,283,161,571.1,289.0,237.0,572.0,300.0,244.0
0802312008,307,170,124,357.0,154.0,160.0,358.0,169.0,160.0
0802513001,345,113,223,315.0,55.0,239.0,315.0,95.0,204.0
0802513002,243,83,157,262.0,56.0,184.0,260.0,93.0,155.0
0802513003,232,98,131,216.0,51.0,152.0,212.0,70.0,133.0
0802513004,256,83,163,237.0,48.0,160.0,237.0,76.0,149.0
0802513005,250,89,160,242.0,61.0,168.0,241.0,82.0,143.0
0802513006,232,86,142,255.0,68.0,176.0,253.0,88.0,152.0
0802714001,1245,443,783,1572.5,403.3,1053.1,1572.5,487.3,1014.1
0802714002,350,105,242,330.5,62.7,249.8,327.5,74.7,238.9
0802714003,1034,364,647,1163.0,331.0,758.0,1160.0,382.0,731.0
0802915001,739,293,430,810.3,198.6,547.6,806.5,251.1,498.9
0802915002,806,272,524,907.5,226.4,640.7,906.5,274.6,587.5
0802915003,761,258,496,842.5,211.6,575.2,836.5,251.4,536.5
0802915004,860,256,590,915.0,153.0,713.0,910.0,215.0,655.0
0802915005,829,391,422,857.6,356.4,437.1,860.9,396.1,415.5
0802915006,264,104,152,332.3,94.2,215.2,331.0,109.9,196.9
0802915007,893,310,565,996.7,233.0,693.8,996.7,267.9,675.8
0802915008,797,224,562,930.5,182.4,677.0,919.1,220.1,648.1
0802915009,698,203,477,758.0,155.0,543.2,746.5,203.7,495.3
0802915010,894,377,505,940.5,330.5,544.4,950.1,383.5,523.2
0802915011,622,204,407,622.9,156.1,429.4,625.9,184.4,391.3
0802915012,679,195,470,674.7,146.4,485.2,674.7,179.5,466.2
0802915013,745,186,542,868.0,182.3,620.4,860.9,226.4,602.2
0802915014,1048,383,640,1117.0,300.0,750.0,1109.0,340.0,713.0
0802915015,658,347,302,693.9,320.1,302.4,701.0,375.4,259.3
0802915016,722,201,507,805.0,172.0,591.0,808.0,190.0,569.0
0802915017,682,156,510,827.5,113.3,676.4,824.0,162.5,625.4
0802915018,933,204,712,1050.4,150.2,875.2,1052.3,187.6,836.6
0802915019,959,243,698,1010.0,186.9,768.7,1017.9,253.3,725.3
0802915020,845,277,556,829.6,218.6,569.0,823.6,243.6,549.1
0803116101,511,364,129,597.8,382.7,166.9,589.3,390.6,164.8
0803116102,396,255,134,470.7,301.3,131.4,464.0,307.5,129.8
0803116103,598,444,145,618.8,442.9,129.4,615.4,448.2,135.6
0803116104,357,261,88,566.7,410.2,114.2,564.2,414.7,120.8
0803116105,578,417,149,780.0,548.0,179.0,751.0,536.0,157.0
0803116106,250,155,89,587.3,387.1,158.5,577.2,391.9,155.1
0803116107,478,350,121,385.9,254.3,104.1,379.2,257.4,101.9
0803116108,529,321,199,553.0,347.2,167.7,547.0,356.3,167.3
0803116109,508,358,140,522.4,345.6,133.6,513.3,352.3,132.1
0803116110,341,250,82,439.1,297.8,98.1,430.8,305.4,98.8
0803116111,535,386,137,737.3,499.2,166.1,723.2,511.8,166.9
0803116112,578,419,154,724.7,511.1,169.9,710.2,492.7,173.7
0803116113,699,448,231,705.2,444.1,210.6,697.2,456.0,210.0
0803116114,679,480,183,858.8,570.8,213.2,842.1,581.0,208.9
0803116115,562,324,231,598.4,327.2,215.2,599.8,334.5,233.2
0803116116,642,419,210,638.0,365.4,218.5,636.7,382.2,225.9
0803116117,532,326,199,512.8,305.3,167.8,509.0,322.9,166.5
0803116118,614,338,269,598.6,344.4,206.3,600.8,345.9,230.1
0803116119,569,356,204,624.3,359.3,216.1,613.9,370.3,215.4
0803116120,525,307,211,542.3,326.1,175.0,542.1,344.3,173.9
0803116121,447,287,147,383.6,259.0,101.2,375.8,256.0,104.2
0803116122,465,343,113,675.5,487.2,144.5,658.9,465.2,142.2
0803116123,571,365,188,690.0,389.9,238.6,669.1,390.5,234.9
0803116124,663,394,257,757.2,447.7,248.3,741.7,444.6,262.2
0803116125,536,309,219,526.8,318.7,168.3,521.4,323.1,172.6
0803116126,523,347,164,566.0,348.8,175.0,562.7,354.1,180.6
0803116127,597,354,238,629.7,388.1,194.6,628.9,400.2,198.5
0803116128,387,289,94,503.4,340.0,132.8,493.2,336.0,136.8
0803116129,493,315,168,432.7,244.5,149.6,419.6,244.9,147.3
0803116130,474,252,209,579.4,327.6,213.5,572.6,333.2,214.7
0803116131,806,311,489,570.7,293.5,247.8,571.8,298.5,258.6
0803116132,805,445,348,1320.5,677.1,553.3,1322.3,694.6,578.3
0803116133,680,359,311,593.3,293.2,262.7,600.8,311.9,265.0
0803116134,592,292,288,511.5,259.9,203.0,513.1,273.8,209.0
0803116135,528,290,225,577.1,296.4,226.5,579.6,316.4,232.3
0803116136,673,398,263,568.0,291.9,221.9,570.1,311.1,227.9
0803116137,641,346,282,677.1,321.8,292.4,668.9,334.4,294.8
0803116138,584,335,236,591.9,273.7,262.7,587.6,290.2,257.9
0803116139,605,359,237,724.9,356.4,301.9,711.5,361.4,315.3
0803116140,1033,601,416,1213.3,623.7,471.4,1209.8,664.6,480.9
0803116141,713,390,316,776.0,401.6,311.3,781.0,435.7,297.7
0803116142,844,440,386,920.2,454.1,392.7,923.3,488.5,395.5
0803116143,657,309,333,814.5,359.9,389.5,810.0,375.4,402.8
0803116144,594,255,336,585.0,268.6,270.1,583.8,283.8,280.2
0803116201,220,192,26,239.0,199.0,25.0,232.0,193.0,31.0
0803116202,478,415,56,726.0,588.4,65.1,717.5,574.8,75.3
0803116203,440,400,36,557.1,434.9,68.7,544.4,414.8,78.3
0803116204,353,297,52,477.3,367.6,73.0,466.7,355.2,71.2
0803116205,398,318,71,507.2,384.5,86.0,501.3,376.4,94.5
0803116206,795,682,103,1090.1,886.0,114.6,1064.1,835.2,146.2
0803116207,562,457,98,692.9,572.3,72.9,668.4,528.7,93.3
0803116208,859,715,134,1178.7,943.6,157.6,1159.7,900.6,188.6
0803116209,793,579,206,834.2,618.0,142.2,812.8,587.8,174.5
0803116210,684,597,72,892.0,726.5,91.2,874.9,691.9,123.0
0803116211,493,437,49,943.7,767.4,89.6,919.4,735.2,119.4
0803116212,841,697,123,970.7,777.9,106.6,950.3,747.1,126.9
0803116213,695,578,102,768.8,597.3,101.6,750.9,571.9,122.9
0803116214,666,511,145,697.6,504.5,126.6,677.8,479.3,156.1
0803116215,461,360,89,622.8,477.4,95.8,600.7,461.6,97.1
0803116216,372,303,60,559.5,430.9,85.6,547.1,416.4,83.5
0803116217,425,376,39,792.2,643.1,69.6,766.6,619.7,91.4
0803116218,676,578,86,860.9,677.0,103.3,845.9,651.1,140.4
0803116219,644,539,90,696.9,545.5,85.4,685.4,524.8,119.1
0803116220,625,492,120,800.9,635.8,98.2,781.6,602.4,131.2
0803116221,624,503,112,746.3,570.6,132.0,731.4,559.7,122.4
0803116222,367,289,66,604.2,468.4,100.0,590.8,453.7,98.5
0803116223,364,309,49,568.6,436.6,94.4,561.2,432.4,98.5
0803116224,547,440,101,928.9,725.4,143.3,910.5,702.9,159.4
0803116225,570,448,109,675.4,508.2,113.0,659.6,498.3,110.4
0803116226,463,365,88,604.2,446.1,105.8,592.6,442.8,105.0
0803116227,368,282,79,550.8,387.9,119.6,545.5,398.4,114.7
0803116228,350,268,79,464.2,355.6,78.7,456.4,350.5,81.4
0803116229,416,307,96,605.1,435.2,112.3,597.0,439.6,113.5
0803116230,598,450,129,765.2,575.4,132.4,756.7,566.2,144.9
0803116231,363,287,74,379.2,264.7,82.5,376.3,272.6,81.4
0803116232,369,264,93,465.4,334.9,100.5,447.1,324.9,100.0
0803116233,287,226,55,654.1,463.2,138.6,631.1,456.2,138.6
0803116234,443,315,115,490.1,331.3,117.8,484.2,343.5,110.9
0803116235,346,275,65,530.5,377.6,107.8,527.7,387.3,109.9
0803116236,270,208,55,372.6,268.1,80.5,357.9,260.1,80.0
0803116237,434,316,113,460.0,322.8,98.4,449.2,324.0,99.2
0803116238,444,322,114,496.5,343.3,107.9,494.4,355.1,110.0
0803116301,650,507,128,672.3,524.3,89.3,659.3,499.7,124.7
0803116302,667,497,150,661.0,502.6,98.2,652.6,489.0,132.7
0803116303,634,509,110,823.0,625.5,128.9,808.0,599.2,163.1
0803116304,668,493,169,734.1,551.8,119.4,723.4,526.3,165.9
0803116305,910,722,168,1073.0,807.0,179.6,1055.2,780.9,218.8
0803116306,890,723,148,1409.6,1048.1,242.0,1383.3,1003.3,300.6
0803116307,427,323,98,467.8,339.1,91.1,461.1,334.0,100.1
0803116308,815,625,180,933.3,691.7,162.7,920.3,674.2,205.1
0803116309,607,482,115,641.2,474.3,117.4,637.1,468.6,146.7
0803116310,701,526,163,725.2,524.9,133.3,716.2,525.6,166.9
0803116311,183,140,41,210.7,146.8,50.0,207.5,144.1,51.6
0803116312,813,617,169,1048.2,728.8,214.5,1025.4,718.2,217.0
0803116313,767,599,155,902.9,665.9,165.8,898.9,658.7,208.1
0803116314,441,294,140,477.1,345.6,88.6,473.3,345.3,110.9
0803116315,816,627,172,945.7,669.9,173.7,946.0,661.5,242.6
0803116316,581,424,150,818.9,632.4,117.8,764.9,556.4,146.2
0803116317,365,245,108,347.2,240.3,76.2,343.3,234.9,90.9
0803116318,815,594,209,1113.1,792.8,215.9,1097.4,760.9,280.5
0803116319,624,403,197,688.4,463.0,168.4,682.7,461.1,187.0
0803116320,541,321,212,764.2,457.1,235.7,755.7,456.1,257.5
0803116321,796,594,184,871.7,606.3,181.8,864.8,600.7,216.8
0803116322,433,312,112,482.5,334.1,101.6,478.3,331.1,120.6
0803116323,590,438,131,617.2,460.9,102.5,601.7,434.5,132.7
0803116324,800,608,184,797.7,576.8,146.4,781.9,550.6,181.4
0803116325,1084,840,217,1386.5,1015.0,241.7,1318.4,922.1,284.1
0803116326,558,396,152,687.9,480.3,149.4,681.9,463.0,186.8
0803116327,649,435,204,676.7,452.7,177.2,676.7,443.5,205.2
0803116328,626,426,194,598.5,403.8,151.8,594.5,400.0,170.3
0803116329,456,286,164,530.2,356.1,137.1,526.5,354.5,151.2
0803116330,308,209,94,365.8,252.4,88.3,364.1,254.5,97.1
0803116331,505,337,163,508.2,350.6,122.7,505.9,353.5,134.9
0803116332,401,183,216,424.2,266.3,132.3,432.1,273.2,148.1
0803116333,617,391,219,593.5,380.2,173.1,600.3,384.5,199.5
0803116334,592,372,208,645.1,427.3,166.0,644.5,422.0,202.5
0803116335,606,414,183,736.8,473.2,192.5,733.1,480.7,213.9
0803116336,598,414,172,723.2,456.8,195.0,716.7,452.8,216.0
0803116337,602,316,280,610.2,391.1,177.6,617.1,395.3,204.9
0803116338,591,387,199,682.1,422.9,208.7,675.5,417.7,222.6
0803116339,627,411,203,698.1,435.6,200.0,690.9,428.1,217.9
0803116401,553,373,170,634.6,439.0,146.7,634.0,443.3,156.0
0803116402,522,397,115,505.4,368.6,97.3,494.2,354.3,104.2
0803116403,457,372,75,717.8,541.8,119.3,691.4,504.4,128.7
0803116404,708,567,128,935.0,716.0,153.0,927.0,728.0,166.0
0803116405,519,415,101,472.2,344.7,90.6,461.5,331.0,97.0
0803116406,585,467,105,717.5,559.8,114.0,707.4,538.0,133.4
0803116407,613,461,134,636.8,499.8,100.3,627.5,479.1,118.9
0803116408,644,524,111,781.7,595.3,125.4,770.2,579.4,142.2
0803116409,603,474,121,755.5,581.7,112.3,744.7,565.9,130.1
0803116410,655,512,125,751.0,570.1,114.0,739.3,559.7,130.6
0803116411,633,519,104,676.1,516.1,107.1,668.3,497.4,127.2
0803116412,655,534,114,737.4,578.5,105.0,726.3,556.3,130.4
0803116413,654,553,95,670.5,541.1,84.1,657.4,521.7,106.3
0803116414,675,563,99,771.8,629.9,86.6,753.1,612.0,106.3
0803116415,679,590,76,783.7,629.1,100.7,777.6,615.9,116.6
0803116416,582,479,90,765.3,579.9,122.3,756.0,561.9,144.2
0803116417,1020,848,154,1093.1,866.0,149.7,1066.7,853.8,171.3
0803116418,845,678,150,895.0,700.7,130.4,879.2,686.9,152.7
0803116419,673,551,115,701.7,546.0,102.6,688.8,526.9,125.2
0803116420,707,560,132,832.8,654.5,111.8,814.1,615.7,152.5
0803116421,638,513,118,760.4,610.1,95.5,744.9,572.9,132.7
0803116422,539,422,108,604.5,465.5,97.6,604.0,454.1,120.4
0803116423,586,454,129,659.0,510.2,101.0,651.3,496.0,121.9
0803116424,611,513,93,585.5,465.9,75.5,573.0,437.8,104.2
0803116425,624,469,142,659.6,496.5,115.0,655.7,472.2,143.8
0803116426,640,481,151,794.6,617.6,129.9,781.7,600.6,147.8
0803116427,615,527,81,738.5,581.1,93.8,728.6,566.0,128.8
0803116428,510,372,129,593.2,450.1,102.4,588.0,430.6,124.6
0803116429,592,472,114,616.4,474.9,98.4,607.1,458.1,116.2
0803116430,560,469,84,580.4,449.7,79.7,573.0,433.7,106.4
0803116431,689,567,109,922.1,688.1,146.6,911.2,655.0,185.9
0803116432,584,374,202,706.7,500.4,158.0,694.9,480.9,171.1
0803116433,478,357,114,665.5,501.3,110.8,648.0,487.1,119.4
0803116434,781,661,107,1269.1,932.1,201.7,1245.9,920.8,241.6
0803116435,647,470,168,958.9,685.2,203.8,936.9,662.0,221.4
0803116436,467,360,101,688.4,507.7,122.9,684.0,501.9,126.6
0803116437,441,347,84,706.1,536.2,109.3,695.3,523.5,114.5
0803116438,441,378,59,667.3,521.8,90.4,653.6,508.8,93.3
0803116439,452,398,50,657.3,528.3,80.4,643.1,520.8,77.6
0803116440,521,429,83,707.9,544.2,116.8,688.4,529.7,117.6
0803116441,458,363,80,639.6,494.7,83.4,638.1,480.6,98.2
0803116442,480,359,108,588.2,434.3,114.5,577.3,433.5,110.8
0803116443,471,383,80,618.4,467.4,102.0,609.4,459.6,105.6
0803116444,502,385,105,676.1,494.0,133.5,663.9,495.1,128.6
0803116501,670,546,116,938.0,727.0,141.0,922.0,712.0,157.0
0803116502,564,461,93,760.3,608.4,107.5,740.2,579.9,125.1
0803116503,502,446,44,856.6,702.8,96.9,836.6,672.5,115.5
0803116504,562,487,62,730.9,610.1,71.6,722.1,587.1,93.2
0803116505,481,429,47,556.8,465.4,55.2,552.3,448.1,73.0
0803116506,373,302,61,606.0,440.0,106.0,596.0,446.0,100.0
0803116507,437,380,51,643.0,514.0,88.0,633.0,511.0,86.0
0803116508,175,151,19,270.8,221.9,35.1,272.4,224.5,32.2
0803116509,323,283,33,515.0,442.0,23.0,506.0,431.0,39.0
0803116510,519,443,64,718.0,581.0,101.0,730.0,587.0,110.0
0803116511,367,335,29,554.2,454.1,71.9,557.6,459.5,65.8
0803116512,691,552,127,923.8,733.1,123.2,897.6,682.5,168.1
0803116513,895,770,112,1016.7,804.6,137.5,988.0,748.2,187.8
0803116514,736,624,107,884.5,682.4,144.9,861.5,665.3,164.0
0803116515,863,747,111,1582.0,1221.3,232.2,1552.7,1176.0,304.1
0803116516,1188,951,217,1635.1,1220.6,262.2,1587.2,1141.0,366.0
0803116517,779,656,110,1900.0,1381.0,348.0,1842.0,1292.0,415.0
0803116518,1382,969,396,3324.7,2357.3,685.9,3242.2,2200.4,857.2
0803116519,648,526,115,1392.9,1036.8,218.4,1346.1,962.0,275.2
0803116520,1213,857,336,1703.7,1140.5,399.9,1671.6,1110.2,456.8
0803116521,793,528,250,1026.5,684.7,270.9,1012.7,679.0,287.1
0803116522,1064,779,269,2349.5,1665.2,466.0,2275.8,1563.7,538.1
0803116523,700,631,62,951.2,792.7,94.8,926.8,752.0,112.0
0803116524,608,487,112,1197.4,874.2,223.9,1167.9,834.6,238.4
0803116525,1063,835,204,1221.2,923.3,188.4,1184.9,884.4,213.7
0803116526,1021,784,219,1278.5,998.5,162.7,1238.1,954.3,205.2
0803116527,977,814,146,1405.4,1123.7,185.7,1381.3,1083.0,229.2
0803116528,606,526,75,726.8,583.9,70.9,716.3,567.3,81.7
0803116529,673,516,142,845.1,659.8,104.2,825.8,629.1,118.7
0803116530,1335,1016,297,1984.4,1522.0,328.6,1949.7,1452.5,363.8
0803116531,1108,957,123,1278.5,1040.8,116.3,1252.9,978.3,148.1
0803116532,1050,914,115,1196.0,987.1,85.4,1171.8,946.7,107.4
0803116533,670,580,75,735.9,607.7,59.3,721.6,583.1,64.8
0803116534,1051,889,126,1256.4,1040.2,106.3,1213.2,979.0,125.0
0803116535,1098,890,181,1251.1,1003.9,150.9,1228.1,953.8,177.2
0803116536,944,821,102,1073.8,857.4,125.6,1057.5,835.5,147.6
0803116537,698,557,129,775.5,624.5,95.0,758.2,594.9,119.8
0803116538,897,726,158,948.3,753.0,120.7,928.6,729.6,143.2
0803116539,1192,836,339,1316.1,939.6,250.2,1281.9,888.1,312.1
0803116601,828,732,77,887.8,732.8,70.0,861.2,701.9,83.1
