GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
0800101001,3604,1603,61,1814,46,59,20,1,97,163,41,15,2637,1399,39,1113,28,38,19,1,55,105,31,9,3776.2,1504.1,127.9,2010.3,0.0,44.6,69.5,19.8,139.8,33.7,89.3,19.8
0800101002,3060,826,24,2078,14,43,74,1,82,78,105,11,2193,704,19,1374,11,27,57,1,47,59,75,7,3469.8,925.9,107.4,2282.1,11.1,32.0,111.3,0.0,117.6,185.4,116.4,0.0
0800101003,884,375,2,462,11,20,11,3,10,42,13,4,684,321,1,326,7,16,10,3,5,28,11,3,1187.4,300.1,30.5,805.4,15.1,13.8,11.3,11.2,31.1,110.6,11.8,17.1
0800101004,459,194,8,231,7,9,10,0,8,8,16,2,342,167,3,147,7,8,10,0,3,8,15,2,454.2,248.5,0.0,205.7,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0
0800101005,2083,654,18,1303,28,26,50,4,38,67,58,8,1484,567,15,824,22,12,40,4,26,41,44,6,2565.2,631.8,40.5,1764.4,33.3,39.2,24.2,31.8,40.5,291.7,24.2,48.9
0800101006,2695,868,23,1695,6,23,77,3,41,70,96,8,1958,757,10,1104,6,15,63,3,19,54,75,7,3819.9,1289.2,78.0,2287.7,26.4,34.8,103.8,0.0,116.0,145.5,167.4,0.0
0800101007,2849,1036,29,1563,31,27,163,0,37,99,192,6,2040,853,21,1010,26,14,116,0,27,67,134,4,2699.6,915.6,20.6,1617.2,19.3,67.3,59.3,0.2,41.7,169.6,70.6,5.2
0800101008,2357,1175,12,801,12,42,315,0,33,45,353,1,1763,960,11,533,9,19,231,0,19,29,246,1,2613.7,1339.3,3.3,848.1,16.5,59.5,347.0,0.0,3.3,123.9,374.0,5.8
0800101009,1418,946,16,353,6,19,77,1,28,29,94,6,1177,835,11,252,4,13,61,1,15,20,68,2,1485.4,913.6,0.0,441.8,4.4,44.5,81.1,0.0,0.0,23.4,116.6,1.6
0800101010,1240,438,13,714,3,10,62,0,33,23,71,0,935,381,11,489,2,6,46,0,23,17,52,0,1235.0,374.0,0.0,861.0,0.0,0.0,0.0,0.0,11.0,87.0,0.0,0.0
0800101011,3377,1192,72,1714,13,56,328,2,121,111,354,2,2471,1033,56,1109,10,34,227,2,75,77,242,2,3600.0,1522.2,147.0,1666.9,24.7,49.0,190.2,0.0,180.0,159.3,191.5,32.6
0800101012,2641,1393,37,1134,11,31,35,0,56,60,46,6,2076,1209,23,788,6,18,32,0,29,37,39,4,2427.8,1140.4,77.9,983.6,60.2,49.9,115.7,0.0,83.5,123.3,137.0,0.0
0800101013,930,336,7,486,2,2,91,6,11,25,92,6,664,276,4,314,2,2,62,4,6,15,63,4,959.9,347.7,12.5,566.2,0.0,9.2,24.3,0.0,21.7,52.5,86.0,0.0
