GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
49001BVR1,1402,1232,1,126,12,12,18,1,4,22,25,1,920,817,1,76,8,5,13,0,2,13,15,0,1249.8,1169.7,0.0,69.3,10.8,0.0,0.0,0.0,0.0,10.8,0.0,0.0
49001BVR2,1344,1055,2,233,5,15,27,7,4,21,27,10,914,738,1,133,4,12,20,6,3,16,20,8,1366.7,1227.8,0.0,104.1,34.8,0.0,0.0,0.0,0.0,34.8,0.0,0.0
49001GRL1,217,191,0,18,6,2,0,0,0,9,2,2,143,133,0,4,4,2,0,0,0,5,2,2,231.5,199.5,0.0,27.8,0.4,0.0,3.8,0.0,0.0,0.4,3.8,0.0
49001BVR3U,652,591,0,38,10,11,1,1,0,13,7,4,471,434,0,23,9,3,1,1,0,12,2,1,408.2,287.1,0.0,117.2,3.9,0.0,0.1,0.0,0.0,3.9,0.1,0.0
49001MLF1I,190,174,0,12,2,0,0,2,0,2,0,2,140,129,0,8,1,0,0,2,0,1,0,2,245.3,196.6,0.0,42.8,1.6,3.3,0.9,0.0,0.0,4.9,0.9,0.0
49001MLF1U,243,236,0,6,0,0,1,0,0,0,1,0,166,162,0,3,0,0,1,0,0,0,1,0,327.3,295.4,0.0,25.7,0.0,0.0,6.2,0.0,0.0,0.0,6.2,0.0
49001MLF2I,1208,1006,11,147,14,20,8,2,17,41,10,3,800,684,6,83,9,10,6,2,9,25,7,3,1377.7,1082.7,0.0,261.2,10.4,21.7,1.8,0.0,0.0,32.1,1.8,0.0
49001MLF2U,39,38,0,0,0,0,1,0,0,0,1,0,22,21,0,0,0,0,1,0,0,0,1,0,43.4,39.1,0.0,3.4,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0
49001MNR1I,907,777,0,118,1,1,6,4,0,2,7,4,561,487,0,67,1,0,4,2,0,1,5,2,848.8,787.2,0.0,60.2,0.0,0.0,1.4,0.0,0.0,0.0,1.4,0.0
49001MNR1U,61,60,0,1,0,0,0,0,0,0,0,0,42,41,0,1,0,0,0,0,0,0,0,0,75.4,68.7,0.0,5.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
