GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
36061497,2059,226,1284,420,7,64,54,4,1442,50,76,8,1675,213,1021,338,7,44,48,4,1149,39,60,7,1662.6,339.6,983.2,292.8,0.0,0.0,47.0,0.0,1003.4,0.0,47.0,0.0
36061498,1353,89,982,227,1,38,15,1,1081,28,34,5,1101,76,811,169,1,29,14,1,878,22,29,4,1429.4,14.4,1104.8,265.2,0.0,0.0,45.0,0.0,1221.6,0.0,45.0,0.0
36061499,1205,112,818,221,10,25,19,0,878,32,35,2,949,107,646,154,8,16,18,0,688,17,25,1,1344.5,204.5,878.6,137.1,0.0,56.5,67.8,0.0,933.7,13.6,91.5,0.0
36061500,3677,53,2097,1361,11,64,86,5,2465,88,118,17,2612,40,1560,907,10,36,57,2,1791,68,77,9,4896.0,35.0,2534.0,2039.0,0.0,126.0,162.0,0.0,3023.0,0.0,186.0,171.0
36061503,2075,28,835,1124,3,24,60,1,1091,50,68,3,1520,25,637,798,3,17,39,1,798,37,46,2,2404.0,0.0,941.0,1435.0,0.0,0.0,28.0,0.0,1470.0,0.0,28.0,0.0
36061507,466,115,73,253,0,15,9,1,112,8,11,1,356,108,55,175,0,10,7,1,77,4,9,1,442.8,76.9,168.3,167.5,0.0,11.0,12.6,6.5,188.5,0.0,20.2,6.5
36061508,2056,52,672,1208,0,37,87,0,889,44,108,7,1422,47,451,834,0,28,62,0,595,30,78,6,1706.3,103.2,599.3,888.2,0.0,10.0,105.5,0.0,642.9,4.3,113.3,0.0
36061509,518,36,117,327,1,6,31,0,185,8,33,0,410,30,101,245,1,4,29,0,154,7,29,0,609.7,109.2,231.5,206.8,0.0,7.3,54.9,0.0,249.0,3.3,58.4,0.0
36061510,1823,265,293,1160,1,41,63,0,430,60,83,6,1377,251,209,824,1,32,60,0,302,49,73,4,1986.5,347.2,206.1,1020.6,0.0,376.6,35.9,0.0,335.5,6.4,42.8,0.0
36061511,1900,22,617,1109,9,19,124,0,819,34,139,8,1366,13,445,806,6,12,84,0,577,24,94,5,2591.0,0.0,1045.0,1344.0,0.0,0.0,202.0,0.0,1190.0,199.0,202.0,0.0
36061513,1290,6,449,777,1,18,39,0,561,32,39,5,959,4,337,584,1,11,22,0,415,24,22,4,1879.0,27.0,766.0,887.0,0.0,0.0,199.0,0.0,889.0,0.0,199.0,40.0
36061514,2053,20,618,1351,6,26,31,1,908,59,43,19,1463,15,424,987,5,12,19,1,609,39,27,16,2209.4,68.1,888.9,1203.8,0.0,0.0,48.5,0.0,1303.3,52.1,59.1,0.0
36061517,2304,399,421,1378,1,51,54,0,553,40,92,1,1740,362,306,985,1,39,47,0,408,33,69,1,2145.6,438.3,578.0,999.7,0.0,49.2,69.8,10.5,643.6,49.6,115.6,10.5
36061518,1505,209,256,954,6,29,49,2,419,63,70,5,1167,191,203,700,6,19,46,2,313,48,60,5,1380.3,257.4,185.8,832.5,0.0,20.4,84.1,0.0,241.8,19.9,135.0,0.0
36061519,2362,369,442,1390,5,43,112,1,594,46,129,7,1882,336,365,1038,3,36,103,1,477,40,116,6,2289.9,450.0,547.8,1068.9,0.0,120.5,102.7,0.0,754.7,49.5,146.0,17.0
36061520,2561,287,331,1839,2,37,65,0,440,74,83,10,1948,273,261,1328,2,24,60,0,340,53,75,7,2755.2,342.2,508.1,1795.2,0.0,56.7,52.9,0.0,635.9,15.8,108.9,0.0
36061521,1936,158,371,1338,5,11,53,0,567,42,62,2,1499,149,292,995,5,6,52,0,430,31,59,2,1849.9,254.9,381.4,1019.7,0.0,110.7,83.2,0.0,495.6,39.8,183.3,0.0
36061522,1083,18,506,525,2,8,24,0,620,12,30,1,842,18,385,412,2,5,20,0,467,10,23,1,889.8,24.1,330.6,450.8,0.0,63.7,20.6,0.0,460.2,17.0,82.3,0.0
36061523,1425,314,479,446,0,45,141,0,606,38,151,2,1177,277,426,321,0,32,121,0,511,26,127,1,1556.3,244.3,675.5,460.8,10.7,46.6,118.4,0.0,764.8,16.2,145.5,0.0
36061524,264,90,127,31,1,10,5,0,148,3,12,0,202,77,95,21,0,5,4,0,106,2,7,0,461.0,84.1,291.4,63.8,0.0,16.1,5.7,0.0,302.5,0.0,15.4,2.9
36061525,1099,81,748,183,4,22,61,0,806,14,64,1,949,79,639,154,4,19,54,0,688,12,57,1,1641.3,255.5,821.2,288.3,20.7,65.0,190.5,0.0,884.0,20.7,223.3,0.0
36061526,1450,115,668,586,5,37,39,0,825,44,55,1,1086,107,487,427,3,29,33,0,580,27,44,1,1326.3,159.6,386.7,651.2,0.0,36.4,92.5,0.0,473.0,9.7,127.7,0.0
36061527,1763,203,384,1107,7,25,37,0,508,53,63,6,1429,184,342,851,5,15,32,0,444,40,47,3,2622.3,144.0,715.3,1558.8,0.0,147.7,56.1,0.4,824.2,65.1,148.1,29.4
36061528,1794,26,520,1226,3,19,0,0,807,46,3,4,1319,16,369,916,3,15,0,0,568,32,2,3,1402.1,87.2,322.6,992.3,0.0,0.0,0.0,0.0,385.1,0.0,0.0,0.0
36061529,6793,236,2638,3674,10,79,156,0,3488,194,196,23,4889,207,1916,2589,7,56,114,0,2471,140,141,15,6968.4,164.8,2636.3,3660.1,0.0,147.0,360.2,0.0,3158.7,285.0,443.6,26.0
36061533,1648,162,861,549,10,32,34,0,1029,44,44,7,1634,161,855,542,10,32,34,0,1018,43,44,7,1862.0,354.0,959.0,428.0,12.0,19.0,58.0,32.0,1074.0,26.0,63.0,32.0
36061535,2079,117,746,1166,5,23,22,0,905,64,42,2,1613,106,627,837,5,16,22,0,736,45,32,2,2288.8,301.1,716.1,1174.2,0.0,0.0,93.8,3.6,937.5,29.2,104.7,3.6
