GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
400011,1353,291,2,49,907,103,1,0,2,1038,1,1,993,252,1,25,649,65,1,0,1,726,1,1,1339.5,372.5,5.6,86.9,785.5,82.5,6.5,0.0,11.9,897.5,8.4,0.0
400012,980,337,4,22,511,105,0,1,5,636,4,1,699,298,0,11,325,64,0,1,1,398,1,1,852.6,295.9,4.1,42.8,437.6,62.9,9.3,0.0,7.2,513.4,11.9,0.0
400013,288,108,0,8,126,46,0,0,0,175,0,0,222,94,0,6,87,35,0,0,0,123,0,0,244.1,101.2,0.0,7.4,121.1,5.2,1.5,7.7,0.0,131.8,1.5,7.7
400014,1148,365,6,196,485,96,0,0,6,623,1,0,821,315,4,110,330,62,0,0,4,401,1,0,1277.3,326.4,0.0,186.8,630.2,108.5,25.4,0.0,0.0,774.0,25.4,0.0
400015,582,204,0,7,332,39,0,0,2,370,3,2,436,180,0,6,218,32,0,0,1,249,3,2,596.1,254.0,0.0,3.7,284.6,53.7,0.1,0.0,0.1,341.6,0.1,0.0
400016,1749,611,3,88,805,241,1,0,11,1089,1,0,1271,531,2,43,557,137,1,0,4,712,1,0,1924.8,670.5,15.6,84.2,968.8,185.7,0.0,0.0,19.9,1194.7,0.0,0.0
400017,1602,623,0,69,750,147,13,0,0,925,16,2,1193,532,0,32,530,94,5,0,0,630,7,2,1638.9,463.0,11.9,104.3,805.7,221.3,32.7,0.0,72.4,1046.0,33.3,0.0
400018,1053,395,5,41,507,97,8,0,6,626,9,0,771,324,3,22,354,63,5,0,3,428,5,0,1031.0,465.3,0.0,36.2,448.3,79.2,2.0,0.0,7.5,528.6,2.0,0.0
4000110,483,241,1,26,148,67,0,0,3,221,0,0,383,216,1,20,107,39,0,0,3,147,0,0,486.3,211.4,0.4,17.2,223.0,27.5,1.1,5.8,4.6,252.2,1.1,5.8
4000111,1126,232,1,60,770,63,0,0,3,869,3,0,772,181,1,30,519,41,0,0,2,571,2,0,1054.6,256.5,3.1,76.7,633.9,82.0,2.4,0.0,22.0,741.9,6.6,0.0
4000112,1246,612,1,19,488,126,0,0,2,623,3,1,900,512,1,9,305,73,0,0,1,379,2,1,1055.9,391.6,4.2,58.7,441.9,151.2,8.2,0.0,64.9,604.6,22.5,0.0
4000113,1028,497,2,27,434,66,2,0,5,511,2,0,761,408,0,16,290,46,1,0,2,338,1,0,1125.3,566.5,12.0,48.0,421.5,75.9,1.4,0.0,47.3,502.7,1.4,0.0
4000114,2511,776,8,307,1185,229,6,0,19,1499,7,1,1700,637,6,146,765,141,5,0,8,923,6,1,2205.8,625.3,1.0,260.6,1014.9,280.0,17.9,6.0,3.3,1381.2,44.5,6.0
4000116,1017,595,3,23,317,77,2,0,9,398,2,0,719,438,3,11,217,48,2,0,4,267,2,0,837.7,430.8,0.0,20.6,319.8,43.6,15.4,7.5,0.1,378.2,15.4,7.5
4000117,2350,1378,1,62,599,272,38,0,9,863,44,3,1760,1135,0,34,389,180,22,0,5,562,25,3,2154.0,1243.5,6.0,191.2,508.1,188.2,17.0,0.0,27.9,702.4,28.2,0.0
4000118,1920,1077,11,85,526,198,23,0,15,744,26,0,1344,850,5,43,327,101,18,0,6,436,19,0,2028.3,1089.6,1.9,99.8,638.1,191.3,1.5,5.9,25.4,855.3,7.6,14.5
4000119,2247,1216,5,108,638,245,35,0,14,903,41,0,1581,961,3,56,387,151,23,0,6,543,26,0,2260.7,1156.9,3.1,135.9,720.9,235.3,2.5,6.1,12.6,1006.9,11.2,9.5
40003110,371,338,4,17,4,8,0,0,4,7,0,0,272,253,2,8,4,5,0,0,2,7,0,0,352.5,298.2,0.0,0.6,0.0,53.6,0.0,0.0,2.6,53.6,0.0,0.0
40003120,256,237,0,12,1,6,0,0,2,7,0,0,204,193,0,6,1,4,0,0,0,5,0,0,269.9,222.8,0.8,6.6,1.4,38.2,0.0,0.0,2.9,40.5,0.0,0.0
40003130,403,383,0,10,3,7,0,0,1,9,0,0,335,324,0,4,2,5,0,0,1,6,0,0,471.2,361.9,5.6,41.7,9.7,52.4,0.0,0.0,9.7,67.7,0.0,0.0
40003140,840,777,4,24,17,17,1,0,10,39,1,0,645,603,4,15,10,12,1,0,9,24,1,0,901.0,744.2,4.7,56.2,11.3,84.7,0.0,0.0,10.6,102.0,0.0,0.0
40003210,343,306,3,17,10,6,1,0,4,19,4,0,263,240,3,11,7,1,1,0,3,9,3,0,366.0,313.8,0.6,17.7,3.0,31.0,0.0,0.0,2.5,35.4,0.0,0.0
40003220,586,565,3,6,7,5,0,0,6,10,1,0,473,456,3,6,7,1,0,0,4,9,0,0,654.4,569.6,0.1,27.8,4.4,52.5,0.0,0.0,3.3,58.7,0.0,0.0
40003230,415,392,0,15,3,3,2,0,1,6,2,0,344,329,0,11,3,1,0,0,0,4,0,0,412.5,362.7,1.3,16.8,8.1,23.6,0.0,0.0,2.9,30.7,0.3,0.0
40003240,354,341,0,0,7,6,0,0,3,10,0,0,282,276,0,0,3,3,0,0,1,5,0,0,338.1,297.4,1.1,13.8,6.6,19.3,0.0,0.0,2.4,25.1,0.3,0.0
40003310,1647,1186,210,114,91,39,7,0,225,124,9,0,1490,1045,210,107,89,32,7,0,224,116,9,0,1711.2,982.1,175.6,111.9,76.0,365.5,0.0,0.0,265.3,466.4,7.1,10.0
