GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
0500101,400,296,85,6,4,9,0,0,97,9,0,0,293,230,51,4,4,4,0,0,56,8,0,0,359.3,181.7,175.6,0.1,1.9,0.1,0.0,0.0,175.7,1.9,0.0,0.0
0500102,102,82,16,0,0,4,0,0,20,4,0,0,80,66,13,0,0,1,0,0,14,1,0,0,95.3,73.5,21.9,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,0.0
0500103,892,746,130,7,1,8,0,0,132,6,0,0,711,587,115,3,1,5,0,0,116,4,0,0,739.8,549.1,172.4,13.6,0.0,4.7,0.0,0.0,177.1,0.0,0.0,0.0
0500104,247,243,2,0,2,0,0,0,2,2,0,0,200,196,2,0,2,0,0,0,2,2,0,0,205.1,139.7,58.7,0.0,0.0,6.7,0.0,0.0,59.1,3.9,0.0,0.0
0500105,194,179,8,0,0,5,1,1,12,3,1,3,160,149,7,0,0,2,1,1,8,1,1,1,179.5,172.9,5.8,0.4,0.0,0.5,0.0,0.0,6.2,0.0,0.0,0.0
0500106,267,246,15,0,0,5,0,1,16,5,0,1,214,201,10,0,0,2,0,1,10,1,0,1,237.7,231.0,6.2,0.0,0.3,0.2,0.0,0.0,6.4,0.3,0.0,0.0
0500107,104,104,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,106.0,85.2,19.9,0.5,0.0,0.3,0.0,0.0,19.9,0.3,0.0,0.0
0500108,210,203,1,0,1,2,3,0,2,1,3,0,174,167,1,0,1,2,3,0,2,1,3,0,185.6,155.5,27.1,0.0,0.0,3.0,0.0,0.0,27.3,1.8,0.0,0.0
0500109,134,126,4,2,0,2,0,0,4,0,2,2,112,109,1,0,0,2,0,0,1,0,2,2,125.8,124.7,1.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
05001010,1209,1158,11,29,0,7,4,0,19,5,6,1,940,908,6,17,0,5,4,0,10,4,5,1,1215.3,913.3,162.2,114.4,0.0,25.4,0.0,0.0,194.6,0.1,0.9,0.0
05001011,379,346,28,4,0,1,0,0,28,1,0,0,311,282,26,2,0,1,0,0,26,1,0,0,465.9,424.7,32.5,5.2,0.0,3.5,0.0,0.0,32.5,3.5,0.0,0.0
05001012,50,50,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,44.3,39.1,4.6,0.0,0.0,0.5,0.0,0.0,4.7,0.3,0.0,0.0
05001013,187,177,5,4,0,1,0,0,6,0,0,0,144,136,4,4,0,0,0,0,4,0,0,0,174.9,171.2,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0
05001014,29,26,0,2,0,0,1,0,0,0,1,0,27,24,0,2,0,0,1,0,0,0,1,0,34.5,31.5,2.7,0.0,0.0,0.2,0.0,0.0,2.9,0.0,0.0,0.0
05001015,171,156,4,11,0,0,0,0,6,0,0,0,133,125,1,7,0,0,0,0,3,0,0,0,164.9,145.0,12.2,7.3,0.0,0.3,0.0,0.0,13.9,0.0,0.0,0.0
05001016,93,85,8,0,0,0,0,0,8,0,0,0,77,73,4,0,0,0,0,0,4,0,0,0,94.5,92.4,2.1,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0
05001017,278,269,0,0,0,9,0,0,0,9,0,0,224,218,0,0,0,6,0,0,0,6,0,0,274.9,268.7,6.2,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0
05001018,1000,487,466,33,0,12,2,0,481,1,2,0,737,364,349,19,0,3,2,0,354,1,2,0,972.4,628.1,270.7,63.3,0.0,10.3,0.0,0.0,285.5,0.0,0.0,0.0
05001020,1170,925,160,57,3,17,8,0,171,10,9,0,856,724,87,31,2,6,6,0,87,7,7,0,1101.5,764.0,222.1,102.6,0.0,12.8,0.0,0.0,247.0,0.0,1.2,0.0
05001021,1122,1013,76,16,2,13,2,0,80,15,2,0,903,811,69,10,2,9,2,0,69,14,2,0,1123.7,1002.3,57.2,46.9,0.0,17.2,0.0,0.0,68.5,0.0,5.9,0.0
05001022,2748,703,1894,84,5,60,2,0,1949,24,3,1,2033,566,1374,61,5,26,1,0,1393,21,2,0,2964.6,797.4,2162.5,2.6,0.0,2.1,0.0,0.0,2164.7,0.0,0.0,0.0
05001026,3146,2139,816,99,9,37,46,0,839,22,52,0,2342,1692,516,77,8,14,35,0,523,15,37,0,2654.3,1940.1,582.1,102.3,12.8,17.0,0.0,0.0,582.1,29.8,0.0,0.0
05001029,3434,2544,684,146,2,37,21,0,702,19,26,3,2626,2018,453,112,2,24,17,0,462,16,19,3,3111.7,2514.5,450.3,91.6,0.0,55.3,0.0,0.0,505.6,0.0,0.0,0.0
05001032,185,77,106,2,0,0,0,0,106,0,0,0,150,58,91,1,0,0,0,0,91,0,0,0,153.8,104.8,44.0,0.0,0.0,5.0,0.0,0.0,44.3,2.9,0.0,0.0
05001033,64,60,4,0,0,0,0,0,4,0,0,0,56,52,4,0,0,0,0,0,4,0,0,0,57.4,39.1,16.4,0.0,0.0,1.9,0.0,0.0,16.5,1.1,0.0,0.0
05001034,228,205,18,1,1,3,0,0,20,2,0,0,180,167,10,1,1,1,0,0,11,1,0,0,247.8,198.6,44.7,0.0,1.0,3.6,0.0,0.0,48.3,1.0,0.0,0.0
05001035,255,238,8,9,0,0,0,0,8,0,0,0,201,188,7,6,0,0,0,0,7,0,0,0,276.7,221.8,49.9,0.0,1.1,4.0,0.0,0.0,53.9,1.1,0.0,0.0
05001036,208,126,78,1,1,1,1,0,79,2,1,0,162,94,65,0,1,1,1,0,65,2,1,0,223.0,178.7,40.2,0.0,0.9,3.2,0.0,0.0,43.4,0.9,0.0,0.0
05001037,283,277,6,0,0,0,0,0,6,0,0,0,224,220,4,0,0,0,0,0,4,0,0,0,248.9,247.0,1.9,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0
05001038,230,225,1,0,0,3,1,0,1,3,1,0,190,185,1,0,0,3,1,0,1,3,1,0,284.6,259.5,19.8,3.2,0.0,2.1,0.0,0.0,19.8,2.1,0.0,0.0
0500301,890,808,35,35,3,9,0,0,36,11,0,0,679,629,23,19,3,5,0,0,24,8,0,0,888.6,799.7,69.2,18.4,0.0,0.0,1.3,0.0,69.2,0.0,1.3,0.0
0500302,175,110,56,7,1,1,0,0,57,1,0,0,124,76,42,4,1,1,0,0,43,1,0,0,152.1,123.9,27.3,0.3,0.0,0.0,0.7,0.0,27.3,0.0,0.7,0.0
0500303,759,596,72,83,6,2,0,0,73,12,0,0,550,441,51,53,3,2,0,0,52,7,0,0,671.8,547.8,116.5,4.2,0.0,0.3,2.9,0.0,116.5,0.3,2.9,0.0
0500304,213,162,2,45,1,3,0,0,5,1,0,0,160,129,2,27,1,1,0,0,3,1,0,0,181.9,151.6,10.7,18.0,0.0,1.7,0.0,0.0,10.7,1.7,0.0,0.0
0500305,60,36,9,12,0,3,0,0,11,2,0,0,49,30,9,7,0,3,0,0,10,2,0,0,69.5,21.4,45.6,1.6,0.0,0.9,0.0,0.0,45.9,0.9,0.0,0.0
0500306,354,107,223,22,1,1,0,0,227,1,1,0,278,90,173,13,1,1,0,0,175,1,1,0,397.6,115.5,268.9,8.2,0.0,4.9,0.0,0.0,270.6,4.9,0.0,0.0
0500307,13,7,6,0,0,0,0,0,6,0,0,0,10,5,5,0,0,0,0,0,5,0,0,0,14.3,4.2,9.7,0.3,0.0,0.2,0.0,0.0,9.7,0.2,0.0,0.0
0500308,430,261,159,4,0,5,1,0,159,5,1,0,333,202,125,2,0,3,1,0,125,3,1,0,306.5,144.5,157.8,4.2,0.0,0.0,0.0,0.0,157.8,0.0,0.0,0.0
0500309,110,63,43,2,0,2,0,0,45,0,0,0,82,52,30,0,0,0,0,0,30,0,0,0,80.6,45.3,32.1,3.0,0.0,0.2,0.0,0.0,32.1,0.2,0.0,0.0
05003010,277,81,184,12,0,0,0,0,186,0,0,0,207,67,134,6,0,0,0,0,135,0,0,0,192.1,112.2,77.2,2.6,0.0,0.0,0.0,0.0,77.9,0.0,0.1,0.0
05003011,42,29,10,3,0,0,0,0,10,0,0,1,27,21,4,2,0,0,0,0,4,0,0,1,25.3,18.3,6.7,0.3,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0
05003012,550,109,422,15,1,3,0,0,423,4,0,0,415,90,312,9,1,3,0,0,313,4,0,0,462.2,116.0,346.0,0.2,0.0,0.0,0.0,0.0,346.2,0.0,0.0,0.0
05003013,121,72,31,16,0,2,0,0,32,0,1,1,98,66,25,6,0,1,0,0,25,0,1,1,105.7,38.7,66.7,0.3,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0
05003014,277,241,21,6,1,8,0,0,27,7,0,0,204,183,14,3,1,3,0,0,16,3,0,0,231.9,193.3,13.6,22.9,0.0,2.2,0.0,0.0,13.6,2.2,0.0,0.0
05003015,46,46,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,34.9,29.7,3.2,1.8,0.0,0.1,0.0,0.0,3.4,0.1,0.0,0.0
05003016,390,355,8,26,0,1,0,0,8,1,1,0,288,270,5,12,0,1,0,0,5,1,1,0,304.7,244.2,45.6,13.8,0.2,0.9,0.0,0.0,48.1,1.1,0.2,0.0
05003017,1058,274,577,197,4,6,0,0,581,17,2,1,751,221,409,117,2,2,0,0,409,9,2,1,1043.8,541.1,395.4,101.0,1.1,5.2,0.0,0.0,395.4,6.3,0.0,0.0
05003018,873,606,136,125,0,4,2,0,140,6,3,0,628,462,86,76,0,2,2,0,86,3,3,0,699.9,542.7,74.0,73.9,1.6,7.7,0.0,0.0,80.6,2.4,0.0,0.0
05003019,926,701,144,67,8,4,2,0,145,11,2,0,701,552,99,38,7,3,2,0,100,10,2,0,854.6,606.3,125.9,115.5,4.1,2.8,0.0,0.0,132.3,6.9,0.0,0.0
05003020,1555,1290,121,136,4,2,1,1,125,6,2,2,1180,983,109,81,3,2,1,1,113,5,2,2,1496.8,1035.0,287.7,158.4,2.5,13.2,0.0,0.0,292.7,10.7,0.0,0.0
05003021,486,464,14,2,0,6,0,0,14,6,0,0,369,351,12,2,0,4,0,0,12,4,0,0,483.6,428.7,39.2,12.3,0.0,3.4,0.0,0.0,39.2,3.4,0.0,0.0
05003022,962,868,81,4,0,9,0,0,87,1,2,0,743,679,59,2,0,3,0,0,60,1,1,0,1025.5,877.6,87.7,54.2,3.3,2.7,0.0,0.0,87.7,6.0,0.0,0.0
05003023,1450,970,434,31,0,15,0,0,442,10,1,2,1144,771,344,19,0,10,0,0,350,7,1,2,1441.4,948.8,418.6,38.5,0.0,35.5,0.0,0.0,442.6,11.5,0.0,0.0
05003024,1590,440,1062,58,3,22,5,0,1079,9,5,0,1172,357,765,36,3,9,2,0,768,8,2,0,1599.1,706.9,877.6,10.6,0.0,3.7,0.3,0.0,881.1,0.2,0.3,0.0
05003025,1862,761,1021,49,3,14,14,0,1032,9,22,0,1363,612,699,29,3,8,12,0,705,8,15,0,1449.8,458.6,616.7,349.9,0.0,24.5,0.0,0.0,632.4,8.8,0.0,0.0
05003026,2055,1785,235,15,2,11,7,0,243,5,7,0,1630,1439,169,11,1,5,5,0,171,4,5,0,2060.9,1703.5,352.6,4.9,0.0,0.0,0.0,0.0,352.6,0.0,0.0,0.0
05003027,1294,1083,172,20,6,13,0,0,179,17,0,0,970,828,119,13,5,5,0,0,121,10,0,0,1085.6,932.6,87.3,21.8,0.4,1.8,41.7,0.0,87.3,2.2,41.7,0.0
05003028,1036,879,105,43,1,5,2,1,105,4,2,5,795,679,75,34,1,4,1,1,75,4,1,3,1011.3,823.3,143.3,8.4,36.3,0.0,0.0,0.0,143.3,36.3,0.0,0.0
05003029,904,718,150,11,6,13,6,0,159,13,6,0,672,541,110,8,3,6,4,0,112,9,4,0,1316.3,947.2,327.2,38.1,0.7,3.1,0.0,0.0,327.2,3.8,0.0,0.0
05003030,1095,979,86,23,2,5,0,0,91,3,0,0,867,785,66,14,2,0,0,0,66,3,0,0,848.8,717.6,120.0,9.3,0.0,2.0,0.0,0.0,128.0,0.1,0.6,0.0
0500501,868,840,2,7,5,12,0,2,3,17,1,2,720,701,2,5,5,5,0,2,2,10,1,2,845.9,812.9,0.0,0.2,0.0,32.8,0.0,0.0,0.0,32.8,0.0,0.0
0500502,1373,1329,1,16,2,19,6,0,3,18,7,1,1269,1229,1,14,2,17,6,0,3,17,7,1,1379.3,1263.5,0.0,3.8,1.0,88.5,22.4,0.0,0.0,34.1,39.9,1.5
0500503,741,718,0,11,2,6,4,0,2,7,5,0,685,664,0,9,2,6,4,0,2,7,5,0,759.1,664.5,0.0,2.7,1.0,75.3,15.6,0.0,0.0,34.9,18.0,1.5
0500504,1455,1404,2,8,19,19,3,0,3,31,7,2,1186,1146,2,6,14,15,3,0,2,26,5,1,1720.1,1615.6,0.0,77.5,11.1,0.0,15.8,0.0,0.0,11.1,15.8,0.0
0500505,1412,1351,2,22,17,20,0,0,4,34,6,1,1168,1121,2,15,15,15,0,0,3,28,2,1,1516.2,1381.2,0.0,103.8,11.8,15.3,4.1,0.0,0.0,27.1,4.1,0.0
0500506,838,807,0,13,3,13,1,1,3,14,1,1,723,698,0,8,3,12,1,1,2,14,1,1,649.5,610.4,0.0,24.7,0.0,14.3,0.0,0.0,0.0,14.3,0.0,0.0
0500507,627,593,0,4,1,28,1,0,2,24,6,0,539,519,0,1,1,17,1,0,0,13,5,0,589.7,560.2,0.0,13.3,3.5,10.3,0.0,2.4,0.0,13.8,0.0,2.4
0500508,1573,1521,4,14,8,20,5,1,4,25,6,1,1347,1306,4,11,6,15,4,1,4,19,5,1,1816.7,1599.4,0.0,194.5,9.3,11.2,0.0,2.2,0.0,20.6,0.0,2.2
0500509,1492,1417,1,39,6,24,5,0,1,24,10,0,1250,1206,1,21,6,13,3,0,1,15,6,0,1430.9,1383.4,0.0,0.5,0.0,44.0,3.0,0.0,0.0,37.8,9.1,0.0
