GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
20001000010,285,265,0,1,9,3,7,0,1,10,8,0,213,202,0,0,6,1,4,0,0,7,4,0,276.5,244.2,1.4,8.5,5.4,12.6,4.4,0.0,6.3,12.3,5.9,0.6
20001000020,246,234,1,7,1,3,0,0,3,2,0,0,186,177,1,6,1,1,0,0,1,2,0,0,232.7,224.5,0.2,4.6,0.1,3.4,0.0,0.0,0.6,2.9,0.0,0.0
20001000030,129,117,0,3,0,8,1,0,0,11,1,0,101,93,0,1,0,6,1,0,0,7,1,0,128.7,116.6,0.1,3.5,2.1,4.8,1.7,0.0,1.8,5.0,2.1,0.2
20001000040,770,730,8,10,5,12,5,0,11,11,8,0,607,583,3,6,5,6,4,0,5,9,5,0,783.4,698.5,0.1,23.5,15.6,33.2,12.6,0.0,12.5,35.2,16.2,1.2
20001000050,119,111,0,6,0,2,0,0,0,1,1,0,102,95,0,6,0,1,0,0,0,1,0,0,132.6,118.0,0.2,4.0,2.7,5.6,2.2,0.0,2.3,6.0,2.8,0.2
2000100006A,251,238,1,11,0,0,1,0,1,0,1,0,191,182,1,7,0,0,1,0,1,0,1,0,235.7,217.8,1.2,11.5,0.0,5.2,0.0,0.0,2.4,3.0,0.9,0.0
2000100006B,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2.2,2.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2000100006C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20001000070,1005,907,22,49,8,19,0,0,31,18,0,3,745,679,15,37,5,9,0,0,17,12,0,1,947.1,770.3,29.7,89.5,0.0,57.6,0.0,0.0,50.7,20.8,15.8,0.0
20001000080,948,872,5,51,3,16,0,1,13,12,4,1,715,666,3,33,3,9,0,1,5,10,1,1,854.8,747.1,7.1,70.4,0.0,30.1,0.0,0.0,7.8,29.1,0.3,0.0
20001000090,2068,1826,99,62,12,52,17,0,136,50,19,1,1615,1437,88,35,9,30,16,0,109,33,18,0,2091.7,1848.0,59.0,59.6,4.6,94.9,24.3,1.3,111.1,27.8,35.8,11.1
2000100010A,973,881,29,27,4,22,10,0,39,22,11,0,784,717,22,18,4,16,7,0,26,19,8,0,1023.5,922.3,44.8,16.4,0.0,29.1,10.0,1.0,64.1,18.4,10.0,1.0
2000100010B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20001000110,1511,1358,42,43,15,48,5,0,72,46,10,0,1072,986,28,24,10,23,1,0,37,29,3,0,1314.8,1167.6,17.2,25.6,3.1,84.8,16.5,0.0,70.0,17.3,24.2,6.6
