GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_acstot,Wh_2018_acstot,His_2018_acstot,BlC_2018_acstot,NatC_2018_acstot,AsnC_2018_acstot,PacC_2018_acstot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_acstot,Wh_2019_acstot,His_2019_acstot,BlC_2019_acstot,NatC_2019_acstot,AsnC_2019_acstot,PacC_2019_acstot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
2300311300,425,415,3,0,6,2,0,335,329,2,0,4,1,0,412,398,5,1,5,1,0,322,315,2,0,4,0,0,389,375,8,1,0,1,0,317,315,2,2,0,0,0,365,358,6,1,0,0,0,297,295,1,4,0,0,0,373,351,1,3,9,2,0,309,297,1,2,4,0,0,309,297,1,2,0,3,0,1,5
2300343255,1948,1890,16,3,32,12,4,1543,1509,9,2,22,7,0,2102,2067,9,9,15,7,0,1636,1613,2,5,15,3,0,1975,1939,13,14,9,12,0,1554,1532,2,7,9,3,0,1920,1824,10,15,20,58,0,1484,1407,2,7,30,45,0,1886,1777,20,10,59,8,1,1508,1446,8,7,34,1,1,1508,1446,8,3,1,14,0,4,32
2300380285,1687,1638,13,2,29,11,2,1340,1302,8,2,15,6,1,1584,1554,0,0,30,0,0,1280,1260,0,0,19,0,0,1585,1558,0,0,27,0,0,1290,1270,0,0,19,0,0,1460,1420,18,0,22,0,0,1223,1204,2,0,9,0,0,1527,1430,32,15,33,12,3,1222,1164,18,14,15,7,3,1222,1164,18,8,3,9,1,2,17
2302509655,462,443,7,1,8,4,0,381,367,5,0,7,2,0,438,427,0,0,8,3,0,362,355,0,0,6,1,0,462,445,0,1,9,3,0,374,362,0,1,6,1,0,494,465,0,2,18,11,0,380,373,0,1,10,2,0,443,412,0,4,21,1,0,363,341,0,2,15,1,0,363,341,0,0,1,6,0,0,15
2302545110,664,651,2,1,7,3,0,544,533,2,0,6,3,0,643,614,9,0,20,2,0,534,510,6,0,18,2,0,672,645,2,0,24,2,0,541,522,2,0,21,2,0,702,614,2,0,44,46,0,579,504,1,0,23,80,0,709,662,14,6,20,5,0,580,545,5,3,18,5,0,580,545,5,1,4,4,0,4,17
2302551114,390,381,1,0,4,0,0,322,316,0,0,1,0,0,319,319,0,0,1,0,0,305,301,0,0,1,0,0,384,384,0,0,0,0,0,367,366,0,0,0,0,0,416,406,8,0,0,0,0,372,358,11,0,0,0,0,367,349,4,2,8,0,0,346,330,4,1,8,0,0,346,330,4,0,0,0,0,0,12
2302567238,48,47,0,0,0,0,0,42,41,0,0,0,0,0,42,42,0,0,0,0,0,41,41,0,0,0,0,0,48,48,0,0,0,0,0,47,47,0,0,0,0,0,26,26,1,0,0,0,0,25,24,0,0,0,0,0,23,22,0,0,1,0,0,23,22,0,0,1,0,0,23,22,0,0,0,0,0,0,1
2302553636,62,62,0,0,0,0,0,56,56,0,0,0,0,0,36,34,0,0,0,0,0,29,27,0,0,0,0,0,34,29,0,0,3,0,0,31,26,0,0,4,0,0,25,25,0,0,0,0,0,26,20,0,0,2,0,0,41,37,1,2,3,1,1,35,31,1,2,3,1,1,35,31,1,0,1,0,0,0,2
2302576190,37,36,0,0,0,0,0,32,31,0,0,0,0,0,23,20,0,0,1,0,0,20,19,0,0,1,0,0,20,19,0,0,0,0,0,17,17,0,0,0,0,0,34,34,0,0,0,0,0,32,33,0,0,0,0,0,48,48,0,0,0,0,0,46,46,0,0,0,0,0,46,46,0,0,0,0,0,0,0
2302501395,2511,2425,29,20,42,21,0,2050,1990,24,12,32,15,0,2596,2511,0,0,85,0,0,2045,2010,0,0,35,0,0,2633,2530,0,0,103,0,0,2070,2025,0,0,45,0,0,2551,2507,0,0,20,0,0,1883,1869,0,0,5,0,0,2291,2105,27,11,101,16,3,1855,1716,24,6,79,11,3,1855,1716,24,3,8,18,0,4,82
