GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap
150030075074,1782,218,117,55,33,1268,415,1484,202,84,43,15,1046,287,1830,189,135,62,23,1240,700,1488,167,79,37,6,729,125,1809,166,59,32,10,1253,828,1549,142,54,20,2,744,198,1939,201,132,32,35,1473,428,1592,182,104,22,26,1199,314
150030064023,1834,88,139,14,23,1472,427,1400,80,92,10,11,1121,278,1705,31,161,0,0,1379,423,1110,30,95,0,0,875,0,1870,78,53,0,0,1551,387,1440,80,30,0,0,1050,110,1631,118,117,26,19,1255,411,1345,114,80,10,11,1037,289
150030064022,1474,64,84,8,16,1214,324,1141,60,57,6,10,938,214,1359,54,178,35,17,1125,221,992,53,145,6,0,608,72,1449,68,145,11,14,1135,401,1021,69,121,2,0,624,63,1567,56,103,25,25,1220,369,1278,51,86,18,20,1003,255
150030064021,1206,58,92,10,15,968,281,921,53,60,6,6,736,182,1113,43,146,30,14,921,181,813,42,120,4,0,497,58,1186,56,120,9,13,929,327,834,56,99,2,0,510,52,1137,63,100,16,18,915,222,927,62,74,13,15,731,169
150030064024,1873,83,108,11,23,1537,416,1450,75,75,8,11,1186,273,2453,26,305,0,42,2362,153,1825,25,215,0,0,1505,4,2204,24,187,94,30,2062,102,1620,25,140,60,0,1345,4,2058,55,92,30,21,1714,382,1672,45,55,23,18,1420,263
150030018011,1056,436,71,50,29,459,87,980,425,64,41,22,403,75,621,201,61,19,11,330,11,450,190,45,14,0,190,4,446,204,23,9,10,202,9,390,200,25,4,0,150,4,695,268,44,48,22,271,129,603,251,35,37,11,236,85
150030020031,1149,474,79,54,31,501,94,1068,463,69,43,23,439,82,879,379,23,36,6,386,64,659,361,21,34,3,170,51,967,366,14,27,6,512,48,672,348,13,25,3,230,30,979,305,113,29,27,517,53,926,295,109,25,25,476,48
150030020032,1328,548,90,62,34,578,109,1234,535,80,51,27,506,93,934,572,55,28,1,269,11,671,459,54,26,1,120,9,768,469,36,17,1,238,8,578,392,37,15,1,125,5,1147,414,53,72,27,572,68,1048,401,46,61,19,503,48
150030020042,626,258,42,29,16,272,51,582,252,38,24,13,239,44,546,210,46,2,1,263,47,401,195,29,0,2,136,18,516,203,32,9,2,251,40,367,188,13,7,2,125,13,489,190,52,30,14,210,29,428,177,44,22,10,173,22
150030019011,837,361,44,30,16,365,70,775,352,38,26,11,321,57,245,122,32,6,0,106,22,210,115,30,0,0,50,4,214,126,17,12,0,66,37,175,120,15,0,0,25,4,423,226,42,21,11,151,34,395,226,31,11,6,129,17
150030020041,772,319,52,36,20,336,63,717,311,46,30,16,294,55,674,259,57,3,2,324,58,494,240,36,0,2,169,22,637,251,40,12,3,310,49,453,232,17,8,2,155,17,651,212,29,34,12,373,25,600,210,23,25,6,331,21
150030018012,661,273,45,31,17,288,53,614,267,40,26,13,252,47,421,225,6,42,0,129,56,300,160,4,20,0,55,20,476,215,14,50,0,135,103,325,135,15,20,0,70,25,424,192,35,14,11,161,33,387,181,32,11,10,137,31
150030018034,953,409,67,41,22,399,86,873,396,58,33,17,344,69,742,269,54,42,0,368,19,545,215,55,40,0,215,20,840,233,62,7,0,531,31,625,190,60,4,0,340,15,753,256,55,48,23,369,64,672,251,47,35,18,312,53
150030010002,1614,173,84,22,38,957,633,1241,164,53,14,18,765,376,2047,257,90,106,0,1452,573,1735,255,75,45,0,880,125,1873,234,54,110,6,1413,498,1555,235,40,45,0,810,85,1713,370,103,29,46,1170,330,1440,342,76,25,23,958,238
150030011011,574,61,30,8,14,340,228,440,57,19,5,7,270,135,523,52,21,12,0,230,254,246,52,15,0,0,129,5,515,92,14,14,0,142,289,327,92,13,0,0,103,92,709,86,53,21,24,542,149,590,83,40,13,12,438,100
150030011022,938,100,50,13,22,553,370,719,95,31,9,11,442,221,1004,132,81,29,6,635,302,735,127,54,19,0,419,52,1167,84,43,16,11,662,444,676,78,30,8,5,433,75,1154,101,44,14,7,537,608,802,86,27,5,7,414,345
150030011012,1139,121,59,17,27,674,450,874,116,37,10,13,536,267,1037,104,40,23,0,455,504,489,103,30,0,0,256,10,1023,182,27,28,0,281,573,648,183,27,0,0,202,183,1252,36,53,27,13,408,922,861,36,36,13,9,320,575
150030010001,1771,297,116,23,49,1311,339,1534,280,85,8,25,1106,225,1396,235,178,5,35,878,234,1205,215,125,4,4,670,0,1521,235,165,32,37,1099,315,1290,215,90,4,4,780,0,1432,270,108,36,42,966,293,1256,258,84,29,20,835,218
150030011021,903,115,52,12,23,580,293,723,109,34,7,10,473,179,851,114,67,24,5,538,257,625,108,46,16,0,356,43,991,72,38,14,8,563,377,574,67,25,7,5,367,65,1095,94,70,42,38,681,386,867,89,51,24,29,561,249
150039812001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150039900010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150030105051,814,173,58,12,21,512,257,654,162,37,7,9,393,174,1180,186,66,18,18,914,226,1040,185,65,0,0,645,30,1133,160,36,18,18,857,240,995,160,35,0,0,615,100,901,193,48,12,9,632,238,795,185,34,11,7,536,194
150010212033,2093,966,226,37,117,411,763,1568,876,128,25,79,233,415,2240,761,537,29,192,675,1016,1230,718,131,29,60,95,32,2284,565,597,73,199,772,1186,1152,501,136,72,60,108,37,2333,1011,195,60,106,296,911,1793,936,119,44,84,219,528
150010212032,1889,870,196,30,92,366,687,1418,790,103,22,55,209,369,2017,685,474,23,168,612,913,1106,643,111,23,39,71,24,2050,520,542,54,179,691,1066,1043,448,121,46,39,86,29,1946,1035,206,55,141,277,448,1590,936,127,31,106,191,315
150010212042,428,192,42,1,20,85,152,322,174,24,1,6,45,85,458,294,26,0,19,57,109,326,210,6,0,5,16,30,561,343,42,1,18,80,135,396,259,22,1,2,14,34,596,389,63,3,19,82,102,503,364,36,1,14,56,59
150010212034,274,92,21,6,13,118,99,210,87,11,3,7,80,56,290,89,62,5,21,111,128,167,85,16,4,6,24,5,292,63,63,4,17,118,140,158,58,16,8,6,25,6,277,115,30,7,12,76,83,225,107,21,6,9,53,54
150010212043,1349,464,118,27,72,551,481,1040,439,57,8,34,363,281,1458,856,102,7,69,285,364,1026,638,46,5,30,101,108,1715,989,145,20,69,309,421,1206,756,76,10,29,92,115,1487,775,122,45,73,353,396,1255,727,80,34,61,242,260
150010204003,1130,269,133,37,55,513,409,957,256,99,23,36,413,294,1682,448,152,29,25,824,583,1360,420,115,30,0,440,165,1492,422,144,26,48,752,421,1190,395,105,4,0,440,105,1262,328,174,55,38,579,425,1043,302,130,31,26,467,304
150010203002,1248,407,171,50,54,418,490,1032,389,118,26,29,304,329,1361,344,191,43,16,458,763,947,328,127,33,0,103,52,1142,233,279,65,25,519,608,821,234,164,38,0,89,56,1148,312,132,24,42,346,563,912,297,90,20,30,273,368
150010203003,1634,354,180,36,60,877,546,1325,332,123,16,39,678,356,1925,511,489,54,73,703,657,1488,498,191,19,19,371,40,2244,606,579,59,104,843,870,1627,597,181,24,20,281,56,1490,367,217,52,60,698,604,1206,341,133,28,43,539,419
150010212041,853,286,73,17,45,366,303,654,267,35,8,21,246,178,957,124,133,37,42,725,337,645,121,50,13,4,288,21,966,132,121,38,48,696,341,645,128,54,13,9,275,29,785,90,80,9,16,523,275,583,74,48,6,13,379,174
150010220001,1408,419,162,13,57,793,415,1067,368,89,6,26,547,240,1277,495,151,0,109,570,244,975,405,100,0,25,260,30,1244,499,135,0,54,423,296,965,400,85,0,25,260,90,1548,704,145,32,79,548,417,1235,658,97,19,51,362,245
150010219022,831,230,91,9,32,485,237,635,201,59,4,16,343,146,724,131,94,9,8,432,184,500,120,35,10,0,210,50,676,145,122,9,9,346,230,500,145,60,10,0,135,55,834,190,67,12,11,462,247,656,173,46,4,9,354,164
150010219021,1688,510,174,11,76,935,525,1296,433,111,6,41,676,338,1881,741,393,27,29,765,573,1415,650,285,4,0,235,120,1502,443,437,29,22,673,502,1135,440,315,4,0,200,80,1819,622,181,55,73,732,625,1459,567,132,34,58,543,433
150010219023,1407,391,154,11,57,823,404,1075,343,98,7,26,582,246,1547,185,97,51,77,1190,400,1000,160,50,0,15,500,70,1351,170,119,52,79,1024,506,1000,140,105,0,15,395,105,1559,324,120,20,51,975,475,1216,303,72,16,32,717,304
150010220002,1174,349,132,11,48,659,344,890,309,74,5,21,453,201,1243,167,160,44,70,800,381,850,125,75,0,25,400,55,1340,180,153,55,124,838,451,885,145,70,0,30,385,60,1130,238,103,13,47,672,363,897,215,71,11,35,519,227
150030073022,630,339,90,89,19,99,47,380,215,47,46,10,57,30,925,559,242,21,17,100,0,504,323,94,8,10,69,0,996,536,373,25,23,47,0,589,347,185,8,15,32,0,738,452,104,61,27,116,19,401,269,44,24,19,45,8
150030073021,821,444,119,117,25,128,65,497,280,65,62,10,74,36,1136,773,78,161,9,149,40,714,508,48,91,1,52,0,1112,660,123,199,13,156,36,710,439,79,105,1,71,0,1380,896,202,79,54,191,49,844,570,110,55,25,97,27
150039814001,104,22,8,6,1,54,25,76,15,5,3,0,42,18,11,8,2,0,1,1,0,8,6,1,0,0,0,0,13,9,3,1,1,1,0,9,7,1,0,0,0,0,96,44,24,6,7,31,13,70,32,11,6,6,22,7
150030071001,1363,736,197,193,42,216,105,824,463,104,101,17,122,66,1680,962,327,106,49,307,18,881,548,174,59,1,94,0,1688,797,395,152,49,374,22,893,496,196,81,1,106,0,1718,746,325,350,31,261,124,1044,486,177,183,28,153,77
150030070011,873,310,102,126,23,293,96,567,201,55,66,10,212,60,1509,738,225,316,0,299,47,1050,560,130,210,0,150,0,1189,527,290,240,0,201,15,845,450,165,140,0,90,0,876,397,178,146,55,140,70,696,346,128,113,35,79,32
150030071002,1350,726,197,191,41,213,103,817,459,103,98,22,123,65,1664,952,323,106,48,307,20,874,542,171,61,3,91,0,1671,790,392,152,48,370,24,882,489,194,79,3,104,0,1342,677,253,218,49,192,46,750,403,120,123,33,90,26
150030069001,794,428,115,113,25,125,60,480,270,60,57,12,72,39,725,382,231,45,97,91,7,381,223,99,14,20,20,0,908,504,233,102,96,98,11,460,267,114,34,20,19,0,857,364,143,175,33,171,46,575,248,103,101,14,111,26
150030070021,859,465,129,123,25,135,66,519,290,66,61,15,80,43,870,495,147,100,31,129,38,539,346,89,44,0,37,10,914,435,109,137,20,206,76,539,307,63,72,0,58,25,876,504,141,160,35,78,34,463,265,68,96,25,39,19
150030073024,1460,785,213,206,44,231,110,884,495,109,106,22,134,69,2020,1373,139,286,21,268,72,1269,906,87,159,3,93,0,1979,1175,215,355,23,276,66,1263,780,141,185,3,129,0,1187,601,178,207,46,180,74,912,489,116,141,34,132,53
150030069003,1361,734,197,194,42,216,102,822,462,102,99,20,124,65,1541,654,197,491,46,231,54,797,345,88,272,2,59,17,1435,707,209,342,34,170,61,760,369,86,198,0,63,25,1225,570,199,235,42,199,64,665,336,105,115,22,95,26
150030070022,1390,749,204,198,43,220,106,842,471,106,101,22,126,69,1408,800,236,159,52,205,59,871,564,146,71,0,58,15,1478,705,176,225,33,331,124,871,498,102,118,0,92,45,1287,622,242,200,39,222,63,920,469,168,146,31,136,33
150039819001,341,184,50,49,10,54,25,206,116,25,25,5,31,16,432,280,58,62,9,27,0,430,280,60,64,8,25,0,433,282,71,46,5,29,0,435,280,70,45,4,30,0,349,228,62,18,10,33,8,343,228,60,16,10,28,6
150030073023,955,516,138,135,29,150,74,578,323,74,70,15,87,46,1401,847,365,32,26,151,0,763,488,141,12,15,106,0,1508,814,566,38,34,74,0,893,529,280,12,25,48,0,867,495,113,88,26,143,44,561,313,72,72,13,87,23
150030069002,1660,896,242,234,52,262,127,1005,562,127,120,25,152,79,1880,797,241,598,57,285,68,973,420,107,333,2,71,23,1750,864,255,415,40,206,74,925,451,104,242,0,77,30,1797,866,266,361,67,262,100,978,497,127,204,36,126,37
150039802001,705,380,103,101,21,112,53,426,239,53,51,11,64,34,612,94,120,16,58,313,250,540,95,75,0,0,165,60,570,118,92,0,64,288,264,525,120,75,0,0,105,45,304,57,32,19,3,201,90,294,57,26,19,2,193,84
150030074001,2323,866,280,184,66,718,581,1633,644,172,121,35,508,321,3043,1764,511,489,31,345,28,2379,1450,366,330,11,200,10,3080,1756,607,470,31,312,10,2404,1429,429,320,9,207,10,6147,3686,1125,594,119,700,89,5809,3517,1059,542,106,626,74
150030070012,915,493,133,130,28,145,70,554,311,70,67,14,83,44,532,139,178,135,9,146,36,315,120,70,44,10,65,0,846,208,295,288,9,222,75,505,160,140,95,10,80,0,689,293,109,161,16,121,35,527,243,88,118,16,71,22
150030004011,912,236,24,8,11,624,85,771,215,16,4,4,511,61,722,153,23,7,19,512,50,576,131,7,7,9,382,20,755,151,13,2,6,553,77,607,137,8,2,5,395,24,828,101,42,16,24,660,106,711,95,33,8,13,571,85
150030004012,2171,561,59,18,25,1487,203,1838,513,38,12,12,1215,145,1719,363,53,17,42,1218,119,1369,309,18,17,20,908,50,1798,359,35,7,17,1319,180,1448,328,22,6,13,940,56,1930,549,52,6,27,1276,187,1627,496,35,2,19,1043,135
150030112013,753,518,32,7,13,141,108,601,433,21,2,8,100,72,598,406,29,0,0,151,41,460,320,30,0,0,70,25,604,431,50,0,0,147,26,470,330,50,0,0,70,10,744,460,47,3,12,174,135,585,386,28,2,6,119,95
150030112022,988,680,42,9,18,185,143,787,567,28,3,11,132,94,921,590,73,3,25,177,154,721,494,46,0,0,79,37,933,563,65,14,29,221,134,718,470,39,9,0,104,39,1005,682,53,2,31,208,126,841,611,33,2,21,145,85
150030112021,621,427,27,6,12,116,89,495,356,17,2,7,83,59,579,372,46,2,17,109,97,454,311,29,0,0,51,23,586,353,42,7,18,138,85,452,295,26,6,0,66,26,671,421,55,13,26,134,95,546,347,40,10,21,108,66
150030080102,1271,58,67,11,18,1111,216,1062,54,46,5,10,923,143,1043,53,4,0,0,944,221,874,53,4,0,0,664,37,1295,68,41,12,37,1157,203,980,69,17,0,0,762,34,1352,37,102,18,27,1158,284,1107,36,69,7,9,971,189
150030080101,998,44,53,7,14,870,170,836,43,37,6,7,728,110,819,42,6,0,0,740,173,686,42,6,0,0,521,28,1016,55,32,7,27,908,160,770,56,13,0,0,598,26,1087,37,62,6,27,937,253,901,35,54,3,13,782,174
150030080111,2588,112,140,24,37,2258,436,2164,109,96,14,20,1880,290,2374,78,80,324,7,1772,560,1869,80,70,170,0,1219,80,2083,72,112,25,10,1911,390,1769,70,100,10,0,1409,10,2697,124,180,44,54,2244,596,2226,118,127,33,27,1869,395
150030080052,1377,141,135,19,33,999,429,1104,131,89,13,14,769,291,1150,154,38,14,0,841,168,1040,155,40,15,0,705,80,1040,99,59,15,0,692,301,845,100,60,15,0,545,65,1531,159,161,35,37,1120,489,1253,134,117,23,18,913,370
150030080092,1997,335,256,120,56,1157,588,1463,264,149,70,24,858,349,1767,270,228,59,93,1147,495,1318,220,155,27,3,623,73,1671,224,266,118,98,1100,464,1337,216,193,58,3,603,19,1938,249,214,121,60,1318,499,1633,237,153,99,43,1103,339
150010211013,1073,732,62,40,50,114,157,898,670,45,27,38,71,91,1006,630,119,25,76,150,110,844,581,84,6,38,64,30,917,574,109,36,59,115,114,772,532,82,8,30,37,35,1215,845,84,25,65,102,170,1063,795,63,17,51,67,104
150010211071,1275,632,117,37,77,355,286,1025,565,75,17,50,250,175,942,355,153,0,84,227,394,750,310,65,0,8,95,170,844,251,148,0,44,275,361,665,220,60,0,4,135,170,1365,588,162,22,74,321,467,1076,519,83,16,56,231,304
150010216052,739,304,98,15,20,237,187,603,282,67,10,14,173,126,1299,375,34,0,36,134,797,750,360,35,0,0,60,215,1360,433,37,0,34,164,766,800,390,35,0,0,90,240,804,503,72,10,30,153,68,729,481,50,9,27,130,43
150010216053,1896,789,237,29,53,614,480,1541,730,160,22,37,443,319,2974,688,722,35,48,999,686,1815,585,160,10,20,655,280,2734,780,656,10,66,938,472,1740,690,150,0,19,625,165,1821,716,274,42,54,532,489,1474,662,191,28,32,409,327
150010215042,1351,289,181,20,44,551,686,956,256,109,10,24,353,409,1487,302,91,16,39,486,966,1190,295,50,4,4,125,490,1593,302,76,21,50,563,1099,1250,295,40,4,4,115,515,3035,684,332,50,113,875,1882,2117,616,175,35,73,561,1152
150010216061,2005,824,263,36,54,642,509,1637,766,179,26,41,470,342,2527,755,319,62,10,1286,580,1870,670,245,20,10,560,135,2255,708,227,67,2,1033,771,1645,610,215,20,4,379,175,2246,847,173,43,56,810,605,1741,746,111,29,32,602,367
150010210132,1617,253,160,15,47,1108,503,1233,227,98,6,21,819,315,1589,315,165,0,17,1011,660,1185,270,85,0,4,360,150,1449,301,51,0,5,953,588,1030,255,25,0,4,355,140,1577,264,200,21,79,922,582,1234,235,128,21,45,689,395
150010210131,1200,214,136,13,40,765,386,908,189,80,7,22,561,241,1200,172,99,14,15,622,464,820,135,75,10,14,335,145,1104,162,70,34,36,585,418,770,130,60,10,14,325,105,1051,98,118,7,18,746,354,855,87,69,4,12,609,237
150010210162,1791,720,272,55,133,578,650,1364,646,166,32,75,359,381,1518,605,294,41,71,274,643,1069,468,191,17,28,98,138,1743,608,275,69,91,397,826,1287,472,203,28,29,116,160,2323,847,301,66,160,651,921,1868,772,214,43,112,488,622
150010210133,2153,396,241,29,77,1353,700,1626,348,143,14,40,983,430,2180,540,73,7,49,1227,576,1635,415,35,0,0,760,250,2499,389,149,0,83,1501,991,1755,325,90,0,0,800,240,2192,380,291,48,95,1318,828,1738,358,193,38,60,1013,546
150010202021,1360,343,157,27,49,698,450,1098,321,99,13,26,516,294,1207,242,148,15,39,459,527,1120,225,125,15,30,270,295,1348,283,194,23,34,435,541,1290,265,180,25,35,295,390,888,282,92,25,29,446,380,773,251,60,21,19,381,329
150010217071,2189,968,224,36,65,703,564,1642,836,136,21,39,458,333,3171,1444,386,43,90,1105,379,1981,1204,101,40,47,368,130,3129,1407,402,57,99,1096,356,1902,1123,85,50,42,405,97,2382,1073,284,79,137,835,466,1885,977,167,49,70,550,293
150010217062,1919,606,170,16,54,732,842,1406,513,99,9,28,489,532,3273,664,70,125,77,1682,1578,1848,510,64,27,7,403,324,3310,671,104,120,122,1724,1628,1922,536,96,0,7,418,336,2160,629,156,38,99,710,1153,1669,541,103,20,58,482,845
150010217073,567,274,33,8,16,166,163,438,238,21,3,8,116,102,440,202,28,13,10,145,112,278,171,17,0,5,52,0,480,205,94,15,74,104,101,263,167,27,0,5,43,3,722,275,75,20,25,198,288,551,253,53,9,15,127,174
150010217082,1275,562,130,20,38,409,327,955,488,79,13,23,267,194,982,464,89,71,14,280,151,686,429,22,33,0,109,49,1073,514,100,84,7,338,106,779,492,28,34,0,140,33,1318,672,137,20,55,371,200,1032,569,88,8,47,272,118
150010217083,1508,667,154,24,47,483,387,1130,576,94,14,26,318,231,1164,548,105,85,16,331,179,809,506,28,37,0,131,61,1269,608,119,97,8,398,125,921,583,32,41,0,165,37,1495,701,116,25,51,403,375,1176,643,84,17,37,275,226
150010217072,1390,614,141,22,41,446,358,1041,531,87,13,23,291,212,945,434,61,26,22,314,240,596,365,37,0,13,110,0,1033,441,202,34,159,226,218,570,360,58,0,13,92,10,1893,533,187,7,46,769,811,1333,456,107,3,33,521,439
150010211083,1745,831,172,43,109,510,410,1398,745,103,20,61,356,247,2125,913,283,125,135,429,630,1435,715,160,40,24,150,235,1819,573,365,27,189,456,704,1325,495,195,4,29,160,265,1834,613,224,92,175,583,596,1365,550,141,38,114,401,342
150010211081,1800,550,298,39,102,693,741,1322,487,164,23,49,456,415,1691,802,332,0,52,235,488,1340,750,175,0,35,80,230,2059,924,583,0,30,184,699,1475,860,200,0,15,120,220,1978,883,309,56,164,506,531,1593,802,186,26,121,370,333
150010211012,1880,904,184,50,119,551,442,1508,809,114,38,75,383,266,1762,1101,208,49,131,269,193,1476,1014,151,9,67,111,55,1602,1007,196,66,110,205,197,1353,948,148,17,55,67,65,1409,731,120,54,97,312,210,1177,667,89,35,76,230,129
150010211011,577,276,54,14,38,170,135,460,252,37,7,23,121,83,591,421,10,0,69,21,0,460,375,10,0,55,20,0,535,387,0,0,62,21,0,420,350,0,0,50,20,0,169,92,15,13,24,17,31,132,84,9,6,21,10,16
150010205001,938,164,123,22,50,525,390,759,153,80,15,26,404,262,879,155,182,77,54,486,273,720,125,155,0,55,225,0,778,145,166,96,53,399,229,595,125,135,0,55,140,0,981,206,142,29,41,478,403,802,193,101,20,32,376,284
150010206001,734,117,70,7,24,287,485,567,111,41,4,11,210,336,613,257,75,0,0,284,92,420,226,18,0,0,143,7,625,264,65,31,1,246,102,416,211,11,30,0,119,28,788,341,64,27,26,247,241,678,327,43,22,18,186,167
150010205004,1677,285,231,31,82,973,683,1329,265,147,21,45,732,439,1721,164,383,6,33,1092,812,1094,142,148,1,28,383,112,1476,192,340,5,21,854,654,986,166,132,2,16,328,114,1615,266,231,35,71,900,663,1275,245,142,20,52,702,428
150010205002,1023,164,121,29,43,524,492,826,157,74,19,17,401,328,1209,179,260,1,44,622,715,919,167,153,0,0,164,87,1341,192,388,0,31,575,909,958,180,138,0,0,100,147,1135,132,138,21,37,672,530,864,121,91,11,28,503,357
150010205003,2286,368,277,68,95,1181,1092,1843,347,170,44,40,903,722,3033,309,339,21,138,1757,1794,1947,281,294,3,97,458,206,2655,295,369,16,91,1474,1629,1806,269,240,8,59,407,254,2213,440,245,56,47,812,1149,1741,425,154,48,34,632,757
150010206004,2270,196,196,29,71,1510,999,1758,178,117,13,34,1149,631,2578,238,201,66,51,1490,1433,1965,215,120,19,4,625,515,2343,167,186,86,88,1229,1370,1800,160,120,20,4,525,580,2296,144,188,22,80,1299,1433,1742,137,114,12,45,971,1002
150010206002,803,79,84,12,30,512,375,608,67,49,7,11,381,230,879,37,153,6,5,405,649,639,35,80,0,2,99,234,964,37,115,5,32,492,730,668,35,49,0,2,134,253,899,76,84,14,27,476,586,679,64,46,10,15,362,401
150030034042,1074,202,47,24,15,776,116,950,195,37,18,11,669,87,1407,244,136,65,0,1009,252,1230,205,65,15,0,710,50,1286,277,148,68,5,845,164,1065,235,75,15,0,595,50,981,201,58,26,10,605,199,892,201,48,12,8,541,167
150030034081,1210,226,53,27,17,874,130,1070,219,42,20,12,754,97,872,132,0,0,0,581,159,660,130,0,0,0,370,160,702,165,0,0,0,518,19,460,145,0,0,0,295,20,1161,169,73,16,13,896,131,1038,161,62,13,13,790,101
150030034041,1778,332,78,39,25,1283,191,1573,322,63,29,18,1108,142,1439,195,102,0,31,1126,253,1170,170,100,0,15,735,30,1633,188,106,0,35,1346,275,1220,160,105,0,20,775,20,1693,326,94,35,16,1179,252,1491,314,64,24,13,1030,173
