GEOID10,Tot_2010_tot,Wh_2010_tot,Bl_2010_tot,Hisp_2010_tot,Nat_2010_tot,Oth_2010_tot,Asn_2010_tot,Pac_2010_tot,Bl+_2010_tot,Nat+_2010_tot,Asn+_2010_tot,Pac+_2010_tot,Tot_2010_vap,Wh_2010_vap,Bl_2010_vap,Hisp_2010_vap,Nat_2010_vap,Oth_2010_vap,Asn_2010_vap,Pac_2010_vap,Bl+_2010_vap,Nat+_2010_vap,Asn+_2010_vap,Pac+_2010_vap,Tot_2018_tot,Wh_2018_tot,Bl_2018_tot,Hisp_2018_tot,Nat_2018_tot,Oth_2018_tot,Asn_2018_tot,Pac_2018_tot,Bl+_2018_tot,Nat+_2018_tot,Asn+_2018_tot,Pac+_2018_tot
270010005,2165,2048,17,27,33,32,7,1,32,47,15,2,1684,1620,15,9,25,9,5,1,20,31,5,2,2310.0,2159.6,16.7,64.3,24.9,34.6,9.9,0.0,29.7,46.5,17.4,0.0
270010010,856,828,0,12,4,12,0,0,2,12,2,0,666,648,0,9,2,7,0,0,0,9,0,0,877.4,818.7,8.2,19.6,12.3,14.5,4.1,0.0,13.4,21.9,8.1,0.0
270010015,278,274,0,1,1,1,0,1,0,3,0,1,246,242,0,1,1,1,0,1,0,3,0,1,249.4,229.4,1.3,3.0,14.7,0.9,0.0,0.0,1.3,15.6,0.0,0.0
270010020,42,41,0,0,0,1,0,0,0,0,1,0,35,34,0,0,0,1,0,0,0,0,1,0,39.7,37.1,0.2,0.5,1.8,0.1,0.0,0.0,0.4,1.9,0.0,0.0
270010025,53,50,0,0,0,3,0,0,0,3,0,0,52,49,0,0,0,3,0,0,0,3,0,0,46.6,45.0,0.8,0.2,0.3,0.4,0.0,0.0,1.0,0.3,0.2,0.0
270010030,169,152,0,2,13,1,1,0,0,13,1,0,129,119,0,0,8,1,1,0,0,8,1,0,164.3,148.5,1.1,1.7,10.2,2.8,0.0,0.0,3.0,12.4,0.3,0.3
270010035,28,27,1,0,0,0,0,0,1,0,0,0,25,24,1,0,0,0,0,0,1,0,0,0,25.0,22.8,0.1,0.4,1.7,0.0,0.0,0.0,0.1,1.8,0.0,0.0
270010038,42,42,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,48.5,42.6,0.9,1.6,2.3,0.8,0.2,0.0,1.2,2.8,0.3,0.1
270010040,1099,1080,5,6,0,5,3,0,5,2,6,0,907,899,2,1,0,3,2,0,2,2,3,0,1002.5,969.2,2.2,13.8,6.4,8.1,0.4,2.4,4.3,13.1,2.0,2.4
270010045,312,308,0,2,0,2,0,0,1,1,0,0,279,276,0,1,0,2,0,0,1,1,0,0,347.6,327.0,1.1,3.6,2.0,8.9,5.1,0.0,3.5,5.9,7.4,0.0
270010050,450,444,0,1,0,5,0,0,3,2,0,0,395,392,0,1,0,2,0,0,0,2,0,0,472.5,445.1,3.5,2.9,6.6,11.0,3.4,0.0,4.2,16.0,6.3,0.2
270010055,178,174,2,1,0,1,0,0,3,0,0,0,166,164,1,1,0,0,0,0,1,0,0,0,207.9,197.9,1.2,2.2,5.7,0.9,0.0,0.0,3.1,6.6,0.0,0.0
270010060,844,833,1,1,5,3,1,0,3,6,1,0,728,719,1,1,5,1,1,0,1,6,1,0,740.4,705.5,0.0,6.5,6.5,11.6,1.5,8.7,2.9,15.3,1.5,8.7
270010065,633,587,1,14,15,16,0,0,8,27,0,0,468,449,0,7,8,4,0,0,0,13,0,0,591.6,530.6,0.0,9.7,12.3,38.3,0.7,0.0,21.3,31.3,15.5,6.5
270010070,430,419,4,2,1,3,1,0,4,3,1,1,336,326,4,1,1,3,1,0,4,3,1,1,411.1,376.1,0.0,5.3,6.9,22.5,0.4,0.0,11.7,18.7,8.5,3.5
270010075,259,243,1,7,6,2,0,0,1,12,0,0,197,189,1,4,3,0,0,0,1,4,0,0,209.3,207.7,0.0,0.5,0.0,1.1,0.0,0.0,0.0,1.1,0.0,0.0
270010080,322,302,0,5,11,4,0,0,0,18,2,0,258,247,0,3,5,3,0,0,0,10,1,0,321.1,300.8,0.9,3.0,3.3,8.6,4.6,0.0,3.2,7.2,6.8,0.0
270010082,47,46,0,0,1,0,0,0,0,1,0,0,34,33,0,0,1,0,0,0,0,1,0,0,36.1,35.8,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0
270010085,195,191,0,1,1,1,1,0,0,2,1,0,167,164,0,1,0,1,1,0,0,1,1,0,215.5,195.2,5.0,9.1,3.0,1.7,1.4,0.0,5.3,3.6,1.5,0.1
270010090,463,457,0,1,4,1,0,0,0,5,0,0,411,405,0,1,4,1,0,0,0,5,0,0,474.1,458.5,2.5,2.2,0.0,8.1,2.8,0.0,2.5,7.2,5.0,0.0
270010095,50,48,0,0,2,0,0,0,0,2,0,0,38,37,0,0,1,0,0,0,0,1,0,0,42.4,39.5,0.1,0.2,1.8,0.7,0.0,0.0,0.3,2.4,0.1,0.1
270010100,24,22,0,0,2,0,0,0,0,2,0,0,24,22,0,0,2,0,0,0,0,2,0,0,24.0,21.9,0.1,0.3,1.7,0.0,0.0,0.0,0.1,1.7,0.0,0.0
270010105,21,21,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,19.0,17.3,0.1,0.3,1.3,0.0,0.0,0.0,0.1,1.3,0.0,0.0
270010110,184,178,0,0,3,2,1,0,0,5,1,0,145,140,0,0,2,2,1,0,0,4,1,0,179.7,168.6,0.0,0.1,8.9,1.4,0.2,0.4,0.1,10.2,0.3,0.4
270010115,80,77,0,0,1,2,0,0,1,2,0,0,71,69,0,0,1,1,0,0,0,2,0,0,75.4,74.8,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0
270010120,391,371,1,2,16,1,0,0,1,16,0,1,301,286,1,2,11,1,0,0,1,11,0,1,374.3,302.2,3.2,4.0,50.0,14.9,0.0,0.0,8.5,60.8,1.6,1.6
270010125,105,104,0,0,0,1,0,0,1,0,0,0,85,84,0,0,0,1,0,0,1,0,0,0,107.4,93.4,0.8,1.1,9.3,2.7,0.0,0.0,2.1,11.3,0.3,0.3
270010130,206,194,0,0,4,8,0,0,0,10,0,0,159,151,0,0,4,4,0,0,0,6,0,0,173.6,170.4,0.0,0.0,0.3,2.9,0.0,0.0,0.0,3.2,0.0,0.0
270010132,72,58,0,3,10,0,1,0,2,11,1,0,57,49,0,3,4,0,1,0,2,5,1,0,51.1,49.3,0.9,0.2,0.3,0.4,0.0,0.0,1.1,0.3,0.2,0.0
270010135,337,331,0,2,1,1,1,1,0,2,1,1,293,287,0,2,1,1,1,1,0,2,1,1,348.9,334.2,2.5,1.9,0.0,7.5,2.8,0.0,2.5,6.6,5.0,0.0
270010140,200,194,0,5,1,0,0,0,0,1,0,0,156,150,0,5,1,0,0,0,0,1,0,0,201.4,185.1,4.5,8.2,1.3,0.9,1.3,0.1,4.5,1.4,1.3,0.1
270010145,972,944,2,7,5,12,1,1,9,10,1,4,809,794,0,5,4,4,1,1,3,6,1,1,927.2,908.7,0.6,6.1,1.2,4.3,6.3,0.0,0.6,5.5,6.3,0.0
270010150,167,154,1,1,11,0,0,0,1,11,0,0,134,124,1,1,8,0,0,0,1,8,0,0,167.8,156.9,0.0,0.0,9.5,0.9,0.0,0.5,0.0,10.5,0.0,0.5
270010155,109,107,1,1,0,0,0,0,1,0,0,0,87,85,1,1,0,0,0,0,1,0,0,0,86.3,84.7,0.6,0.3,0.2,0.5,0.0,0.0,0.7,0.5,0.1,0.0
270010160,136,136,0,0,0,0,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,0,0,0,109.2,103.9,1.2,0.5,2.3,1.2,0.0,0.0,1.6,3.0,0.3,0.1
270010165,102,101,0,1,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,96.8,81.3,1.0,0.9,10.4,3.2,0.0,0.0,2.2,12.6,0.4,0.3
270010170,61,57,0,3,0,1,0,0,0,1,0,0,53,49,0,3,0,1,0,0,0,1,0,0,56.3,55.9,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0
270010175,1272,1192,1,13,56,8,2,0,2,68,2,0,1126,1078,1,5,35,5,2,0,2,42,2,0,1382.4,1310.8,7.9,15.0,41.9,6.2,0.5,0.0,19.5,47.6,0.8,0.0
270010180,329,163,0,12,134,20,0,0,6,156,0,1,216,123,0,7,78,8,0,0,1,86,0,1,257.2,212.3,2.5,2.6,30.6,9.3,0.0,0.0,5.8,37.2,1.1,1.0
270010185,518,491,0,5,4,13,5,0,0,13,7,0,432,416,0,3,2,8,3,0,0,7,5,0,551.7,525.0,5.1,13.9,0.9,2.7,4.0,0.0,5.6,2.3,4.0,0.0
270010190,94,92,0,0,1,1,0,0,0,2,0,0,68,66,0,0,1,1,0,0,0,2,0,0,87.8,84.0,0.5,0.9,2.0,0.4,0.0,0.0,1.4,2.4,0.0,0.0
270010195,208,190,1,0,16,0,1,0,1,16,1,0,171,161,1,0,9,0,0,0,1,9,0,0,171.2,155.7,1.0,2.5,11.8,0.2,0.0,0.0,1.0,12.1,0.0,0.0
270010200,45,45,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,42.5,39.0,0.2,0.5,2.6,0.1,0.0,0.0,0.2,2.7,0.0,0.0
270010205,332,324,0,1,1,5,1,0,4,1,2,0,285,282,0,1,0,1,1,0,1,0,1,0,256.8,248.0,4.4,1.0,1.5,2.0,0.0,0.0,5.3,1.5,1.0,0.0
270010210,316,297,12,5,1,1,0,0,12,1,5,0,254,238,11,3,1,1,0,0,11,1,3,0,313.4,294.4,0.0,0.0,16.0,2.1,0.0,0.8,0.0,18.2,0.0,0.8
270010215,268,252,0,2,5,9,0,0,0,14,0,0,235,228,0,2,3,2,0,0,0,5,0,0,264.9,257.8,0.2,0.8,1.0,2.0,2.2,0.8,0.5,2.8,2.2,0.8
270010220,34,32,0,0,0,2,0,0,0,1,1,0,31,30,0,0,0,1,0,0,0,1,0,0,30.9,30.4,0.2,0.1,0.1,0.2,0.0,0.0,0.2,0.2,0.0,0.0
270010225,144,136,2,0,0,6,0,0,4,2,2,1,126,118,2,0,0,6,0,0,4,2,2,1,131.4,130.0,0.2,0.4,0.1,0.7,0.0,0.0,0.3,0.7,0.1,0.0
270010230,207,198,0,1,6,2,0,0,2,6,0,0,168,162,0,1,5,0,0,0,0,5,0,0,195.6,182.8,0.3,1.5,4.7,4.1,2.2,0.0,1.4,6.6,3.3,0.0
270010240,40,37,0,0,1,2,0,0,0,3,0,0,30,29,0,0,0,1,0,0,0,1,0,0,31.5,29.9,0.1,0.2,1.0,0.3,0.0,0.0,0.1,1.3,0.0,0.0
270010255,42,41,0,0,0,1,0,0,0,1,0,0,35,34,0,0,0,1,0,0,0,1,0,0,43.8,41.0,0.0,0.0,2.5,0.2,0.0,0.1,0.0,2.7,0.0,0.1
270010260,120,116,0,3,0,1,0,0,0,1,0,0,103,101,0,1,0,1,0,0,0,1,0,0,116.0,112.6,0.0,0.0,1.7,1.6,0.0,0.1,0.0,3.3,0.0,0.1
270010285,61,61,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,48.0,47.2,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.9,0.0,0.0
270010290,90,88,0,1,0,1,0,0,0,1,0,0,71,70,0,0,0,1,0,0,0,1,0,0,77.5,76.1,0.0,0.0,0.1,1.3,0.0,0.0,0.0,1.4,0.0,0.0
